,TBX1 (6899)
ACH-000004,-0.1795177933848779
ACH-000005,0.04754024768751923
ACH-000007,0.021585193549304268
ACH-000009,-0.21512639304276185
ACH-000011,-0.05222499930720818
ACH-000012,-0.20555844709880672
ACH-000013,-0.13996933446932455
ACH-000014,-0.20254875702941574
ACH-000015,-0.1169422054400572
ACH-000017,-0.026184107480201408
ACH-000018,-0.02694619866500848
ACH-000019,-0.005273337218727087
ACH-000021,-0.1390683793446141
ACH-000022,-0.0219812566044508
ACH-000025,-0.1512306481785939
ACH-000028,-0.1016545218738734
ACH-000030,-0.18308959970933064
ACH-000035,-0.1321021889751205
ACH-000036,-0.18317928548746756
ACH-000037,-0.02138735973058384
ACH-000039,-0.12559900630044307
ACH-000040,-0.2919529448526857
ACH-000041,-0.21389536193965894
ACH-000042,-0.10619664220474506
ACH-000045,-0.20264987650393115
ACH-000047,-0.322389986138163
ACH-000052,-0.2449420327560524
ACH-000053,-0.1762872748719066
ACH-000054,-0.06676798653566178
ACH-000055,-0.24622912448304465
ACH-000060,-0.1747480525508732
ACH-000067,-0.2278982369997359
ACH-000070,0.102604978245686
ACH-000075,-0.093272802124341
ACH-000078,-0.14602461089944554
ACH-000082,-0.07634354411192205
ACH-000085,-0.142924726882177
ACH-000086,0.03018421752848945
ACH-000087,-0.2494974156635837
ACH-000092,-0.14364407202800236
ACH-000095,-0.1833833150455321
ACH-000097,-0.1831304568255021
ACH-000098,-0.20828847445900198
ACH-000099,-0.09213573521502284
ACH-000108,-0.18589010216207252
ACH-000113,-0.19755196425893687
ACH-000116,-0.10222779351977043
ACH-000118,-0.07623231191061951
ACH-000120,-0.02829343737803624
ACH-000123,0.0010976440880023852
ACH-000127,-0.05574826616033902
ACH-000128,-0.2041997421459949
ACH-000132,-0.13681832474124245
ACH-000133,-0.2915280410648972
ACH-000137,-0.23998040264855916
ACH-000138,0.015209707117406691
ACH-000142,0.030304081324098432
ACH-000143,-0.005439189052970026
ACH-000146,0.011138864335639178
ACH-000148,-0.04935431030123733
ACH-000150,-0.0762308519077552
ACH-000152,-0.1050217044324013
ACH-000153,-0.05358520253836527
ACH-000159,0.03954748329207703
ACH-000160,-0.14021094544986534
ACH-000163,-0.05559147059142417
ACH-000167,-0.07673790677476816
ACH-000168,-0.10676430676980413
ACH-000169,-0.0492097746536333
ACH-000178,-0.020580496051408943
ACH-000183,-0.10971800687304546
ACH-000188,-0.051709345934866535
ACH-000189,-0.11603420942054905
ACH-000190,-0.010719770112402528
ACH-000198,-0.1097162446401502
ACH-000203,-0.4968720769256455
ACH-000204,-0.1833138657284132
ACH-000206,-0.15773058397811698
ACH-000207,-0.06880799821332369
ACH-000208,0.16772016239623114
ACH-000210,0.04306430644697662
ACH-000211,-0.20523300905094916
ACH-000215,-0.18560270427663533
ACH-000221,-0.19975163996885398
ACH-000222,-0.3070675470135806
ACH-000223,-0.21343158645828134
ACH-000226,-0.3067937915289961
ACH-000227,-0.24814955787988285
ACH-000228,-0.1279011920854312
ACH-000231,-0.2632594913654233
ACH-000232,-0.14377777828440338
ACH-000233,-0.10994394489823983
ACH-000234,-0.042033365558530864
ACH-000235,-0.0524741703304362
ACH-000237,-0.13931077157331426
ACH-000238,-0.08203374429567732
ACH-000242,0.017771072980963826
ACH-000243,-0.16379716013312673
ACH-000244,-0.12701236449249165
ACH-000246,0.022634254442646433
ACH-000248,-0.15634533168960668
ACH-000250,-0.14582410131174145
ACH-000251,-0.1694410980217073
ACH-000252,0.0952064555567392
ACH-000253,-0.02655071076620522
ACH-000255,-0.16878480784043215
ACH-000256,-0.053314042816366286
ACH-000257,-0.13988402022670834
ACH-000258,-0.12832957183139293
ACH-000259,-0.19733068766326284
ACH-000260,-0.0783962585974406
ACH-000261,-0.14739216347763834
ACH-000262,0.060891226680862165
ACH-000263,-0.2636443410729176
ACH-000264,-0.3043062111297539
ACH-000265,-0.2112315675959948
ACH-000266,-0.07397686376326773
ACH-000272,-0.1417612202467684
ACH-000274,-0.2968535605628602
ACH-000277,-0.09263651539878946
ACH-000278,-0.14992617279317225
ACH-000279,-0.11843080253157467
ACH-000280,-0.1680489028178097
ACH-000281,-0.07848351721125958
ACH-000288,-0.15800037911885811
