,MFSD5 (84975)
ACH-000004,0.18672154726017115
ACH-000005,0.22341012038157407
ACH-000007,0.2689758305101742
ACH-000009,0.13690791484844164
ACH-000011,0.15935326689900292
ACH-000012,0.04426511806886525
ACH-000013,0.15632723624208178
ACH-000014,0.06369579126257814
ACH-000015,0.1636980251751335
ACH-000017,0.05891256679835186
ACH-000018,-0.0643696242569051
ACH-000019,0.0010837849405128297
ACH-000021,0.09784093320054753
ACH-000022,0.018044012603282943
ACH-000025,0.033004771642250554
ACH-000028,0.21922963396907394
ACH-000030,0.10469750459303884
ACH-000035,0.03980584219964737
ACH-000036,0.30215080442308706
ACH-000037,-0.1120608677403532
ACH-000039,0.1547288749800598
ACH-000040,0.13846365742739794
ACH-000041,-0.15258178300953992
ACH-000042,0.16045661010151865
ACH-000045,0.026804448119319996
ACH-000047,0.2305720235365955
ACH-000052,0.10101439022430428
ACH-000053,0.04421620969891706
ACH-000054,0.2494425087285217
ACH-000055,0.044892449046218384
ACH-000060,0.2812343178873895
ACH-000067,0.05237440877271742
ACH-000070,0.06411722838369999
ACH-000075,0.2896521897430918
ACH-000078,0.2326783792101343
ACH-000082,0.13000777809082292
ACH-000085,0.10469781877736616
ACH-000086,0.013945162919675557
ACH-000087,0.4133487945614214
ACH-000092,0.07810107329968598
ACH-000095,0.15807653897636118
ACH-000097,0.03747655189697658
ACH-000098,0.06198622215867504
ACH-000099,0.12828258306013024
ACH-000108,0.12805084346290832
ACH-000113,0.15850124833786147
ACH-000116,0.11677240877065015
ACH-000118,0.08475927235773624
ACH-000120,0.1102182952168879
ACH-000123,0.1591344652650795
ACH-000127,0.05270849628552241
ACH-000128,-0.015084555246131072
ACH-000132,0.20670055918943034
ACH-000133,-0.02347501166422861
ACH-000137,0.08634605912970877
ACH-000138,0.05428844324104605
ACH-000142,0.06488186454953028
ACH-000143,0.14914172956527602
ACH-000146,-0.011795075512230866
ACH-000148,0.12602078782881446
ACH-000150,0.18552733109461172
ACH-000152,0.07214487195413545
ACH-000153,-0.008108357724572482
ACH-000159,0.09638003869349104
ACH-000160,0.030586867689125538
ACH-000163,-0.10268545064928644
ACH-000167,-0.16834165252259278
ACH-000168,0.2006404003323239
ACH-000169,-0.0371466807240614
ACH-000178,0.22906887729124545
ACH-000183,-0.03611056766008931
ACH-000188,0.09146786250375487
ACH-000189,0.35528642624229445
ACH-000190,0.05853832147561248
ACH-000198,0.06769183672464539
ACH-000203,0.16902392079803386
ACH-000204,0.18057617939926546
ACH-000206,0.22032315676318384
ACH-000207,0.16025714801410285
ACH-000208,0.4187075952149555
ACH-000210,-0.09607836809530368
ACH-000211,0.03956992130515854
ACH-000215,0.0940927994365436
ACH-000221,0.012326169581677008
ACH-000222,-0.15956428219359678
ACH-000223,0.047788238362970775
ACH-000226,0.06497117827461313
ACH-000227,0.2812327758598738
ACH-000228,-0.11070872852056393
ACH-000231,0.13405101695033725
ACH-000232,0.18613469241814048
ACH-000233,0.11553674497200225
ACH-000234,0.0272778126287027
ACH-000235,0.06979324757438764
ACH-000237,0.2277498311386265
ACH-000238,0.08809397978648018
ACH-000242,0.10850201866318628
ACH-000243,0.005416431905720515
ACH-000244,0.7189020111288024
ACH-000246,0.1091119881727006
ACH-000248,0.16534176830236952
ACH-000250,0.1487847941158978
ACH-000251,0.011861662356766731
ACH-000252,-0.08044947969997679
ACH-000253,0.09832200944643653
ACH-000255,0.13477144704770602
ACH-000256,0.18093420545114647
ACH-000257,0.26687202908449464
ACH-000258,0.07196657942730407
ACH-000259,0.07972413460761521
ACH-000260,0.10246616309655407
ACH-000261,0.03574531391150732
ACH-000262,0.3461027392936299
ACH-000263,-0.01879224825122277
ACH-000264,0.1338581053123322
ACH-000265,0.06379691152731537
ACH-000266,0.1180220393274704
ACH-000272,0.2333258757691968
ACH-000274,0.0841069080319416
ACH-000277,0.04913237141714427
ACH-000278,0.2050030733175272
ACH-000279,0.02532761391061476
ACH-000280,0.035661515897698205
ACH-000281,0.1467672185021311
ACH-000288,0.1011670521126572
ACH-000291,0.047718430205766216
ACH-000293,0.15477704819737645
ACH-000294,0.05573028277807384
ACH-000295,0.08924712471771304
ACH-000296,0.17989431386718344
ACH-000302,0.08565118175239099
ACH-000304,0.0796239658337834
ACH-000307,0.13493860932686666
ACH-000308,0.15933071351394884
ACH-000310,0.0638505087985938
ACH-000311,0.170446650837818
ACH-000312,-0.06287863352878624
ACH-000315,-0.09124642435628703
ACH-000316,0.13904664194384114
ACH-000317,0.23040441916450044
ACH-000318,0.00488208470929885
ACH-000319,-0.06914902734443655
ACH-000320,0.2304074966253624
ACH-000322,0.15102648292459758
ACH-000323,0.2527704844489882
ACH-000324,0.07181936255086363
ACH-000329,0.031021696432709845
ACH-000330,0.0919500568218139
ACH-000331,0.09851435099536596
ACH-000332,0.12725485874362602
ACH-000334,0.08531039970549735
ACH-000335,0.05591684901806967
ACH-000336,0.04657774490617425
ACH-000337,0.01804322131878304
ACH-000338,-0.05574759117100594
ACH-000339,0.00010743027372112562
ACH-000341,-0.0995169641759234
ACH-000348,0.172665275721316
ACH-000350,0.17157880040952664
ACH-000352,0.14534860644934255
ACH-000356,-0.02711392515252244
ACH-000361,0.1371462238829531
ACH-000362,-0.09735564997209972
ACH-000363,0.07450567272868258
ACH-000364,0.011542963821593269
ACH-000365,0.02816662910070478
ACH-000366,0.11688704560349973
ACH-000368,-0.03404873182137542
ACH-000374,0.0016931306532035411
ACH-000375,0.13908149781409773
ACH-000376,0.14252478591138282
ACH-000381,0.2592760939704503
ACH-000383,0.13586368951253391
ACH-000387,0.17992286710724198
ACH-000389,0.3954330713639274
ACH-000390,0.08762784559144934
ACH-000393,0.03622511712752727
ACH-000395,0.001027933329340836
ACH-000396,0.054983938985847816
