,ALG1 (56052)
ACH-000004,-0.8123859223246883
ACH-000005,-1.404032820388894
ACH-000007,-0.6340145785434155
ACH-000009,-0.8030621767331754
ACH-000011,-0.6016553140741429
ACH-000012,-0.7762507246834525
ACH-000013,-0.953238290244356
ACH-000014,-0.9684409920865454
ACH-000015,-1.0557061277946689
ACH-000017,-0.5929429337491456
ACH-000018,-0.849974645062912
ACH-000019,-0.5400563807025829
ACH-000021,-0.5392713595206409
ACH-000022,-0.7891990515435502
ACH-000025,-1.0296154575702252
ACH-000028,-0.6956828981041909
ACH-000030,-0.8956624952423324
ACH-000035,-0.9987730577681976
ACH-000036,-0.789102849858064
ACH-000037,-0.29285626543881144
ACH-000039,-0.8660439255629677
ACH-000040,-0.9264239744806954
ACH-000041,-0.3741063400875104
ACH-000042,-0.9618869909910404
ACH-000045,-0.7666365814424592
ACH-000047,-0.8359558640077045
ACH-000052,-1.0151532358040354
ACH-000053,-0.5776048873975334
ACH-000054,-0.9005269725254961
ACH-000055,-0.9355695373770618
ACH-000060,-0.923070465566435
ACH-000067,-0.9847753110092428
ACH-000070,-0.8276976728485633
ACH-000075,-1.1152466036524529
ACH-000078,-0.6998059028279818
ACH-000082,-0.7434690267160999
ACH-000085,-0.8479091244281266
ACH-000086,-1.0626578257488712
ACH-000087,-0.7890981088166501
ACH-000092,-0.9595933832498806
ACH-000095,-0.2685450946901575
ACH-000097,-0.6805958662390443
ACH-000098,-1.0622870377246156
ACH-000099,-0.7485896240051154
ACH-000108,-0.7829964017759284
ACH-000113,-0.5428232101741782
ACH-000116,-0.925102691660474
ACH-000118,-0.8976519739417891
ACH-000120,-0.7392118833383835
ACH-000123,-0.5936881707761095
ACH-000127,-0.9521602062634535
ACH-000128,-0.6338615387640321
ACH-000132,-0.8915350188721239
ACH-000133,-0.873672378945452
ACH-000137,-1.067086383302322
ACH-000138,-0.8714239876874895
ACH-000142,-1.0452631793428933
ACH-000143,-0.8990437515678537
ACH-000146,-0.528207834182353
ACH-000148,-0.9223834925431088
ACH-000150,-0.8944696059549471
ACH-000152,-0.7933070198750417
ACH-000153,-1.1707409838133072
ACH-000159,-0.7015940813967417
ACH-000160,-0.5569798710487874
ACH-000163,-0.8724740505891388
ACH-000167,-1.4101647695761366
ACH-000168,-1.0343903480288188
ACH-000169,-1.0087582810815676
ACH-000178,-0.8121718077955559
ACH-000183,-0.8458335892211178
ACH-000188,-0.8977312256033487
ACH-000189,-0.6529087362731332
ACH-000190,-0.9146074585619528
ACH-000198,-0.6762631204617463
ACH-000203,-1.00593452225388
ACH-000204,-0.9112077481326918
ACH-000206,-0.7987836023099268
ACH-000207,-0.6368530257522751
ACH-000208,-0.8365839445765794
ACH-000210,-0.4451528803421943
ACH-000211,-0.8284023067820344
ACH-000215,-0.9110295930669144
ACH-000221,-0.9620553808473621
ACH-000222,-1.0429125848982166
ACH-000223,-0.4970863514706984
ACH-000226,-0.7069911279496149
ACH-000227,-0.6305932041668161
ACH-000228,-0.6837804202593496
ACH-000231,-0.7873859244946717
ACH-000232,-1.0371067782891
ACH-000233,-0.7000152930348689
ACH-000234,-0.6789936584271843
ACH-000235,-0.6541736360270124
ACH-000237,-0.8292024222657023
ACH-000238,-0.7287486651120358
ACH-000242,-0.8448440564773811
ACH-000243,-0.8506779614105018
ACH-000244,-1.2674839487753866
ACH-000246,-0.4390541654331317
ACH-000248,-1.0287602268678775
ACH-000250,-0.8413002120736603
ACH-000251,-0.8676084095473522
ACH-000252,-1.068323720172032
ACH-000253,-0.6827262843845936
ACH-000255,-0.7574691089433329
ACH-000256,-0.6374498468192469
ACH-000257,-0.5039096709575166
ACH-000258,-0.6804241499217792
ACH-000259,-0.8803474904650538
ACH-000260,-0.9042555947466022
ACH-000261,-1.1361834839398048
ACH-000262,-1.1128450872078584
ACH-000263,-0.5740975621246063
ACH-000264,-0.9111364949336986
ACH-000265,-0.9557961303366991
ACH-000266,-0.7190802457283075
ACH-000272,-1.1229331355906254
ACH-000274,-0.7812143206826284
ACH-000277,-0.821160633120375
ACH-000278,-0.6260520678296226
ACH-000279,-0.5193549219159179
ACH-000280,-0.8576498864789606
ACH-000281,-0.9968796267279351
ACH-000288,-0.976337317336126
ACH-000291,-1.0196376485602174
ACH-000293,-0.6142400182361252
ACH-000294,-0.9652542345935576
ACH-000295,-0.7951829597943765
ACH-000296,-0.9535677880383774
ACH-000302,-0.5964376127974944
ACH-000304,-0.8891208337015664
ACH-000307,-0.8637540722917904
ACH-000308,-0.7849719193713467
ACH-000310,-0.43476368025552603
ACH-000311,-0.8671823943030345
ACH-000312,-0.8458661965761044
ACH-000315,-1.074824345571574
ACH-000316,-0.6653332101230877
ACH-000317,-1.0770517636266652
ACH-000318,-0.8101151169926379
ACH-000319,-1.030080941762454
ACH-000320,-0.9867796692276896
ACH-000322,-0.9140628506319336
ACH-000323,-0.9102767023946318
ACH-000324,-0.8989792040236305
ACH-000329,-0.6983669193075411
ACH-000330,-0.9620469175017804
ACH-000331,-1.0124582455061062
ACH-000332,-0.6095809166349452
ACH-000334,-0.5723749885098649
ACH-000335,-0.8576239164590276
ACH-000336,-0.7132909169774068
ACH-000337,-0.6903557899770003
ACH-000338,-1.2160731584434563
ACH-000339,-0.884872907591768
ACH-000341,-0.5402374339796782
ACH-000348,-0.9968399326845416
ACH-000350,-0.5157072424662336
ACH-000352,-0.5023629898503927
ACH-000356,-1.0528824505592778
ACH-000361,-1.2138620737074068
ACH-000362,-0.7077240480394311
ACH-000363,-0.4746602923602918
ACH-000364,-0.9536712229770096
ACH-000365,-0.8468654026906037
ACH-000366,-0.9416976597542356
ACH-000368,-1.2356245712321277
ACH-000374,-1.1877335443557653
ACH-000375,-0.7109897764613292
ACH-000376,-0.9042311557235656
ACH-000381,-0.6983997656231118
ACH-000383,-0.6718223992226723
ACH-000387,-0.8830642685099584
ACH-000389,-0.8535115897670504
ACH-000390,-1.2880744923093803
ACH-000393,-1.047036625451645
ACH-000395,-0.942502608346218
ACH-000396,-0.8976831325933036
ACH-000397,-0.6324424837152469
ACH-000401,-0.9652714571365462
ACH-000402,-1.0680069691981926
ACH-000403,-0.5173405805331514
ACH-000404,-0.9000783351405399
ACH-000406,-0.8320375582414128
ACH-000407,-0.8940529572043417
ACH-000408,-1.0993063828517544
ACH-000410,-0.7217717458840175
ACH-000411,-0.9418788690994828
