,SORBS1 (10580)
ACH-000004,-0.04553610518973043
ACH-000005,0.4966312710100734
ACH-000007,0.12258207494539458
ACH-000009,0.1723016691615088
ACH-000011,0.10673353473700264
ACH-000012,0.2091917243331716
ACH-000013,0.1039717453797104
ACH-000014,0.16336431276683042
ACH-000015,0.2012243071273008
ACH-000017,0.11236204787274864
ACH-000018,0.11779291170698848
ACH-000019,-0.029360492653140783
ACH-000021,0.16684985774599095
ACH-000022,0.09411510515993696
ACH-000025,-0.04170789169660909
ACH-000028,0.05840600841774589
ACH-000030,0.09906505559828972
ACH-000035,0.09162731906037076
ACH-000036,0.11363546764505138
ACH-000037,0.2695410671410593
ACH-000039,0.04048596758322272
ACH-000040,-0.03864408123294237
ACH-000041,0.1309597523886183
ACH-000042,0.01561696637327538
ACH-000045,0.19279274952272624
ACH-000047,0.04354758454608397
ACH-000052,0.13333446065371302
ACH-000053,0.09141577789454212
ACH-000054,0.19367006323800115
ACH-000055,0.1364027847768136
ACH-000060,-0.0537005292844919
ACH-000067,0.14031358046585485
ACH-000070,0.11831162886215955
ACH-000075,0.1347529701408024
ACH-000078,0.12210942811625144
ACH-000082,0.1486005738752507
ACH-000085,-0.058397603760520736
ACH-000086,0.06529655828427552
ACH-000087,0.2566444649665185
ACH-000092,0.1093990566925073
ACH-000095,0.09313866385168193
ACH-000097,0.15787645782669846
ACH-000098,0.016443532128705297
ACH-000099,0.17801312277103756
ACH-000108,0.11945428929927868
ACH-000113,0.15596172372341147
ACH-000116,0.06526062723202862
ACH-000118,0.15415217057920858
ACH-000120,0.16326699058668873
ACH-000123,0.15949970328871949
ACH-000127,0.044156395151421834
ACH-000128,0.1028523980285454
ACH-000132,0.17585022347779228
ACH-000133,0.05803634607471545
ACH-000137,0.0867140579948595
ACH-000138,0.2409277897201282
ACH-000142,0.11119825221252394
ACH-000143,0.13765714974951598
ACH-000146,0.11005328169158313
ACH-000148,0.06372529739766986
ACH-000150,0.19975497145350565
ACH-000152,-0.021816706248572664
ACH-000153,0.2988569032070963
ACH-000159,0.0916395337473596
ACH-000160,0.11473774588964533
ACH-000163,0.1893753275401655
ACH-000167,-0.031545339210616155
ACH-000168,0.15732511606256575
ACH-000169,0.07921001351918464
ACH-000178,0.04280919317190118
ACH-000183,0.07031067001467084
ACH-000188,-0.022615943444120955
ACH-000189,0.1469895474350864
ACH-000190,0.051810190824243665
ACH-000198,0.14182008293742102
ACH-000203,0.05026290243705248
ACH-000204,-0.1463701081950333
ACH-000206,0.0645407628400612
ACH-000207,0.14957717888293914
ACH-000208,0.27434389689014665
ACH-000210,0.13230480564299113
ACH-000211,0.14454246587870456
ACH-000215,0.07124120860206395
ACH-000221,0.16893730634905174
ACH-000222,0.05581197152900228
ACH-000223,0.07039849200219131
ACH-000226,0.13199076706480356
ACH-000227,0.1608804977348943
ACH-000228,0.21548385270716985
ACH-000231,0.05377050403207447
ACH-000232,0.09630355047182074
ACH-000233,0.08945580820236815
ACH-000234,0.07764969704573199
ACH-000235,0.09894614482484564
ACH-000237,0.05699356883017773
ACH-000238,0.21030858601675576
ACH-000242,0.25593531466972386
ACH-000243,0.07398106266005221
ACH-000244,0.4616282699368704
ACH-000246,0.130053009814723
ACH-000248,-0.09061308288933208
ACH-000250,0.06385975261251772
ACH-000251,0.08802607037229176
ACH-000252,0.14511777201319784
ACH-000253,0.10957458859665184
ACH-000255,-0.013381185002856672
ACH-000256,0.12567171755500736
ACH-000257,0.1247418733235545
ACH-000258,-0.04646152771500188
ACH-000259,0.11160642082912048
ACH-000260,0.0681690494887936
ACH-000261,0.12239232633849068
ACH-000262,0.2740385753738669
ACH-000263,0.1808956541852453
ACH-000264,0.18459364827391914
ACH-000265,0.2031044658537869
ACH-000266,0.10888422226713844
ACH-000272,0.07398272881954117
ACH-000274,0.13870119080760704
ACH-000277,0.034038631716196026
ACH-000278,0.09787843661497846
ACH-000279,0.0658697834604205
ACH-000280,0.18459318550409373
ACH-000281,0.09657522218193837
ACH-000288,0.0188340459529044
ACH-000291,0.19290460469735066
ACH-000293,0.0008791486744121242
ACH-000294,0.11236143367988093
ACH-000295,0.1908750384941684
ACH-000296,0.243301847787513
ACH-000302,0.12913439312558073
ACH-000304,0.11516327037477128
ACH-000307,0.06499309325820944
ACH-000308,0.13228317876822174
ACH-000310,0.08746021355760539
ACH-000311,0.03537428325985338
ACH-000312,0.14783622768129326
ACH-000315,0.13103015538717933
ACH-000316,0.142648204759703
ACH-000317,0.09113053754263814
ACH-000318,-0.04234695880064068
ACH-000319,0.12746285887081996
ACH-000320,-0.03893032717992667
ACH-000322,0.09750931025109663
ACH-000323,0.10866553182929342
ACH-000324,0.04932579032685172
ACH-000329,0.0834599651260619
ACH-000330,0.05093259565408433
ACH-000331,0.07678440159026098
ACH-000332,0.13861783893367327
ACH-000334,0.2982748843203036
ACH-000335,0.08978791710272009
ACH-000336,0.14396506267773593
ACH-000337,0.16045755926906752
ACH-000338,0.09456797263493022
ACH-000339,0.08248870172817083
ACH-000341,-0.04359693049868036
ACH-000348,0.09696413111316986
ACH-000350,0.06877403673663253
ACH-000352,0.10992240439607542
ACH-000356,0.006913493479155135
ACH-000361,0.17774557026885662
ACH-000362,0.1415262632862967
ACH-000363,0.09364909596194984
ACH-000364,0.07089248961419893
