,PTBP2 (58155)
ACH-000004,0.18575332062621375
ACH-000005,0.3697418671415155
ACH-000007,0.2128887150950824
ACH-000009,0.17130736732392698
ACH-000011,0.3041454758017896
ACH-000012,0.052008088254073784
ACH-000013,0.15225344549667094
ACH-000014,0.3148650199724513
ACH-000015,0.23147018725051646
ACH-000017,0.1235149553064036
ACH-000018,0.12253527138278518
ACH-000019,0.2280557853375327
ACH-000021,0.12108659895024307
ACH-000022,0.1543324940226979
ACH-000025,0.055432731803906635
ACH-000028,0.3243037032932717
ACH-000030,0.1346325821207678
ACH-000035,0.005088649053966029
ACH-000036,0.16963247636711898
ACH-000037,0.2964706668075757
ACH-000039,0.02994349982340588
ACH-000040,0.06068607391038738
ACH-000041,0.17491809206669054
ACH-000042,0.15872563071896728
ACH-000045,0.16734185633022608
ACH-000047,0.039626258840460914
ACH-000052,0.1278848994853507
ACH-000053,0.19467864460675094
ACH-000054,0.21946634623962552
ACH-000055,0.10963915501721473
ACH-000060,0.15200005445843265
ACH-000067,0.07421021201018876
ACH-000070,0.2818371007609295
ACH-000075,0.05072872841135438
ACH-000078,0.03523678097895085
ACH-000082,0.1498982225609874
ACH-000085,0.14548078618759486
ACH-000086,0.20689897960135736
ACH-000087,0.15457935242734025
ACH-000092,0.12792360151191268
ACH-000095,0.09041642383049107
ACH-000097,0.11007565451028987
ACH-000098,0.12492049510258445
ACH-000099,0.13298247153277515
ACH-000108,0.1475208015462442
ACH-000113,0.19021651036788176
ACH-000116,0.11780865208895842
ACH-000118,0.17684847288476535
ACH-000120,0.017573210872385583
ACH-000123,0.09427943639405577
ACH-000127,0.2709838905500106
ACH-000128,0.06662218316713966
ACH-000132,0.2554026077000609
ACH-000133,0.06909055765186943
ACH-000137,0.1886410797746812
ACH-000138,0.2595705688058657
ACH-000142,0.17587885324099792
ACH-000143,0.10262847818242196
ACH-000146,0.1686964411550509
ACH-000148,0.16935167708908128
ACH-000150,0.10217820865897614
ACH-000152,0.058353780809961675
ACH-000153,0.3049789894498107
ACH-000159,0.11778122202557538
ACH-000160,0.2389835986329128
ACH-000163,0.20050861534900485
ACH-000167,0.02241618115248325
ACH-000168,0.06689849058447013
ACH-000169,0.09034091645251352
ACH-000178,0.2467000527863364
ACH-000183,0.20787055115517952
ACH-000188,0.10000676883652837
ACH-000189,0.2262860708264657
ACH-000190,0.17092960121450226
ACH-000198,0.17691540437535344
ACH-000203,-0.013963146533678656
ACH-000204,0.11834887199176655
ACH-000206,0.23472412970628795
ACH-000207,0.1670112134485662
ACH-000208,0.15596496717397024
ACH-000210,0.18894047092398475
ACH-000211,0.2616966777673033
ACH-000215,0.18722525927204134
ACH-000221,0.23483752174344924
ACH-000222,0.2868806642890727
ACH-000223,0.16281723237065782
ACH-000226,0.1617712511709309
ACH-000227,-0.09506351045643084
ACH-000228,0.12975168126178022
ACH-000231,0.19176545480232174
