,U2AF1 (7307)
ACH-000632,-1.0951324875800028
ACH-000633,-1.1962592549720283
ACH-000637,-1.0626707871303327
ACH-000638,-1.0823499841114554
ACH-000646,-0.9950820316365548
ACH-000647,-1.1154591226070352
ACH-000648,-0.8863352989663796
ACH-000649,-1.0425220892059681
ACH-000651,-1.080088894756412
ACH-000652,-1.2699561224677802
ACH-000653,-1.249563471812147
ACH-000657,-1.1105379821569976
ACH-000658,-0.9923709696589934
ACH-000661,-0.8766448559832807
ACH-000662,-1.3097577438483827
ACH-000663,-0.7155953554026279
ACH-000665,-1.173750902758339
ACH-000671,-1.1563462219888552
ACH-000672,-0.8922362381143679
ACH-000673,-1.0365862259547356
ACH-000676,-1.0965812698017787
ACH-000677,-0.8782704098220875
ACH-000681,-1.1046010993352575
ACH-000683,-1.1315969622686752
ACH-000684,-0.8343010206427716
ACH-000688,-1.1088232521233088
ACH-000693,-1.0006689529301491
ACH-000694,-1.1722986373657454
ACH-000695,-0.5344256202330748
ACH-000696,-1.0715086298586052
ACH-000697,-1.0369758069238029
ACH-000699,-0.9999590658225616
ACH-000701,-1.0370617789072665
ACH-000706,-1.0368813276644429
ACH-000711,-1.1114907366143316
ACH-000713,-1.3311729551243143
ACH-000714,-1.215623958654782
ACH-000718,-1.3043535790453298
ACH-000720,-0.9141080936592104
ACH-000721,-1.1455744311273408
ACH-000724,-1.0227686403536858
ACH-000725,-1.1696382837833608
ACH-000732,-0.8599874187876059
ACH-000734,-1.106257597213955
ACH-000735,-0.9674725843490746
ACH-000736,-1.2488637007117436
ACH-000738,-1.0699526103579726
ACH-000746,-1.2427972714056703
ACH-000747,-1.1172889333511082
ACH-000748,-0.9550451314321806
ACH-000753,-0.9210186554165958
ACH-000756,-1.136838289818718
ACH-000757,-1.181888540220598
ACH-000758,-1.08103085708508
ACH-000760,-1.1566582366749982
ACH-000762,-1.1010623110847562
ACH-000763,-0.916161163353536
ACH-000764,-1.14492633249098
ACH-000765,-1.0813691905248255
ACH-000766,-1.0993644031765266
ACH-000767,-1.017460300001354
ACH-000768,-0.8095484741368509
ACH-000769,-1.1205618115362874
ACH-000770,-1.040353694659783
ACH-000771,-0.8620337884147856
ACH-000773,-1.1887738287082303
ACH-000776,-1.1203138484350714
ACH-000777,-0.950948065971836
ACH-000778,-1.00685101245603
ACH-000781,-0.9691625932930942
ACH-000782,-0.9439652933660184
ACH-000783,-1.3556893905629184
ACH-000784,-1.0626033223875369
ACH-000785,-1.2660021339307233
ACH-000787,-0.9373249865235178
ACH-000788,-1.177591550869393
ACH-000791,-1.0393884020612798
ACH-000792,-1.0694121699976853
ACH-000794,-0.9884714340844822
ACH-000796,-1.2339086102403969
ACH-000798,-1.1246692686105273
ACH-000799,-1.0590542737501072
ACH-000800,-1.0236428356371028
ACH-000802,-1.2803327645228877
ACH-000804,-0.9542162327041676
ACH-000805,-1.0142251831102425
ACH-000809,-1.1825862631725992
ACH-000810,-1.2346599008872037
ACH-000811,-0.8730436738044126
ACH-000817,-1.1914306864880926
ACH-000819,-1.10849136433106
ACH-000820,-1.378563684780657
ACH-000821,-0.9764340975702492
ACH-000822,-1.2613208845807706
ACH-000823,-1.1809695739311885
ACH-000824,-1.1306408732310758
ACH-000827,-1.0864359970966235
ACH-000829,-1.0676936487756503
ACH-000831,-0.9240225784209206
ACH-000832,-1.042622000486359
ACH-000833,-1.256875536558306
ACH-000834,-0.9616569919068358
ACH-000835,-1.3138429760790449
ACH-000836,-0.7282406416143756
ACH-000837,-0.9615776651125152
ACH-000838,-0.7933147970873876
ACH-000839,-1.1048445569044016
ACH-000840,-1.0331273242850396
ACH-000841,-0.9361294524499056
ACH-000843,-1.1542347225893397
ACH-000846,-1.0096699852205782
ACH-000847,-1.1936338836329194
ACH-000848,-1.0219695686545949
ACH-000849,-1.0539039400542352
ACH-000851,-1.1203550600979493
ACH-000855,-1.0143112325094177
ACH-000856,-1.1549360022064683
ACH-000858,-1.1077308850053718
ACH-000859,-1.275241042669209
ACH-000861,-0.9411724983786128
ACH-000862,-1.1917808597151516
ACH-000865,-1.160472931624559
ACH-000866,-1.05964018867204
ACH-000867,-1.0952910021621052
ACH-000869,-1.1924101838362509
ACH-000872,-0.9681574047353304
ACH-000873,-1.0983176191820423
ACH-000876,-1.0959124099667827
ACH-000878,-1.1840448087479818
ACH-000880,-0.9863540031123188
ACH-000881,-0.81516160894731
ACH-000882,-1.090853988563233
ACH-000884,-1.071420366291577
ACH-000885,-1.0847024995259509
ACH-000887,-1.0296758754020503
ACH-000889,-1.1429990877549834
ACH-000896,-1.1544146364044667
ACH-000898,-1.0791312708921306
ACH-000900,-1.3504357838388958
ACH-000901,-1.1390934084665931
ACH-000905,-1.1925440446734237
ACH-000906,-1.1053702384850024
ACH-000907,-0.9898230744020812
ACH-000910,-1.159788921854645
ACH-000911,-1.008634923292958
ACH-000912,-1.0164879508497335
ACH-000913,-1.057007055792587
ACH-000915,-1.03803709481089
ACH-000916,-1.5070322001785037
ACH-000917,-0.9527008109877984
ACH-000920,-0.8312008214493921
ACH-000921,-1.1342366574488416
ACH-000924,-1.2026109894432573
ACH-000926,-1.1350089739006066
ACH-000928,-1.300430988042184
ACH-000929,-1.2459559571333492
ACH-000932,-1.1930484407318878
ACH-000935,-0.8812555137822268
ACH-000936,-1.1020081636084382
ACH-000937,-1.0501576962168917
ACH-000938,-1.1628524401210452
ACH-000939,-0.6340032038608329
ACH-000941,-1.0364428548849425
ACH-000943,-1.0188528427692425
ACH-000946,-1.0178896588038968
ACH-000947,-1.0597932011950542
ACH-000948,-0.8870618374447535
ACH-000950,-1.2607874108263304
ACH-000953,-1.1002983664654846
ACH-000954,-1.2023799869497926
ACH-000957,-0.8760718031475473
ACH-000958,-1.1504896562896954
ACH-000960,-1.0484487760936232
ACH-000963,-0.9991887668697986
ACH-000968,-0.9372255154486681
ACH-000969,-1.1364288791140338
ACH-000972,-1.0805086541688191
ACH-000973,-1.095664247611852
ACH-000974,-1.119299422324853
ACH-000978,-1.0742836022570128
ACH-000984,-1.2108816215585414
ACH-000986,-1.1960350678076443
ACH-000988,-1.1455586024544204
ACH-000993,-1.034842694550434
ACH-000994,-1.1893918057282924
ACH-000996,-1.210025489169882
ACH-001001,-1.1098463242975989
ACH-001020,-0.8792151835973013
ACH-001028,-1.1029482541364624
ACH-001031,-0.7718687801300261
ACH-001038,-1.0960667045700088
ACH-001048,-1.0373094081534102
ACH-001050,-0.9188927219415448
ACH-001053,-0.9364629937938982
ACH-001054,-1.2360955113970893
ACH-001061,-1.0831067343988547
ACH-001067,-1.2406717994625382
ACH-001075,-1.1246818101127718
ACH-001096,-1.0410216612662664
ACH-001111,-1.3857819783236052
ACH-001119,-1.2860171835676877
ACH-001128,-0.5896764915192283
ACH-001134,-1.3340273212641711
ACH-001151,-1.1567822427167862
ACH-001163,-1.179229523118792
ACH-001164,-0.8818826597363304
ACH-001183,-0.9886025550712884
ACH-001192,-1.1498877141931578
ACH-001193,-0.90936914819383
ACH-001196,-0.8505552801053327
ACH-001197,-1.0086541382176664
ACH-001205,-1.1642022171853028
ACH-001211,-1.243393597153032
ACH-001212,-0.9349604695840416
ACH-001228,-1.0298163990502291
ACH-001232,-1.2899606293025192
ACH-001239,-1.1326263268369074
ACH-001270,-1.319003207721292
ACH-001274,-0.8345383638995633
ACH-001275,-1.33076450362179
ACH-001277,-1.1685706345508482
ACH-001278,-0.7663289063001865
ACH-001280,-0.7904269465133793
ACH-001283,-0.8697319390430142
ACH-001289,-0.9478023537426776
ACH-001300,-1.1050604769577193
ACH-001301,-1.0581320619757235
ACH-001302,-1.3153370001105391
ACH-001306,-1.0480940637442997
ACH-001318,-0.9117341416620544
ACH-001322,-1.1180426339060041
ACH-001328,-1.1158265860068164
ACH-001332,-1.1519398174362443
ACH-001336,-1.0855526315654798
ACH-001346,-1.0840920198701205
ACH-001353,-1.0048575640117399
ACH-001354,-1.0898843101143199
ACH-001367,-1.4665831224117334
ACH-001368,-1.1447432312014014
ACH-001374,-1.6514847567058677
ACH-001377,-1.0185077965740312
ACH-001380,-1.1500200495371569
ACH-001391,-1.2735595006336025
ACH-001408,-1.004241867448064
ACH-001430,-1.2093257153761952
ACH-001431,-0.9817259813637952
ACH-001450,-0.6540204508744367
ACH-001496,-0.8216439351324282
ACH-001500,-0.9608350097996652
ACH-001523,-0.9747784948593796
ACH-001532,-0.9399762120281746
ACH-001550,-0.7996831346232476
ACH-001552,-1.0600839291026645
ACH-001554,-1.0273653421726372
ACH-001654,-1.1238942172057331
ACH-001735,-0.8990763870581499
ACH-001736,-1.1129992960004038
ACH-001737,-1.0425581402015174
ACH-001740,-0.9318253789366229
ACH-001745,-1.0530493149304194
ACH-001765,-0.9631876650703168
