,OR52E8 (390079)
ACH-000004,0.08140764854330858
ACH-000005,0.2923446309871052
ACH-000007,0.15438134018913294
ACH-000009,-0.059674976773390925
ACH-000011,0.00640822528594077
ACH-000012,0.1980547626595706
ACH-000013,0.1370293499063865
ACH-000014,0.055020355914327065
ACH-000015,0.19527349445148065
ACH-000017,0.20630517611283836
ACH-000018,0.17436441799815774
ACH-000019,0.10928888987036596
ACH-000021,0.08290007704990313
ACH-000022,0.2118379468638765
ACH-000025,-0.10458072581363613
ACH-000028,0.20063889037477986
ACH-000030,0.060643360664037776
ACH-000035,0.0960196540013394
ACH-000036,0.10576080645900264
ACH-000037,0.1728166376145687
ACH-000039,0.23406375753304065
ACH-000040,0.2143154428685516
ACH-000041,0.26183003625264056
ACH-000042,0.15168204479812095
ACH-000045,0.1860509306771109
ACH-000047,0.17585778878856256
ACH-000052,0.14653909661781467
ACH-000053,0.06579306881856409
ACH-000054,0.07600731513689964
ACH-000055,0.02005893155340259
ACH-000060,0.10945831466214873
ACH-000067,0.01976433012768359
ACH-000070,0.08300036391795569
ACH-000075,0.1080455755309587
ACH-000078,0.10827621758436844
ACH-000082,0.1905737840226444
ACH-000085,0.17432412829387606
ACH-000086,-0.07571526455407103
ACH-000087,0.10135082110160933
ACH-000092,-0.017105279989739618
ACH-000095,0.12393800265203847
ACH-000097,0.14411037361495188
ACH-000098,0.15555845364314635
ACH-000099,0.15279913716574403
ACH-000108,0.21486071575380694
ACH-000113,0.08485363721453684
ACH-000116,0.111142759736974
ACH-000118,0.2132866079256276
ACH-000120,0.22821521843219586
ACH-000123,0.08642059024492643
ACH-000127,0.11098027568675847
ACH-000128,0.2311590663602991
ACH-000132,0.18342893670430468
ACH-000133,0.1830400154435288
ACH-000137,0.12458606947009893
ACH-000138,0.11929289285621855
ACH-000142,-0.020655114259103616
ACH-000143,-0.1382225574908941
ACH-000146,0.07078756660390424
ACH-000148,0.10988539067866604
ACH-000150,-0.018361000780608785
ACH-000152,0.1847779263426732
ACH-000153,0.44461876855787896
ACH-000159,0.05716683302338053
ACH-000160,0.051219557323001055
ACH-000163,0.035949563943962724
ACH-000167,-0.4221673224504803
ACH-000168,0.3090236138710029
ACH-000169,0.20267523286723949
ACH-000178,0.06878393030647306
ACH-000183,0.2261468397470398
