,RRAS (6237)
ACH-000004,-0.2070119595312344
ACH-000005,0.0618250507393306
ACH-000007,-0.07270424834937142
ACH-000009,-0.0347962057736703
ACH-000011,-0.008971709749989986
ACH-000012,-0.3469758993749567
ACH-000013,-0.1421061049821405
ACH-000014,-0.19286438975006207
ACH-000015,-0.20024598206037336
ACH-000017,-0.0526922358998742
ACH-000018,0.0931500224034568
ACH-000019,0.030228401103985083
ACH-000021,-0.13645515870032265
ACH-000022,-0.10038666691244284
ACH-000025,0.029501618499529706
ACH-000028,-0.1916986613667792
ACH-000030,-0.032226227163727465
ACH-000035,-0.12334167697359358
ACH-000036,-0.10812738033151326
ACH-000037,-0.1687811263697978
ACH-000039,-0.13240472896133554
ACH-000040,-0.039510605201351835
ACH-000041,-0.0832397532910313
ACH-000042,-0.09171520944792062
ACH-000045,-0.12124401253871775
ACH-000047,0.13003357530652845
ACH-000052,-0.0900332904571481
ACH-000053,-0.1429635081582908
ACH-000054,-0.04177443065308512
ACH-000055,-0.24402859877719585
ACH-000060,-0.06581591261143849
ACH-000067,-0.18947331964911576
ACH-000070,-0.16126032704065735
ACH-000075,-0.09679357131060788
ACH-000078,-0.1904901185339004
ACH-000082,-0.0386134954686752
ACH-000085,0.0007041706826055692
ACH-000086,-0.12208164572612006
ACH-000087,-0.16294298336400093
ACH-000092,-0.17914334256701325
ACH-000095,-0.21857485087191705
ACH-000097,-0.06162655258199575
ACH-000098,-0.22212356581377304
ACH-000099,-0.20768342314077565
ACH-000108,-0.10966494638546223
ACH-000113,-0.1816476279717062
ACH-000116,-0.07365482694842312
ACH-000118,-0.09609490816276237
ACH-000120,-0.2002980867006299
ACH-000123,-0.10225537846832436
ACH-000127,-0.12112511660950767
ACH-000128,-0.11398616151166853
ACH-000132,-0.2707021798973959
ACH-000133,-0.20255148463551095
ACH-000137,0.0525093482660525
ACH-000138,-0.13126946074802995
ACH-000142,-0.2381233262292335
ACH-000143,-0.000894682178116365
ACH-000146,-0.1837637353300492
ACH-000148,0.013152417079310535
ACH-000150,-0.09638123753344968
ACH-000152,-0.2520767757236838
ACH-000153,0.0018320025557429136
ACH-000159,-0.12193877756845704
ACH-000160,-0.10688168680729317
ACH-000163,-0.15205489947689738
ACH-000167,-0.10969516808771827
ACH-000168,-0.08263614649952185
ACH-000169,-0.2372618213770465
ACH-000178,0.007255485117024777
ACH-000183,-0.11678733853678265
ACH-000188,-0.04689971439905464
ACH-000189,-0.2054592078267248
ACH-000190,-0.25185224118956884
ACH-000198,-0.21645896743233067
ACH-000203,-0.3608921560019011
ACH-000204,-0.4093852213410487
ACH-000206,-0.1638205200009765
ACH-000207,-0.2490836876792112
ACH-000208,-0.3014946252417591
ACH-000210,-0.09781847107526184
ACH-000211,-0.12250848294360285
ACH-000215,-0.05522633275964862
ACH-000221,0.10679296035008284
ACH-000222,-0.11379696482838512
ACH-000223,-0.04326771095237197
ACH-000226,-0.10127834199827523
ACH-000227,0.07325761103680012
ACH-000228,-0.19506108413277545
ACH-000231,-0.0984011431180846
ACH-000232,-0.17452498599468158
ACH-000233,-0.19646804788873176
ACH-000234,-0.3002615747154404
ACH-000235,-0.1170040246355127
ACH-000237,-0.15063320314997405
ACH-000238,0.07728145486962028
ACH-000242,-0.24194456859300065
ACH-000243,-0.10101432455197017
ACH-000244,-0.23978288138204965
ACH-000246,-0.11719698385912017
ACH-000248,0.02335158748889068
ACH-000250,-0.15659205265053647
ACH-000251,0.051450398710096
ACH-000252,-0.26285675088709565
ACH-000253,-0.1938601185624169
ACH-000255,-0.11312280818231027
ACH-000256,-0.029496563797403362
ACH-000257,-0.2193073722197186
ACH-000258,0.23804437324563274
ACH-000259,-0.12386836686928085
ACH-000260,-0.1280291123154507
ACH-000261,-0.1613077646911841
ACH-000262,-0.3319574480595461
ACH-000263,-0.12725020181156513
ACH-000264,-0.07263641432504903
ACH-000265,-0.14057731638974444
ACH-000266,-0.11039926517852333
ACH-000272,-0.10359875601512623
ACH-000274,-0.18777288193455832
ACH-000277,-0.05110351336649329
ACH-000278,-0.14661448234108762
ACH-000279,-0.025636005637009532
ACH-000280,-0.1619976051807629
ACH-000281,0.02435923319788091
ACH-000288,-0.03646998436665765
ACH-000291,-0.24355651538745315
ACH-000293,-0.12548604650627265
ACH-000294,-0.08922103690836243
ACH-000295,-0.0191101811286199
ACH-000296,-0.15746384103922298
ACH-000302,-0.17845102841859325
ACH-000304,-0.3889409092584624
ACH-000307,-0.08734010870123222
ACH-000308,-0.13141936078529046
ACH-000310,-0.3282941973227933
ACH-000311,-0.2369207326866715
ACH-000312,-0.10669912214043016
ACH-000315,-0.0048183484533706866
ACH-000316,-0.022746557841282773
ACH-000317,-0.15412230309118927
ACH-000318,-0.17765645075666792
ACH-000319,-0.16502403327859905
ACH-000320,0.06916041942701771
ACH-000322,-0.0708275102404651
ACH-000323,-0.16766697326542598
ACH-000324,-0.2552651937749164
ACH-000329,-0.191427012290072
ACH-000330,-0.15995429241076067
ACH-000331,-0.037601012427708164
ACH-000332,-0.09830186526212373
ACH-000334,-0.16448666731847755
ACH-000335,-0.32649779490372544
ACH-000336,-0.320385266158769
ACH-000337,0.1518576081317614
ACH-000338,0.3721690101472309
ACH-000339,-0.13261290364127698
ACH-000341,-0.3737637137147924
ACH-000348,-0.18840495611855015
ACH-000350,-0.06558767245756078
ACH-000352,-0.0067865772427557905
ACH-000356,0.06241738937315758
ACH-000361,-0.11383009307336872
ACH-000362,-0.2585453484878621
ACH-000363,-0.10538438619142307
ACH-000364,-0.07554126113553841
ACH-000365,-0.08624628775625971
ACH-000366,-0.15470932611936533
ACH-000368,-0.040643349701047854
ACH-000374,-0.022171754432461343
ACH-000375,-0.04108987518671341
ACH-000376,-0.09889068601080796
ACH-000381,-0.09275026557454888
ACH-000383,-0.22387076093944897
ACH-000387,-0.08933451893379328
ACH-000389,-0.29606800051486665
ACH-000390,-0.06760874919113385
ACH-000393,0.01435901645187769
ACH-000395,-0.32570126861372745
ACH-000396,0.21717661365384566
ACH-000397,-0.059525123809683576
ACH-000401,-0.09827290612083417
ACH-000402,-0.4478665565238586
