,MYO7A (4647)
ACH-000004,-0.07552025960994273
ACH-000005,0.007229364488847894
ACH-000007,0.03940875280243433
ACH-000009,-0.061844298407000585
ACH-000011,0.05239655234968872
ACH-000012,-0.07433916752280068
ACH-000013,0.1093591511885969
ACH-000014,-0.09812628046780494
ACH-000015,0.03026389357415824
ACH-000017,0.0682283010958128
ACH-000018,-0.2289572802291501
ACH-000019,-0.01804721089229882
ACH-000021,-0.06982523715632058
ACH-000022,-0.023302690851576012
ACH-000025,-0.00388940606906561
ACH-000028,-0.07335694793082154
ACH-000030,-0.15942803889278154
ACH-000035,-0.07282841113380044
ACH-000036,-0.10190475076631454
ACH-000037,0.013024513341535805
ACH-000039,-0.2363402213501864
ACH-000040,-0.08221711970151703
ACH-000041,0.020576659504153855
ACH-000042,-0.04818704897276718
ACH-000045,-0.032526171319527265
ACH-000047,0.03723870504454616
ACH-000052,-0.26522397900019834
ACH-000053,-0.06283692831535356
ACH-000054,-0.09345603724617366
ACH-000055,-0.021188595940591262
ACH-000060,-0.08043761929171299
ACH-000067,0.06372916806475255
ACH-000070,-0.002843908322794676
ACH-000075,-0.015175961409988913
ACH-000078,0.02071375772924975
ACH-000082,-0.12100280868505225
ACH-000085,-0.2658531370873357
ACH-000086,0.014967742490140616
ACH-000087,-0.18429344018382274
ACH-000092,-0.1445861147346383
ACH-000095,-0.05522883649174865
ACH-000097,-0.0123899454970572
ACH-000098,-0.02362963155231469
ACH-000099,-0.08070417109587345
ACH-000108,-0.04207054595271492
ACH-000113,-0.051299085961635474
ACH-000116,-0.10539386338742243
ACH-000118,-0.2610568319033027
ACH-000120,-0.0036831394323069843
ACH-000123,-0.1877796318780756
ACH-000127,-0.04152159969723092
ACH-000128,-0.004803184432395713
ACH-000132,-0.04888391299652126
ACH-000133,-0.08906882434904992
ACH-000137,-0.1222639135276359
ACH-000138,-0.07391220273764025
ACH-000142,-0.008537541842074727
ACH-000143,-0.13402157326502456
ACH-000146,-0.09613106444760114
ACH-000148,-0.009177689174634112
ACH-000150,-0.2507835849765471
ACH-000152,0.07563656644767912
ACH-000153,0.02669800347236112
ACH-000159,-0.03911071633856919
ACH-000160,0.0695024577505191
ACH-000163,-0.11379401902099286
ACH-000167,-0.1254568137547898
ACH-000168,-0.3636026981895779
ACH-000169,-0.0536099280814515
ACH-000178,-0.04286740139657549
ACH-000183,-0.10545798922998836
ACH-000188,-0.04133299020940235
ACH-000189,-0.12828288909972604
ACH-000190,0.17219950605051162
ACH-000198,0.008233888352500064
ACH-000203,0.18922748654880775
ACH-000204,0.11840979757892713
ACH-000206,-0.07126144399666316
ACH-000207,-0.21943084659266346
ACH-000208,0.085334387568258
ACH-000210,-0.05014297239927243
ACH-000211,-0.04822466341894533
ACH-000215,-0.006391262419492121
ACH-000221,-0.0746730995595465
ACH-000222,-0.05191134841774258
ACH-000223,0.02587781186774463
ACH-000226,-0.07190093243605454
ACH-000227,-0.20346566893725496
ACH-000228,-0.08877773210061632
ACH-000231,-0.1058699803171288
ACH-000232,-0.06721022958279384
ACH-000233,-0.14140884818555574
ACH-000234,-0.11964544059789198
ACH-000235,-0.037939070318093855
ACH-000237,-0.205779054735612
ACH-000238,-0.14064667426738142
ACH-000242,-0.2819749117813707
ACH-000243,0.10458379684899301
ACH-000244,-0.19222034902593071
ACH-000246,-0.1311746571605132
ACH-000248,-0.012859735373791913
ACH-000250,-0.0546466948472398
ACH-000251,-0.14456184074326636
ACH-000252,-0.35108067458394016
ACH-000253,-0.1138713100159645
ACH-000255,-0.007521306161636064
ACH-000256,-0.0841971059931632
ACH-000257,-0.0691373050431387
ACH-000258,0.19484449804547496
ACH-000259,-0.1074340008126098
ACH-000260,-0.018200456107342118
ACH-000261,-0.10815211813485988
ACH-000262,0.046295752524916536
ACH-000263,-0.06126385207316847
ACH-000264,-0.07447104690764897
ACH-000265,-0.02705664213147892
ACH-000266,-0.0014034168812162829
ACH-000272,0.04367836893338717
ACH-000274,-0.31888119591901776
ACH-000277,-0.05890404996467955
ACH-000278,-0.2769162752178738
ACH-000279,-0.09828517124222423
ACH-000280,-0.08371849674767491
ACH-000281,-0.0809221794806828
ACH-000288,-0.043128059910664866
ACH-000291,-0.005093289670524436
ACH-000293,-0.08444488333085999
ACH-000294,-0.11382949958097086
ACH-000295,0.12463604026551622
ACH-000296,-0.09892884141903786
ACH-000302,-0.023094160654177427
ACH-000304,0.02728400573428664
ACH-000307,-0.03829702094192573
ACH-000308,-0.06990489796598638
ACH-000310,-0.10348600865553784
ACH-000311,-0.010846773784503973
ACH-000312,-0.11088566300821937
ACH-000315,0.0356111206916187
ACH-000316,-0.18397299363787412
ACH-000317,-0.22799433545305195
ACH-000318,-0.05479821624797631
ACH-000319,-0.05419300139465864
ACH-000320,0.07051685601902055
ACH-000322,0.16575589591532805
ACH-000323,-0.06879588246214369
ACH-000324,-0.007419444425025425
ACH-000329,-0.002302844943220876
ACH-000330,-0.04382400994930207
ACH-000331,0.004546306638157389
ACH-000332,-0.0835755964538144
ACH-000334,-0.1990026250970276
ACH-000335,-0.10079161876728092
ACH-000336,-0.1706519684643417
ACH-000337,-0.24818547775339075
ACH-000338,0.03286497639909277
ACH-000339,-0.006342825978851228
ACH-000341,-0.0016692422030804325
ACH-000348,0.039315602802954035
ACH-000350,-0.04233071921082534
ACH-000352,-0.00013257981527401423
ACH-000356,-0.3960743328330573
ACH-000361,-0.07508156117693197
ACH-000362,-0.07581967885178957
ACH-000363,-0.01964018085901204
ACH-000364,-0.14647871672367976
ACH-000365,-0.08766228145110679
ACH-000366,-0.1857643789811038
ACH-000368,0.03624714214370685
ACH-000374,-0.30995044074280137
ACH-000375,0.07519821650907357
ACH-000376,0.05873476622958676
ACH-000381,-0.07214779556185448
ACH-000383,-0.11101210588179394
ACH-000387,0.0011178216878552298
ACH-000389,-0.07754272088842701
ACH-000390,-0.25490642701012906
ACH-000393,-0.12339044390273825
ACH-000395,-0.05892009172363859
ACH-000396,-0.11769871432711645
ACH-000397,0.021558336156843223
ACH-000401,0.020788027544167743
ACH-000402,-0.13980137112148716
ACH-000403,-0.07803038749816815
ACH-000404,-0.06704783302269884
ACH-000406,-0.05051123723046266
ACH-000407,-0.06953643704821635
ACH-000408,-0.12464456219795
ACH-000410,-0.051670384510790035
ACH-000411,0.06561164953795096
ACH-000414,-0.06990979084765604
ACH-000415,-0.06826768698925123
ACH-000416,-0.08482837815076408
ACH-000420,-0.20456488692665228
ACH-000421,-0.04762029428198265
ACH-000424,0.11220203691791257
ACH-000425,-0.052936555641144176
ACH-000426,-0.01605034902325264
ACH-000427,0.07923475744877594
ACH-000433,-0.030891141720999483
ACH-000435,-0.11892849640695828
ACH-000436,-0.033296002348129
ACH-000444,0.08889657777595658
ACH-000445,-0.08883429847752955
ACH-000448,-0.1682229828421497
ACH-000450,-0.03673111270352075
ACH-000452,-0.07067083851286772
ACH-000454,-0.022067372706889618
ACH-000458,-0.13921176557035747
ACH-000459,0.08366815181598906
ACH-000460,-0.15232767531697458
ACH-000461,0.07993759132500677
ACH-000463,0.029216157202911867
ACH-000464,-0.06028027221826695
ACH-000466,-0.12705292951582073
ACH-000467,-0.0499138973069472
ACH-000468,-0.1483411695959311
ACH-000469,-0.19964913845675503
ACH-000470,-0.05131752095515615
ACH-000471,-0.09189886583844713
ACH-000472,-0.0986393460521194
ACH-000473,-0.02505919286273223
ACH-000475,-0.07731707913210145
ACH-000476,-0.06758197723883415
ACH-000477,-0.20929907567897205
ACH-000479,-0.5275817288243579
ACH-000480,-0.002815447805699715
ACH-000481,-0.14654110702067547
ACH-000483,-0.03178825634951528
ACH-000484,0.007736510264365253
ACH-000485,-0.007856126921004755
ACH-000486,-0.11442117172625807
ACH-000487,0.0019139437384442192
ACH-000488,-0.02553131403647754
ACH-000490,0.055443963403176616
ACH-000491,-0.09579642972013244
ACH-000495,-0.10439912897593452
ACH-000496,-0.1676066169489635
ACH-000499,-0.1910266820451362
ACH-000500,-0.21860105010697908
ACH-000502,0.004981218802236147
ACH-000503,-0.2645366189769303
ACH-000505,-0.03915809389462761
ACH-000507,0.05506800881769622
