,DPH6 (89978)
ACH-000004,-0.4534694640052989
ACH-000005,-0.5188507100049617
ACH-000007,-0.5691225694574867
ACH-000009,-0.646516226074403
ACH-000011,-0.4105542092726456
ACH-000012,-0.6099505956617611
ACH-000013,-0.491522714247462
ACH-000014,-0.5909439643248398
ACH-000015,-0.7350538453089287
ACH-000017,-0.2484570474101798
ACH-000018,-0.6424433240851101
ACH-000019,-0.3541010012723129
ACH-000021,-0.42344851763240426
ACH-000022,-0.5069674745671603
ACH-000025,-0.7393807842311281
ACH-000028,-0.38502188702359996
ACH-000030,-0.7896508417337822
ACH-000035,-0.5472452192996814
ACH-000036,-0.5005117660864807
ACH-000037,-0.6007461472353223
ACH-000039,-0.7073219962125026
ACH-000040,-0.500594334442622
ACH-000041,-0.6896830152178766
ACH-000042,-0.29945189242470155
ACH-000045,-0.6299404395226991
ACH-000047,-0.5547846192836637
ACH-000052,-0.5398298043982479
ACH-000053,-0.2796607569106401
ACH-000054,-0.30626596156557817
ACH-000055,-0.3513661860365491
ACH-000060,-0.3031613753818108
ACH-000067,-0.41371535202181736
ACH-000070,-0.7199083065012846
ACH-000075,-0.315110483150547
ACH-000078,-0.4907331502205554
ACH-000082,-0.3770713205949436
ACH-000085,-0.5278901416336806
ACH-000086,-0.6593311074443583
ACH-000087,-0.8671914859103244
ACH-000092,-0.3591844722264012
ACH-000095,-0.28747674789099165
ACH-000097,-0.4045933900591458
ACH-000098,-0.5276816702822681
ACH-000099,-0.4239382127364165
ACH-000108,-0.4563501830346451
ACH-000113,-0.872336126545414
ACH-000116,-0.4713249915741722
ACH-000118,-0.3704759252203273
ACH-000120,-0.5271678867907688
ACH-000123,-0.4562489149284463
ACH-000127,-0.5906057909100447
ACH-000128,-0.5014167957490572
ACH-000132,-0.4177355290961927
ACH-000133,-0.3205242566277481
ACH-000137,-0.5757371647461187
ACH-000138,-0.4889091630372697
ACH-000142,-0.7135722992876052
ACH-000143,-0.3998416004778663
ACH-000146,-0.3958588820173464
ACH-000148,-0.4746416091574506
ACH-000150,-0.6428267313986924
ACH-000152,-0.4364140252342061
ACH-000153,-0.4783451176975181
ACH-000159,-0.4011779980126615
ACH-000160,-0.4192792206384747
ACH-000163,-0.511694630282397
ACH-000167,0.01818092147111429
ACH-000168,-0.36711840133262624
ACH-000169,-0.4469098967163476
ACH-000178,-0.7827174312320753
ACH-000183,-0.6683116056049271
ACH-000188,-0.7724116045449816
ACH-000189,-0.5944400002484139
ACH-000190,-0.4781037019220618
ACH-000198,-0.8531083396504543
ACH-000203,-0.30954364087018155
ACH-000204,-0.4828496212450237
ACH-000206,-0.361816219716152
ACH-000207,-0.6067451347350402
ACH-000208,-0.4430382476495786
ACH-000210,-0.5035715060076963
ACH-000211,-0.4992372039972444
ACH-000215,-0.4865660451570079
ACH-000221,-0.7733575726255598
ACH-000222,-0.4611524998229479
ACH-000223,-0.4925528226263534
ACH-000226,-0.33648697186317184
ACH-000227,-0.5207313145321327
ACH-000228,-0.4428292456207416
ACH-000231,-0.4693250017788232
ACH-000232,-0.6539673966521885
ACH-000233,-0.5997278863598292
ACH-000234,-0.4165987924590858
ACH-000235,-0.4176582772521039
ACH-000237,-0.5344382116397347
ACH-000238,-0.4203350996801641
ACH-000242,-0.4722079589153178
ACH-000243,-0.7819447919331068
ACH-000244,-0.4946395603384322
ACH-000246,-0.2312068213090561
ACH-000248,-0.6241709107304502
ACH-000250,-0.4969902105575771
ACH-000251,-0.5427628864754
ACH-000252,-0.5918673480578008
ACH-000253,-0.4125721044639274
ACH-000255,-0.4335836934018956
ACH-000256,-0.5943106060259492
ACH-000257,-0.4407118869198547
ACH-000258,-0.5846285011284219
ACH-000259,-0.4767736937952729
ACH-000260,-0.7687110295321313
ACH-000261,-0.4984336577922204
ACH-000262,-0.6446876367479151
ACH-000263,-0.827401876352623
ACH-000264,-0.5501186408590901
ACH-000265,-0.6930951039008207
ACH-000266,-0.44364481099292336
ACH-000272,-0.5276887196465072
ACH-000274,-0.2886497240937231
ACH-000277,-0.3560804119235267
ACH-000278,-0.5402727294718063
ACH-000279,-0.6914279993300787
ACH-000280,-0.5527092781637847
ACH-000281,-0.6770534644343444
ACH-000288,-0.5947408997474902
ACH-000291,-0.8827812841939788
ACH-000293,-0.48020505691111104
ACH-000294,-0.798366073010437
ACH-000295,-0.6634446569306609
ACH-000296,-0.5219649010888178
ACH-000302,-0.4461057111667868
ACH-000304,-0.5747417232099344
ACH-000307,-0.7115409181116613
ACH-000308,-0.4154067081527184
ACH-000310,-0.33778762492967745
ACH-000311,-0.3831856954380547
ACH-000312,-0.4897593219430691
ACH-000315,-0.3144813292399808
ACH-000316,-0.6208395028723166
ACH-000317,-0.6907607845111853
ACH-000318,-0.6603856094170314
ACH-000319,-0.7476136057263493
ACH-000320,-0.7817091648902772
ACH-000322,-0.26007323865825643
ACH-000323,-0.4631504434073057
ACH-000324,-0.5796228801090851
ACH-000329,-0.4423307823614008
ACH-000330,-0.549525566741261
ACH-000331,-0.4258787572841529
ACH-000332,-0.5855642656824277
ACH-000334,-0.4521797308670564
ACH-000335,-1.010891235878859
ACH-000336,-0.2656311165026605
ACH-000337,-0.2744004734191068
ACH-000338,-0.7498525063507813
ACH-000339,-0.39271438280104615
ACH-000341,-0.6467962834248989
ACH-000348,-0.5877686803508139
ACH-000350,-0.3896198053884283
ACH-000352,-0.32088276392067994
ACH-000356,-0.4579722601319578
ACH-000361,-0.21210115281101571
ACH-000362,-0.6326947263072966
ACH-000363,-0.31681968919283576
ACH-000364,-0.4975797109865748
ACH-000365,-0.4521843563053557
ACH-000366,-0.7407450323729271
ACH-000368,-0.4469235243423996
ACH-000374,-0.6089227185211314
ACH-000375,-0.3297347783716128
ACH-000376,-0.6191557243186032
ACH-000381,-0.3733944048360559
ACH-000383,-0.4242959495105813
ACH-000387,-0.5054134749665188
ACH-000389,-0.4997519291782757
ACH-000390,-0.6289959631819617
ACH-000393,-0.5794500267246426
ACH-000395,-0.522055942967487
ACH-000396,-0.9688852589294686
ACH-000397,-0.3479427439209292
ACH-000401,-0.5759609764130613
ACH-000402,-0.7004596045219499
ACH-000403,-0.3142103703675488
ACH-000404,-0.7317896878158044
ACH-000406,-0.3119552003256389
ACH-000407,-0.5917997286650505
ACH-000408,-0.5726878247129198
ACH-000410,-0.3163582020567013
ACH-000411,-0.3990041451418685
ACH-000414,-0.3974032738923807
ACH-000415,-0.5694461026658292
ACH-000416,-0.3451701622461157
ACH-000420,-0.4575386450867729
ACH-000421,-0.4491675343408362
ACH-000424,-0.7337880502100108
ACH-000425,-0.4709318277897694
ACH-000426,-0.4655103953015023
ACH-000427,-0.4774278619672868
ACH-000433,-0.35337388779166995
ACH-000435,-1.0253985898105622
ACH-000436,-0.3650417439241449
ACH-000444,-0.4154314255463733
ACH-000445,-0.3771754874756219
ACH-000448,-0.529695991331666
ACH-000450,-0.21576818902666328
ACH-000452,-0.6173082833969794
ACH-000454,-0.8147382327966054
ACH-000458,-0.5067848035497827
ACH-000459,-0.6174497579618679
ACH-000460,-0.6205070066307014
ACH-000461,-0.4898029872519053
ACH-000463,-0.4523456116292504
ACH-000464,-0.714713643812807
ACH-000466,-0.6182213333812769
ACH-000467,-0.3670928457478591
ACH-000468,-0.7084696054786179
ACH-000469,-0.4295022498187683
ACH-000470,-0.6401045252333373
ACH-000471,-0.3912452628158796
ACH-000472,-0.5087155720594245
ACH-000473,-0.6388094309240921
ACH-000475,-0.5681483362451305
ACH-000476,-0.3923244661582304
ACH-000477,-0.7176029887704869
ACH-000479,-0.43924945133764187
ACH-000480,-0.5756251464401744
ACH-000481,-0.4746253007321415
ACH-000483,-0.4117703554636285
ACH-000484,-0.4409688724601699
ACH-000485,-0.35244626810952057
ACH-000486,-0.5088135414579636
ACH-000487,-0.5101689320065812
ACH-000488,-0.4918296949040082
ACH-000490,-0.4443722644844979
ACH-000491,-0.4662757465396165
ACH-000495,-0.6832972230725931
ACH-000496,-0.6961292899492264
ACH-000499,-0.7838582069074391
ACH-000500,-0.2360075817272133
ACH-000502,-0.4686361075374545
ACH-000503,-0.5107236332564125
ACH-000505,-0.5417485903312644
ACH-000507,-0.4791519450169578
ACH-000510,-0.61920653859985
ACH-000511,-0.4510984748150366
ACH-000512,-0.7545124219524062
ACH-000516,-0.35519051940770346
ACH-000517,-0.3409323238998107
ACH-000518,-0.5231948935949174
ACH-000520,-0.7292388116036573
ACH-000521,-0.4164968370897204
ACH-000522,-0.5795787698481177
ACH-000524,-0.2838068586993269
ACH-000527,-0.612539819677099
ACH-000528,-0.3131511123799373
ACH-000537,-0.3425111947555286
ACH-000541,-0.4778078440196594
ACH-000542,-1.1123509384863255
ACH-000544,-0.7239336770380033
ACH-000545,-0.7170858022106074
ACH-000547,-0.6009142630990411
ACH-000548,-0.5195187296921184
ACH-000549,-0.4528324594271908
ACH-000550,-0.608804548824727
ACH-000552,-0.5506849975612018
ACH-000556,-0.4761264104156077
ACH-000557,-0.4172086420971621
