,DISP1 (84976)
ACH-000004,0.091512988413247
ACH-000005,0.08177018400724607
ACH-000007,0.054405907632606484
ACH-000009,-0.05768661705232352
ACH-000011,0.06802726492551874
ACH-000012,0.07796303099944521
ACH-000013,0.019592599299472543
ACH-000014,-0.02024766936720191
ACH-000015,0.06665668518917449
ACH-000017,0.1080207706871773
ACH-000018,0.053587684657918286
ACH-000019,0.11141402997681248
ACH-000021,-0.013188360267241154
ACH-000022,0.058060837447840574
ACH-000025,0.03530748474617563
ACH-000028,0.20433770704835935
ACH-000030,-0.009357608284431615
ACH-000035,0.03550122909325905
ACH-000036,0.05184729180486832
ACH-000037,0.029103845080410223
ACH-000039,0.15947300848429702
ACH-000040,0.07828475231225783
ACH-000041,-0.02688878589956605
ACH-000042,-0.03220982834346843
ACH-000045,0.0644626564492158
ACH-000047,0.006374002081839222
ACH-000052,-0.05617198071646396
ACH-000053,0.06291238462075135
ACH-000054,-0.006429386109213068
ACH-000055,0.06173838861010946
ACH-000060,0.06368354916304328
ACH-000067,0.03676441686269813
ACH-000070,-0.06701442290980053
ACH-000075,0.07340968524022178
ACH-000078,0.061745998654785486
ACH-000082,0.01515276883014341
ACH-000085,0.110780349945004
ACH-000086,-0.016015803058530384
ACH-000087,0.20405694399546345
ACH-000092,0.03263388347210015
ACH-000095,0.028778138546985632
ACH-000097,0.18430383947136636
ACH-000098,-0.043266117337911705
ACH-000099,0.054625352051032486
ACH-000108,0.06771082430474999
ACH-000113,-0.006154410646759409
ACH-000116,0.047238198925120066
ACH-000118,0.03872170569682394
ACH-000120,0.03711557612579194
ACH-000123,0.007209188758730831
ACH-000127,-0.041914052165297186
ACH-000128,0.14690299993793848
ACH-000132,0.010192916795741169
ACH-000133,0.020890039155622743
ACH-000137,-0.0046365442086877436
ACH-000138,0.07838584212622704
ACH-000142,-0.045611184661570985
ACH-000143,0.1809313446538836
ACH-000146,0.049247279325119235
ACH-000148,0.027980021908327213
ACH-000150,0.07714397838866911
ACH-000152,0.05597148277626613
ACH-000153,0.1747762258605473
ACH-000159,-0.026374354595914074
ACH-000160,-0.008600979997159664
ACH-000163,0.009740187710876643
ACH-000167,-0.15554409973347855
ACH-000168,0.09946823927823886
ACH-000169,0.0235616574994852
ACH-000178,-0.03535772388531741
ACH-000183,0.037736135348830316
ACH-000188,0.0014460383078854
ACH-000189,0.0405010665634284
ACH-000190,0.05912826217396865
ACH-000198,-0.011324389003347295
ACH-000203,0.2292210955112283
ACH-000204,0.022569145675419504
ACH-000206,0.06771134099808916
ACH-000207,0.0654000017171449
ACH-000208,0.2725157912259429
ACH-000210,-0.5063862503061682
ACH-000211,0.09709721547276542
ACH-000215,-0.0028736330320518967
ACH-000221,0.008512060889506096
ACH-000222,0.09373609768254762
ACH-000223,0.0952314468587571
ACH-000226,0.059019707665434275
ACH-000227,-0.08317891079236038
ACH-000228,0.016266292043754137
ACH-000231,0.037005437410211416
ACH-000232,0.02531758549114793
ACH-000233,0.053293669875170334
ACH-000234,-0.057440944398554586
ACH-000235,0.1087503848503618
ACH-000237,0.011146649057844493
ACH-000238,0.07802051312059936
ACH-000242,0.17801641985112435
ACH-000243,0.11427292927437947
ACH-000244,0.029132531261254462
ACH-000246,-0.02178497375128774
ACH-000248,-0.12333510966326315
ACH-000250,0.02107819920877568
ACH-000251,0.0470367903106487
ACH-000252,0.13471636537541967
ACH-000253,0.03531750484159432
ACH-000255,0.013908877873322343
ACH-000256,-0.02527526541316395
ACH-000257,-0.0013673672018439163
ACH-000258,-0.09803371671067436
ACH-000259,0.04277577999441989
ACH-000260,0.11072288737794504
ACH-000261,0.03286010034948192
ACH-000262,0.17699598774021608
ACH-000263,0.1302062400558427
ACH-000264,0.06505525598471712
ACH-000265,0.11721229982760842
ACH-000266,0.007086492558314101
ACH-000272,-0.03604156369388292
ACH-000274,0.008153612078759276
ACH-000277,0.026844649561087924
ACH-000278,0.15135389480359734
ACH-000279,0.10628131234431944
ACH-000280,0.06419781986432563
ACH-000281,0.02459874011894717
ACH-000288,0.046157872581587635
ACH-000291,0.048779666181273225
ACH-000293,0.11246567698014057
ACH-000294,0.054307783393216236
ACH-000295,0.14519083044958234
ACH-000296,0.1272206580338293
ACH-000302,-0.03855604075173784
ACH-000304,0.002906075363051049
ACH-000307,0.0643206790936472
ACH-000308,0.04784151814307766
ACH-000310,0.02413860154605941
ACH-000311,-0.0503941822643995
ACH-000312,0.026470415540204368
ACH-000315,-0.09530357048397492
ACH-000316,0.12179865061928655
ACH-000317,0.22482721478739776
ACH-000318,-0.002535021830539389
ACH-000319,0.068002825677667
ACH-000320,0.17053980591047269
ACH-000322,0.2396439584968874
ACH-000323,0.059575878797636476
ACH-000324,0.09729839337500623
ACH-000329,0.0058244435048326534
ACH-000330,0.03399265750879469
ACH-000331,0.02880716251878333
ACH-000332,0.13081646253505252
ACH-000334,-0.08930788294184139
ACH-000335,0.22602098713721697
ACH-000336,0.3107118384059661
ACH-000337,0.09895906541108387
ACH-000338,0.1695155227380146
ACH-000339,0.035523142560318514
ACH-000341,0.1580274003113498
ACH-000348,0.04305423653207223
ACH-000350,0.06079113367768205
ACH-000352,0.10839626619950037
ACH-000356,0.0178669341401026
ACH-000361,-0.04378015715087676
ACH-000362,0.030620275403049305
ACH-000363,0.0329547096399403
ACH-000364,-0.030881519932740187
ACH-000365,0.021272659568614728
ACH-000366,0.03460879168959916
ACH-000368,0.10226444981132783
ACH-000374,-0.09957628090492124
ACH-000375,0.09148252230900436
ACH-000376,-0.03202423169745644
ACH-000381,-0.07739584688072293
ACH-000383,-0.00014070787102479012
ACH-000387,0.07137486526419376
ACH-000389,0.015833584561264855
ACH-000390,0.03565308843825863
ACH-000393,0.02984841136613172
ACH-000395,0.14211212342879934
ACH-000396,-0.04637490031402355
ACH-000397,0.07416520797809965
ACH-000401,-0.01702918600276017
ACH-000402,-0.14515182043988065
ACH-000403,0.0924528548052806
ACH-000404,0.009812866172985905
ACH-000406,-0.002561713675352038
ACH-000407,0.1110085799255151
ACH-000408,0.11135413417318854
ACH-000410,-0.013427190891692288
ACH-000411,-0.005865225002039227
ACH-000414,0.09685180087554847
ACH-000415,0.0604732510561936
ACH-000416,-0.02681039810189986
ACH-000420,0.09659850089051768
ACH-000421,0.030595115597836214
ACH-000424,0.15386035169479567
ACH-000425,0.0684446297417467
ACH-000426,0.07207739317003384
ACH-000427,0.08477954724617276
ACH-000433,0.00379433367558399
ACH-000435,-0.24889114371986745
ACH-000436,-0.006312029951484494
ACH-000444,0.07292808734497414
ACH-000445,-0.0987129096779552
ACH-000448,0.04001635990046083
ACH-000450,0.14615931826728631
ACH-000452,0.03534313708317427
ACH-000454,0.023619338305288427
ACH-000458,0.02404610232060438
ACH-000459,-0.04643352977226091
ACH-000460,-0.12486487311464972
ACH-000461,0.07228275861820155
ACH-000463,0.1272219209174658
ACH-000464,0.015017575414336012
ACH-000466,0.07243712191981333
ACH-000467,0.12647936810660532
ACH-000468,0.08423501525282485
