,PGS1 (9489)
ACH-000210,-0.691467031793354
ACH-000211,-0.9119163990817524
ACH-000215,-0.99712459536667
ACH-000221,-0.6690990147469311
ACH-000222,-1.0516944921223523
ACH-000223,-0.7380147658342385
ACH-000226,-0.8582175390514776
ACH-000227,-0.8938657736656392
ACH-000228,-0.7504032265544897
ACH-000231,-1.16016374723232
ACH-000232,-0.9161614973529144
ACH-000233,-0.9604536100838141
ACH-000234,-0.6767302933832849
ACH-000235,-0.7955612671395983
ACH-000237,-0.6349594121492238
ACH-000238,-0.8522869424087189
ACH-000242,-0.8780150969905359
ACH-000243,-0.9804672691078904
ACH-000244,-0.7758421149025198
ACH-000246,-0.4989450664315928
ACH-000248,-1.1015402856994143
ACH-000250,-0.7086094850459653
ACH-000251,-0.988323891055818
ACH-000252,-0.5810454819247379
ACH-000253,-0.5579893478713329
ACH-000255,-0.8277341457586097
ACH-000256,-0.6535536569283238
ACH-000257,-0.6854222791121964
ACH-000258,-1.068435754078617
ACH-000259,-0.8157444143167825
ACH-000260,-0.7682765489366654
ACH-000261,-0.8421024952463443
ACH-000262,-0.722443450059164
ACH-000263,-0.7860200019411581
ACH-000264,-0.7426098663285978
ACH-000265,-0.9313973363870691
ACH-000266,-0.6167701894794426
ACH-000272,-0.7113463985170491
ACH-000274,-0.7395228559145007
ACH-000277,-0.745602814242288
ACH-000278,-0.7262421772227665
ACH-000279,-0.9820588226128916
ACH-000280,-0.8118819855034621
ACH-000281,-0.8129847927688407
ACH-000288,-1.1041894490623896
ACH-000291,-0.9018042143165274
ACH-000293,-1.050670235840885
ACH-000294,-0.7774971906902968
ACH-000295,-0.9302354679361082
ACH-000296,-0.9327182556276034
ACH-000302,-0.5585897217715805
ACH-000304,-0.6016146116362809
ACH-000307,-0.7835844923143962
ACH-000308,-0.7602283644958431
ACH-000310,-0.7719948918664108
ACH-000311,-0.4830901701228026
ACH-000312,-0.7132442306503087
ACH-000315,-0.9861022451411984
ACH-000316,-1.0987179034610377
ACH-000317,-0.8884108651418068
ACH-000318,-0.8186059409933312
ACH-000319,-0.7577796117186483
ACH-000320,-1.1583022808600576
ACH-000322,-0.8500939643613191
ACH-000323,-0.9958864107375708
ACH-000324,-0.7998206735062021
ACH-000329,-0.6806661783834328
ACH-000330,-0.9471590917406691
ACH-000331,-0.9814892733235356
ACH-000332,-1.0361709906842251
ACH-000334,-0.6609689149868749
ACH-000335,-0.8968652703434912
ACH-000336,-0.6928337990604369
ACH-000337,-1.174515085536383
ACH-000338,-0.9929453400745156
ACH-000339,-0.9709557407819301
ACH-000341,-0.6651748419596604
ACH-000348,-0.7892525102639372
ACH-000350,-0.529917251338842
ACH-000352,-0.6950050803306034
ACH-000356,-0.9646036020444646
ACH-000361,-1.0740153235848324
ACH-000362,-0.8036608389806289
ACH-000363,-0.4638569520097138
ACH-000364,-0.7123120792445693
ACH-000365,-0.9547375967665384
ACH-000366,-0.9467689655659568
ACH-000368,-0.9619305627072232
ACH-000374,-1.0616292240508245
ACH-000375,-1.0226191638607447
ACH-000376,-0.9584582380322082
ACH-000381,-0.8557987666627531
ACH-000383,-0.6757701650749045
ACH-000387,-0.9629049849678356
ACH-000389,-0.9107067498022264
ACH-000390,-0.8674616595571644
ACH-000393,-0.5906361606676945
ACH-000395,-1.1049545320020622
ACH-000396,-0.6365832299161501
ACH-000397,-0.3612020340034863
ACH-000401,-0.8240383402325079
ACH-000402,-0.9678814702140665
ACH-000403,-0.4539256701328457
ACH-000404,-0.8487464390169775
ACH-000406,-1.1274145962869546
ACH-000407,-0.7871053980980021
ACH-000408,-1.0111883089312723
ACH-000410,-0.6359383400292012
ACH-000411,-0.7731437894941275
ACH-000414,-0.7964070862833867
ACH-000415,-1.0108067604774162
ACH-000416,-0.5991691704710581
ACH-000420,-0.8136990962144015
ACH-000421,-0.7531001633933522
ACH-000424,-0.9593239995038104
ACH-000425,-0.8971499288479621
ACH-000426,-0.4861429918991706
ACH-000427,-0.9508345612424304
ACH-000433,-0.8600891525203342
ACH-000435,-1.0345792884557916
ACH-000436,-0.6305912915647164
ACH-000444,-0.7641226821921937
ACH-000445,-1.1035409021191445
ACH-000448,-0.6413742527750593
ACH-000450,-0.8973489843505279
ACH-000452,-0.9758296252508516
ACH-000454,-0.8235709375451652
ACH-000458,-0.8241545762673405
ACH-000459,-0.8307537959606621
ACH-000460,-0.9057847730408802
ACH-000461,-0.966993993793388
ACH-000463,-0.73367228195751
ACH-000464,-0.8143478292884363
ACH-000466,-0.9353643619091592
ACH-000467,-0.6365155601622579
ACH-000468,-1.0142742930238526
ACH-000469,-0.94741876504609
ACH-000470,-0.7204592242735299
ACH-000471,-1.061229649459513
ACH-000472,-0.5335664496735516
ACH-000473,-1.0746624422697146
ACH-000475,-1.0095016823702974
ACH-000476,-0.5936353535655494
ACH-000477,-0.5620633428461711
ACH-000479,-0.4691690035878767
ACH-000480,-1.1869476592149628
ACH-000481,-0.5961586421491689
ACH-000483,-0.8930273416769073
ACH-000484,-0.7833377049125316
ACH-000485,-0.8226047559517591
ACH-000486,-0.899603723490354
ACH-000487,-0.8148944975449711
ACH-000488,-0.8414145809292313
ACH-000490,-0.9970150572336948
ACH-000491,-0.9363479953022058
ACH-000495,-0.6459339153633118
ACH-000496,-0.8396171158209436
ACH-000499,-1.1881827215610692
ACH-000500,-0.979012144043836
ACH-000502,-0.8869962128191914
ACH-000503,-0.9665319620518084
ACH-000505,-1.0044871867397
ACH-000507,-1.049711918092597
ACH-000510,-1.0125581371213976
ACH-000511,-0.9257220556962084
ACH-000512,-1.0325933429463894
ACH-000516,-1.0037679600409697
ACH-000517,-0.5940329421412199
ACH-000518,-1.0595180764127137
ACH-000520,-0.6992044221628042
ACH-000521,-1.0586169781163388
ACH-000522,-0.8008526445253623
ACH-000524,-0.6192835696655383
ACH-000527,-0.9616781602610336
ACH-000528,-0.6048714982471942
ACH-000537,-1.0469991375559815
ACH-000541,-0.4784353198055623
ACH-000542,-0.8998641564117045
ACH-000544,-0.9934563287023837
ACH-000545,-0.8838988957230263
ACH-000547,-0.6771701213739211
ACH-000548,-0.7644449177197421
ACH-000549,-1.0798277103345413
ACH-000550,-0.8078001548576638
ACH-000552,-0.9463118989154924
ACH-000556,-0.8850030915231651
ACH-000557,-0.38024857455518174
ACH-000569,-0.5267823695370464
ACH-000570,-0.9867536432181384
ACH-000571,-0.5386875576223976
ACH-000573,-0.8699266381255941
ACH-000576,-0.6142343984922624
ACH-000579,-0.7511465416321296
ACH-000580,-0.954578661928874
ACH-000584,-0.7257953542883995
ACH-000585,-0.6517829160206992
ACH-000588,-0.7461055134508469
ACH-000589,-0.7205395143638754
ACH-000591,-0.9979710383163932
ACH-000593,-0.9890920614086829
ACH-000600,-0.670546430721527
ACH-000601,-0.7955935769721525
ACH-000605,-0.99013483084505
ACH-000606,-0.779847077249488
ACH-000608,-0.6126015576607102
ACH-000614,-0.9166406004358524
ACH-000616,-0.8484619687182121
ACH-000618,-0.9400372668319972
ACH-000619,-1.0276160711691946
ACH-000620,-0.7035211299826186
ACH-000621,-0.7072214301128548
ACH-000622,-0.8258691888424312
ACH-000623,-0.8749419555568662
ACH-000624,-0.8057286098401926
ACH-000627,-0.9940638536601396
ACH-000630,-0.95500915937984
ACH-000631,-0.7357631415080502
ACH-000632,-1.0870210923989212
ACH-000633,-0.6765041302243998
ACH-000637,-1.0933468380986624
ACH-000638,-0.8720007442422666
ACH-000646,-0.7304178455559115
ACH-000647,-0.922947857707602
ACH-000648,-0.6203915176936102
ACH-000649,-0.91874772271118
ACH-000651,-1.0270504522296744
ACH-000652,-1.0415733113705887
ACH-000653,-0.7074797356263518
ACH-000657,-0.7171305045078903
ACH-000658,-0.7012981289752163
ACH-000661,-1.0038513106180509
ACH-000662,-0.6371899035103736
ACH-000663,-0.8945997751632336
ACH-000665,-0.6630904720409914
ACH-000671,-1.0677501218387109
ACH-000672,-1.3350602190979493
ACH-000673,-0.6039806617915765
ACH-000676,-1.0848675218297583
ACH-000677,-0.7430043480136136
ACH-000681,-0.94444173402916
ACH-000683,-0.6479046796801955
ACH-000684,-0.977818247966068
ACH-000688,-0.8420896761820825
ACH-000693,-0.8215160369043731
ACH-000694,-0.9394200639927898
ACH-000695,-0.7156332923783578
ACH-000696,-0.8425830430441172
ACH-000697,-0.7596239876293834
ACH-000699,-0.634285388907745
ACH-000701,-0.8087790903797709
ACH-000706,-1.0061028319697085
ACH-000711,-0.8293502984569939
ACH-000713,-0.7352298829155594
ACH-000714,-0.6211076538085035
ACH-000718,-0.7294914063520609
ACH-000720,-0.9793697544560236
ACH-000721,-0.8523763233352302
ACH-000724,-0.4795665630557708
ACH-000725,-0.7018018482751142
ACH-000732,-0.8544270248937651
ACH-000734,-0.9049749121088356
ACH-000735,-1.0188242907260654
ACH-000736,-0.6662601620678145
ACH-000738,-0.933394125025412
ACH-000746,-0.9083068247217472
ACH-000747,-0.9289982085916968
ACH-000748,-0.7971541505101561
ACH-000753,-0.9719950572561492
ACH-000756,-1.0827898264435147
ACH-000757,-0.8250443117459723
ACH-000758,-0.8922414995816267
ACH-000760,-0.9831830927261076
ACH-000762,-0.9990982026992308
ACH-000763,-0.7138107591380419
ACH-000764,-0.7803803882421417
ACH-000765,-1.0068431758011556
ACH-000766,-1.0081592504779435
ACH-000767,-0.6414419855092319
ACH-000768,-0.91520575339226
ACH-000769,-0.8161023632624156
ACH-000770,-0.8622852870157057
ACH-000771,-1.0063914977642123
ACH-000773,-0.8170837262658023
ACH-000776,-0.8822297243237941
ACH-000777,-1.0773878933521746
ACH-000778,-0.7806968557332656
ACH-000781,-0.9692679894973242
ACH-000782,-0.8620388759574799
ACH-000783,-0.5031986348588016
ACH-000784,-0.946174122212763
ACH-000785,-0.7914666756687864
ACH-000787,-0.8339624587473634
ACH-000788,-0.9680564109484704
ACH-000791,-0.8137067673248516
ACH-000792,-0.7313568698629903
ACH-000794,-0.8972657972742164
ACH-000796,-0.5272677488663945
ACH-000798,-0.8992454661116279
ACH-000799,-0.5829432695075272
ACH-000800,-0.8676055622482518
ACH-000802,-1.0237307280572572
ACH-000804,-0.7301928275586262
ACH-000805,-0.9430149780488588
ACH-000809,-0.8949872174930936
ACH-000810,-1.2206454319473423
ACH-000811,-0.7099829781581678
ACH-000817,-0.8896260070058737
ACH-000819,-0.8059037398554347
ACH-000820,-1.300819358257065
ACH-000821,-0.6847254735640005
ACH-000822,-0.4970538877757739
ACH-000823,-0.996456263214732
ACH-000824,-0.7830289232956659
ACH-000827,-0.8885757230665853
ACH-000829,-0.6310552623080508
ACH-000831,-0.8532204190522019
ACH-000832,-0.9597030413715524
ACH-000833,-1.1767946011256207
ACH-000834,-0.9155864380657528
ACH-000835,-0.9539409782734236
ACH-000836,-0.8353438656331371
ACH-000837,-0.9824668746077112
ACH-000838,-0.6769603704146809
ACH-000839,-0.8102373475674495
ACH-000840,-0.9290662358443906
ACH-000841,-0.9244115176018716
ACH-000843,-0.9501651145646238
ACH-000846,-0.7132055533595993
ACH-000847,-0.8782047829875576
ACH-000848,-1.0613844832408776
ACH-000849,-0.9135564053033818
ACH-000851,-0.6640912318179525
ACH-000855,-1.1709797533861483
ACH-000856,-0.6392655130116903
ACH-000858,-0.9257700541550956
ACH-000859,-0.9783096778502118
ACH-000861,-0.8112167078986201
ACH-000862,-1.009978052608177
ACH-000865,-1.0536560374787058
ACH-000866,-0.9402271946565044
ACH-000867,-0.7819806792449953
ACH-000869,-0.793328189570755
ACH-000872,-0.8751541268578586
ACH-000873,-1.0208341970695334
ACH-000876,-0.8264263725951143
ACH-000878,-0.7676044370339926
ACH-000880,-0.6798815026213902
ACH-000881,-0.7559479574004895
ACH-000882,-0.8877781786732358
ACH-000884,-1.13653134678274
ACH-000885,-0.6156271510596314
ACH-000887,-0.9123609578892588
ACH-000889,-0.7857388428549628
ACH-000896,-0.7841597919762575
ACH-000898,-0.5180097230219299
ACH-000900,-0.7457354942026355
ACH-000901,-0.6963497683729142
ACH-000905,-1.0776759416913335
ACH-000906,-0.8541040743591217
ACH-000907,-0.9257675964019224
ACH-000910,-0.919267531883713
ACH-000911,-0.5557795732029842
ACH-000912,-0.91646375414352
ACH-000913,-0.8104266959892492
ACH-000915,-1.0156755587529165
ACH-000916,-0.8840742310945079
ACH-000917,-1.2145601610402657
ACH-000920,-0.5941220056735961
ACH-000921,-0.9899698117133888
ACH-000924,-1.0093918033324074
ACH-000926,-0.6538171323896268
ACH-000928,-0.9311927099563369
ACH-000929,-1.112349229091188
ACH-000932,-0.689742544492678
ACH-000935,-1.0022949838824713
ACH-000936,-0.9551140405218168
ACH-000937,-0.8424447516078551
ACH-000938,-1.0015923972138103
ACH-000939,-1.1665748229543207
ACH-000941,-0.5158367319260811
ACH-000943,-0.8008890495353173
ACH-000946,-0.7078512829982129
ACH-000947,-0.9551536087107672
ACH-000948,-0.7102026623932393
ACH-000950,-1.1661638244713497
ACH-000953,-0.5800591810581589
ACH-000954,-1.180669589884467
ACH-000957,-0.6156549417029249
ACH-000958,-0.6821548822904816
ACH-000960,-0.912463447015193
ACH-000963,-0.8534668904036901
ACH-000968,-0.7636020997402827
ACH-000969,-0.6282543501351909
ACH-000972,-0.7412242406291083
ACH-000973,-1.0128756855704248
ACH-000974,-0.808588067912487
ACH-000978,-0.8876466126551954
ACH-000984,-1.037539370707063
ACH-000986,-0.8535950163482434
ACH-000988,-0.8858612296763545
ACH-000993,-0.7944751112232179
ACH-000994,-0.7968237143137539
ACH-000996,-0.5443459106290084
ACH-001001,-1.07586966253997
ACH-001020,-1.0016132980421268
ACH-001028,-1.0029605949903029
ACH-001031,-0.8764313253720307
ACH-001038,-0.4803619126059819
ACH-001048,-0.8542292269435204
ACH-001050,-0.6057159776927217
ACH-001053,-0.9114183093751104
ACH-001054,-0.9457367342355584
ACH-001061,-0.8331088963737904
ACH-001067,-0.6754974751839439
ACH-001075,-1.2552110271026158
ACH-001096,-0.8421949875738789
ACH-001111,-0.8583204751668237
ACH-001119,-1.0541750639164622
ACH-001128,-0.674629145566203
ACH-001134,-0.4399133698855093
ACH-001151,-1.0484923446389331
ACH-001163,-0.9825709228337476
ACH-001164,-1.0331632305350749
ACH-001183,-1.0081556522942874
ACH-001192,-0.9953844019432848
ACH-001193,-0.3937423451559062
ACH-001196,-0.8396601054049905
ACH-001197,-0.7757210971674219
ACH-001205,-0.6854840986361853
ACH-001211,-0.8149909899785119
ACH-001212,-0.8145731183322983
ACH-001228,-0.4700026182145191
ACH-001232,-0.7999717984110281
ACH-001239,-1.0704719083938024
ACH-001270,-0.9733875906466416
ACH-001274,-0.7808539575390533
ACH-001275,-0.5940426487712644
ACH-001277,-0.7829280972658227
ACH-001278,-0.7721617304901566
ACH-001280,-0.5892405238510625
ACH-001283,-0.7539444031163073
ACH-001289,-0.8917018901564583
ACH-001300,-0.7562136263874326
ACH-001301,-0.7116819625767291
ACH-001302,-0.7408129551263227
ACH-001306,-0.9404199118539706
ACH-001318,-0.9926203685961842
ACH-001322,-1.1212534483282324
ACH-001328,-0.8866733273099385
ACH-001332,-1.190860425743666
ACH-001336,-0.8046211288845873
ACH-001346,-0.8709620815678321
ACH-001353,-0.6133166406496005
ACH-001354,-0.7377569338962042
ACH-001367,-0.8312375978421018
ACH-001368,-0.729769199594713
ACH-001374,-0.9814865734196648
ACH-001377,-0.7669087903751303
ACH-001380,-0.768355503666019
ACH-001391,-0.572544102052746
ACH-001408,-1.0078487629277462
ACH-001430,-0.6367249332697285
ACH-001431,-0.721791979802092
ACH-001450,-1.2991219708101664
ACH-001496,-0.8167340800475991
ACH-001500,-0.9514965758308314
ACH-001523,-1.1146536165776546
ACH-001532,-0.7306409591794661
ACH-001550,-0.8759419878415776
ACH-001552,-0.9149475874611752
ACH-001554,-0.6780455579995792
ACH-001654,-1.00647831015983
ACH-001735,-0.8488862312919978
ACH-001736,-0.9079253077836248
ACH-001737,-0.7134379418547908
ACH-001740,-0.7359122275664536
ACH-001745,-0.6469578260384934
ACH-001765,-1.0176881759031031
