,TMEM106C (79022)
ACH-000004,0.006264085179216582
ACH-000005,-0.02178639986311012
ACH-000007,-0.13170329441760234
ACH-000009,-0.15632762812331552
ACH-000011,-0.026956029995954974
ACH-000012,0.02541172268089576
ACH-000013,-0.22307339044144975
ACH-000014,0.11009770105980622
ACH-000015,-0.14598056249591493
ACH-000017,-0.11931035283439853
ACH-000018,-0.12000758756347955
ACH-000019,-0.04925029052936005
ACH-000021,-0.05287724667795882
ACH-000022,0.015662625475361003
ACH-000025,-0.009710928732432265
ACH-000028,-0.1937172885233494
ACH-000030,0.029032271165494183
ACH-000035,-0.12564491090720994
ACH-000036,-0.05571927010553514
ACH-000037,-0.21944999693803588
ACH-000039,0.015997565170959186
ACH-000040,-0.07532546412791835
ACH-000041,-0.17584074425191715
ACH-000042,0.04681503952459692
ACH-000045,0.11618058937043226
ACH-000047,-0.01899336900885492
ACH-000052,-0.0671371162081527
ACH-000053,0.01730471004760533
ACH-000054,-0.010969623791628823
ACH-000055,0.03815308789388633
ACH-000060,0.18551660873213707
ACH-000067,-0.1870760711646318
ACH-000070,-0.091645708806306
ACH-000075,-0.21869312933609392
ACH-000078,0.05581676044945199
ACH-000082,0.0788139241815537
ACH-000085,-0.0063104006073377615
ACH-000086,-0.08179397962117707
ACH-000087,-0.1618851125522463
ACH-000092,0.01858669926297497
ACH-000095,0.059469926902134665
ACH-000097,-0.1031474035489133
ACH-000098,0.18170586901232674
ACH-000099,-0.0488166022039058
ACH-000108,-0.0016872449598231852
ACH-000113,-0.019217060569562936
ACH-000116,-0.10727048486947367
ACH-000118,-0.031750484789295444
ACH-000120,-0.12442687691402672
ACH-000123,0.011417708772485996
ACH-000127,-0.07665379612682262
ACH-000128,-0.0939641816505393
ACH-000132,0.12549052208814931
ACH-000133,-0.1776661497427186
ACH-000137,-0.1695337484872256
ACH-000138,-0.10801470036215703
ACH-000142,-0.006952961757414998
ACH-000143,-0.1849523838103708
ACH-000146,0.008214640493135713
ACH-000148,-0.06677117223376014
ACH-000150,-0.005593494151878696
ACH-000152,-0.1772001523683846
ACH-000153,-0.03550088079818737
ACH-000159,-0.0019253373489504333
