,NXF1 (10482)
ACH-000296,-0.8241246942097024
ACH-000302,-0.8752703711626776
ACH-000304,-0.6061010017030418
ACH-000307,-0.9014149375350972
ACH-000308,-0.8559154506084813
ACH-000310,-0.7252536358267875
ACH-000311,-1.0409329499347637
ACH-000312,-0.7554951728612869
ACH-000315,-0.8998692810738274
ACH-000316,-0.9856880983855211
ACH-000317,-0.9194293385905772
ACH-000318,-0.8526767668006898
ACH-000319,-1.0909175770746622
ACH-000320,-0.7774419120879071
ACH-000322,-0.8007438675807254
ACH-000323,-0.9592110159113396
ACH-000324,-0.8076042770311805
ACH-000329,-0.8372171183172783
ACH-000330,-0.8053739707123411
ACH-000331,-1.01292983537367
ACH-000332,-1.0086423511178026
ACH-000334,-0.6798159338998383
ACH-000335,-0.8490555344024255
ACH-000336,-1.215136030808061
ACH-000337,-0.8771098281206194
ACH-000338,-0.2305818622592229
ACH-000339,-0.7729822473195278
ACH-000341,-0.8649798632514673
ACH-000348,-0.925902130834509
ACH-000350,-1.0245657308019138
ACH-000352,-0.8183899843924766
ACH-000356,-1.0924626839533345
ACH-000361,-0.6091352413844573
ACH-000362,-0.8979023436502336
ACH-000363,-0.7597109853572287
ACH-000364,-0.7370548784507339
ACH-000365,-0.6681785233673779
ACH-000366,-0.8501155704891107
ACH-000368,-0.6434058024446101
ACH-000374,-0.8746321178801212
ACH-000375,-0.7835078326756028
ACH-000376,-0.8514778405028697
ACH-000381,-0.7300327033843524
ACH-000383,-0.8770221510704318
ACH-000387,-0.7303346725922478
ACH-000389,-0.7774836535502467
ACH-000390,-0.6877654100555244
ACH-000393,-0.8507726789055742
ACH-000395,-0.8186343538984487
ACH-000396,-1.0007225875559436
ACH-000397,-0.9983607496993664
ACH-000401,-0.7968811587313376
ACH-000402,-0.8163918973452418
ACH-000403,-0.9355742740095746
ACH-000404,-0.7823565591744013
ACH-000406,-1.0193446681482292
ACH-000407,-0.6892240687857175
ACH-000408,-0.9891861695231028
ACH-000410,-0.6226710941691468
ACH-000411,-0.8152257652529133
ACH-000414,-0.997414538156022
ACH-000415,-0.8685826374806149
ACH-000416,-0.8447169207647345
ACH-000420,-0.8655478258914779
ACH-000421,-0.8974752150899324
ACH-000424,-0.8199109340010836
ACH-000425,-0.8005959955569282
ACH-000426,-1.3037600253168764
ACH-000427,-1.1090014384229947
ACH-000433,-0.6770292304158011
ACH-000435,-1.0543490541817224
ACH-000436,-0.6968386453570575
ACH-000444,-0.9322951138229468
ACH-000445,-0.6577242608823407
ACH-000448,-0.9994023946157192
ACH-000450,-1.1003988095074893
ACH-000452,-0.9188327715159104
ACH-000454,-0.6921754807456485
ACH-000458,-0.7033542406345967
ACH-000459,-1.3112555941595951
ACH-000460,-0.8986294711277538
ACH-000461,-1.1077435597833465
ACH-000463,-0.8334048626406838
ACH-000464,-0.8275697184292249
ACH-000466,-0.7361041994271567
ACH-000467,-0.7646452462907692
ACH-000468,-0.760707719364631
ACH-000469,-0.8692931320264912
ACH-000470,-0.7005025521894201
ACH-000471,-0.6919949679116799
ACH-000472,-0.8667826915254135
ACH-000473,-0.863711148745435
ACH-000475,-0.996242080166128
ACH-000476,-1.042593257437517
ACH-000477,-0.872983754660644
ACH-000479,-0.6096373906931051
ACH-000480,-0.7363820764684353
ACH-000481,-0.8331320325490349
ACH-000483,-0.9917884103884292
ACH-000484,-1.0190012545092628
ACH-000485,-0.7582168213231566
ACH-000486,-0.8554219848050341
ACH-000487,-0.8967962621638009
ACH-000488,-0.8198643088989017
ACH-000490,-0.9165615413376692
ACH-000491,-1.1115430224920444
ACH-000495,-0.6405249202011759
ACH-000496,-0.8602085439114073
ACH-000499,-0.9433905337310136
ACH-000500,-0.8250711580907119
ACH-000502,-0.9659970411402224
ACH-000503,-0.6691034234999574
ACH-000505,-0.7692364983475959
ACH-000507,-0.9283062694993868
ACH-000510,-0.7032349894108751
ACH-000511,-0.6511490756532328
ACH-000512,-0.9996520869873332
ACH-000516,-0.7187611807623114
ACH-000517,-0.865227569462826
ACH-000518,-0.7619712597297742
ACH-000520,-0.9218296213227379
ACH-000521,-0.7071589283680869
ACH-000522,-1.135173961711493
ACH-000524,-0.9853080218208048
ACH-000527,-0.8513513636894743
ACH-000528,-0.7867504594231921
ACH-000537,-0.8698496437586566
ACH-000541,-0.7584787532052912
ACH-000542,-0.8063789591103754
ACH-000544,-0.9936701304793281
ACH-000545,-0.7217957810301069
ACH-000547,-0.8025660305204521
ACH-000548,-0.8036305600054656
ACH-000549,-0.6922697761054828
ACH-000550,-0.9415346107822656
ACH-000552,-0.8993178019526934
ACH-000556,-0.616395903667468
ACH-000557,-0.878277818073663
ACH-000569,-0.6759349986661981
ACH-000570,-0.8571370297553329
ACH-000571,-1.0511674194110376
ACH-000573,-0.8063129347111272
ACH-000576,-0.8916947839699386
ACH-000579,-1.0097732772233412
ACH-000580,-0.8151152246971832
ACH-000584,-0.8527013184676713
ACH-000585,-0.8378273164302926
ACH-000588,-0.8005758614945668
ACH-000589,-0.9028617980898712
ACH-000591,-0.5316832397035083
ACH-000593,-0.7919007108600701
ACH-000600,-0.5622582440872563
ACH-000601,-0.9038212720559456
ACH-000605,-1.0910453900270942
ACH-000606,-0.9348700752809443
ACH-000608,-0.7442948951853391
ACH-000614,-1.0938744980092892
ACH-000616,-0.8914030803365752
ACH-000618,-1.0163847160435189
ACH-000619,-0.8360323468086358
ACH-000620,-0.8105458608513799
ACH-000621,-0.8602200212717592
ACH-000622,-1.063014344301217
ACH-000623,-0.8888321778029327
ACH-000624,-0.8110120431915496
ACH-000627,-0.6432756737398745
ACH-000630,-0.8029435603423553
ACH-000631,-0.5027686805588965
ACH-000632,-0.8528422128133323
ACH-000633,-0.7321524852611372
ACH-000637,-0.7054333275527849
ACH-000638,-0.8138824031996164
ACH-000646,-1.2650383853726337
ACH-000647,-0.9615004809607904
ACH-000648,-0.9162921080765479
ACH-000649,-0.7372374806175048
ACH-000651,-0.803880771328236
ACH-000652,-0.9110463852914926
ACH-000653,-0.9503110772258118
ACH-000657,-0.9144525743714093
ACH-000658,-0.9396165782729908
ACH-000661,-1.1950139489526386
ACH-000662,-0.9306129149613886
ACH-000663,-0.8660483304738952
ACH-000665,-0.8933662718685896
ACH-000671,-0.8736821793623543
ACH-000672,-0.9666140690778016
ACH-000673,-0.8632135583215719
ACH-000676,-0.8898246481125393
ACH-000677,-1.2033490930477666
ACH-000681,-1.0475712602675968
ACH-000683,-0.9228070018492128
ACH-000684,-0.4524240892206847
ACH-000688,-1.122454467090259
ACH-000693,-0.8949019916890164
ACH-000694,-0.8146065773582413
ACH-000695,-0.9123464707781156
ACH-000696,-0.8475965022206486
ACH-000697,-0.8668875626104826
ACH-000699,-0.7695929179623182
ACH-000701,-0.7672030203308976
ACH-000706,-0.7733298159270521
ACH-000711,-0.7469581593851552
ACH-000713,-0.6788036807827761
ACH-000714,-0.7914943435152199
ACH-000718,-0.6908419688333907
ACH-000720,-0.9805006771670176
ACH-000721,-0.865853414421227
ACH-000724,-1.1572212217816726
ACH-000725,-0.9347246089508632
ACH-000732,-0.8079046851832092
ACH-000734,-0.8622105092564373
ACH-000735,-0.988427444054694
ACH-000736,-0.9423590318068008
ACH-000738,-0.9194993742541444
ACH-000746,-0.6522717281322494
ACH-000747,-0.8924023012704001
ACH-000748,-0.6628533778746306
ACH-000753,-0.938976220524746
ACH-000756,-0.6668936725306284
ACH-000757,-0.8801785980226141
ACH-000758,-1.002827182085786
ACH-000760,-0.8370260835038634
ACH-000762,-0.8521625927702768
ACH-000763,-0.8337661212102432
ACH-000764,-0.5610229052402063
ACH-000765,-0.9638078816617744
ACH-000766,-0.7561016726339674
ACH-000767,-0.8486230398539637
ACH-000768,-0.9016574911873568
ACH-000769,-0.8585464179746582
ACH-000770,-1.1320482616384038
ACH-000771,-0.962362521645692
ACH-000773,-1.0674530051305728
ACH-000776,-1.1004279532005956
ACH-000777,-0.6181336551977265
ACH-000778,-1.3113479392217942
ACH-000781,-0.9972604987210764
ACH-000782,-0.702733984171668
ACH-000783,-1.3034407619721078
ACH-000784,-0.6968230042480968
ACH-000785,-1.2179963572031929
ACH-000787,-0.8494014804279666
ACH-000788,-0.8115717481053256
ACH-000791,-0.8871485079241129
ACH-000792,-0.9413384497058768
ACH-000794,-0.8570933332606413
ACH-000796,-0.8870173873244985
ACH-000798,-0.7967896172425251
ACH-000799,-0.8835214927727233
ACH-000800,-0.7231709163816985
ACH-000802,-1.054757796739804
ACH-000804,-0.8181797455984157
ACH-000805,-0.7699881771663116
ACH-000809,-0.8363932404004079
ACH-000810,-0.7630056224550301
ACH-000811,-0.7067943489239021
ACH-000817,-0.8695555562079599
ACH-000819,-0.6955648889383992
ACH-000820,-0.7621373725079484
ACH-000821,-0.7561760049706043
ACH-000822,-1.0139793014509115
ACH-000823,-0.9674154589875624
ACH-000824,-0.9303410133771606
ACH-000827,-0.9832549577777192
ACH-000829,-0.5634472476360629
ACH-000831,-0.8377553164508714
ACH-000832,-0.9983298764823184
ACH-000833,-0.7504625894892764
ACH-000834,-1.0891507069366493
ACH-000835,-0.7045969742183803
ACH-000836,-0.8721962070563347
ACH-000837,-0.8613104563299059
ACH-000838,-1.015569250110103
ACH-000839,-0.9662707405168022
ACH-000840,-1.112591880421583
ACH-000841,-0.8669851945069849
ACH-000843,-0.9592230693738442
ACH-000846,-0.7009086913917871
ACH-000847,-0.8629691944690429
ACH-000848,-0.9543920758444271
ACH-000849,-0.7895240153151234
ACH-000851,-0.6447663360690179
ACH-000855,-0.7321119116989535
ACH-000856,-0.9071988713648904
ACH-000858,-0.8801860845773298
ACH-000859,-0.735391794176301
ACH-000861,-0.6625844094176366
ACH-000862,-0.9627675079967484
ACH-000865,-0.917001263296822
ACH-000866,-0.9538014990455768
ACH-000867,-0.8842937099207314
ACH-000869,-0.9783507406202844
ACH-000872,-0.9718446371910376
ACH-000873,-0.7228015378341441
ACH-000876,-1.1757441434411626
ACH-000878,-0.7104970614620238
ACH-000880,-0.6963080094962589
ACH-000881,-0.8335279128973939
ACH-000882,-1.0628613054138794
ACH-000884,-0.6938006746520746
ACH-000885,-0.8374547966865958
ACH-000887,-0.9301781816373236
ACH-000889,-0.9131933932154048
ACH-000896,-0.7403430597301077
ACH-000898,-0.8791126017129601
ACH-000900,-1.095927611024298
ACH-000901,-0.9898344829148134
ACH-000905,-0.9122031200478432
ACH-000906,-0.9052658937799531
ACH-000907,-0.5686746106708983
ACH-000910,-0.8829969139418058
ACH-000911,-0.6639696386228149
ACH-000912,-0.882535860144825
ACH-000913,-0.7458140436499677
ACH-000915,-0.8002188081028313
ACH-000916,-1.3550006394694243
ACH-000917,-0.7411206015930748
ACH-000920,-0.6337793617586749
ACH-000921,-0.6330197100569962
ACH-000924,-0.985102421589169
ACH-000926,-0.8133243772957537
ACH-000928,-0.9388715177264196
ACH-000929,-0.8793182214630915
ACH-000932,-1.0158528864410783
ACH-000935,-0.6164540492827644
ACH-000936,-0.8355797298457748
ACH-000937,-0.848150689944098
ACH-000938,-1.1991339070560059
ACH-000939,-0.8510824188085769
ACH-000941,-0.8853120956099273
ACH-000943,-0.9285226711660858
ACH-000946,-0.9863254708798472
ACH-000947,-0.9546403872808858
ACH-000948,-0.9046040211662844
ACH-000950,-0.8169019855990649
ACH-000953,-0.9516559548788236
ACH-000954,-0.7194979789873207
ACH-000957,-0.8885609181034579
ACH-000958,-1.1325849432540869
ACH-000960,-0.9018137336593952
ACH-000963,-1.2827217214240214
ACH-000968,-1.041594957308951
ACH-000969,-0.967271026081596
ACH-000972,-1.09957572961724
ACH-000973,-0.7679287416981109
ACH-000974,-0.8785178913916857
ACH-000978,-0.8260717907139338
ACH-000984,-0.8612986862019792
ACH-000986,-0.8498819707095597
ACH-000988,-0.8669033413700458
ACH-000993,-0.9993317870184278
ACH-000994,-1.0730156369467274
ACH-000996,-0.7207738127656378
ACH-001001,-0.9558156419509036
ACH-001020,-0.7913707199434711
ACH-001028,-0.985742736495592
ACH-001031,-0.9262176402703771
ACH-001038,-0.7895747998436013
ACH-001048,-0.7158146628813563
ACH-001050,-0.7445849636410651
ACH-001053,-0.6813689782457149
ACH-001054,-0.8930198817398437
ACH-001061,-0.8979594974246793
ACH-001067,-0.7453501770961912
ACH-001075,-0.6166162481988565
ACH-001096,-0.7638043382864369
ACH-001111,-0.5360747276256417
ACH-001119,-0.7912891659681736
ACH-001128,-1.0309954358276379
ACH-001134,-0.9666625742232614
ACH-001151,-0.8440157842050043
ACH-001163,-0.7976930725766287
ACH-001164,-0.5413129948539385
ACH-001183,-0.6578686964071284
ACH-001192,-0.6705768171258247
ACH-001193,-0.7903199282078395
ACH-001196,-0.9702761677406928
ACH-001197,-0.9995661873842504
ACH-001205,-0.818181824483394
ACH-001211,-0.9870904282038108
ACH-001212,-0.6878849201926416
ACH-001228,-1.0781448619055325
ACH-001232,-0.8901323989929394
ACH-001239,-0.5224556823101261
ACH-001270,-0.7569462784393823
ACH-001274,-0.6567968769746734
ACH-001275,-0.7395601466176497
ACH-001277,-0.9599128645296008
ACH-001278,-0.6995168040542117
ACH-001280,-0.9878887431777916
ACH-001283,-0.8328858421477571
ACH-001289,-0.9309025601201024
ACH-001300,-0.8048218364542956
ACH-001301,-0.6264814467348055
ACH-001302,-0.4619801618946995
ACH-001306,-0.8492635614378073
ACH-001318,-0.9174728272290096
ACH-001322,-1.0270296735746816
ACH-001328,-0.9960534779310588
ACH-001332,-0.5163810112884609
ACH-001336,-0.939594405252012
ACH-001346,-0.7321493347261024
ACH-001353,-0.8528229569411383
ACH-001354,-1.0072562667630516
ACH-001367,-0.6830268624372572
ACH-001368,-0.8529881130662418
ACH-001374,-0.605445704158465
ACH-001377,-0.7348832321442774
ACH-001380,-0.7451802239517167
ACH-001391,-0.5769733363112959
ACH-001408,-0.8385444998225802
ACH-001430,-0.6556521327934768
ACH-001431,-0.7089705544987883
ACH-001450,-0.6897785668396282
ACH-001496,-0.7631620378241735
ACH-001500,-0.7927738040026588
ACH-001523,-0.8702858079043067
ACH-001532,-0.8192399582163107
ACH-001550,-0.8659144849059616
ACH-001552,-0.8594464035820658
ACH-001554,-0.978515759603682
ACH-001654,-0.7669284839262323
ACH-001735,-0.8694034365318706
ACH-001736,-0.8476438297564779
ACH-001737,-1.112261118555439
ACH-001740,-0.9370944395889156
ACH-001745,-0.972009791630866
ACH-001765,-0.9516276779691124
