,MYSM1 (114803)
ACH-000004,0.13522668876252292
ACH-000005,0.2431868550569153
ACH-000007,-0.1512542794243733
ACH-000009,-0.02006885071797529
ACH-000011,0.0607400961550128
ACH-000012,0.1487396557332415
ACH-000013,-0.002358854455048846
ACH-000014,-0.1300988040407178
ACH-000015,-0.10166085721188696
ACH-000017,0.12979877840899742
ACH-000018,-0.044587157007676
ACH-000019,0.0774953606145571
ACH-000021,0.10252849597572404
ACH-000022,-0.03241231684038276
ACH-000025,-0.04542747439191869
ACH-000028,0.18979826612937853
ACH-000030,0.05970301083428064
ACH-000035,-0.16687272649556856
ACH-000036,-0.2045272623601864
ACH-000037,0.08122898773052285
ACH-000039,0.046936935926444136
ACH-000040,-0.10719265263364663
ACH-000041,-0.2231011663292238
ACH-000042,-0.0082135992916979
ACH-000045,-0.054001730874699685
ACH-000047,0.11335287249841006
ACH-000052,-0.3505642996769011
ACH-000053,0.05562367683440879
ACH-000054,-0.09458502713239487
ACH-000055,0.09464396447984157
ACH-000060,-0.14961176217815828
ACH-000067,-0.06876514617709285
ACH-000070,-0.02416177300018325
ACH-000075,-0.09796115812423216
ACH-000078,-0.3001428169411681
ACH-000082,-0.020898196953413644
ACH-000085,-0.2930210910953078
ACH-000086,-0.017673892580033032
ACH-000087,-0.1346179342168559
ACH-000092,-0.22289695740668072
ACH-000095,-0.01264656003675726
ACH-000097,-0.04260510856431623
ACH-000098,-0.12920730715046386
ACH-000099,-0.005525697231558758
ACH-000108,-0.02569944965263279
ACH-000113,0.05507247377587692
ACH-000116,-0.0032743291659278386
ACH-000118,-0.025657107867655928
ACH-000120,-0.2773877166477497
ACH-000123,-0.009528162220173251
ACH-000127,-0.02769830315354482
ACH-000128,-0.22039093367656765
ACH-000132,-0.16871697113315826
ACH-000133,-0.1919245779124842
ACH-000137,-0.005947696242297325
ACH-000138,-0.014729296207364469
ACH-000142,-0.15112503428209942
ACH-000143,0.07211829068547508
ACH-000146,0.005669693051706453
ACH-000148,0.029954978672310145
ACH-000150,-0.036984911259079614
ACH-000152,-0.01603001115586963
ACH-000153,0.12931409504668956
ACH-000159,-0.008316830268604511
ACH-000160,0.1156387093527138
ACH-000163,-0.08860512698418957
ACH-000167,0.3381508070875629
ACH-000168,0.09054854076008162
ACH-000169,-0.13679220592328187
ACH-000178,0.029751513539196174
ACH-000183,0.051797786518926005
ACH-000188,-0.02807265622753762
ACH-000189,-0.0126967939585329
ACH-000190,0.2546287092975751
ACH-000198,-0.06950746809784689
ACH-000203,-0.08452686424599203
ACH-000204,0.02301022072273525
ACH-000206,-0.04121915986994599
ACH-000207,-0.02711921354235236
ACH-000208,-0.07225930650044783
ACH-000210,-0.11724379032291572
ACH-000211,-0.03833294105550525
ACH-000215,-0.028400890485566037
ACH-000221,-0.07930080127957838
ACH-000222,0.07957917515809773
ACH-000223,0.0351999601003216
ACH-000226,-0.07502047566119753
ACH-000227,-0.0804340993693756
ACH-000228,-0.28106733400415546
ACH-000231,-0.06640432771274962
ACH-000232,-0.055840257544772
ACH-000233,0.03707345418554157
ACH-000234,0.028873054091448
ACH-000235,-0.011996725258912322
ACH-000237,-0.18228640164164506
ACH-000238,-0.0538867883808584
ACH-000242,0.1730214152325406
ACH-000243,-0.09236582424286226
ACH-000244,0.26111258533620785
ACH-000246,-0.004223405689884561
ACH-000248,-0.07441265360631323
ACH-000250,-0.03508519370755421
ACH-000251,-0.09185660987079093
ACH-000252,0.009867991072685834
ACH-000253,-0.11904998038763913
ACH-000255,-0.07493198037622865
ACH-000256,0.04564611415812271
ACH-000257,-0.15143431833026003
ACH-000258,-0.08905554407808165
ACH-000259,-0.1172789472598585
ACH-000260,0.023607208050253875
ACH-000261,-0.10146960687544423
ACH-000262,-0.20781537936203706
ACH-000263,0.18733448995130414
ACH-000264,0.008116146767873866
ACH-000265,0.031551242418677225
ACH-000266,-0.08346923064180492
ACH-000272,-0.13468500908182007
ACH-000274,-0.08667290648728357
ACH-000277,-0.025704510449685136
ACH-000278,-0.01879019419482813
ACH-000279,0.017840913391910997
ACH-000280,-0.31056923513773915
ACH-000281,-1.6442219941320987e-05
ACH-000288,-0.005484135552999171
ACH-000291,-0.15974055190332212
ACH-000293,-0.013421345319508487
ACH-000294,0.08588974333326793
ACH-000295,-0.012860461590665898
ACH-000296,0.050476815179683734
ACH-000302,0.012128753457875964
ACH-000304,-0.22303442565624368
ACH-000307,-0.03844890894165527
ACH-000308,0.012254651166434578
ACH-000310,-0.19957278164843395
ACH-000311,-0.14530658966275992
ACH-000312,-0.08487791963851622
ACH-000315,-0.127989209026994
ACH-000316,-0.09243195496291408
ACH-000317,-0.10922829700590328
ACH-000318,-0.1010892036006629
ACH-000319,-0.09184653901280362
ACH-000320,-0.23662526178863766
ACH-000322,-0.1314670100688421
ACH-000323,-0.20032020906702933
ACH-000324,0.04769350919186477
ACH-000329,-0.11785243859433447
ACH-000330,0.03942413494950558
ACH-000331,0.10949592021434568
ACH-000332,-0.014436906206509897
ACH-000334,0.058416887100817015
ACH-000335,-0.04618984996930875
ACH-000336,0.008900040313799118
ACH-000337,0.02085435535462417
ACH-000338,0.11808705187970987
ACH-000339,0.0428409919309135
ACH-000341,-0.16197928911281606
ACH-000348,-0.06055434953219515
ACH-000350,0.07039641276962669
ACH-000352,0.10102204996964388
ACH-000356,-0.15579417706731938
ACH-000361,-0.1828375206647087
ACH-000362,-0.12763749243729106
ACH-000363,-0.12946280623529416
ACH-000364,-0.1363393068426757
ACH-000365,-0.0369926786068528
ACH-000366,-0.08233065257140261
ACH-000368,0.05470648122698297
ACH-000374,-0.030373479322164214
ACH-000375,0.2596114197025633
ACH-000376,-0.023532983256847204
ACH-000381,-0.19466411925474206
ACH-000383,-0.0456297227870176
ACH-000387,-0.12912694681755907
ACH-000389,-0.2453748949177172
ACH-000390,-0.08278124212312186
ACH-000393,-0.0053998431802166815
ACH-000395,0.09050267705240304
ACH-000396,-0.13113694642090076
ACH-000397,0.041201121241321366
ACH-000401,-0.17401906200298908
ACH-000402,0.08014726371940817
ACH-000403,-0.02872877895780175
ACH-000404,-0.2837332827252112
ACH-000406,0.06513320906302686
ACH-000407,0.0352344988170645
ACH-000408,0.06191941562476639
ACH-000410,-0.0775396786962079
ACH-000411,-0.3431793809501311
ACH-000414,0.00936461152022906
ACH-000415,-0.06343779305245438
ACH-000416,0.02331408690394509
ACH-000420,0.1156431635106442
ACH-000421,-0.035331131569872075
ACH-000424,0.1151138896875389
ACH-000425,-0.12975464381281387
ACH-000426,0.21215092787920029
ACH-000427,-0.020634917190947368
ACH-000433,0.10207621934789826
ACH-000435,-0.03396237901304195
ACH-000436,-0.08041951000229113
ACH-000444,0.02863783741974455
ACH-000445,-0.013230386189401724
ACH-000448,0.017499799331665247
ACH-000450,0.1213872405128432
ACH-000452,0.12258888984700855
ACH-000454,-0.04977219442015877
ACH-000458,-0.17929477072618513
ACH-000459,-0.021956481114390226
ACH-000460,0.06047993690691497
ACH-000461,0.060422429484133865
ACH-000463,0.02579852689512996
ACH-000464,-0.1021286057780948
ACH-000466,0.08419657569580064
ACH-000467,-0.008955457989148072
ACH-000468,0.0011257057600327397
ACH-000469,0.043679304651853185
ACH-000470,0.1024164534894444
ACH-000471,0.023878026794117824
ACH-000472,-0.01086472378571298
ACH-000473,-0.14471831246492525
ACH-000475,-0.044880597003159696
ACH-000476,-0.018168131986650998
ACH-000477,-0.0950797835926052
ACH-000479,-0.06966216207940601
ACH-000480,-0.028700782952309014
ACH-000481,-0.07722179691016418
ACH-000483,-0.043833352384113816
ACH-000484,-0.0042677199516216345
ACH-000485,0.04197351035949271
ACH-000486,0.08099503845689396
ACH-000487,-0.03062810419916794
ACH-000488,0.09733851245181352
ACH-000490,-0.013526404010960565
ACH-000491,-0.21494864867720914
ACH-000495,-0.022944215472770545
ACH-000496,-0.08919498005234568
ACH-000499,-0.047615056877605005
ACH-000500,0.011315054473225594
ACH-000502,-0.052649048826830185
ACH-000503,0.2453562356129825
ACH-000505,-0.007373340783600355
ACH-000507,-0.04975409438698345
ACH-000510,-0.06704527533582354
ACH-000511,-0.08464088988680782
ACH-000512,0.1132870274577178
ACH-000516,-0.01109362017402634
ACH-000517,-0.06625669331702147
ACH-000518,-0.2623193659353091
ACH-000520,-0.07076740293087297
ACH-000521,-0.015424298217076962
ACH-000522,-0.11337326080477984
ACH-000524,-0.012247910298400331
ACH-000527,0.05315650991506801
ACH-000528,0.07701049484531736
ACH-000537,-0.034674453313649344
ACH-000541,-0.028851351224137862
ACH-000542,-0.29762978216778285
ACH-000544,-0.2477262157784154
ACH-000545,-0.10901355185733068
ACH-000547,-0.05121073094723652
ACH-000548,-0.15959103769757524
ACH-000549,-0.07787612101207192
ACH-000550,-0.06792283429851595
ACH-000552,-0.04207701898002469
ACH-000556,-0.13867917664162396
ACH-000557,-0.13278599416746892
ACH-000569,0.08048901923073155
ACH-000570,-0.14807300810703558
ACH-000571,-0.00012959459570193414
ACH-000573,-0.08430636861761827
ACH-000576,-0.022710191438278626
ACH-000579,0.18097033039279264
ACH-000580,-0.02489678094168672
ACH-000584,-0.03811983061386202
ACH-000585,-0.06998171145802283
ACH-000588,-0.00542690111309832
ACH-000589,-0.00915890602725321
ACH-000591,-0.1695082578208954
ACH-000593,-0.07789237278291053
ACH-000600,-0.19595138913351007
ACH-000601,0.09786437948914904
