,HIATL1 (84641)
ACH-000510,-0.015827041242454272
ACH-000511,-0.03585805732701575
ACH-000512,-0.23105927932790304
ACH-000516,-0.19067326478273966
ACH-000517,-0.16114745766100935
ACH-000518,-0.22629730801729026
ACH-000520,-0.3556236607483655
ACH-000521,-0.21080360529775347
ACH-000522,-0.11892856462215565
ACH-000524,-0.2153319978120879
ACH-000527,-0.10809931891424564
ACH-000528,-0.1844709884699502
ACH-000537,0.06205817164085856
ACH-000541,0.1797274719446154
ACH-000542,-0.08529870624228339
ACH-000544,-0.2304809967869331
ACH-000545,-0.13272988785040632
ACH-000547,-0.08016967482327836
ACH-000548,-0.224930288449542
ACH-000549,-0.03076169969036554
ACH-000550,-0.07247164079856773
ACH-000552,-0.03273512949316618
ACH-000556,-0.2096249673126857
ACH-000557,-0.19889725949821466
ACH-000569,-0.35966444506699513
ACH-000570,-0.2178128860856527
ACH-000571,-0.12063231910179902
ACH-000573,-0.12720330544539316
ACH-000576,-0.20746956969949648
ACH-000579,-0.2650237827943544
ACH-000580,-0.14561763230730418
ACH-000584,-0.22568931053670135
ACH-000585,-0.1614721096722109
ACH-000588,-0.1609065643402504
ACH-000589,-0.18037894877811786
ACH-000591,-0.2570190642237997
ACH-000593,-0.08819442553992217
ACH-000600,-0.02523227190470849
ACH-000601,-0.07250039677840389
ACH-000605,-0.2189233166390693
ACH-000606,-0.17685705073451344
ACH-000608,-0.2421979890952796
ACH-000614,-0.18635279409591507
ACH-000616,-0.2187520066523028
ACH-000618,-0.2680032775245769
ACH-000619,-0.4501880353644236
ACH-000620,0.031056526906283983
ACH-000621,-0.2884155769391131
ACH-000622,-0.17149664491204755
ACH-000623,-0.2299890869818577
ACH-000624,-0.19530965409738632
ACH-000627,-0.1701484995545774
ACH-000630,0.041931633177656864
ACH-000631,-0.19236696242774465
ACH-000632,-0.09460028225598656
ACH-000633,-0.014025840747375307
ACH-000637,-0.09020827755217524
ACH-000638,-0.06835641781285247
ACH-000646,-0.0244516234433256
ACH-000647,-0.06617070002534295
ACH-000648,-0.24079414820287404
ACH-000649,-0.11153442404322846
ACH-000651,-0.0480553924118352
ACH-000652,-0.0707622848904134
ACH-000653,-0.3225926959257713
ACH-000657,-0.13325564429317105
ACH-000658,-0.11564345681261826
ACH-000661,-0.06588824050810217
ACH-000662,0.30743153203821194
ACH-000663,-0.10138072966958006
ACH-000665,-0.10174448143160188
ACH-000671,-0.27543625605796
ACH-000672,-0.035345106879941364
ACH-000673,-0.043262947918683
ACH-000676,-0.22186563808441204
ACH-000677,-0.09971390059579788
ACH-000681,-0.2131687374505643
ACH-000683,-0.2340335310005549
ACH-000684,-0.034668460318020934
ACH-000688,-0.28701619437401005
ACH-000693,-0.08665503767030845
ACH-000694,-0.06359257897277182
ACH-000695,-0.14476454465946725
ACH-000696,-0.2675863107056756
ACH-000697,-0.5134133008274407
ACH-000699,-0.1738473089825644
ACH-000701,0.010090910339977707
ACH-000706,-0.09588959529542207
ACH-000711,-0.1885383741238389
ACH-000713,-0.17707192824888476
ACH-000714,-0.12893369922768694
ACH-000718,-0.14973789285624375
ACH-000720,-0.08863893060736679
ACH-000721,-0.16356323940897255
ACH-000724,-0.33022944365259216
ACH-000725,-0.09936339955049092
ACH-000732,-0.04925452180602103
ACH-000734,-0.15883052574012535
ACH-000735,-0.003944213620799532
ACH-000736,-0.15726588120605622
ACH-000738,-0.0493094308093397
ACH-000746,-0.32208786886764124
ACH-000747,-0.2920561796940419
ACH-000748,-0.17721030033230292
ACH-000753,-0.07327715559634315
ACH-000756,-0.20259173083538584
ACH-000757,-0.10912133213393732
ACH-000758,-0.2627309932789744
ACH-000760,-0.19652662743795898
ACH-000762,-0.2632698414335426
ACH-000763,-0.061060935877193724
ACH-000764,0.16857392214058914
ACH-000765,-0.2345193712804989
ACH-000766,-0.20248644225564247
ACH-000767,-0.23175436777176506
ACH-000768,-0.16804238549283634
ACH-000769,-0.3565857257736617
ACH-000770,-0.17516344928050911
ACH-000771,-0.08585137965597743
ACH-000773,-0.07070067727424628
ACH-000776,-0.10509115495121388
ACH-000777,-0.3090275261472499
ACH-000778,-0.09924925499283664
ACH-000781,-0.1836580655716143
ACH-000782,0.0792941792855255
ACH-000783,-0.16146811024853866
ACH-000784,-0.12824983406922516
ACH-000785,-0.1888736921295477
ACH-000787,-0.09781795661360176
ACH-000788,-0.20155018067224173
ACH-000791,-0.2088970853076069
ACH-000792,-0.07935039801583431
ACH-000794,-0.16560151023796907
ACH-000796,-0.2443938923543851
ACH-000798,-0.3202687801686128
ACH-000799,-0.18086211717164088
ACH-000800,-0.06486043084106992
ACH-000802,-0.12108834092464295
ACH-000804,-0.13997472789994447
ACH-000805,-0.2171749062021594
ACH-000809,-0.07697191748010647
ACH-000810,-0.27924168592533377
ACH-000811,-0.2555918489986142
ACH-000817,-0.09646654388487083
ACH-000819,-0.2599686874449889
ACH-000820,-0.3176294592157849
ACH-000821,-0.26531236500517896
ACH-000822,-0.20656833753526027
ACH-000823,-0.1500890290636337
ACH-000824,-0.1951113707529641
ACH-000827,-0.16347281906679936
ACH-000829,-0.2766653510668837
ACH-000831,-0.2964079569263412
ACH-000832,-0.14085653559692568
ACH-000833,-0.2928206962258043
ACH-000834,-0.4187998370294569
ACH-000835,-0.1838072049806992
ACH-000836,-0.1884435653549986
ACH-000837,-0.16386443136631
ACH-000838,-0.13627162161878806
ACH-000839,-0.12153192938182805
ACH-000840,-0.21759134480412792
ACH-000841,-0.16973223787231045
ACH-000843,-0.015247365733911762
ACH-000846,-0.19186962477859187
ACH-000847,-0.20678714618196087
ACH-000848,-0.04409969665989447
ACH-000849,-0.2849623068611879
ACH-000851,-0.048854894324596235
ACH-000855,-0.25918694629842776
ACH-000856,-0.1006563349951539
ACH-000858,-0.21954605778116693
ACH-000859,-0.2870549817987155
ACH-000861,-0.2888929975604768
ACH-000862,-0.14858778370601824
ACH-000865,-0.14310463185272346
ACH-000866,-0.053763369901374126
ACH-000867,-0.18023159661113244
ACH-000869,-0.1664181643412402
ACH-000872,-0.15462576748243848
ACH-000873,-0.15572500428968766
ACH-000876,-0.2400538164856379
ACH-000878,-0.1647652189018032
ACH-000880,0.1624340324713169
ACH-000881,-0.18901806257733533
ACH-000882,-0.1662606338306106
ACH-000884,-0.04130630424577865
ACH-000885,-0.18403723953368425
ACH-000887,-0.13963287609927433
ACH-000889,-0.09445068367470744
ACH-000896,-0.20263348769014347
ACH-000898,-0.28698288154851365
ACH-000900,-0.10694791778377334
ACH-000901,-0.03219650845510287
ACH-000905,-0.11946749715329236
ACH-000906,-0.15828536911182808
ACH-000907,-0.3370148679760131
ACH-000910,-0.1352556700253745
ACH-000911,-0.2760067414810645
ACH-000912,-0.17942852663962175
ACH-000913,-0.2714118049730479
ACH-000915,-0.22550722676908266
ACH-000916,-0.32931303440820564
ACH-000917,-0.07888645653198949
ACH-000920,0.2695854633587256
ACH-000921,-0.18883927377711146
ACH-000924,-0.0370278774586851
ACH-000926,-0.17728571927300804
ACH-000928,-0.2796436870794228
ACH-000929,-0.4272421780875503
ACH-000932,-0.3110437075884481
ACH-000935,-0.13613784596363618
ACH-000936,-0.20175592297252454
ACH-000937,-0.13137335451454074
ACH-000938,-0.1772688282083076
ACH-000939,-0.3368187073829895
ACH-000941,-0.2681322191751461
ACH-000943,-0.13810434679681274
ACH-000946,-0.18149938792488354
ACH-000947,-0.1894908699875949
ACH-000948,-0.12126066502947075
ACH-000950,-0.08846724227024634
ACH-000953,-0.18374791893835693
ACH-000954,0.1534963843568466
ACH-000957,-0.20421039028875976
ACH-000958,-0.11759147142676993
ACH-000960,-0.16250753920965053
ACH-000963,-0.24954895589377404
ACH-000968,-0.38401669437414093
ACH-000969,-0.07321923394571991
ACH-000972,-0.2864231509241591
ACH-000973,-0.21453551203857635
ACH-000974,-0.07561065306767957
ACH-000978,-0.4250911588813329
ACH-000984,-0.2145381029237003
ACH-000986,-0.1979650420976293
ACH-000988,-0.14783611972480626
ACH-000993,-0.010413835971879669
ACH-000994,-0.18272470385338072
ACH-000996,-0.16669712381286253
ACH-001001,-0.172438611542608
ACH-001020,-0.17713036586288436
ACH-001028,-0.1511918693284417
ACH-001031,-0.18388066178741735
ACH-001038,-0.17290002398827214
ACH-001048,-0.27552455790839897
ACH-001050,-0.1398615402971544
ACH-001053,-0.20179708254337375
ACH-001054,-0.2816566778509602
ACH-001061,-0.10884943071385207
ACH-001067,-0.17168677127210394
ACH-001075,-0.3557127886104737
ACH-001096,-0.09371792563711348
ACH-001111,-0.21522009479391652
ACH-001119,-0.22266530345134605
ACH-001128,-0.08353512170194903
ACH-001134,-0.17155216395073813
ACH-001151,-0.2478864010339308
ACH-001163,-0.2386870474570993
ACH-001164,-0.20958255070506088
ACH-001183,-0.2290449331789247
ACH-001192,-0.2623895295411397
ACH-001193,-0.20201482343964744
ACH-001196,-0.2584874610835188
ACH-001197,-0.08088513143525759
ACH-001205,-0.24635617131504306
ACH-001211,-0.15631501770371412
ACH-001212,-0.2636860856433089
ACH-001228,-0.21886963803020304
ACH-001232,-0.015610238293152537
ACH-001239,-0.1019855979730985
ACH-001270,-0.3797151004626301
ACH-001274,-0.17379214403985035
ACH-001275,-0.27842154448331313
ACH-001277,-0.2589249099321839
ACH-001278,-0.3586046906508256
ACH-001280,-0.11999111335010662
ACH-001283,-0.012346964294527031
ACH-001289,0.05630990332490179
ACH-001300,-0.004262660242100622
ACH-001301,-0.0033760049806271504
ACH-001302,-0.10028851092943504
ACH-001306,-0.10818794144009806
ACH-001318,-0.14762412474018333
ACH-001322,-0.2925214051339088
ACH-001328,-0.12061372981873784
ACH-001332,-0.21722608709677996
ACH-001336,-0.09638006727207334
ACH-001346,-0.19224321596480773
ACH-001353,-0.24169982259191525
ACH-001354,-0.3368115861604095
ACH-001367,-0.1423124892464992
ACH-001368,-0.1676678455959993
ACH-001374,-0.1875024023298757
ACH-001377,-0.23626983976650626
ACH-001380,-0.21597693893948802
ACH-001391,-0.14088807555715085
ACH-001408,-0.2864807937006653
ACH-001430,-0.12130936649005672
ACH-001431,0.011665963640662576
ACH-001450,-0.14280136053607112
ACH-001496,-0.16491468971409412
ACH-001500,-0.2767960730276201
ACH-001523,-0.0720271350258253
ACH-001532,-0.16283622986158133
ACH-001550,-0.14451253735452865
ACH-001552,0.024943109732271842
ACH-001554,-0.13981270507991336
ACH-001654,-0.07443085557707436
ACH-001735,-0.19840051747590734
ACH-001736,-0.15029190689784994
ACH-001737,-0.17093282193164885
ACH-001740,-0.08543249925212694
ACH-001745,-0.24959173085044245
ACH-001765,-0.07671865661761716
