,SUCNR1 (56670)
ACH-000004,-0.1532813180539617
ACH-000005,0.2499124526545181
ACH-000007,0.13874415745210097
ACH-000009,-0.02399200140855064
ACH-000011,0.1646982598436407
ACH-000012,0.12780653954672253
ACH-000013,0.10962315497780296
ACH-000014,0.047975884454290615
ACH-000015,0.13784308527318034
ACH-000017,-0.08153493271333401
ACH-000018,0.09998855777024886
ACH-000019,-0.07004563616850817
ACH-000021,0.11544034122965867
ACH-000022,0.03453240755004295
ACH-000025,0.06586027493474021
ACH-000028,0.16465042276342134
ACH-000030,0.02593741701439144
ACH-000035,0.025990987518249103
ACH-000036,0.06269088063872312
ACH-000037,-0.013608812887248146
ACH-000039,0.24188289465052035
ACH-000040,-0.11284693402047236
ACH-000041,0.006805012871430385
ACH-000042,0.06274387385571897
ACH-000045,0.0910231234668722
ACH-000047,-0.01715961946351659
ACH-000052,0.10012482771266257
ACH-000053,0.0522656284521153
ACH-000054,0.10757701005639916
ACH-000055,0.1173280849700928
ACH-000060,0.12668972748803686
ACH-000067,-0.008246768903752097
ACH-000070,0.06964663549640535
ACH-000075,-0.010070201292509318
ACH-000078,0.10280173711566756
ACH-000082,-0.023122879850744654
ACH-000085,0.017774905551029296
ACH-000086,0.15383457500529088
ACH-000087,0.059652565071440164
ACH-000092,-0.010455936135198534
ACH-000095,0.05391826776587333
ACH-000097,0.11021594460856723
ACH-000098,-0.023809168873163877
ACH-000099,0.030385540575337832
ACH-000108,-0.10131470281127974
ACH-000113,0.09782088825657813
ACH-000116,-0.012296963984675243
ACH-000118,0.021407473634579715
ACH-000120,0.056313749639808224
ACH-000123,0.06868995446219195
ACH-000127,0.11545756119414477
ACH-000128,-0.041986601157703564
ACH-000132,0.1171186911686932
ACH-000133,-0.07254544478587438
ACH-000137,0.06949476167720478
ACH-000138,-0.0368288571431579
ACH-000142,-0.07464447337066453
ACH-000143,-0.023902482255873984
ACH-000146,-0.015548750842934082
ACH-000148,0.13373329581997284
ACH-000150,0.0007808983475281554
ACH-000152,0.07681283221754133
ACH-000153,0.09571929552882566
ACH-000159,0.10048149142103313
ACH-000160,-0.0417937377544123
ACH-000163,-0.06621122921488018
ACH-000167,-0.05797197865668007
ACH-000168,0.10040097456398613
ACH-000169,0.06333607374035903
ACH-000178,-0.0180498022109212
ACH-000183,-0.22323932487895534
ACH-000188,0.06907278533550665
ACH-000189,0.2614485624561102
ACH-000190,0.025635499798283726
ACH-000198,0.07123496539291486
ACH-000203,-0.08176399694945681
ACH-000204,-0.25246862947476595
ACH-000206,-0.008256313246346497
ACH-000207,-0.07185062553664147
ACH-000208,-0.19905142098532444
ACH-000210,0.05278793688934906
ACH-000211,0.061149456447673924
ACH-000215,-0.0003445962758310909
ACH-000221,0.013000496719381962
ACH-000222,0.12954174423164222
ACH-000223,0.057270167793239776
ACH-000226,0.12223470811666605
ACH-000227,-0.03668509753113893
ACH-000228,-0.02338977434620811
ACH-000231,0.04265217184771295
ACH-000232,0.07395479983146326
ACH-000233,-0.05858430198646765
ACH-000234,-0.01581018051471849
ACH-000235,-0.015486131650817981
ACH-000237,0.022907867066130957
ACH-000238,-0.014586844265329385
ACH-000242,-0.05956199063134495
ACH-000243,0.0022440717482138735
ACH-000244,0.15358280405465655
ACH-000246,0.16108835741871694
ACH-000248,-0.012768575599829449
ACH-000250,0.002989754360437838
ACH-000251,0.016135664865734516
ACH-000252,0.048671441441434565
