,IL2RA (3559)
ACH-000004,0.23535735880985875
ACH-000005,0.30900229872474233
ACH-000007,0.3799478352905874
ACH-000009,0.19365777722133756
ACH-000011,0.17720225152935434
ACH-000012,0.13370657791702534
ACH-000013,0.19646190368584326
ACH-000014,0.2117076313056269
ACH-000015,0.2765117489892032
ACH-000017,0.10891080136114986
ACH-000018,0.19849953850342186
ACH-000019,0.21403803910740046
ACH-000021,-0.051018657228777436
ACH-000022,0.2368184239359227
ACH-000025,0.03702405082064701
ACH-000028,0.2402078100883837
ACH-000030,0.16521631656849314
ACH-000035,0.10807542878132197
ACH-000036,0.10345981406374596
ACH-000037,0.1770275121058481
ACH-000039,0.16182695842288142
ACH-000040,0.1893386769046268
ACH-000041,0.22486509337747893
ACH-000042,0.08630349484713598
ACH-000045,0.19664855200748455
ACH-000047,0.28647756725507684
ACH-000052,0.1264942941709356
ACH-000053,0.2028337197319368
ACH-000054,0.14170042509835776
ACH-000055,-0.00044024417594547147
ACH-000060,0.10716694648782248
ACH-000067,0.06590762521490512
ACH-000070,0.1625225292027983
ACH-000075,0.11055506835921176
ACH-000078,0.15432590663208104
ACH-000082,0.13997694942699135
ACH-000085,0.0471457780251189
ACH-000086,0.2940101289683692
ACH-000087,0.29052716644961923
ACH-000092,0.2298923287611597
ACH-000095,0.2479251594120572
ACH-000097,0.19359438810322108
ACH-000098,0.08958145915807561
ACH-000099,0.1919956965910349
ACH-000108,0.1826786905752758
ACH-000113,0.1924322623989842
ACH-000116,0.06724143414905967
ACH-000118,0.06908867453039884
ACH-000120,0.16615467474314027
ACH-000123,0.24945470501509498
ACH-000127,0.1476937345660935
ACH-000128,0.10679999564293714
ACH-000132,0.20009844115841255
ACH-000133,0.2016430293646215
ACH-000137,0.102565548534579
ACH-000138,0.11698683829100127
ACH-000142,0.13168014186004692
ACH-000143,0.20007613216599754
ACH-000146,0.10483430728958586
ACH-000148,0.15367539950880751
ACH-000150,0.10515078598798866
ACH-000152,0.2648933951861231
ACH-000153,0.3201752523248411
ACH-000159,0.12372232688114693
ACH-000160,0.23761184064498125
ACH-000163,0.13913282811540906
ACH-000167,0.016939991103134322
ACH-000168,0.07580202427595109
ACH-000169,0.2249405497688176
ACH-000178,0.14511838221079632
ACH-000183,0.08223886334148224
ACH-000188,0.10218055723888234
ACH-000189,0.15512139191840565
ACH-000190,0.3058083113582559
ACH-000198,0.1521510642216134
ACH-000203,0.1485615359242356
ACH-000204,0.3603515497060377
ACH-000206,-0.036754468084841986
ACH-000207,0.02186689857301909
ACH-000208,-0.0993846512763771
ACH-000210,0.224984642960743
ACH-000211,0.14403715690627014
ACH-000215,0.14924913048725674
ACH-000221,0.2609962105188475
ACH-000222,0.09432513297775592
ACH-000223,0.17143454095408345
ACH-000226,0.17349883845295433
ACH-000227,0.08888645075634273
ACH-000228,0.12131778867687583
ACH-000231,0.16568846970716086
ACH-000232,0.17063392350252354
ACH-000233,0.0917384627561745
ACH-000234,0.18828915356261666
ACH-000235,0.11436709781064605
ACH-000237,0.14411379992931547
ACH-000238,0.17482039187004467
ACH-000242,0.3067336885444321
ACH-000243,0.17315774768176406
ACH-000244,0.16019232111305107
ACH-000246,0.256815988336673
ACH-000248,0.2885672865211669
ACH-000250,0.1750414240653911
ACH-000251,0.1967620501735669
ACH-000252,-0.024002447587094102
ACH-000253,0.18322650142999025
ACH-000255,0.2373014879184289
ACH-000256,0.3392007425302782
ACH-000257,0.22439683256514495
ACH-000258,0.23454420488918484
ACH-000259,0.093566798816629
