,VPS33A (65082)
ACH-000255,-0.9139752867913036
ACH-000256,-0.8737332404904203
ACH-000257,-0.7172196657965697
ACH-000258,-0.9231751232704698
ACH-000259,-0.6806418366996094
ACH-000260,-0.7691148712016908
ACH-000261,-0.8731446256689208
ACH-000262,-0.8133991334944729
ACH-000263,-0.9979404753575338
ACH-000264,-0.9880280607819304
ACH-000265,-0.3670366211638793
ACH-000266,-0.700489172008903
ACH-000272,-0.8858231542047625
ACH-000274,-0.10363552146021664
ACH-000277,-0.9782910190380772
ACH-000278,-0.5941327267224349
ACH-000279,-0.41918260612001546
ACH-000280,-0.6645804305348854
ACH-000281,-0.6673629998726412
ACH-000288,-0.6604113103506246
ACH-000291,-0.6624073767823576
ACH-000293,-0.4690651921343058
ACH-000294,-0.9996257083926952
ACH-000295,-1.0151711245608537
ACH-000296,-0.98327918424147
ACH-000302,-0.6779091477700903
ACH-000304,-0.8790882994751441
ACH-000307,-0.8862312096300737
ACH-000308,-0.8107043206905266
ACH-000310,-0.4007305281564797
ACH-000311,-0.9058063921040608
ACH-000312,-0.5939757602039675
ACH-000315,-0.6752685278965673
ACH-000316,-0.5795782672152437
ACH-000317,-0.8620679903485413
ACH-000318,-0.5427596544284047
ACH-000319,-0.8352993627164819
ACH-000320,-0.7222429617637093
ACH-000322,-0.4685971207395493
ACH-000323,-0.6328898321961096
ACH-000324,-0.8825208221232618
ACH-000329,-0.393469476076346
ACH-000330,-0.7200486090661651
ACH-000331,-1.0133763345030735
ACH-000332,-0.36360609330389976
ACH-000334,-0.7881495178931247
ACH-000335,-0.8481810911785309
ACH-000336,-0.7388881653987821
ACH-000337,-0.5789427693718863
ACH-000338,-1.187980685619725
ACH-000339,-0.8813551636430427
ACH-000341,-0.508466451614273
ACH-000348,-1.103702580717376
ACH-000350,-0.4483591203801215
ACH-000352,-0.6711028298019666
ACH-000356,-0.6700464280516889
ACH-000361,-0.7478490662732682
ACH-000362,-0.9041562140598592
ACH-000363,-0.9396632058134522
ACH-000364,-0.6694963370879918
ACH-000365,-0.9669588464042516
ACH-000366,-0.4629512317321644
ACH-000368,-0.8288216443561504
ACH-000374,-0.9946073956804408
ACH-000375,-0.9457898541296224
ACH-000376,-0.4694877468808459
ACH-000381,-0.4955320329600558
ACH-000383,-1.0616564571313638
ACH-000387,-1.242379815552918
ACH-000389,-0.8589857253980709
ACH-000390,-0.6467473219118672
ACH-000393,-0.7845631473215032
ACH-000395,-1.07722471137933
ACH-000396,-0.8512641189397295
ACH-000397,-1.0086891944051664
ACH-000401,-0.8017736081294478
ACH-000402,-0.3382660987993682
ACH-000403,-0.5309081819197854
ACH-000404,-0.8079744329987081
ACH-000406,-0.6642668448859173
ACH-000407,-0.7044364647603901
ACH-000408,-0.3128863419326727
ACH-000410,-0.9030360677717364
ACH-000411,-0.9071295531042832
ACH-000414,-0.8148812920339359
ACH-000415,-0.6605264011216415
ACH-000416,-0.7646506177993424
ACH-000420,-0.4126337219500764
ACH-000421,-0.6656192306999822
ACH-000424,-0.5128841966767131
ACH-000425,-0.4107891415992157
ACH-000426,-0.9400118111972404
ACH-000427,-0.7544541889673745
ACH-000433,-0.7090442115099328
ACH-000435,-0.9635054314095166
ACH-000436,-0.982248847693231
ACH-000444,-0.694221632422471
ACH-000445,-0.7441002981993537
ACH-000448,-0.8133374601465191
ACH-000450,-0.5751795947874627
ACH-000452,-0.7593299538888809
ACH-000454,-0.8968025896890502
ACH-000458,-0.4740397554187248
ACH-000459,-0.6658410211661311
ACH-000460,-0.9335054985664264
ACH-000461,-0.7212623127341202
ACH-000463,-0.8183932279945231
ACH-000464,-0.8624460350903409
ACH-000466,-0.704369490586655
ACH-000467,-0.6861011627521763
ACH-000468,-0.8608498926707813
ACH-000469,-0.9557734621828604
ACH-000470,-1.1285198114599488
ACH-000471,-0.6187363841067488
ACH-000472,-0.7697627413841532
ACH-000473,-0.7180792719488613
ACH-000475,-0.8503180414973545
ACH-000476,-1.09747051429161
ACH-000477,-0.6593175607575227
ACH-000479,-0.3378022296453135
ACH-000480,-0.5989939430863608
ACH-000481,-0.9862317289675684
ACH-000483,-0.7848241416008116
ACH-000484,-1.3907981494934218
ACH-000485,-0.7561166398100109
ACH-000486,-0.5271129515928165
ACH-000487,-0.9609114135066898
ACH-000488,-0.7637061227152974
ACH-000490,-0.7337261344193939
ACH-000491,-0.9507251293440314
ACH-000495,-0.9099755301561874
ACH-000496,-1.0333043973762532
ACH-000499,-0.6940968602642921
ACH-000500,-0.9272077967977088
ACH-000502,-0.6574299915102213
ACH-000503,-0.6682730609791033
ACH-000505,-0.7117436055056999
ACH-000507,-0.9091110464715512
ACH-000510,-0.4941691129687304
ACH-000511,-0.7869495330986069
ACH-000512,-0.8897273808444236
ACH-000516,-1.0741197082983014
ACH-000517,-0.6221253400319481
ACH-000518,-0.8514602215358038
ACH-000520,-0.9090701110531112
ACH-000521,-1.2137770084141817
ACH-000522,-0.6970511274272755
ACH-000524,-0.6420772733779566
ACH-000527,-0.9012838467656386
ACH-000528,-0.7106945149368492
ACH-000537,-0.8392412241433722
ACH-000541,-0.5565754181314823
ACH-000542,-0.8470520027900157
ACH-000544,-0.8167156160213203
ACH-000545,-0.8590566438507116
ACH-000547,-0.4957917369129081
ACH-000548,-0.9125279730512976
ACH-000549,-0.6568268057736639
ACH-000550,-0.41889276120980334
ACH-000552,-0.9665715119551082
ACH-000556,-0.5933350440997995
ACH-000557,-0.6080587771059182
ACH-000569,-0.6337012555364906
ACH-000570,0.010315212803360618
ACH-000571,-1.3669856425115854
ACH-000573,-0.8312619724598599
ACH-000576,-0.5571020769020496
ACH-000579,-0.5963961494222366
ACH-000580,-0.6711404617681024
ACH-000584,-0.4073957864975236
ACH-000585,-0.8185463970559725
ACH-000588,-0.7609847129655588
ACH-000589,-0.6799378931245398
ACH-000591,-0.8913996715013948
ACH-000593,-1.1023124172269407
ACH-000600,-0.962387467493588
ACH-000601,-0.8218552602400551
ACH-000605,-0.5279392954422842
ACH-000606,-0.4603077782664014
ACH-000608,-0.7092053721943515
ACH-000614,-0.9088574693615258
ACH-000616,-0.8436238602130114
ACH-000618,-0.7064843308039285
ACH-000619,-0.6751693301155985
ACH-000620,-0.8107066256270172
ACH-000621,-1.0141318643190056
ACH-000622,-0.7463403181854453
ACH-000623,-0.3471710805258133
ACH-000624,-0.4185132765546815
ACH-000627,-0.8273797503705332
ACH-000630,-0.8989090413957116
ACH-000631,-0.3770264282780376
ACH-000632,-0.1365612146993868
ACH-000633,-0.8340347643628816
ACH-000637,-0.21266444415008154
ACH-000638,-0.7987849912529391
ACH-000646,-1.3204685117300443
ACH-000647,-0.3883619084283904
ACH-000648,-0.8925020535427864
ACH-000649,-0.9291574440767144
ACH-000651,-0.4253966883561376
ACH-000652,-0.679465925723708
ACH-000653,-1.1761004492716598
ACH-000657,-0.7991652017536794
ACH-000658,-0.9885694736824212
ACH-000661,-0.4779270729336086
ACH-000662,-1.0874228550000666
ACH-000663,-0.6106127775648931
ACH-000665,-0.3043198656434585
ACH-000671,-0.9138953905135448
ACH-000672,-0.7122284267383715
ACH-000673,-0.363072619935644
ACH-000676,-0.4583099443686057
ACH-000677,-0.5676439719730689
ACH-000681,-0.7021145802632804
ACH-000683,-0.6329154200417397
ACH-000684,-0.8777639156924536
ACH-000688,-1.1558509564436141
ACH-000693,-0.4751596372040564
ACH-000694,-0.767107415245391
ACH-000695,-0.38061418147945053
ACH-000696,-0.6200552837875551
ACH-000697,-0.655149077916575
ACH-000699,-0.8583782884322608
ACH-000701,-0.4309335265973615
ACH-000706,-0.7057744973950749
ACH-000711,-0.4772496820592653
ACH-000713,-0.7030587713783698
ACH-000714,-1.123269535523663
ACH-000718,-0.8976529222755463
ACH-000720,-0.8301701688698011
ACH-000721,-0.9864367852276452
ACH-000724,-0.398470481454361
ACH-000725,-0.6821559916603909
ACH-000732,-0.32470342279016595
ACH-000734,-0.8215416767195335
ACH-000735,-0.8416226439750389
ACH-000736,-0.7441308844450457
ACH-000738,-0.3380057963348445
ACH-000746,-0.9805406844299336
ACH-000747,-0.7048954456478989
ACH-000748,-0.6059878279847277
ACH-000753,-0.7544949202301431
ACH-000756,-0.4983898712728679
ACH-000757,-0.7079827944427057
ACH-000758,-0.7309457666143241
ACH-000760,-0.6643602350378638
ACH-000762,-1.0066516194105566
ACH-000763,-0.6617707343615452
ACH-000764,-1.0893273471044846
ACH-000765,-0.8715020198284004
ACH-000766,-0.9193325188517492
ACH-000767,-0.6585257967899361
ACH-000768,-1.1207609640664158
ACH-000769,-0.8361922003595977
ACH-000770,-0.6216170849288011
ACH-000771,-0.6834544233834936
ACH-000773,-0.8569225093204825
ACH-000776,-0.8749758462917034
ACH-000777,-0.6187798235260544
ACH-000778,-0.5505820440670193
ACH-000781,-0.4148683926751481
ACH-000782,-0.620242614559554
ACH-000783,-0.5650786532720994
ACH-000784,-0.4372307440747821
ACH-000785,-1.1350685348955243
ACH-000787,-0.7873077533086879
ACH-000788,-0.6386968483705161
ACH-000791,-0.4726023147185785
ACH-000792,-0.9011903852113101
ACH-000794,-0.7720116603252333
ACH-000796,-0.865884535923397
ACH-000798,-0.45020569301448493
ACH-000799,-0.4531885198703606
ACH-000800,-1.0052393653744098
ACH-000802,-0.6893968952814044
ACH-000804,-0.7910675659897175
ACH-000805,-0.7661718484189591
ACH-000809,-0.9106262272180308
ACH-000810,-0.6233228846403045
ACH-000811,-0.7674170832347857
ACH-000817,-0.9245211400172608
ACH-000819,-0.5992587139122266
ACH-000820,-0.8990906694531057
ACH-000821,-0.9579433858478444
ACH-000822,-1.0242347551361717
ACH-000823,-0.7747622165532427
ACH-000824,-0.7316861487984514
ACH-000827,-0.9484928210958796
ACH-000829,-0.9714610954103531
ACH-000831,-0.437076449103375
ACH-000832,-0.8218119715918368
ACH-000833,-0.6458740418849269
ACH-000834,-1.0061292841889156
ACH-000835,-0.4905863432552165
ACH-000836,-1.004075704885919
ACH-000837,-0.8606631342350872
ACH-000838,-1.2052080326958474
ACH-000839,-0.8537559616528934
ACH-000840,-0.6243553083277337
ACH-000841,-0.8606965535119246
ACH-000843,-0.8893926516525307
ACH-000846,-0.580224310412031
ACH-000847,-0.8504616400297645
ACH-000848,-0.7522697279564706
ACH-000849,-0.7792927450813018
ACH-000851,-0.8995679597372392
ACH-000855,-0.7468001468577222
ACH-000856,-0.6646426541585367
ACH-000858,-0.7039667130915676
ACH-000859,-0.9995963852705892
ACH-000861,-0.7442049038023493
ACH-000862,-0.6583637728762133
ACH-000865,-0.6874555744388406
ACH-000866,-0.17510431743079602
ACH-000867,-0.4791765318024668
ACH-000869,-0.8409555296562642
ACH-000872,-0.5096192588059686
ACH-000873,-0.6289134694740808
ACH-000876,-0.9792732299479848
ACH-000878,-1.0174542554331762
ACH-000880,-0.9515729734672798
ACH-000881,-0.6042604179145633
ACH-000882,-0.6816602791381353
ACH-000884,-0.26132009372120363
ACH-000885,-0.883375201033263
ACH-000887,-0.8034618505259397
ACH-000889,-0.9550297608575116
ACH-000896,-0.6472096627538265
ACH-000898,-0.5227241315387405
ACH-000900,-0.5925973522686822
ACH-000901,-0.5335418628833833
ACH-000905,-0.6754991225736929
ACH-000906,-0.8005296671393415
ACH-000907,-1.3098866641138682
ACH-000910,-0.5651445211954812
ACH-000911,-0.6436043530153643
ACH-000912,-0.09888347248091428
ACH-000913,-0.9354266711561741
ACH-000915,-0.7189810498785492
ACH-000916,-0.8714257510251499
ACH-000917,-1.2201224016233214
ACH-000920,-1.0621695614976383
ACH-000921,-0.8559185100053873
ACH-000924,-0.8051283988588059
ACH-000926,-0.848323343420293
ACH-000928,-0.7887314188114322
ACH-000929,-0.8826712685716724
ACH-000932,-0.6836886016877093
ACH-000935,-0.3719371288748717
ACH-000936,-0.7220618544476526
ACH-000937,-0.6359367966912888
ACH-000938,-0.877657833602014
ACH-000939,-0.4546370848955704
ACH-000941,-0.5653372687942377
ACH-000943,-0.5300482999506729
ACH-000946,-0.4914239700655732
ACH-000947,-0.5399222748405693
ACH-000948,-0.6700086730419016
ACH-000950,-0.831817094046672
ACH-000953,-0.4428762935712352
ACH-000954,-1.0928807063441
ACH-000957,-0.7491084370551336
ACH-000958,-0.905489164480576
ACH-000960,-0.9551357035382648
ACH-000963,-0.32699401817824897
ACH-000968,-0.9406014139284348
ACH-000969,-0.5600684668259185
ACH-000972,-0.6279221838924023
ACH-000973,-0.5873200578908369
ACH-000974,-0.6865344785351264
ACH-000978,-0.5916747116536124
ACH-000984,-0.8820234356317738
ACH-000986,-0.6817424928700228
ACH-000988,-0.6444431376265065
ACH-000993,-0.4121462677882249
ACH-000994,-0.668783904774729
ACH-000996,-0.6546626039716207
ACH-001001,-0.6238676583908249
ACH-001020,-0.8737090132551806
ACH-001028,-0.6697587724995446
ACH-001031,-0.8642135082297776
ACH-001038,-0.3831666778468876
ACH-001048,-0.5384176068238249
ACH-001050,-0.9466801632184852
ACH-001053,-0.7411186413115811
ACH-001054,-0.7804848838007074
ACH-001061,-0.5628245916440028
ACH-001067,-0.9480685927251988
ACH-001075,-0.5967208384425083
ACH-001096,-0.4105000299740065
ACH-001111,-0.8097006184351734
ACH-001119,-0.8426773238007109
ACH-001128,-1.16162365584038
ACH-001134,-0.7322902010872606
ACH-001151,-1.0966895514012982
ACH-001163,-1.001289344518713
ACH-001164,-0.8900021841312389
ACH-001183,-0.7413406996742418
ACH-001192,-0.4365642091401325
ACH-001193,-0.5680820998441914
ACH-001196,-0.7504974790358564
ACH-001197,-0.9586444344262904
ACH-001205,-0.6975399996229616
ACH-001211,-0.9566065049256134
ACH-001212,-0.991909646536519
ACH-001228,-0.33629456770736305
ACH-001232,-0.6407737133360946
ACH-001239,-0.2477943021757296
ACH-001270,-1.0153368263424478
ACH-001274,-0.6538103027204154
ACH-001275,-0.6031394531390326
ACH-001277,-0.3717907531621251
ACH-001278,-0.8410423622027942
ACH-001280,-0.6194242114589725
ACH-001283,-0.7003644798461127
ACH-001289,-0.32820695521482324
ACH-001300,-0.5164486458524659
ACH-001301,-0.533066682832539
ACH-001302,-0.5944747857773774
ACH-001306,-0.6571680353313654
ACH-001318,-0.6924190550299224
ACH-001322,-0.7773168190304001
ACH-001328,-0.7572556633151805
ACH-001332,-0.4976521136541655
ACH-001336,-1.0117093396953176
ACH-001346,-0.9394315999891508
ACH-001353,-0.5610210505372053
ACH-001354,-0.8356184844135797
ACH-001367,-0.6804497264398826
ACH-001368,-0.9450370813263804
ACH-001374,-0.7214069261973346
ACH-001377,-0.5733875199867385
ACH-001380,-0.9899806718031554
ACH-001391,-1.192224463214179
ACH-001408,-0.8518788418571728
ACH-001430,-0.6380491112866638
ACH-001431,-0.5582596640544237
ACH-001450,-0.9987926309083808
ACH-001496,-0.7798427513341277
ACH-001500,-1.0048810435117914
ACH-001523,-0.9684693077207448
ACH-001532,-1.0006149865433045
ACH-001550,-0.667274411094471
ACH-001552,-0.7969784799420556
ACH-001554,-0.8019699193211078
ACH-001654,-0.7352435642131655
ACH-001735,-1.0583288613966153
ACH-001736,-0.8952737678360551
ACH-001737,-0.6657487345040576
ACH-001740,-0.667869139748347
ACH-001745,-0.7371532302487772
ACH-001765,-0.7379498095115608
