,CH25H (9023)
ACH-000004,0.08631824046602889
ACH-000005,0.14144242901451276
ACH-000007,0.27283385623982137
ACH-000009,0.1682369158618076
ACH-000011,0.07638700669621787
ACH-000012,0.032654972299356114
ACH-000013,0.06790622570242599
ACH-000014,-0.0031870601565608518
ACH-000015,0.184790051941962
ACH-000017,0.1303745676414726
ACH-000018,0.049074281239069636
ACH-000019,0.09965223307787367
ACH-000021,0.09676327106036328
ACH-000022,0.10641460017874498
ACH-000025,-0.0674618235188452
ACH-000028,0.12234077873594645
ACH-000030,0.15012784013178213
ACH-000035,0.061634543830863725
ACH-000036,-0.01508442546524051
ACH-000037,0.15699677830234712
ACH-000039,0.004800839777823853
ACH-000040,0.0514914676406741
ACH-000041,-0.05185102851062092
ACH-000042,0.0344560099752532
ACH-000045,0.22647570612837686
ACH-000047,0.02766569211413896
ACH-000052,-0.11697555334729387
ACH-000053,0.11132058277574754
ACH-000054,0.041548837882783816
ACH-000055,0.10186554529885683
ACH-000060,-0.13641831788023634
ACH-000067,0.012665609753967692
ACH-000070,0.029465732423594706
ACH-000075,0.16177306816993128
ACH-000078,0.17449302323604246
ACH-000082,-0.06919731410518322
ACH-000085,0.09787155269028372
ACH-000086,0.04212527689627106
ACH-000087,-0.11841223534284293
ACH-000092,0.11780736646895636
ACH-000095,0.17486659968540105
ACH-000097,0.17400365430430847
ACH-000098,0.1551953949732189
ACH-000099,0.16679287670617407
ACH-000108,-0.032697573970146845
ACH-000113,-0.026875178950104512
ACH-000116,0.07119312649742024
ACH-000118,0.10019021869596396
ACH-000120,-0.11966690046788818
ACH-000123,0.05567815110079159
ACH-000127,0.0924565309095112
ACH-000128,0.25027635800034226
ACH-000132,0.18948904895465205
ACH-000133,0.052063744183903166
ACH-000137,0.05626316875804708
ACH-000138,0.10232734382971126
ACH-000142,0.19400839304848716
ACH-000143,0.18183331639215025
ACH-000146,0.12124161795338853
ACH-000148,0.06991504098821585
ACH-000150,0.2121853024724182
ACH-000152,0.2676769776700507
ACH-000153,0.22649613840945446
ACH-000159,0.12336312205493948
ACH-000160,0.1693218394655361
ACH-000163,0.21801371210891946
ACH-000167,0.21226908032341066
ACH-000168,0.025207222277786445
ACH-000169,0.22460364588842036
ACH-000178,0.06853105545125185
ACH-000183,0.16790602885550185
ACH-000188,0.20443581388245607
ACH-000189,0.18126433780545373
ACH-000190,-0.01976240125641319
ACH-000198,0.1505144712356225
ACH-000203,-0.3561615369106012
ACH-000204,0.2404603473960677
ACH-000206,0.17632770121878152
ACH-000207,0.05919427109712722
ACH-000208,0.1075251712953208
ACH-000210,0.3001779083823887
ACH-000211,0.12862971273429366
ACH-000215,-0.0072451612661320235
ACH-000221,0.0991315588947893
ACH-000222,0.0695773266062283
ACH-000223,0.17252670751488325
ACH-000226,-0.05305688309846107
ACH-000227,0.11176729122943498
ACH-000228,0.1657184283141172
ACH-000231,-0.024588852557917675
ACH-000232,0.1836552566311376
ACH-000233,0.07480590793784304
ACH-000234,0.14823285246497445
ACH-000235,0.07059647628149053
ACH-000237,-0.011915355008026644
ACH-000238,0.1520436359468708
ACH-000242,-0.08713358905680978
ACH-000243,0.0998674089274596
ACH-000244,0.22646462233260986
ACH-000246,0.2475932392877831
ACH-000248,0.013351310019863664
ACH-000250,0.0884951198231714
ACH-000251,0.24580859212315825
ACH-000252,0.395473454135134
ACH-000253,0.10977463025874816
ACH-000255,0.1025159455364966
ACH-000256,0.05133176184741735
ACH-000257,0.06720721990204899
ACH-000258,0.2252273047092313
ACH-000259,0.1161945932131142
ACH-000260,0.09967142463432224
ACH-000261,0.18888698775373686
ACH-000262,0.034202115749349886
ACH-000263,-0.3738805896786408
ACH-000264,0.12313739684780013
ACH-000265,0.04114002401751704
ACH-000266,0.07312700192985172
ACH-000272,0.11011107294989818
ACH-000274,0.17961294210622125
ACH-000277,-0.0678297824353469
ACH-000278,0.040323848260226725
ACH-000279,0.11253969717733887
ACH-000280,-0.005100098782590561
ACH-000281,0.16643876936299756
ACH-000288,0.15899545060665168
ACH-000291,-0.04922764054264809
ACH-000293,0.09478588598872446
ACH-000294,0.2631791347474303
ACH-000295,0.16933734330046704
ACH-000296,0.0733015167484024
ACH-000302,0.04970478299289988
ACH-000304,0.26186791652443725
ACH-000307,0.032118835733932066
ACH-000308,0.18197375125843154
ACH-000310,-0.021663371471593
ACH-000311,0.07444975815573981
ACH-000312,0.028370553475497436
ACH-000315,0.2229465150794036
ACH-000316,0.1031046588935642
ACH-000317,0.053338163070839405
ACH-000318,0.1302888297539095
ACH-000319,0.1644985266242475
ACH-000320,0.013456889348823
ACH-000322,0.12476376158821542
ACH-000323,0.04026654260769297
ACH-000324,0.14039051482326598
ACH-000329,0.04197013153734686
ACH-000330,0.1036318085770076
ACH-000331,0.02147152239031897
ACH-000332,0.14696755947948598
ACH-000334,0.14140252406898046
ACH-000335,0.05391910580232661
ACH-000336,0.2797837002821182
ACH-000337,0.10596158686400872
ACH-000338,0.5195532898261093
ACH-000339,0.038605794630257526
ACH-000341,-0.20451206767338656
ACH-000348,-0.009843207750308898
ACH-000350,-0.010718641326363713
ACH-000352,0.013445048853389431
ACH-000356,0.035389334706363934
ACH-000361,0.062187700835164963
ACH-000362,0.08591097554326389
ACH-000363,0.1672095281121611
ACH-000364,0.1749139910343914
ACH-000365,0.09991884216200846
ACH-000366,0.08828583482538076
ACH-000368,0.14080075345817225
ACH-000374,0.14250187041353
ACH-000375,-0.020092127474886597
ACH-000376,0.008260677935659216
ACH-000381,0.014854402075112173
ACH-000383,0.039228779691182304
ACH-000387,0.11872269975955722
ACH-000389,0.04965629667506445
ACH-000390,0.06488681895862412
ACH-000393,0.04891888796361046
ACH-000395,-0.0179232118349231
ACH-000396,0.02248501300130965
ACH-000397,0.1960052906546215
ACH-000401,0.18666646030176304
ACH-000402,-0.0071450082768360216
ACH-000403,0.21391954673275976
ACH-000404,0.3839728942834623
ACH-000406,0.0908840800926916
ACH-000407,0.14943001196684255
ACH-000408,0.20337162576712334
ACH-000410,0.22197037783892307
ACH-000411,0.17315483860862152
ACH-000414,0.05741352535191978
ACH-000415,0.0070290389036081966
ACH-000416,0.16742566830897526
ACH-000420,0.08485136441333369
ACH-000421,0.12463717399755588
ACH-000424,0.2787835291050357
ACH-000425,-0.06034946896358341
ACH-000426,0.13019401326743604
ACH-000427,0.2848525293849121
ACH-000433,0.20630491329085213
ACH-000435,0.3147555726654062
ACH-000436,0.11673989547089166
ACH-000444,0.1699916568210385
ACH-000445,0.14604271838191416
ACH-000448,0.07814848459547621
ACH-000450,0.14045065976429247
ACH-000452,0.00569001049635255
ACH-000454,0.0039456746614120845
ACH-000458,0.11367739667561495
ACH-000459,0.12665381097411682
ACH-000460,0.09144252826469493
ACH-000461,0.04854094848238676
ACH-000463,0.13987646394208592
ACH-000464,0.1051348585283616
ACH-000466,0.04599117326118173
ACH-000467,0.1869450510948544
ACH-000468,0.07804362323930902
ACH-000469,0.13454918289887272
ACH-000470,0.13682678381985394
ACH-000471,0.12197786776732895
ACH-000472,0.12329832283856472
ACH-000473,0.15327824519817676
ACH-000475,0.10018575834515696
ACH-000476,0.050798503247233916
ACH-000477,0.2498835487163141
ACH-000479,-0.15650843959979885
ACH-000480,0.2357083617913097
ACH-000481,0.05526888844810917
ACH-000483,0.1620126123889906
ACH-000484,-0.04752285280467015
ACH-000485,0.08342658021754817
ACH-000486,0.03955965474214397
ACH-000487,0.07790348529584609
ACH-000488,0.16114167066466947
ACH-000490,0.028337936162508088
ACH-000491,0.10068670804802228
ACH-000495,0.021817836067895904
ACH-000496,0.06500290158765873
ACH-000499,0.15995203446451234
ACH-000500,-0.10235117000395537
ACH-000502,0.14743594201922766
ACH-000503,0.4387918978722996
ACH-000505,0.1398989683928252
ACH-000507,0.1302624939734341
ACH-000510,0.06847078394122996
ACH-000511,0.16277199071715984
ACH-000512,0.09582979399659562
ACH-000516,0.14756272439027704
ACH-000517,0.09088248675852208
ACH-000518,0.08447304496824974
ACH-000520,0.12085294729757498
ACH-000521,-0.0003499508405703729
ACH-000522,0.11063361390944987
ACH-000524,0.16841942479287084
ACH-000527,0.208125089496024
ACH-000528,0.10115655053747134
ACH-000537,0.11774811256639835
ACH-000541,0.1665608286068389
ACH-000542,0.13373908550747032
ACH-000544,0.20517662382054802
ACH-000545,0.07863245962795094
ACH-000547,-0.047550127291768315
ACH-000548,0.12374127921601552
ACH-000549,0.057046750899844026
ACH-000550,0.11609749783544138
ACH-000552,0.025716448217542758
ACH-000556,-0.03838047356338237
ACH-000557,0.03510370649366203
ACH-000569,-0.015596463022664368
ACH-000570,-0.12640263246688527
ACH-000571,0.1645861540502422
ACH-000573,-0.04150549049741073
ACH-000576,0.12126196865460193
ACH-000579,0.008552085980487492
ACH-000580,-0.03407967848233959
ACH-000584,0.07017579849410054
ACH-000585,0.14656399429465855
ACH-000588,0.049888182305933365
ACH-000589,0.14304699509359511
ACH-000591,-0.005820451185397193
ACH-000593,0.19480623037682332
ACH-000600,0.12587459872612
ACH-000601,0.17425747997399854
ACH-000605,-0.025129840941184516
ACH-000606,-0.03477948710950609
ACH-000608,0.0816776355453878
ACH-000614,-0.022005144384387942
ACH-000616,-0.0859344955483182
ACH-000618,0.06218467941521848
ACH-000619,0.16033878431431134
ACH-000620,0.19670924997289665
ACH-000621,0.1329011164433158
ACH-000622,0.043715021639653816
ACH-000623,0.06631900398033523
ACH-000624,0.15334071457208445
ACH-000627,0.10273710330797647
ACH-000630,0.0470932274001757
ACH-000631,-0.03331531758840221
ACH-000632,0.21299051597678886
ACH-000633,0.15941236630967348
ACH-000637,0.04822022555526096
ACH-000638,-0.01990120988970976
ACH-000646,0.14697551934235256
ACH-000647,0.0341763217143289
ACH-000648,-0.04058726118107085
ACH-000649,0.08652451689786997
ACH-000651,0.07244303001308948
ACH-000652,0.006206473955144835
ACH-000653,0.2070982239368465
ACH-000657,0.11976047176034656
ACH-000658,0.12779520297535474
ACH-000661,-0.04140937158864884
ACH-000662,0.16871844696346314
ACH-000663,0.18559833867004735
ACH-000665,0.09501223373041306
ACH-000671,0.14877228926086722
ACH-000672,0.3312049950557385
ACH-000673,0.08357398302723164
ACH-000676,0.16850326404456378
ACH-000677,0.02027779731650595
ACH-000681,0.2884723295730872
ACH-000683,0.11653941745051255
ACH-000684,0.08735695113487495
ACH-000688,0.09967446946899464
ACH-000693,-0.02691317237413349
ACH-000694,0.053410556087599946
ACH-000695,0.21526245729910795
ACH-000696,0.13611470352803656
ACH-000697,0.10554298745542537
ACH-000699,0.034364124281552264
ACH-000701,0.21065578165452367
ACH-000706,0.12236291473202855
ACH-000711,0.10998962074086943
ACH-000713,0.1241222171727982
ACH-000714,-0.1351678070417743
ACH-000718,0.14194699089488932
ACH-000720,0.12120139953375444
ACH-000721,0.14605800660776774
ACH-000724,-0.05506462404768329
ACH-000725,0.053865603348940194
ACH-000732,0.2520473893478881
ACH-000734,0.01423033902023772
ACH-000735,0.07822786715502622
ACH-000736,-0.04657961589530129
ACH-000738,-0.025088559698980845
ACH-000746,0.08588768498471046
ACH-000747,-0.014787037967538297
ACH-000748,0.17253003559726984
ACH-000753,0.1257818704905829
ACH-000756,0.09383086651819834
ACH-000757,0.08728069312797346
ACH-000758,0.08634002235324205
ACH-000760,0.038725886484065726
ACH-000762,-0.15465705487687031
ACH-000763,0.10916265227259148
ACH-000764,0.030800356875097062
ACH-000765,0.12278318510457302
ACH-000766,0.059941038141516724
ACH-000767,0.15315919112718665
ACH-000768,0.1411983384387401
ACH-000769,0.062327986077484174
ACH-000770,0.08547099287163576
ACH-000771,0.07839394068807795
ACH-000773,0.1607615834057109
ACH-000776,0.08584370561486306
ACH-000777,0.10656795839656946
ACH-000778,-0.08529716411991799
ACH-000781,0.05025050312007779
ACH-000782,0.061238421322800926
ACH-000783,0.08667748248691788
ACH-000784,0.035333808801471266
ACH-000785,0.022336883336306842
ACH-000787,0.07924997483644307
ACH-000788,0.16867860160239034
ACH-000791,0.1622394660019918
ACH-000792,0.2188421499789858
ACH-000794,-0.02628977026983829
ACH-000796,0.14187765127942106
ACH-000798,0.28485578618217405
ACH-000799,0.2230722092779848
ACH-000800,0.3477426442624499
ACH-000802,-0.008722309220048087
ACH-000804,-0.04574809056383133
ACH-000805,0.021113028540346062
ACH-000809,-0.012562207588413695
ACH-000810,0.0559721223419146
ACH-000811,0.09870545163736737
ACH-000817,0.08910169561922614
ACH-000819,-0.11405825540850617
ACH-000820,0.026865095521585364
ACH-000821,0.030215107264593737
ACH-000822,-0.040116123925770734
ACH-000823,0.22034925165028127
ACH-000824,0.12649887746264546
ACH-000827,0.06554865001780691
ACH-000829,-0.03154320662436959
ACH-000831,-0.07656710424948923
ACH-000832,0.18965177626335145
ACH-000833,0.21264113271558574
ACH-000834,0.08395381733812103
ACH-000835,0.12945633073075685
ACH-000836,-0.08047077900893254
ACH-000837,0.042665040853984065
ACH-000838,0.045319982405427686
ACH-000839,-0.036357220583514496
ACH-000840,0.15585921783350587
ACH-000841,0.043273437453889736
ACH-000843,0.21949659236293684
ACH-000846,0.19769654802493095
ACH-000847,0.0798303276800461
ACH-000848,-0.008197346327060763
ACH-000849,0.11200106441248604
ACH-000851,0.03966920044929936
ACH-000855,-0.1112738799568994
ACH-000856,0.20767485639181016
ACH-000858,0.15813681822018644
ACH-000859,-0.10367006534805563
ACH-000861,0.030947361054099405
ACH-000862,0.08336677026399235
ACH-000865,0.16406190133403284
ACH-000866,0.05950966393064496
ACH-000867,0.07697261548019911
ACH-000869,0.12740064770534112
ACH-000872,0.1079528193166121
ACH-000873,-0.04309694825621562
ACH-000876,0.11413244021617988
ACH-000878,0.044292235328822746
ACH-000880,0.1827875712346222
ACH-000881,0.1250961870189718
ACH-000882,0.06619123140192669
ACH-000884,0.19121216029674687
ACH-000885,0.2385435266133725
ACH-000887,0.13001297179339413
ACH-000889,0.0396530605238133
ACH-000896,0.1286891534846491
ACH-000898,0.0342784953687478
ACH-000900,0.04761485003883294
ACH-000901,0.07136449617074288
ACH-000905,0.2516189599025162
ACH-000906,0.124786176970849
ACH-000907,-0.035601671095841884
ACH-000910,0.10128219699743747
ACH-000911,0.059738046426797725
ACH-000912,0.019163071790409263
ACH-000913,0.02881599497495823
ACH-000915,0.20280010008465427
ACH-000916,-0.13933616034414806
ACH-000917,0.08331855094071368
ACH-000920,0.1432510602863475
ACH-000921,0.1405405388041591
ACH-000924,0.07028548412134399
ACH-000926,-0.019178037879237605
ACH-000928,0.2296879723912663
ACH-000929,0.050117253011003865
ACH-000932,0.07098598693508103
ACH-000935,0.1393726509525051
ACH-000936,-0.04432278558484852
ACH-000937,0.038194692599111985
ACH-000938,0.19056111794013414
ACH-000939,0.11326365891564005
ACH-000941,0.0562827238537305
ACH-000943,0.08102951778371176
ACH-000946,0.04829278170963592
ACH-000947,0.2033661025255776
ACH-000948,0.1833211779437591
ACH-000950,-0.016608974259796464
ACH-000953,0.18904396598580075
ACH-000954,-0.08399046790739396
ACH-000957,0.20338769943333498
ACH-000958,0.224266533408444
ACH-000960,-0.03502870331103765
ACH-000963,0.1144574569325276
ACH-000968,0.11255684058610066
ACH-000969,0.04402141879014361
ACH-000972,0.5515957563564289
ACH-000973,0.12303059031819533
ACH-000974,-0.0053385701545976575
ACH-000978,0.04796269982189688
ACH-000984,0.15935970491770016
ACH-000986,0.05602482152290128
ACH-000988,0.14129574362691005
ACH-000993,0.016918246209619556
ACH-000994,0.06692845960376986
ACH-000996,0.1166338508319219
ACH-001001,0.09836731289097587
ACH-001020,0.05604318663961578
ACH-001028,0.03005332062949748
ACH-001031,0.2464098230469945
ACH-001038,0.09989323366335298
ACH-001048,0.09957101764759216
ACH-001050,0.09603333188638646
ACH-001053,0.07458866696451585
ACH-001054,0.23963506531622986
ACH-001061,0.07962759879270367
ACH-001067,0.02568773657305409
ACH-001075,0.21002714954476254
ACH-001096,0.07528092735591001
ACH-001111,0.13186381550072915
ACH-001119,0.1987018674460661
ACH-001128,0.2937952276768783
ACH-001134,0.08194890038902294
ACH-001151,0.004700156301491348
ACH-001163,0.07677394968181994
ACH-001164,0.043890903517197564
ACH-001183,0.010829309227971763
ACH-001192,-0.037621305407190414
ACH-001193,0.10390961012113216
ACH-001196,-0.04265467831117007
ACH-001197,-0.13647068361555764
ACH-001205,0.10757699345729192
ACH-001211,-0.16913931613156144
ACH-001212,-0.014409222132009071
ACH-001228,0.06967097529447787
ACH-001232,0.07603568211838073
ACH-001239,0.159823967223014
ACH-001270,0.3531500496964292
ACH-001274,0.11598342108591245
ACH-001275,-0.06946931073961181
ACH-001277,0.14392525112819604
ACH-001278,0.15901654168201176
ACH-001280,0.18829411953985895
ACH-001283,0.04691243952382089
ACH-001289,0.06728270852722401
ACH-001300,0.06551348621594924
ACH-001301,0.1330569834349168
ACH-001302,0.050131240071616574
ACH-001306,-0.04909700583743888
ACH-001318,0.1094947450346093
ACH-001322,0.07386914270121625
ACH-001328,0.09426715464781088
ACH-001332,0.04862761750784855
ACH-001336,0.1641006688270347
ACH-001346,0.1204911306525393
ACH-001353,0.08008119599007142
ACH-001354,0.0646587677260061
ACH-001367,0.05400818579828795
ACH-001368,0.19010955824247905
ACH-001374,0.2367019998254237
ACH-001377,0.12485568732412275
ACH-001380,0.1333832604982522
ACH-001391,0.04339563812592034
ACH-001408,0.17150899007832007
ACH-001430,0.09346063909483904
ACH-001431,0.08375569493408486
ACH-001450,0.10835726163253827
ACH-001496,0.04666424086849028
ACH-001500,0.17249460659509738
ACH-001523,0.04220690547503163
ACH-001532,0.12169729442442365
ACH-001550,0.055604164194478764
ACH-001552,0.3432787342107617
ACH-001554,0.06499380965933964
ACH-001654,0.05960496690697545
ACH-001735,0.16571214574275728
ACH-001736,0.14075517707431398
ACH-001737,0.013476930999780036
ACH-001740,0.3655722257855865
ACH-001745,0.25250424797695303
ACH-001765,0.16922448231849105
