,DENND1C (79958)
ACH-000004,0.02837078024350754
ACH-000005,-0.15498612026853734
ACH-000007,-0.13086316395871336
ACH-000009,-0.02944495836477195
ACH-000011,-0.1434856052366803
ACH-000012,-0.052789635509377784
ACH-000013,-0.12209125269124035
ACH-000014,-0.15442630432458354
ACH-000015,-0.2207772495636376
ACH-000017,-0.1790149822391665
ACH-000018,-0.2923174314225529
ACH-000019,-0.4375239046649205
ACH-000021,-0.19885723635024646
ACH-000022,-0.11059575824110278
ACH-000025,-0.11132413463236128
ACH-000028,-0.12475538604550428
ACH-000030,-0.10109821380393699
ACH-000035,-0.1991555248315103
ACH-000036,-0.0117326311871084
ACH-000037,-0.07402580661482798
ACH-000039,-0.09350334771771264
ACH-000040,-0.1863878223630066
ACH-000041,-0.06665213012060968
ACH-000042,0.003284940312716136
ACH-000045,-0.2682837507173785
ACH-000047,-0.07992110185180308
ACH-000052,-0.15031940999185728
ACH-000053,0.003008517575804897
ACH-000054,-0.23445969527590424
ACH-000055,-0.21940435030351235
ACH-000060,0.03004584285897108
ACH-000067,-0.21755660926577006
ACH-000070,0.02285965981552774
ACH-000075,-0.14797144848554436
ACH-000078,0.014176229156209976
ACH-000082,-0.09752005835866596
ACH-000085,0.059946619953317015
ACH-000086,-0.2485795645625451
ACH-000087,-0.08887610521544635
ACH-000092,-0.15508534984252068
ACH-000095,-0.08328021430822137
ACH-000097,-0.08277834386292351
ACH-000098,-0.2714681202229525
ACH-000099,-0.15393421656224554
ACH-000108,-0.2107128336457256
ACH-000113,-0.3401096720008358
ACH-000116,-0.1116052266637218
ACH-000118,-0.21080217118723732
ACH-000120,-0.21323185572454934
ACH-000123,-0.2658409956675048
ACH-000127,-0.23257354122345014
ACH-000128,-0.17142108705679074
ACH-000132,-0.17111348645812022
ACH-000133,-0.13745911949725853
ACH-000137,-0.15685026719392178
ACH-000138,-0.1405470742567961
ACH-000142,-0.16376240425605562
ACH-000143,-0.1755147307875811
ACH-000146,-0.06401276046126272
ACH-000148,-0.1495086309857166
ACH-000150,-0.13437028196110334
ACH-000152,-0.06408977206010562
ACH-000153,0.006013599355454724
ACH-000159,-0.07885581379429316
ACH-000160,-0.09606713249208312
ACH-000163,-0.1388712200241275
ACH-000167,-0.2696686658935125
ACH-000168,-0.23155728354836025
ACH-000169,-0.009049234172730486
ACH-000178,-0.13696507491304696
ACH-000183,-0.3565582530471609
ACH-000188,-0.053933849748334386
ACH-000189,-0.14988162706312053
ACH-000190,-0.13255968078644212
ACH-000198,-0.27858535103707616
ACH-000203,-0.4260606446509197
ACH-000204,-0.2896411502034505
ACH-000206,-0.2741865342581088
ACH-000207,-0.21934409696851145
ACH-000208,-0.2866859998938536
ACH-000210,-0.09474895075393516
ACH-000211,-0.2184155446839125
ACH-000215,-0.13230000979707918
ACH-000221,-0.0804715410759453
ACH-000222,0.02164620734091536
ACH-000223,-0.14594229804546452
ACH-000226,-0.16004568116356227
