,RUNDC3A (10900)
ACH-000152,-0.038097627084275734
ACH-000153,0.21811141969334766
ACH-000159,0.17194430719951395
ACH-000160,0.02515569886025676
ACH-000163,-0.08179595819168903
ACH-000167,-0.1198616280226016
ACH-000168,0.016360384384029515
ACH-000169,0.014312698900952206
ACH-000178,0.13835932080281665
ACH-000183,-0.09368429604638598
ACH-000188,-0.06713341065165372
ACH-000189,0.2096407574141192
ACH-000190,0.083716367664312
ACH-000198,-0.00984646133869387
ACH-000203,0.2302816431580404
ACH-000204,0.004922429319533943
ACH-000206,0.004286801453677824
ACH-000207,-0.08921760370006215
ACH-000208,0.12936338233313113
ACH-000210,0.209676315380948
ACH-000211,0.028150541346397374
ACH-000215,0.08611362312490924
ACH-000221,0.03259150920862385
ACH-000222,-0.08785788574331213
ACH-000223,0.0758901466845658
ACH-000226,0.039800304939823734
ACH-000227,0.07847812009519117
ACH-000228,-0.013778704545959572
ACH-000231,0.02370052090590796
ACH-000232,0.10916811089584352
ACH-000233,0.08467913714175189
ACH-000234,0.01601783896162487
ACH-000235,0.002848169954446886
ACH-000237,0.017842609805927237
ACH-000238,-0.2007108968068094
ACH-000242,0.08022925720580526
ACH-000243,0.03121043211564955
ACH-000244,-0.1721413038178478
ACH-000246,-0.0060367846638289
ACH-000248,-0.16241794914575516
ACH-000250,-0.02276170788936645
ACH-000251,0.018521299093088632
ACH-000252,0.1951333058824864
ACH-000253,0.04874391183278978
ACH-000255,-0.1014666132429456
ACH-000256,0.08681211346548044
ACH-000257,0.051939215884813775
ACH-000258,0.09728578634639676
ACH-000259,-0.030549670931334882
ACH-000260,-0.08228680661541134
ACH-000261,0.032627608830857656
ACH-000262,-0.15644782127968132
ACH-000263,-0.21351952141325106
ACH-000264,0.034495836855048416
ACH-000265,0.01985801769798221
ACH-000266,0.08317172465836745
ACH-000272,0.06631177666537755
ACH-000274,-0.09004609811899209
ACH-000277,0.17674174878066995
ACH-000278,0.04150040914465533
ACH-000279,-0.03495114877791842
ACH-000280,0.006089940354090158
ACH-000281,0.004284237817722176
ACH-000288,0.004304117882139703
ACH-000291,0.0032464724285777014
ACH-000293,-0.07324397408783209
ACH-000294,-0.1038218231045445
ACH-000295,-0.04964967247718659
ACH-000296,-0.19360894139929646
ACH-000302,-0.004605084134366142
ACH-000304,0.03139355592065729
ACH-000307,0.04110242066554996
ACH-000308,0.009522272487960013
ACH-000310,-0.14383509668728506
ACH-000311,-0.1501172778701749
ACH-000312,0.0681084052367228
ACH-000315,0.0772022728349773
ACH-000316,-0.14023203694783365
ACH-000317,0.14722353620238754
ACH-000318,-0.1033681448928085
ACH-000319,-0.13484872571135845
ACH-000320,0.12141003950616384
ACH-000322,0.08408688467315825
ACH-000323,-0.037031817705807116
ACH-000324,0.0798280550952063
ACH-000329,-0.08018407988722011
ACH-000330,-0.03454460082079204
ACH-000331,0.007095888807730139
ACH-000332,0.08634986958946335
ACH-000334,0.15324719428931755
ACH-000335,-0.09498342736463572
ACH-000336,0.004013809434651778
ACH-000337,0.05617013584765697
ACH-000338,-0.24935312548721714
ACH-000339,-0.06546800696355883
ACH-000341,-0.02069480627197141
ACH-000348,0.009791267688438516
ACH-000350,0.1321992310190334
ACH-000352,0.10841172021059292
ACH-000356,-0.22132725746801668
ACH-000361,0.006203265049815539
ACH-000362,-0.07102385082365904
ACH-000363,-0.027504122598106605
ACH-000364,-0.032614198954038366
ACH-000365,-0.06847093486453941
ACH-000366,0.05158477893513025
ACH-000368,0.15010400798912765
ACH-000374,-0.028950167466325907
ACH-000375,0.15903141813409472
ACH-000376,-0.010288660849642034
ACH-000381,-0.08432331541166836
ACH-000383,-0.04576757876526728
ACH-000387,0.07171546069539797
ACH-000389,0.20426887270819974
ACH-000390,-0.023478324584271786
ACH-000393,-0.012822246974623357
ACH-000395,-0.15907510833153285
ACH-000396,0.11455666576431894
ACH-000397,-0.09146881852766997
ACH-000401,0.1480087181446197
ACH-000402,-0.11224871819115974
ACH-000403,0.05532083809443298
ACH-000404,-0.03432269302924065
ACH-000406,-0.08494419818750157
ACH-000407,0.09940875319912663
ACH-000408,0.15850878373230032
ACH-000410,-0.03717368902214176
ACH-000411,-0.023373754683178042
ACH-000414,0.017492688885435054
ACH-000415,-0.17662457371165044
ACH-000416,0.1182188879766764
ACH-000420,0.004682383704868701
ACH-000421,0.020265072496797955
ACH-000424,0.07164807440021012
ACH-000425,0.0693195668554872
ACH-000426,0.18335861761943656
ACH-000427,-0.12884705402431734
ACH-000433,0.2650509230270769
ACH-000435,-0.3546761955812929
ACH-000436,-0.038089232234191146
ACH-000444,-0.1378993331762109
ACH-000445,-0.0007415883126568533
ACH-000448,0.07881359170048502
ACH-000450,0.21476451984701656
ACH-000452,-0.01621852066119693
ACH-000454,-0.04462595795515348
ACH-000458,0.09833102509883963
ACH-000459,0.0756477608270247
ACH-000460,0.013667124524100635
ACH-000461,-0.07866190060391541
ACH-000463,-0.0013760595107666558
ACH-000464,-0.017169190849377496
ACH-000466,0.12000780225214375
ACH-000467,0.04327234289528225
ACH-000468,-0.09722803446711868
ACH-000469,0.053066571209930524
ACH-000470,-0.08204998003149974
ACH-000471,0.054278654947012
ACH-000472,0.08179428359779893
ACH-000473,-0.019096816189150902
ACH-000475,0.09923339476158842
ACH-000476,0.05311678571943106
ACH-000477,0.060376466477181576
ACH-000479,-0.04559861602779937
ACH-000480,-0.11130760685750526
ACH-000481,-0.07314273953972064
ACH-000483,0.0481038604167182
ACH-000484,-0.013383753072445985
ACH-000485,0.09314612889640048
ACH-000486,0.06690587135491227
ACH-000487,-0.03206138707172052
ACH-000488,0.0440062602095026
ACH-000490,-0.059614661708714725
ACH-000491,-0.10656301328105293
ACH-000495,0.1463155695111541
ACH-000496,0.03081911253534026
ACH-000499,-0.058208787279632565
ACH-000500,0.04695953662497622
ACH-000502,0.09464126636552377
ACH-000503,-0.15980655917995504
ACH-000505,0.074715190189295
ACH-000507,0.0033827905951273373
ACH-000510,0.05500043050863215
ACH-000511,0.12154943937200405
ACH-000512,0.08771471862241008
ACH-000516,-0.027913852412765148
ACH-000517,0.08180850696174786
ACH-000518,-0.08966151914478482
ACH-000520,0.18703197173011968
ACH-000521,-0.0041617243345723545
ACH-000522,-0.04087359595981728
ACH-000524,0.02352422816964317
ACH-000527,0.0687103183187052
ACH-000528,0.10230974238528248
ACH-000537,0.018808681459631316
ACH-000541,-0.08622584193654065
ACH-000542,0.05952452602930014
ACH-000544,0.1011330534152137
ACH-000545,0.08482790457745405
ACH-000547,0.07536052798056829
ACH-000548,-0.1542130053775511
ACH-000549,0.019737461972692983
ACH-000550,0.059037080000014536
ACH-000552,0.05071756751761702
ACH-000556,-0.006646902240446478
ACH-000557,0.05362663624305093
ACH-000569,0.12088637973084958
ACH-000570,-0.055752503066841874
ACH-000571,0.049014673197778816
ACH-000573,-0.09900386768294354
ACH-000576,0.07665952528971366
ACH-000579,0.16590017486526154
ACH-000580,0.12343256710225205
ACH-000584,0.029064151673434208
ACH-000585,0.1086134272048488
ACH-000588,-0.24976125279922964
ACH-000589,0.05635635966069968
ACH-000591,0.07589537664260994
ACH-000593,-0.07664987884928412
ACH-000600,-0.1507306368483003
ACH-000601,0.08492241078380912
ACH-000605,-0.11994624072276194
ACH-000606,0.05621071872284357
ACH-000608,0.07055198928358106
ACH-000614,0.13445923316956088
ACH-000616,0.04087560040335345
ACH-000618,-0.10002687033412784
ACH-000619,0.044624439397379013
ACH-000620,0.11714810211987292
ACH-000621,0.02596760083339627
ACH-000622,-0.016091527777618488
ACH-000623,-0.00435460130712674
ACH-000624,0.05192165806086908
ACH-000627,0.0049120047814643535
ACH-000630,-0.12972300437900627
ACH-000631,0.06775982194916558
ACH-000632,-0.12289121613198847
ACH-000633,0.06798885554781403
ACH-000637,-0.08473512759705253
ACH-000638,-0.060525807884290274
ACH-000646,0.1098142167469788
ACH-000647,-0.034655305483534966
ACH-000648,0.07551310806423311
ACH-000649,-0.013144580195422485
ACH-000651,-0.05961969088110072
ACH-000652,0.1835351664205392
ACH-000653,-0.0022514712228187067
ACH-000657,0.06425168262845246
ACH-000658,0.04482369376561229
ACH-000661,0.04153104129781937
ACH-000662,0.07902936050387835
ACH-000663,-0.0294783402698344
ACH-000665,0.06745372224168604
ACH-000671,0.08181807443060984
ACH-000672,0.03305651905109126
ACH-000673,-0.03333827655593718
ACH-000676,-0.07633232002320234
ACH-000677,0.07569404779819737
ACH-000681,0.010797474312425748
ACH-000683,0.104582130603794
ACH-000684,-0.0704851123357145
ACH-000688,0.1998133535880615
ACH-000693,-8.859572831165082e-06
ACH-000694,0.11945883779451452
ACH-000695,0.0063293171897746
ACH-000696,0.1379879869205822
ACH-000697,0.10314178643402032
ACH-000699,-0.06299996520726656
ACH-000701,0.19141524307148214
ACH-000706,-0.09618187524972907
ACH-000711,0.07444708302693717
ACH-000713,-0.06754203905958941
ACH-000714,-0.08357039252107906
ACH-000718,0.2285841291998211
ACH-000720,-0.10017070037367024
ACH-000721,-0.05123495145481263
ACH-000724,-0.04434056095443993
ACH-000725,-0.020721848743238045
ACH-000732,-0.3069362966580501
ACH-000734,0.09416470747949414
ACH-000735,0.01948470644239079
ACH-000736,0.0022139047072059193
ACH-000738,-0.055799851813433235
ACH-000746,-0.008862992612057582
ACH-000747,0.08433654445733305
ACH-000748,0.2455171642216527
ACH-000753,-0.02649664812035285
ACH-000756,-0.10666593806189124
ACH-000757,0.2006903048599722
ACH-000758,0.10353706210498363
ACH-000760,-0.0285102267843822
ACH-000762,0.024318017058764102
ACH-000763,0.006065213300495509
ACH-000764,0.2250708039038944
ACH-000765,0.09882562086561876
ACH-000766,-0.15267864955931215
ACH-000767,0.23385331223885794
ACH-000768,-0.011938946524728392
ACH-000769,0.08193883620066103
ACH-000770,-0.01894951256272865
ACH-000771,0.18278568909688525
ACH-000773,0.040034090748857935
ACH-000776,0.07076145457627027
ACH-000777,0.08262719596690933
ACH-000778,-0.040974917837664916
ACH-000781,0.14263392012501008
ACH-000782,-0.10931695357384273
ACH-000783,0.14017389833479094
ACH-000784,-0.13821864566000192
ACH-000785,0.02587285616511388
ACH-000787,0.08689118487396856
ACH-000788,-0.07305479013400186
ACH-000791,0.03230200725329473
ACH-000792,0.0038200165211307695
ACH-000794,0.009447393975609151
ACH-000796,0.021690134132531028
ACH-000798,-0.051688494240310585
ACH-000799,0.21344656263669395
ACH-000800,-0.2105918375994078
ACH-000802,0.021751062654927558
ACH-000804,0.1540524157050275
ACH-000805,-0.02260484733441557
ACH-000809,-0.05791149513959454
ACH-000810,0.059444055020608386
ACH-000811,-0.040133066423088885
ACH-000817,-0.15563297050934868
ACH-000819,0.07011412377842872
ACH-000820,0.1063747903760278
ACH-000821,-0.0559951684994162
ACH-000822,0.003137383110262045
ACH-000823,-0.024819190837852653
ACH-000824,0.03353084640737143
ACH-000827,0.06128771927879743
ACH-000829,-0.16605339375738362
ACH-000831,0.17560601486892444
ACH-000832,-0.031178632423258718
ACH-000833,-0.1111480637781592
ACH-000834,0.14470275359761184
ACH-000835,-0.016163189101212463
ACH-000836,-0.0023073017776500805
ACH-000837,0.03930798393533947
ACH-000838,0.03658058987865336
ACH-000839,-0.07152642261560314
ACH-000840,0.1989695203329433
ACH-000841,0.09894016495621796
ACH-000843,-0.09236490999078696
ACH-000846,-0.032238351353367896
ACH-000847,-0.16763529246841338
ACH-000848,0.07143495937334828
ACH-000849,0.11669719905340944
ACH-000851,0.022769607170720692
ACH-000855,0.054454773893429585
ACH-000856,0.010617300765060272
ACH-000858,0.016921512645067294
ACH-000859,-0.18013692637994616
ACH-000861,0.11956251811614878
ACH-000862,0.04750906213581186
ACH-000865,0.053566176025720884
ACH-000866,-0.0150935846918793
ACH-000867,0.020648817980988173
ACH-000869,-0.05712644815881587
ACH-000872,0.1772970231736932
ACH-000873,-0.04481221915739048
ACH-000876,-0.07168178118367276
ACH-000878,-0.04275346914495303
ACH-000880,0.0017059820122096027
ACH-000881,-0.013263114542120036
ACH-000882,0.0922968627999982
ACH-000884,-0.0655741009707876
ACH-000885,0.09180653188678466
ACH-000887,0.013509642418214687
ACH-000889,0.028788122358140614
ACH-000896,0.04279236930581369
ACH-000898,0.0707695701080885
ACH-000900,-0.11610472420215275
ACH-000901,0.0021197985535746987
ACH-000905,0.101922774670166
ACH-000906,0.0063189114133630105
ACH-000907,0.013336514901917548
ACH-000910,0.0482695825264425
ACH-000911,0.030134239609721794
ACH-000912,0.08858390872617056
ACH-000913,-0.19198800572860006
ACH-000915,0.08905592452097609
ACH-000916,-0.2742639921993549
ACH-000917,-0.03340122191553442
ACH-000920,0.12813232866341112
ACH-000921,0.036950955343467214
ACH-000924,-0.051897144237335005
ACH-000926,0.023364358720687463
ACH-000928,0.11687588336748385
ACH-000929,0.17770075563220228
ACH-000932,-0.07193384516231137
ACH-000935,-0.021065793683703038
ACH-000936,0.0951067197810317
ACH-000937,0.08680354614918237
ACH-000938,-0.0894539951045872
ACH-000939,-0.10232902090371716
ACH-000941,-0.007707948975497755
ACH-000943,0.05370813964405008
ACH-000946,-0.004029434224677609
ACH-000947,0.09356091744636116
ACH-000948,0.02089001878505613
ACH-000950,-0.2560129107868945
ACH-000953,0.07684607988400187
ACH-000954,-0.07205958739596316
ACH-000957,0.1389654349683742
ACH-000958,-0.0917596042089772
ACH-000960,0.03200836577580374
ACH-000963,-0.06285570936707705
ACH-000968,0.0614081948788613
ACH-000969,-0.07000468728055334
ACH-000972,-0.03720786812734743
ACH-000973,0.0624028490223628
ACH-000974,-0.005354689059159624
ACH-000978,-0.02145715985752693
ACH-000984,0.040471507910468565
ACH-000986,-0.014783718120657027
ACH-000988,0.10079444779100002
ACH-000993,0.018100967717305842
ACH-000994,0.19818900197704936
ACH-000996,-0.04651773562044795
ACH-001001,0.050315956136734105
ACH-001020,-0.043782904162562634
ACH-001028,0.01960459297113966
ACH-001031,0.08204477005156988
ACH-001038,0.0572012600088014
ACH-001048,0.035571372250376335
ACH-001050,-0.046242329670941114
ACH-001053,-0.012075805908932329
ACH-001054,-0.038740684322400284
ACH-001061,0.03896611863204155
ACH-001067,0.043969636735217366
ACH-001075,0.3067525679756505
ACH-001096,0.02417530623241515
ACH-001111,-0.0752414746440803
ACH-001119,0.09115965608269327
ACH-001128,0.13038226597121155
ACH-001134,0.08272631312595824
ACH-001151,-0.006794327731040335
ACH-001163,-0.10377346526269488
ACH-001164,-0.0023939187551114145
ACH-001183,0.00964742097676906
ACH-001192,-0.1356669459554235
ACH-001193,0.016341787198904518
ACH-001196,0.054734799862725794
ACH-001197,-0.05039866828212528
ACH-001205,0.04993751772341914
ACH-001211,0.19728828306461205
ACH-001212,0.07012070156334277
ACH-001228,0.02329569973394025
ACH-001232,-0.002570281185613298
ACH-001239,-0.05845776661066025
ACH-001270,0.07172934646543026
ACH-001274,-0.08006245111510167
ACH-001275,0.06274039430102206
ACH-001277,0.056181857518322456
ACH-001278,0.006577062292124883
ACH-001280,0.12390049163394813
ACH-001283,-0.05569646699053569
ACH-001289,0.12012198023051847
ACH-001300,0.0031934008223786212
ACH-001301,-0.07338252682408257
ACH-001302,-0.17139806073979955
ACH-001306,-0.022883582242080768
ACH-001318,-0.0480037283151986
ACH-001322,0.00416503880558776
ACH-001328,0.03824799879273681
ACH-001332,-0.01280914652472547
ACH-001336,0.008474789772153659
ACH-001346,0.004210665776957367
ACH-001353,-0.04584073078238985
ACH-001354,0.269153633044156
ACH-001367,-0.024123338942102283
ACH-001368,0.0014007332871015415
ACH-001374,0.2050066734143812
ACH-001377,0.13983262375269914
ACH-001380,0.006909324263149389
ACH-001391,-0.10382195544032882
ACH-001408,0.10503989556510954
ACH-001430,0.044127773048010736
ACH-001431,0.060443715173643435
ACH-001450,-0.059500868490361174
ACH-001496,-0.033058658770386995
ACH-001500,0.049925167844841335
ACH-001523,0.015684243674503738
ACH-001532,0.09790682552909734
ACH-001550,0.08732644949177383
ACH-001552,0.007620974149341405
ACH-001554,-0.053278652025836606
ACH-001654,0.10707039940685008
ACH-001735,-0.04865161204429483
ACH-001736,-0.03195131610260754
ACH-001737,0.17687956754196665
ACH-001740,0.006904971410409774
ACH-001745,0.03980347253544077
ACH-001765,0.04491619130679714
