,DYNLT1 (6993)
ACH-000521,-0.29037297737369644
ACH-000522,0.00017061960008966603
ACH-000524,-0.1584722086202124
ACH-000527,-0.33020328972668606
ACH-000528,-0.18060681993712066
ACH-000537,-0.2156372803349564
ACH-000541,0.20731664902283836
ACH-000542,-0.5635962241449928
ACH-000544,-0.12713101277560682
ACH-000545,-0.2932829978752079
ACH-000547,-0.3911200878990627
ACH-000548,-0.20128615955476215
ACH-000549,-0.20819355394923364
ACH-000550,-0.43161423812629135
ACH-000552,-0.08358414127205033
ACH-000556,-0.2439404294447788
ACH-000557,-0.1593372265784248
ACH-000569,-0.4154813429445152
ACH-000570,-0.3706472713519504
ACH-000571,0.06116372988535381
ACH-000573,-0.09597857602968372
ACH-000576,-0.15682198717554593
ACH-000579,-0.2346465810417239
ACH-000580,-0.058306458564474924
ACH-000584,-0.16331504152598778
ACH-000585,-0.3195534364731646
ACH-000588,-0.09612084712545546
ACH-000589,-0.13641818650075055
ACH-000591,-0.2379786410827136
ACH-000593,-0.37238254863277576
ACH-000600,-0.006485764310127048
ACH-000601,-0.4921314653498926
ACH-000605,-0.038691256908743706
ACH-000606,-0.3732196996999227
ACH-000608,-0.10977262406577784
ACH-000614,-0.07027392620446903
ACH-000616,-0.18770690244317187
ACH-000618,-0.10754242312489944
ACH-000619,-0.13596371329259951
ACH-000620,-0.06081194372806727
ACH-000621,-0.26498909847515645
ACH-000622,-0.2239660048721931
ACH-000623,-0.2283349154525706
ACH-000624,-0.2260696257756049
ACH-000627,-0.16881212016773414
ACH-000630,-0.1967655369958453
ACH-000631,-0.0677441298743436
ACH-000632,-0.10650212799947928
ACH-000633,-0.11731730132178148
ACH-000637,-0.2935667624576838
ACH-000638,-0.280644132477454
ACH-000646,-0.22493211089464848
ACH-000647,-0.1903680577877932
ACH-000648,-0.20757957072635685
ACH-000649,-0.2074244115786672
ACH-000651,-0.1267167353579118
ACH-000652,-0.24498619555129006
ACH-000653,-0.28906476702825123
ACH-000657,-0.16775935306368886
ACH-000658,0.10501477011957754
ACH-000661,-0.06746552012368351
ACH-000662,-0.42168457814921984
ACH-000663,0.012436854177457877
ACH-000665,-0.13169706223301456
ACH-000671,-0.3154413184070798
ACH-000672,-0.3061899073184018
ACH-000673,-0.2178187392676392
ACH-000676,-0.13939689139063946
ACH-000677,-0.17601692330338553
ACH-000681,-0.40678188751647065
ACH-000683,-0.09938101644483567
ACH-000684,-0.0793861733089093
ACH-000688,-0.2538728843057186
ACH-000693,-0.0909588957561954
ACH-000694,-0.1837388777745156
ACH-000695,-0.07990521393470768
ACH-000696,-0.1942932925056212
ACH-000697,-0.05981140714853555
ACH-000699,-0.2947273783583857
ACH-000701,-0.2775793821421285
ACH-000706,-0.13820228242367252
ACH-000711,-0.190034604269266
ACH-000713,-0.4216689226023153
ACH-000714,-0.1998048079729424
ACH-000718,-0.22057632637807886
ACH-000720,-0.0965368837839631
ACH-000721,-0.3736445056708886
ACH-000724,-0.033125614924560516
ACH-000725,-0.11190415131781524
ACH-000732,-0.024191672590666013
ACH-000734,-0.15239876056136012
ACH-000735,-0.2883441906445721
ACH-000736,-0.07601895833680948
ACH-000738,-0.22200708228740235
ACH-000746,-0.1613100783050182
ACH-000747,-0.1012805975682394
ACH-000748,-0.20489284978880365
ACH-000753,-0.2650460963114933
ACH-000756,-0.29974656420384216
ACH-000757,0.03854576541251002
ACH-000758,-0.09673871118730164
ACH-000760,-0.10284851316376284
ACH-000762,-0.3466929955038843
ACH-000763,-0.019646175450687642
ACH-000764,-0.2067153655354202
ACH-000765,-0.18371591663525752
ACH-000766,-0.25588648191111285
ACH-000767,-0.1721562155614409
ACH-000768,-0.2374158287074097
ACH-000769,-0.18281975800166192
ACH-000770,-0.13140487122403274
ACH-000771,-0.4025064015207896
ACH-000773,-0.2570604867373941
ACH-000776,-0.21967344208937706
ACH-000777,-0.4376520339436024
ACH-000778,-0.14767753818820015
ACH-000781,-0.23129296325489546
ACH-000782,-0.32497791298121564
ACH-000783,-0.06242935423035875
ACH-000784,-0.10906185461345944
ACH-000785,0.005375618908429028
ACH-000787,-0.24006089224967675
ACH-000788,-0.11074441628531792
ACH-000791,-0.3060083178845709
ACH-000792,-0.3225023230980433
ACH-000794,-0.21577806192986665
ACH-000796,-0.32681502567941856
ACH-000798,-0.4032912967227757
ACH-000799,-0.14229114367746354
ACH-000800,-0.04264972317321599
ACH-000802,-0.07026503329997087
ACH-000804,-0.06722532348235913
ACH-000805,-0.0937999719359
ACH-000809,-0.17194626065729288
ACH-000810,-0.20511339345045604
ACH-000811,-0.2417796540461423
ACH-000817,-0.20913941295522487
ACH-000819,-0.2570712487147965
ACH-000820,-0.16374884360683534
ACH-000821,-0.2352539592453796
ACH-000822,-0.19458242147304655
ACH-000823,-0.14171115523746705
ACH-000824,-0.21460875302499224
ACH-000827,-0.1479672842425063
ACH-000829,-0.3099747318712692
ACH-000831,-0.12342261770257293
ACH-000832,-0.129987629600052
ACH-000833,-0.4649412307108368
ACH-000834,-0.22243420441734768
ACH-000835,-0.14606041903736933
ACH-000836,-0.20353118783098006
ACH-000837,-0.1083749905933592
ACH-000838,0.1357391082125326
ACH-000839,-0.1449642550729935
ACH-000840,-0.6723645796713978
ACH-000841,-0.10527041150360296
ACH-000843,-0.045043898544388304
ACH-000846,-0.20414709890844346
ACH-000847,-0.17558694800475103
ACH-000848,-0.24496572221193266
ACH-000849,-0.1944289067662676
ACH-000851,-0.12546570833820045
ACH-000855,-0.19018766052981168
ACH-000856,-0.28434232683596145
ACH-000858,-0.2836296885842821
ACH-000859,-0.20421327230645908
ACH-000861,-0.2779044171672253
ACH-000862,-0.04630430224624926
ACH-000865,-0.1874701532344936
ACH-000866,-0.2295438439823464
ACH-000867,-0.1955119502836276
ACH-000869,-0.23132311688637425
ACH-000872,-0.24547573330961556
ACH-000873,-0.07008408247207322
ACH-000876,-0.16202797139722608
ACH-000878,-0.4807643225443516
ACH-000880,0.0177510323166156
ACH-000881,-0.16513946168622082
ACH-000882,-0.2152066314604797
ACH-000884,-0.1573238729191121
ACH-000885,-0.3108932172501297
ACH-000887,-0.3453060056518713
ACH-000889,0.013468817695840006
ACH-000896,-0.11642467557330975
ACH-000898,-0.07747633291942266
ACH-000900,0.12282655677922664
ACH-000901,-0.20256505001270106
ACH-000905,-0.22023558382935546
ACH-000906,-0.17235851027169616
ACH-000907,-0.216758455658394
ACH-000910,0.020428888773020758
ACH-000911,-0.3399575867072773
ACH-000912,-0.16674227089792956
ACH-000913,-0.18743809433539693
ACH-000915,-0.13725781800095518
ACH-000916,-0.5352480812773049
ACH-000917,-0.15844889345601687
ACH-000920,-0.12108439686769673
ACH-000921,-0.2719085866765606
ACH-000924,-0.2651594820836237
ACH-000926,-0.13572712088294114
ACH-000928,-0.117820400050137
ACH-000929,-0.344333080398932
ACH-000932,-0.2394381090178138
ACH-000935,0.038434809877758366
ACH-000936,-0.1109937566915538
ACH-000937,-0.1427799792159868
ACH-000938,-0.06620447540664784
ACH-000939,-0.07456241982930469
ACH-000941,-0.24436721219139645
ACH-000943,-0.194233148883057
ACH-000946,-0.2826564811984942
ACH-000947,-0.17514450256183647
ACH-000948,-0.04246703377159933
ACH-000950,-0.4902707264465914
ACH-000953,-0.05125632625183196
ACH-000954,-0.13837700936683833
ACH-000957,-0.3140246649072448
ACH-000958,-0.20780638916654606
ACH-000960,-0.11200130191619392
ACH-000963,0.1064961796185674
ACH-000968,-0.13735992454593424
ACH-000969,-0.2676512471364459
ACH-000972,-0.2019793365948895
ACH-000973,-0.24961987312148426
ACH-000974,-0.17019680024601974
ACH-000978,-0.16011684088369252
ACH-000984,-0.3298227201408247
ACH-000986,-0.12189919249594665
ACH-000988,-0.271584527596496
ACH-000993,-0.1408406307886403
ACH-000994,-0.240045708085812
ACH-000996,-0.18802922676883166
ACH-001001,-0.2733347216336737
ACH-001020,-0.5291099933843242
ACH-001028,-0.10489638498952067
ACH-001031,-0.29230893180261075
ACH-001038,-0.18982690509051975
ACH-001048,-0.12355730508729355
ACH-001050,-0.14347835383197874
ACH-001053,-0.019473099672743167
ACH-001054,-0.3769463890066444
ACH-001061,-0.05484516516914088
ACH-001067,-0.4887454333316232
ACH-001075,-0.4329913135263023
ACH-001096,-0.1027434038100842
ACH-001111,-0.4138072331603392
ACH-001119,-0.1715836878051871
ACH-001128,-0.3846540588485661
ACH-001134,-0.18779437996806164
ACH-001151,-0.20338538213602944
ACH-001163,-0.32388534709311223
ACH-001164,-0.2460955416502892
ACH-001183,-0.31943857050144586
ACH-001192,-0.2879470656729467
ACH-001193,-0.4160342931483145
ACH-001196,-0.3668978912534885
ACH-001197,-0.1529057429723236
ACH-001205,-0.22162359722255465
ACH-001211,-0.18892346989266104
ACH-001212,-0.3487967225835317
ACH-001228,-0.2570602153334203
ACH-001232,-0.13688949568280215
ACH-001239,-0.05495505886135338
ACH-001270,-0.12949637414456222
ACH-001274,-0.24572605554091406
ACH-001275,-0.2994205355955117
ACH-001277,-0.14478909896622086
ACH-001278,-0.29090841735444545
ACH-001280,0.015253613155212254
ACH-001283,-0.12005573673934702
ACH-001289,-0.2020471584116183
ACH-001300,-0.3289375038127443
ACH-001301,-0.3249736804561885
ACH-001302,-0.3307851041344385
ACH-001306,-0.3392526586398679
ACH-001318,-0.11818762292119772
ACH-001322,-0.1374973931754334
ACH-001328,-0.2700858090434502
ACH-001332,-0.32443272338453344
ACH-001336,-0.1643660286280677
ACH-001346,-0.15721344847456736
ACH-001353,-0.2560500406029713
ACH-001354,-0.5925622770488537
ACH-001367,-0.2657413231306534
ACH-001368,-0.01532683185729601
ACH-001374,-0.16348559342441904
ACH-001377,-0.11284983374573275
ACH-001380,-0.1733816026666036
ACH-001391,-0.1504905927823267
ACH-001408,-0.21483233737933416
ACH-001430,-0.5049835636428754
ACH-001431,-0.2635169882477186
ACH-001450,-0.041105097518770464
ACH-001496,-0.09509626262336546
ACH-001500,-0.18860713814307128
ACH-001523,-0.3885460785080014
ACH-001532,-0.27282428100889905
ACH-001550,-0.24271524216633414
ACH-001552,-0.3839528301068376
ACH-001554,-0.13259290198087914
ACH-001654,-0.15984890417516126
ACH-001735,-0.24334354451123225
ACH-001736,-0.22301244165935988
ACH-001737,-0.6700009137843367
ACH-001740,-0.1481029685653349
ACH-001745,-0.3355537225859653
ACH-001765,-0.15679497797527767
