,PTCH2 (8643)
ACH-000204,-0.20495546875801068
ACH-000206,-0.23294218885140536
ACH-000207,-0.405202677386198
ACH-000208,0.06655120954140457
ACH-000210,-0.3189917970830759
ACH-000211,-0.0338679819166419
ACH-000215,-0.2617558403731418
ACH-000221,-0.10866397977625493
ACH-000222,-0.4260425086928139
ACH-000223,-0.1885861938149864
ACH-000226,-0.18708109028194356
ACH-000227,-0.1399034715215225
ACH-000228,-0.2925657767488127
ACH-000231,-0.2083300597292454
ACH-000232,-0.12614930068481078
ACH-000233,-0.0072767205450113455
ACH-000234,-0.2360930788479357
ACH-000235,-0.1644537066424187
ACH-000237,-0.2136015897559043
ACH-000238,-0.28192703727884105
ACH-000242,-0.4884053515275553
ACH-000243,-0.15777052059060118
ACH-000244,-0.4334940803024943
ACH-000246,-0.1863041500940039
ACH-000248,-0.27021968508705285
ACH-000250,-0.20413692283958168
ACH-000251,-0.29923213616585365
ACH-000252,-0.01430242269332536
ACH-000253,-0.2506479470368405
ACH-000255,-0.2613757880907312
ACH-000256,-0.1804706954743168
ACH-000257,-0.19885783827422893
ACH-000258,-0.11738303083699066
ACH-000259,-0.2572357448488797
ACH-000260,-0.2341583216748379
ACH-000261,-0.16988679988410196
ACH-000262,-0.2406797370797664
ACH-000263,-0.3114072018796669
ACH-000264,-0.2424916941787173
ACH-000265,-0.060878829095148565
ACH-000266,-0.14417654799330007
ACH-000272,-0.30957622571043314
ACH-000274,-0.27164509388989744
ACH-000277,-0.17297469924889872
ACH-000278,-0.24068405231418194
ACH-000279,-0.2631195479284407
ACH-000280,-0.2283436463517637
ACH-000281,-0.1533739771433617
ACH-000288,-0.3994005098066025
ACH-000291,-0.15698659039539375
ACH-000293,-0.29103175370835344
ACH-000294,-0.1455215558791344
ACH-000295,-0.10352283522295556
ACH-000296,-0.3451045952614903
ACH-000302,-0.3620023260787645
ACH-000304,-0.20552934628696345
ACH-000307,-0.25028936035567584
ACH-000308,-0.09793497602117154
ACH-000310,-0.16628198513724515
ACH-000311,-0.16992818065024595
ACH-000312,-0.34497767632312204
ACH-000315,-0.3283226492557855
ACH-000316,-0.24509361876198016
ACH-000317,-0.4606168183083899
ACH-000318,-0.17691257419198014
ACH-000319,-0.16243288690585708
ACH-000320,-0.2863139551088263
ACH-000322,-0.2927445660601879
ACH-000323,-0.3422635874928656
ACH-000324,-0.2579251123374497
ACH-000329,-0.22460162878765974
ACH-000330,-0.3487652207006239
ACH-000331,-0.2610427354631405
ACH-000332,-0.22455353499236336
ACH-000334,-0.3012971095720198
ACH-000335,-0.13296562630690442
ACH-000336,-0.21736672991431008
ACH-000337,-0.07961038222430097
ACH-000338,-0.0843866173121211
ACH-000339,-0.16080586150195278
ACH-000341,-0.1220083692397288
ACH-000348,-0.2838392123091308
ACH-000350,-0.20074698630370927
ACH-000352,-0.230788725525733
ACH-000356,-0.3645175550680164
ACH-000361,-0.20493938414732613
ACH-000362,-0.2974755589412001
ACH-000363,-0.21619154237346908
ACH-000364,-0.2650503508725622
ACH-000365,-0.2521128294821396
ACH-000366,-0.2510590984724713
ACH-000368,-0.2979638842660313
ACH-000374,-0.2529325204616213
ACH-000375,-0.20165475208329325
ACH-000376,-0.21438709079950916
ACH-000381,-0.13785834617831766
ACH-000383,-0.20398285469180294
ACH-000387,-0.2377378918757955
ACH-000389,-0.14048301274829922
ACH-000390,-0.26169087956006537
ACH-000393,-0.2032547660110092
ACH-000395,-0.013080796392572931
ACH-000396,-0.07470747603633351
ACH-000397,-0.10855019113389856
ACH-000401,-0.10777891407352326
ACH-000402,-0.5019680706754097
ACH-000403,-0.12747620543294216
ACH-000404,-0.2750235534785191
ACH-000406,-0.3298726195840013
ACH-000407,-0.2712646625730476
ACH-000408,0.10463064808190142
ACH-000410,-0.28655092558399115
ACH-000411,-0.15400448616185994
ACH-000414,-0.182568615053768
ACH-000415,-0.21409184996755787
ACH-000416,-0.14710259879965634
ACH-000420,-0.3096052571476065
ACH-000421,-0.12207647896295175
ACH-000424,-0.12437765723348533
ACH-000425,-0.08808896337751213
ACH-000426,-0.1166195012082904
ACH-000427,-0.2422101988503689
ACH-000433,-0.23488010839225645
ACH-000435,-0.3158687867005486
ACH-000436,-0.30986370568931365
ACH-000444,-0.16777063864129332
ACH-000445,-0.3005778974682026
ACH-000448,-0.1410107680098065
ACH-000450,-0.008338023709030053
ACH-000452,-0.17084726487474267
ACH-000454,-0.15183710249758595
ACH-000458,-0.20032524977094174
ACH-000459,-0.1200680933365966
ACH-000460,-0.1495432798085413
ACH-000461,-0.23382281160763885
ACH-000463,-0.20524015344791752
ACH-000464,-0.3637802496540895
ACH-000466,-0.29314200578542104
ACH-000467,-0.2564455573968483
ACH-000468,-0.2468932083384699
ACH-000469,-0.2230060363000971
ACH-000470,-0.2140066587441772
ACH-000471,-0.17791893841476786
ACH-000472,-0.17329420586126318
ACH-000473,-0.14817246021725106
ACH-000475,-0.24806099499546536
ACH-000476,-0.3440024467168172
ACH-000477,-0.0850657582541175
ACH-000479,-0.10400984816485707
ACH-000480,-0.18369064566197366
ACH-000481,-0.18635057284221465
ACH-000483,-0.2313588560452849
ACH-000484,-0.17074920080135636
ACH-000485,-0.10240185174953373
ACH-000486,-0.19146713522797898
ACH-000487,-0.14407436261532494
ACH-000488,-0.20856408253449316
ACH-000490,-0.26745914895573936
ACH-000491,-0.2161642428348507
ACH-000495,-0.3607537379393461
ACH-000496,-0.23934417253439336
ACH-000499,-0.24991266236925014
ACH-000500,-1.0375147785747043
ACH-000502,-0.2062088994737369
ACH-000503,0.02973576577570228
ACH-000505,-0.17352445247629342
ACH-000507,-0.15843114813215908
ACH-000510,-0.2162388284292984
ACH-000511,-0.13660485310565734
ACH-000512,-0.4308465530247261
ACH-000516,-0.17902344602983966
ACH-000517,-0.21061883162249068
ACH-000518,-0.2675137425844997
ACH-000520,-0.34862491154140324
ACH-000521,-0.4111886521855023
ACH-000522,-0.31942443844330626
ACH-000524,-0.17501024955770045
ACH-000527,-0.1966742184069704
ACH-000528,-0.18714182042664465
ACH-000537,-0.137791559750521
ACH-000541,-0.16656222121377146
ACH-000542,-0.2666223793271739
ACH-000544,-0.3270274573316215
ACH-000545,-0.2016290097914544
ACH-000547,-0.3350833602793867
ACH-000548,-0.1560342350468957
ACH-000549,-0.1416430401230628
ACH-000550,-0.3037291089979159
ACH-000552,-0.19885336836242207
ACH-000556,-0.28704365681676397
ACH-000557,-0.22865868981783966
ACH-000569,-0.1865843181824134
ACH-000570,-0.2577990263985107
ACH-000571,-0.27148197808397445
ACH-000573,-0.21628752249869734
ACH-000576,-0.27152056071600605
ACH-000579,-0.12488804212277085
ACH-000580,-0.11476931048940554
ACH-000584,-0.18216629399711465
ACH-000585,-0.30770555970637703
ACH-000588,-0.09448045042334567
ACH-000589,-0.18768077659056914
ACH-000591,-0.22076847601754285
ACH-000593,-0.3406909693329436
ACH-000600,-0.29950476895176553
ACH-000601,-0.16972145606846245
ACH-000605,-0.1043792026442146
ACH-000606,-0.2346170002128777
ACH-000608,-0.28599721053224103
ACH-000614,-0.11203121356633224
ACH-000616,-0.2117987656932591
ACH-000618,-0.2724770452460154
ACH-000619,-0.2173267968072803
ACH-000620,-0.2855935992193541
ACH-000621,-0.21670049403880506
ACH-000622,-0.36410924738852296
ACH-000623,-0.27609903759851506
ACH-000624,-0.15703943934879752
ACH-000627,-0.20506433638382893
ACH-000630,-0.2614875358370821
ACH-000631,-0.22336032367817032
ACH-000632,-0.29013799559481995
ACH-000633,-0.2549998079064065
ACH-000637,-0.10745069806538196
ACH-000638,-0.3160683824506715
ACH-000646,-0.09099622852613612
ACH-000647,-0.16599944062833125
ACH-000648,-0.23154619043253466
ACH-000649,-0.2596249427480606
ACH-000651,-0.19038848861180446
ACH-000652,-0.5192361854086535
ACH-000653,-0.18818332182205766
ACH-000657,-0.1860093624149728
ACH-000658,-0.10564971808819562
ACH-000661,-0.28230578751409946
ACH-000662,-0.11728323089929635
ACH-000663,-0.12499915183130858
ACH-000665,-0.2109719573123735
ACH-000671,-0.2944790151660517
ACH-000672,-0.35219366293101256
ACH-000673,-0.2785254529777433
ACH-000676,-0.14593512501465838
ACH-000677,-0.1278453444096191
ACH-000681,-0.2425055497741274
ACH-000683,-0.3496600992607259
ACH-000684,-0.3928135210738736
ACH-000688,-0.2374072844358374
ACH-000693,-0.23246578037753246
ACH-000694,-0.2227526871442758
ACH-000695,-0.18001335086179368
ACH-000696,-0.21715527817893585
ACH-000697,-0.2448752221246388
ACH-000699,-0.27483286459930384
ACH-000701,-0.06400013057052058
ACH-000706,-0.1860035910940264
ACH-000711,-0.2756042849455328
ACH-000713,-0.3807572636787562
ACH-000714,-0.24437542722535285
ACH-000718,-0.3060549975627816
ACH-000720,-0.1876861740721749
ACH-000721,-0.4013520639141945
ACH-000724,-0.1301518349284079
ACH-000725,-0.21284270347578604
ACH-000732,-0.2161796770755293
ACH-000734,-0.21128233311781164
ACH-000735,-0.2474394482750228
ACH-000736,-0.17211030992188492
ACH-000738,-0.08920700940500169
ACH-000746,-0.18731734696938745
ACH-000747,-0.2361762848552507
ACH-000748,-0.2885610908137178
ACH-000753,-0.218124462563494
ACH-000756,-0.19382779710501624
ACH-000757,-0.4603011733496042
ACH-000758,-0.09332045585111992
ACH-000760,-0.18682427303577928
ACH-000762,-0.17763445781110054
ACH-000763,-0.051896287005236456
ACH-000764,-0.12296626378695374
ACH-000765,-0.3854771464529611
ACH-000766,-0.298957537113176
ACH-000767,-0.21545216736751316
ACH-000768,-0.04182888049110791
ACH-000769,-0.22066651695412187
ACH-000770,-0.2436458779584805
ACH-000771,-0.17346660704088754
ACH-000773,-0.07380037899992359
ACH-000776,-0.2378291782633573
ACH-000777,-0.2530058086118868
ACH-000778,-0.2661322559340423
ACH-000781,-0.17299450880255113
ACH-000782,-0.4161447610541851
ACH-000783,-0.07614881319271657
ACH-000784,-0.330589860578235
ACH-000785,-0.2391499239244841
ACH-000787,-0.2826091445150683
ACH-000788,-0.2881685224220622
ACH-000791,-0.29622842856017273
ACH-000792,-0.10087745543293987
ACH-000794,-0.2575966819502109
ACH-000796,-0.1830452360286665
ACH-000798,-0.08154975704365587
ACH-000799,-0.03588911221657715
ACH-000800,-0.14156763838639658
ACH-000802,-0.2507145817715157
ACH-000804,-0.18520434168080646
ACH-000805,-0.13701941300091802
ACH-000809,-0.06140549473568487
ACH-000810,-0.17054760785598286
ACH-000811,-0.2831763674897738
ACH-000817,0.054739828659322746
ACH-000819,-0.1583886161073606
ACH-000820,-0.5371988962908225
ACH-000821,-0.20000673133153174
ACH-000822,-0.14264672717117946
ACH-000823,-0.2711447756702116
ACH-000824,-0.13794967496493118
ACH-000827,-0.22048263236664914
ACH-000829,-0.4403919990291705
ACH-000831,-0.1288583806072136
ACH-000832,-0.14233731586267676
ACH-000833,-0.1749600312485954
ACH-000834,-0.12311280880569675
ACH-000835,-0.13936341226799204
ACH-000836,-0.11812616331600555
ACH-000837,-0.16861838419661518
ACH-000838,-0.26013394826401104
ACH-000839,-0.3050931043658164
ACH-000840,-0.042966803891808326
ACH-000841,-0.2978981712391326
ACH-000843,-0.2490156827541943
ACH-000846,-0.3309209530751804
ACH-000847,-0.3112379836889981
ACH-000848,0.02777946769200356
ACH-000849,-0.2760402455589969
ACH-000851,-0.2515502924523763
ACH-000855,-0.10389383547878747
ACH-000856,-0.31591896895269794
ACH-000858,-0.3879757303138131
ACH-000859,-0.08282863900074189
ACH-000861,-0.22367142613819027
ACH-000862,-0.24709775664871564
ACH-000865,-0.2508210490417358
ACH-000866,-0.18236490657781007
ACH-000867,-0.12703497528742078
ACH-000869,-0.2431357636260229
ACH-000872,-0.4958120034141472
ACH-000873,-0.3168285758489859
ACH-000876,-0.2403052651365779
ACH-000878,-0.0392021599173444
ACH-000880,-0.1453666190679101
ACH-000881,-0.16656030482150064
ACH-000882,-0.1538806361931093
ACH-000884,-0.3972036122699662
ACH-000885,-0.2718902721551825
ACH-000887,-0.3060977526986689
ACH-000889,-0.2806565428272167
ACH-000896,-0.1552818609098029
ACH-000898,-0.04485132039531672
ACH-000900,-0.06887875026930909
ACH-000901,-0.27506961729526386
ACH-000905,-0.21985410695537316
ACH-000906,-0.2462604516654379
ACH-000907,-0.13460721041320206
ACH-000910,-0.14568925906618102
ACH-000911,-0.2553819932638415
ACH-000912,-0.2512429224753517
ACH-000913,-0.2356648143464833
ACH-000915,-0.07181759327066628
ACH-000916,-0.4452374660345501
ACH-000917,-0.17600083484940693
ACH-000920,-0.0897595886284408
ACH-000921,-0.13609420964103386
ACH-000924,-0.08420201227023845
ACH-000926,-0.3012408587755281
ACH-000928,-0.3366533868078436
ACH-000929,-0.2725542082103194
ACH-000932,-0.16637411748735054
ACH-000935,-0.21968145201963876
ACH-000936,-0.289630397161872
ACH-000937,-0.27645363993203365
ACH-000938,-0.2289108477196229
ACH-000939,-0.2928630009708799
ACH-000941,-0.1670942727911372
ACH-000943,-0.20698390272370007
ACH-000946,-0.2482199187999315
ACH-000947,-0.2020997409493644
ACH-000948,-0.2064322953506794
ACH-000950,-0.3467957682453198
ACH-000953,-0.3460330110299698
ACH-000954,-0.12111583420843935
ACH-000957,-0.023452614455464392
ACH-000958,-0.13843573692181288
ACH-000960,-0.27366753840609426
ACH-000963,-0.2825702812316919
ACH-000968,-0.32662744192151993
ACH-000969,-0.218260847061338
ACH-000972,-0.2199238273223926
ACH-000973,-0.11039192628333233
ACH-000974,-0.08973767519961011
ACH-000978,-0.131835816893876
ACH-000984,-0.13117178285117873
ACH-000986,-0.264493906884713
ACH-000988,-0.1964787427009739
ACH-000993,-0.14620371336915708
ACH-000994,-0.2951972398390664
ACH-000996,-0.18779570304318885
ACH-001001,-0.1843948761698732
ACH-001020,-0.24779507907443896
ACH-001028,-0.19767894484490373
ACH-001031,-0.1709389849404363
ACH-001038,-0.2317296339015582
ACH-001048,-0.1780782299053424
ACH-001050,-0.3687678648623507
ACH-001053,-0.09616782353367263
ACH-001054,-0.21011444077014302
ACH-001061,-0.06839814247342704
ACH-001067,-0.2478932496342202
ACH-001075,-0.17669979095616026
ACH-001096,-0.21548127332011566
ACH-001111,-0.24096793767484245
ACH-001119,-0.28685080145556063
ACH-001128,-0.1463370808482303
ACH-001134,-0.1851542868339957
ACH-001151,-0.1161947782920317
ACH-001163,-0.17868412582866294
ACH-001164,0.12841299906968853
ACH-001183,-0.3024042862073485
ACH-001192,-0.27309121249826845
ACH-001193,-0.48144145542211897
ACH-001196,-0.2964641856770709
ACH-001197,-0.42317080298773896
ACH-001205,-0.23023520173020234
ACH-001211,-0.316713420797161
ACH-001212,0.1336765897690221
ACH-001228,-0.2546174275790488
ACH-001232,-0.2279443981289915
ACH-001239,-0.2923725275013385
ACH-001270,-0.33203546280864804
ACH-001274,-0.25174817560146745
ACH-001275,-0.334793988676182
ACH-001277,-0.07079900561616513
ACH-001278,-0.012264890576568346
ACH-001280,-0.004750425570532515
ACH-001283,-0.2009183318273316
ACH-001289,-0.03851828037759117
ACH-001300,-0.2569035690859893
ACH-001301,-0.07981812573626759
ACH-001302,-0.22861575245282845
ACH-001306,-0.3303002201879658
ACH-001318,-0.25278731698320056
ACH-001322,-0.3516046999317328
ACH-001328,-0.25021186187332745
ACH-001332,-0.19682858686146215
ACH-001336,-0.22334867313962584
ACH-001346,-0.28157193989966545
ACH-001353,-0.15773649421536484
ACH-001354,-0.3254235594877176
ACH-001367,-0.21359326153639596
ACH-001368,-0.2664046269198849
ACH-001374,0.114728019858173
ACH-001377,-0.16414571884907708
ACH-001380,-0.1674730849563975
ACH-001391,-0.1747938338446165
ACH-001408,-0.20621643617947286
ACH-001430,-0.20706607260262253
ACH-001431,-0.4093532517730756
ACH-001450,-0.19000462908385632
ACH-001496,-0.29306521833229554
ACH-001500,-0.3812259628836455
ACH-001523,-0.16194425303390886
ACH-001532,-0.22868734243226496
ACH-001550,-0.17066394783204386
ACH-001552,-0.2069979506053093
ACH-001554,-0.18074324476188255
ACH-001654,-0.2865556332803105
ACH-001735,-0.16592487761964192
ACH-001736,-0.3430468602384252
ACH-001737,0.02287337025490744
ACH-001740,-0.21855108493059364
ACH-001745,-0.30708100251364473
ACH-001765,-0.21944974128516467
