,CNGB1 (1258)
ACH-000004,0.060766126992417874
ACH-000005,-0.047053988528556315
ACH-000007,0.19156065218254156
ACH-000009,0.14690756946801364
ACH-000011,0.03603511911831229
ACH-000012,0.045572493066340536
ACH-000013,0.13591233378343234
ACH-000014,0.06382423543630891
ACH-000015,0.08358098319337888
ACH-000017,0.07815582338452161
ACH-000018,0.1861713673403836
ACH-000019,-0.02764913353783382
ACH-000021,0.009924494641302385
ACH-000022,0.03497754401825018
ACH-000025,-0.04928683282625578
ACH-000028,0.1085532114016724
ACH-000030,0.13997523918752788
ACH-000035,-0.07856113270312777
ACH-000036,0.082862531698559
ACH-000037,0.1105676327746087
ACH-000039,0.13792624000624348
ACH-000040,0.17107277549607794
ACH-000041,0.09655732636019132
ACH-000042,0.13983468181197287
ACH-000045,-0.05004697816595171
ACH-000047,0.22061106461691105
ACH-000052,0.3909587404150193
ACH-000053,0.052954922459159184
ACH-000054,0.10283349105493596
ACH-000055,0.2422280964181596
ACH-000060,0.117287719521021
ACH-000067,0.1308848433870402
ACH-000070,0.2357819285328564
ACH-000075,0.14860788398856445
ACH-000078,0.004777453460854097
ACH-000082,0.1015595171240912
ACH-000085,0.13026350523224262
ACH-000086,0.11725092965444528
ACH-000087,0.14116154647436405
ACH-000092,0.15357559611551186
ACH-000095,0.10099251973406284
ACH-000097,0.08854954715963817
ACH-000098,-0.08666457014643693
ACH-000099,0.09873751263097667
ACH-000108,0.12706056040359054
ACH-000113,-0.01370714493068984
ACH-000116,0.21179334275704792
ACH-000118,0.03790850475785428
ACH-000120,0.13572098230365995
ACH-000123,0.1512674629617204
ACH-000127,0.06451812026666051
ACH-000128,0.1053223119705502
ACH-000132,0.13986550035583248
ACH-000133,0.01010122710847678
ACH-000137,0.1021564443501438
ACH-000138,0.019911758871763267
ACH-000142,0.06546521222499012
ACH-000143,0.12302994770934005
ACH-000146,0.05543475172377696
ACH-000148,0.12704227754193873
ACH-000150,0.11574016567163074
ACH-000152,0.06307602048860977
ACH-000153,-0.14987282291933554
ACH-000159,0.1454984220435413
ACH-000160,0.08854303189825953
ACH-000163,0.008959822357804436
ACH-000167,0.21692514333217616
ACH-000168,0.03182274002067372
ACH-000169,0.10306231496940016
ACH-000178,0.14876481951700682
ACH-000183,0.14275489396106886
ACH-000188,0.09616968647559614
ACH-000189,-0.14814127324717366
ACH-000190,0.05720454809637227
ACH-000198,0.08573664655712097
ACH-000203,-0.14195293308286488
ACH-000204,-0.014417921860662125
ACH-000206,0.291500804907938
ACH-000207,0.2494771779685093
ACH-000208,0.22773157663802396
ACH-000210,-0.2226130186914464
ACH-000211,0.04434697993939078
ACH-000215,0.08941543398797358
ACH-000221,-0.01741876169092902
ACH-000222,0.10467083586931987
ACH-000223,0.2078314236474988
ACH-000226,0.10472491902628424
ACH-000227,0.05123648190144115
ACH-000228,0.07532939821738448
ACH-000231,0.1457783829844902
ACH-000232,0.14655279698875048
ACH-000233,0.13222344892354115
ACH-000234,0.18105446366494385
ACH-000235,0.13232195073889733
ACH-000237,0.11568863187822392
ACH-000238,0.0017868373821801683
ACH-000242,-0.3990837638306352
ACH-000243,0.1083131779601703
ACH-000244,0.28853306967719583
ACH-000246,0.12539856303934066
ACH-000248,-0.022758988484984668
ACH-000250,0.07889100330143818
ACH-000251,0.13666212659932708
ACH-000252,0.3020501535854509
ACH-000253,0.16811924230846895
ACH-000255,0.12148284025395392
ACH-000256,0.10147379201325424
ACH-000257,-0.034716248809120685
ACH-000258,0.14710402475645248
ACH-000259,0.07570937118433434
ACH-000260,0.011258739440062152
ACH-000261,0.1205703408356739
ACH-000262,0.14404428382188705
ACH-000263,0.14907225697145438
ACH-000264,0.073980301116437
ACH-000265,0.08614144902143436
ACH-000266,0.11530234621098515
ACH-000272,0.050630331072708465
ACH-000274,0.13746348287639326
ACH-000277,0.2305349515589409
ACH-000278,-0.035133470413045764
ACH-000279,0.1941827016630592
ACH-000280,-0.004369645418815069
ACH-000281,0.13394277996465198
ACH-000288,0.055541522111806636
ACH-000291,0.199389329448733
ACH-000293,0.04574364627591612
ACH-000294,0.09100217826154347
ACH-000295,0.17457848343000865
ACH-000296,0.1877535199102415
ACH-000302,0.0655785003786492
ACH-000304,0.24612357367490065
ACH-000307,0.1959088541296585
ACH-000308,0.13896472836028267
ACH-000310,0.06758060423852512
ACH-000311,-0.06819177932167107
ACH-000312,0.12335367359137893
ACH-000315,0.16646174431097568
ACH-000316,0.08264612853179189
ACH-000317,0.1860357335214864
ACH-000318,0.1557133779642651
ACH-000319,0.044623372018933925
ACH-000320,0.2779247824964936
ACH-000322,0.1881340273649553
ACH-000323,0.057304045999830286
ACH-000324,0.03984450513237346
ACH-000329,0.05761776487073516
ACH-000330,-0.00852105599515383
ACH-000331,0.0802467729540291
ACH-000332,0.11856524091636328
ACH-000334,0.014419352886033613
ACH-000335,0.02504098227052746
ACH-000336,0.05855067439889983
ACH-000337,0.003604183151181458
ACH-000338,-0.044057260927459166
ACH-000339,0.026156162248082638
ACH-000341,0.09328877550233207
ACH-000348,0.11380426469711695
ACH-000350,0.03993018022287125
ACH-000352,0.092675143707197
ACH-000356,0.11398478606860485
ACH-000361,0.13437147679206998
ACH-000362,0.0221850521053638
ACH-000363,0.04111417500767748
ACH-000364,0.2319295656468727
ACH-000365,0.03362668519690585
ACH-000366,0.1196392828685434
ACH-000368,0.03475090528442761
ACH-000374,0.12080072018615205
ACH-000375,0.2285599717946235
ACH-000376,0.17452190501952
ACH-000381,0.012221960315147957
ACH-000383,-0.009221717034141614
ACH-000387,0.0643695201001763
ACH-000389,0.07590051240256619
ACH-000390,0.12058785501805475
ACH-000393,0.2334699906169566
ACH-000395,0.13809674513958414
ACH-000396,0.12739752291940834
ACH-000397,0.08102537322250908
ACH-000401,0.1065402552530441
ACH-000402,0.2729909938614077
ACH-000403,0.06529926985006965
ACH-000404,-0.0862148468182043
ACH-000406,0.029375077040317693
ACH-000407,0.20906719908628948
ACH-000408,0.11193226779932812
ACH-000410,0.119662153871328
ACH-000411,0.15076248851849175
