,POU3F3 (5455)
ACH-000004,-0.09823874217730126
ACH-000005,-0.278356435863581
ACH-000007,-0.20836738180378064
ACH-000009,-0.07057309191783723
ACH-000011,-0.11918718804634705
ACH-000012,-0.11704875283285147
ACH-000013,-0.12468272044434266
ACH-000014,-0.1667132880896128
ACH-000015,-0.14337283402905654
ACH-000017,-0.3053622381130294
ACH-000018,-0.20098902794910875
ACH-000019,-0.24191078554055914
ACH-000021,-0.0932929574993782
ACH-000022,-0.12971115814594822
ACH-000025,-0.20920996770599667
ACH-000028,-0.10637463716077232
ACH-000030,-0.26645164492745443
ACH-000035,-0.08067539010048894
ACH-000036,-0.16231479881586452
ACH-000037,-0.1433542164124377
ACH-000039,-0.14498199187168118
ACH-000040,-0.23123808778117666
ACH-000041,-0.09464243676952946
ACH-000042,-0.003247728375588677
ACH-000045,-0.021137482346388813
ACH-000047,-0.10303943401571232
ACH-000052,-0.1497229348789943
ACH-000053,-0.1479404528156719
ACH-000054,-0.2433558613017925
ACH-000055,-0.08144835369609275
ACH-000060,-0.35320932492975066
ACH-000067,-0.17458026228427925
ACH-000070,-0.17361483199595346
ACH-000075,-0.20765729396630814
ACH-000078,-0.06500326266529129
ACH-000082,-0.0995671019716296
ACH-000085,-0.07184436471978511
ACH-000086,-0.2342838848530773
ACH-000087,-0.048216778034229725
ACH-000092,-0.24872175169433725
ACH-000095,-0.25524859257505844
ACH-000097,-0.12506803978067316
ACH-000098,-0.2462186170268459
ACH-000099,-0.05858612611378874
ACH-000108,-0.23096892506116404
ACH-000113,-0.03877030525920477
ACH-000116,-0.189466327002422
ACH-000118,-0.13596136910603734
ACH-000120,-0.04878888192955798
ACH-000123,-0.15657890596427382
ACH-000127,-0.13981265771301954
ACH-000128,-0.3244203791506336
ACH-000132,-0.1295786330934151
ACH-000133,-0.21118891833402936
ACH-000137,-0.4033133621505857
ACH-000138,-0.02576804397182628
ACH-000142,-0.16724175133225108
ACH-000143,0.007874801408701887
ACH-000146,-0.08229299572342104
ACH-000148,-0.1616448590183448
ACH-000150,-0.07209150545237941
ACH-000152,-0.15370917791243027
ACH-000153,-0.11721050536514885
ACH-000159,-0.1499432761533366
ACH-000160,-0.11572525366629675
ACH-000163,-0.1328892534619101
ACH-000167,-0.3018838139498058
ACH-000168,0.001098377047010575
ACH-000169,-0.11224570010426413
ACH-000178,-0.2242882146985103
ACH-000183,-0.18120241307139606
ACH-000188,-0.21906707417353588
ACH-000189,0.009602608399957151
ACH-000190,-0.16948588032596806
ACH-000198,-0.09881488407773206
ACH-000203,0.04108102244714315
ACH-000204,-0.1496187661125331
ACH-000206,-0.2440379262808711
ACH-000207,-0.0608231320031148
ACH-000208,-0.3476017088996142
ACH-000210,-0.30467844444582315
ACH-000211,-0.14029835593594878
ACH-000215,-0.142440453421095
ACH-000221,-0.32912395821540885
ACH-000222,-0.132068884150905
ACH-000223,-0.2610865842257691
ACH-000226,-0.521615283628451
ACH-000227,-0.25302209345666377
ACH-000228,-0.3990285859380388
ACH-000231,-0.17978729780309372
ACH-000232,-0.2574317842748392
ACH-000233,-0.048324959681431856
ACH-000234,-0.4490946816701626
ACH-000235,-0.1725514808279329
ACH-000237,-0.2050890688675401
ACH-000238,-0.15163997910963425
ACH-000242,0.2274505419022002
ACH-000243,-0.25242214029436383
ACH-000244,-0.05060950396087769
ACH-000246,-0.045829774068798936
ACH-000248,-0.273854184573856
ACH-000250,-0.14317674744585945
ACH-000251,-0.2575272404999373
ACH-000252,-0.04082151688714123
ACH-000253,-0.12568911391263224
ACH-000255,-0.25701197903212114
ACH-000256,-0.11726938491219685
ACH-000257,-0.025479637915257244
ACH-000258,-0.01195089613607175
ACH-000259,-0.14515230321872422
ACH-000260,-0.12831216721494945
ACH-000261,-0.19490277224043973
ACH-000262,-0.2910277623415903
ACH-000263,-0.014629254241026615
ACH-000264,-0.02385589048236648
ACH-000265,-0.186303645486958
ACH-000266,-0.16160531556184676
ACH-000272,-0.13797576920501772
ACH-000274,-0.1923311862783628
ACH-000277,-0.0953466392934603
ACH-000278,-0.09842102658079244
ACH-000279,-0.17409203563480635
ACH-000280,-0.0561266762054291
ACH-000281,-0.1237233479044316
ACH-000288,-0.15965065725034064
ACH-000291,-0.16779167455160612
ACH-000293,-0.16917690117521625
ACH-000294,-0.12932999440351098
ACH-000295,-0.05226459557292044
ACH-000296,-0.15060944752922148
ACH-000302,-0.1748388603511208
ACH-000304,-0.05975234156977155
ACH-000307,-0.21714962799819315
ACH-000308,-0.1668118015791711
ACH-000310,-0.15902475000053942
ACH-000311,-0.11217304614888086
ACH-000312,-0.1724272505055086
ACH-000315,-0.2682463809574757
ACH-000316,-0.26487069928016643
ACH-000317,-0.2314954529402659
ACH-000318,-0.20564258927120013
ACH-000319,-0.2658664615231627
ACH-000320,-0.08828109278428206
