,SNAPC4 (6621)
ACH-000004,-0.7809157385965749
ACH-000005,-0.5849875766689938
ACH-000007,-0.7962799992559023
ACH-000009,-0.57655286282115
ACH-000011,-0.2748827934348698
ACH-000012,-0.7483443214753178
ACH-000013,-0.7619262718235356
ACH-000014,-0.7378591896043502
ACH-000015,-0.7597415648707971
ACH-000017,-0.6152702556381298
ACH-000018,-0.7288241197744995
ACH-000019,-0.4121426656565497
ACH-000021,-0.7834740667026222
ACH-000022,-0.6948138120900824
ACH-000025,-0.6366191329383508
ACH-000028,-0.5035295080071056
ACH-000030,-0.6308674145597273
ACH-000035,-0.9664088902883758
ACH-000036,-0.4804898995934682
ACH-000037,-0.3129484326499786
ACH-000039,-0.6030521350195643
ACH-000040,-0.5599232295862162
ACH-000041,-0.9279799897908872
ACH-000042,-0.6337257774109364
ACH-000045,-0.5580552783651797
ACH-000047,-0.7290201744255421
ACH-000052,-0.8159131390705738
ACH-000053,-0.6395693778336831
ACH-000054,-0.5336693252683233
ACH-000055,-0.7083272981365326
ACH-000060,-0.7221550793769487
ACH-000067,-0.591576387916707
ACH-000070,-0.6459899623663543
ACH-000075,-0.6307314878843694
ACH-000078,-0.6713626648624527
ACH-000082,-0.6840711220282236
ACH-000085,-0.8402706774319252
ACH-000086,-0.6126633930892808
ACH-000087,-0.8143821322178254
ACH-000092,-0.5655650640532403
ACH-000095,-0.6854831837919667
ACH-000097,-0.6702566248889746
ACH-000098,-0.7547380058457798
ACH-000099,-0.5703631066053458
ACH-000108,-0.7381844367000304
ACH-000113,-0.7784729924510974
ACH-000116,-0.5796579697762302
ACH-000118,-0.5974786892463464
ACH-000120,-0.6852729773090354
ACH-000123,-0.6797511846527756
ACH-000127,-0.6433940006160416
ACH-000128,-0.5591503015964975
ACH-000132,-0.5410548221644872
ACH-000133,-0.3964564794830964
ACH-000137,-0.8648267139564532
ACH-000138,-0.7170786994923848
ACH-000142,-0.6752797737852431
ACH-000143,-0.6571183838555378
ACH-000146,-0.7435792262369278
ACH-000148,-0.7839198253407373
ACH-000150,-0.6265908860247139
ACH-000152,-0.5665000587787684
ACH-000153,-0.5590443573299025
ACH-000159,-0.7252430996616714
ACH-000160,-0.49320342360855995
ACH-000163,-0.4777880063963456
ACH-000167,-0.5302420552931749
ACH-000168,-0.4705555785824127
ACH-000169,-0.5781115267577649
ACH-000178,-0.7165872854774938
ACH-000183,-0.7263484454221327
ACH-000188,-0.494083795052198
ACH-000189,-0.6744393467322906
ACH-000190,-0.4905773452949555
ACH-000198,-0.3689723914058438
ACH-000203,-1.0177428243837991
ACH-000204,-0.3812418887826087
ACH-000206,-0.7870708444771404
ACH-000207,-0.5152177502745889
ACH-000208,-0.621672475751264
ACH-000210,-0.6270145662153359
ACH-000211,-0.436306250581497
ACH-000215,-0.6582086203048558
ACH-000221,-0.7638647256980193
ACH-000222,-0.4390558707412134
ACH-000223,-0.6905655090594462
ACH-000226,-0.3916159936867375
ACH-000227,-0.6454816842830754
ACH-000228,-0.8098859094108136
ACH-000231,-0.6870577845424878
ACH-000232,-0.6970110479656588
ACH-000233,-0.7439758970115267
ACH-000234,-0.7188850281509391
ACH-000235,-0.6592718566964357
ACH-000237,-0.6730225041883152
ACH-000238,-0.604039993352369
ACH-000242,-0.4418340560806725
ACH-000243,-0.5620681934094764
ACH-000244,-0.6603051780742418
ACH-000246,-0.7369382596546354
ACH-000248,-0.5600591018873283
ACH-000250,-0.6435008658488942
ACH-000251,-0.4757148776491534
ACH-000252,-0.6363787037096812
ACH-000253,-0.5789638059401339
ACH-000255,-0.6367124341628345
ACH-000256,-0.5679115542692317
ACH-000257,-0.6109615459336252
ACH-000258,-0.4661001608944508
ACH-000259,-0.5486581554364875
ACH-000260,-0.7511020910548543
ACH-000261,-0.6388240175736088
ACH-000262,-0.5783941370762933
ACH-000263,-0.6371004527962609
ACH-000264,-0.736924470473693
ACH-000265,-0.6338001077259054
ACH-000266,-0.6464434329515031
ACH-000272,-0.6573178665794547
ACH-000274,-0.6916156077501912
ACH-000277,-0.6126151965691072
ACH-000278,-0.5474693954448903
ACH-000279,-0.5419711286671579
ACH-000280,-0.8373337438925866
ACH-000281,-0.6075078670806462
ACH-000288,-0.6159774606239956
ACH-000291,-0.5319113481255607
ACH-000293,-0.8169276474687276
ACH-000294,-0.6732438762161058
ACH-000295,-0.9319500383931214
ACH-000296,-0.8164281548143094
ACH-000302,-0.6451581807292599
ACH-000304,-0.23667225249836185
ACH-000307,-0.7760586934928391
ACH-000308,-0.7320351144464391
ACH-000310,-0.524700570955314
ACH-000311,-0.512520079038446
ACH-000312,-0.6629899473882733
ACH-000315,-1.2339304858240223
ACH-000316,-0.5874179234827082
ACH-000317,-0.8106441526616284
ACH-000318,-0.6565265667972751
ACH-000319,-0.6134156078442496
ACH-000320,-0.7854383895179203
ACH-000322,-0.8317782473405055
ACH-000323,-0.6323101854118558
ACH-000324,-0.8490546185486049
ACH-000329,-0.7363642293868603
ACH-000330,-0.6928732506999933
ACH-000331,-0.5680339614395681
ACH-000332,-0.6356852114372509
ACH-000334,-1.140297219480804
ACH-000335,-0.5960005552599418
ACH-000336,-0.6910726055698325
ACH-000337,-0.5372489677137285
ACH-000338,-0.2835027492825794
ACH-000339,-0.5321329882203973
ACH-000341,-0.7183008190761436
ACH-000348,-0.7797813963636825
ACH-000350,-0.6765869164396326
ACH-000352,-0.6485895195490924
ACH-000356,-0.5168527505489882
ACH-000361,-0.5607326816745706
ACH-000362,-0.5701050006937322
ACH-000363,-0.7551774634131481
ACH-000364,-0.6947062855865878
ACH-000365,-0.8346484342984006
ACH-000366,-0.5354618570691316
ACH-000368,-0.5773221315362277
ACH-000374,-0.6582927882103713
ACH-000375,-0.6335919229759528
ACH-000376,-0.7068474848747365
ACH-000381,-0.4535013095230986
ACH-000383,-0.6865377684233683
ACH-000387,-0.5817374067157041
ACH-000389,-0.8203380614664075
ACH-000390,-0.6804463243816085
ACH-000393,-0.8639873516246541
ACH-000395,-0.5544853182762403
ACH-000396,-0.9554441979572332
ACH-000397,-0.7050794959363682
ACH-000401,-0.8370863053178601
ACH-000402,-0.7672990618463944
ACH-000403,-0.7094748822604486
ACH-000404,-0.6362988729077028
ACH-000406,-0.8621133018775626
ACH-000407,-0.7350187586440647
ACH-000408,-0.6779389690322909
ACH-000410,-0.653162284787136
ACH-000411,-0.753535791002668
ACH-000414,-0.6967719987371825
ACH-000415,-0.6697801383828377
ACH-000416,-0.6505602046025074
ACH-000420,-0.6385079972904683
ACH-000421,-0.6656573434997449
ACH-000424,-0.3885858234801703
ACH-000425,-0.5384545440941103
ACH-000426,-0.6707877534753507
ACH-000427,-0.7121273481390241
ACH-000433,-0.6233433635718213
ACH-000435,-0.8816047150844503
ACH-000436,-0.5909055131404289
ACH-000444,-0.5357910726070323
ACH-000445,-0.8672028857531844
ACH-000448,-0.6234643043647472
ACH-000450,-0.2831128819427444
ACH-000452,-0.7173186348066309
ACH-000454,-0.6950657809444292
ACH-000458,-0.6291208894503074
ACH-000459,-0.4285049444547949
ACH-000460,-0.5423636351774385
ACH-000461,-0.6224945073102731
ACH-000463,-0.7550813828736846
ACH-000464,-0.5647617735021869
ACH-000466,-0.6055606148618826
ACH-000467,-0.578651434146752
ACH-000468,-0.6815999270688841
ACH-000469,-0.635414752970696
ACH-000470,-0.5809935038816101
ACH-000471,-0.7127177718445549
ACH-000472,-0.7316153936872034
ACH-000473,-0.7166874756145428
ACH-000475,-0.6139867827325117
ACH-000476,-0.5702924951283457
ACH-000477,-0.3493772602805218
ACH-000479,-0.7776048723502864
ACH-000480,-0.680469884098282
ACH-000481,-0.7840760745894878
ACH-000483,-0.6735834715410163
ACH-000484,-0.8923179585360091
ACH-000485,-0.5793599460433599
ACH-000486,-0.5503976065016952
ACH-000487,-0.6652147316450941
ACH-000488,-0.5730171692265361
ACH-000490,-0.5616062541177909
ACH-000491,-0.7164449231485631
ACH-000495,-0.4272572595888824
ACH-000496,-0.7148663841342113
ACH-000499,-0.7170153350563752
ACH-000500,-0.5433009686381789
ACH-000502,-0.5387301597128453
ACH-000503,-0.6328760675482086
ACH-000505,-0.6896689665304803
ACH-000507,-0.8121832303754809
ACH-000510,-0.580988734307431
ACH-000511,-0.5713189391877015
ACH-000512,-0.3678906354246828
ACH-000516,-0.4612134686740335
ACH-000517,-0.6716291495951726
ACH-000518,-0.7793619776132167
ACH-000520,-0.534994105866588
ACH-000521,-0.7854250468331792
ACH-000522,-0.6899660461846608
ACH-000524,-0.6357866491830304
ACH-000527,-0.5797672992144864
ACH-000528,-0.6049325113398077
ACH-000537,-0.8349844436133615
ACH-000541,-0.1703909511813866
ACH-000542,-0.5813863769868696
ACH-000544,-0.5576184841556118
ACH-000545,-0.6777472505405611
ACH-000547,-0.4649711666465382
ACH-000548,-0.5897225183033045
ACH-000549,-0.6554290443647702
ACH-000550,-0.4920960542902608
ACH-000552,-0.7698793428805791
ACH-000556,-0.6433210339652123
ACH-000557,-0.6721292732780453
ACH-000569,-0.5209689533035129
ACH-000570,-0.6505449535991736
ACH-000571,-0.6100766254606098
ACH-000573,-0.6481901505488168
ACH-000576,-0.6167500996458666
ACH-000579,-0.7020220710002643
ACH-000580,-0.6797146464683631
ACH-000584,-0.7723006287761194
ACH-000585,-0.6797872055916413
ACH-000588,-0.5734852085595407
ACH-000589,-0.5984789542656376
ACH-000591,-0.5148211660656474
ACH-000593,-0.5133405769012443
ACH-000600,-0.5629201667346263
ACH-000601,-0.6510546847395512
ACH-000605,-0.9748811076189898
ACH-000606,-0.5183759907814739
ACH-000608,-0.6955974198860336
ACH-000614,-0.5335170681870977
ACH-000616,-0.5381975505179526
ACH-000618,-0.5088954824847559
ACH-000619,-0.7048878728259628
ACH-000620,-0.4883903176876738
ACH-000621,-0.7288950096384632
ACH-000622,-0.7332642438342171
ACH-000623,-0.5952200181905501
ACH-000624,-0.6463446388320195
ACH-000627,-0.43521097213611815
ACH-000630,-0.6322287125893283
ACH-000631,-0.30833399876426115
ACH-000632,-0.8285835622734778
ACH-000633,-0.48106257149721704
ACH-000637,-0.600568524209916
ACH-000638,-0.6388800020819714
ACH-000646,-0.4863123563494299
ACH-000647,-0.5823654951504111
ACH-000648,-0.42114782527287614
ACH-000649,-0.6251514226998564
ACH-000651,-0.7673765601507028
ACH-000652,-0.8087856523969775
ACH-000653,-0.8193805472722439
ACH-000657,-0.772007605318729
ACH-000658,-0.8254640630103384
ACH-000661,-0.520546593027349
ACH-000662,-0.7175720662563001
ACH-000663,-0.5632093229933571
ACH-000665,-0.7062149750721324
ACH-000671,-0.5317833594952556
ACH-000672,-0.5312157139602648
ACH-000673,-0.5881207289661693
ACH-000676,-0.6224742153216501
ACH-000677,-0.2964754434089278
ACH-000681,-0.6519649681824061
ACH-000683,-0.6377415938718398
ACH-000684,-0.6226526948025329
ACH-000688,-0.6661288753556887
ACH-000693,-0.6362848650674238
ACH-000694,-0.7127740640345858
