,PEPD (5184)
ACH-000004,-0.045002585059501055
ACH-000005,0.1218454115371821
ACH-000007,0.13620633358549908
ACH-000009,0.052091345799001626
ACH-000011,0.06225960779393774
ACH-000012,0.06321492559783291
ACH-000013,-0.19091819931137893
ACH-000014,-0.011447769540561294
ACH-000015,-0.10638360195410496
ACH-000017,0.027657961309657274
ACH-000018,0.010483367951256107
ACH-000019,-0.21441150907443804
ACH-000021,0.09322131730956867
ACH-000022,-0.15222594798215774
ACH-000025,-0.007644188794701965
ACH-000028,-0.04185359967423822
ACH-000030,0.06641219988579486
ACH-000035,-0.16534190586973516
ACH-000036,-0.044966098038116284
ACH-000037,-0.06463474419521399
ACH-000039,0.04368073659922511
ACH-000040,-0.019741218700353683
ACH-000041,-0.11934085193658328
ACH-000042,0.03865314426475624
ACH-000045,-0.014049180118070964
ACH-000047,0.04597662763720545
ACH-000052,-0.12651777345388615
ACH-000053,-0.2425682641135519
ACH-000054,-0.0044095598630288285
ACH-000055,0.06586776541731666
ACH-000060,0.10357060519140326
ACH-000067,0.00468290887596156
ACH-000070,-0.03554294116218764
ACH-000075,-0.016920367561539425
ACH-000078,-0.10227012746890432
ACH-000082,0.02223231901455957
ACH-000085,0.07684114123280608
ACH-000086,-0.08584009899757224
ACH-000087,-0.05102199649421077
ACH-000092,-0.09927286058442072
ACH-000095,-0.02298651068646788
ACH-000097,-0.07251400686222233
ACH-000098,-0.12171099774382528
ACH-000099,-0.04234926878019585
ACH-000108,-0.1998534920156756
ACH-000113,-0.2219654120728628
ACH-000116,0.06842493797675497
ACH-000118,-0.003389274059413091
ACH-000120,-0.08606279662267788
ACH-000123,0.05673694940861655
ACH-000127,0.024815246334525462
ACH-000128,-0.05115359139608179
ACH-000132,-0.0185142992100056
ACH-000133,-0.0760331667741636
ACH-000137,-0.34042359667723604
ACH-000138,-0.05080957853975048
ACH-000142,0.02643943022696152
ACH-000143,-0.028462869284364863
ACH-000146,-0.1148947413561868
ACH-000148,0.09913650644391077
ACH-000150,0.009068314352401798
ACH-000152,-0.13025134432345153
