,PHLPP2 (23035)
ACH-000004,0.0037372168129509342
ACH-000005,-0.4555620861089743
ACH-000007,0.14057718755885265
ACH-000009,0.020206745084972274
ACH-000011,0.013736422597047436
ACH-000012,0.0678875264689977
ACH-000013,-0.14330831212308412
ACH-000014,0.03174201743363258
ACH-000015,0.040145004307291635
ACH-000017,0.006805338277250986
ACH-000018,-0.07289125069426823
ACH-000019,-0.06556816706281966
ACH-000021,-0.015124056683595538
ACH-000022,-0.06284785257271297
ACH-000025,-0.030728443033907826
ACH-000028,-0.002092652645574793
ACH-000030,0.1263371519189054
ACH-000035,0.04230237573656657
ACH-000036,-0.015183370672789125
ACH-000037,-0.06472610539826583
ACH-000039,0.26430290185195066
ACH-000040,0.08296770435582916
ACH-000041,0.13833355844208176
ACH-000042,-0.052463095351581585
ACH-000045,-0.005505321288054268
ACH-000047,0.08836868481267228
ACH-000052,-0.2516416782118601
ACH-000053,0.12005371968409627
ACH-000054,-0.0509532801244034
ACH-000055,0.022576927406234182
ACH-000060,0.14468526593473754
ACH-000067,0.06688226423734307
ACH-000070,-0.11993602158148665
ACH-000075,-0.225544635967628
ACH-000078,0.051638263705104534
ACH-000082,-0.017710984844751882
ACH-000085,0.03982623461196206
ACH-000086,-0.053613140584003
ACH-000087,0.14313162637261076
ACH-000092,0.16033740807513214
ACH-000095,0.07944676541439062
ACH-000097,-0.03510174431356364
ACH-000098,-0.09420051579722337
ACH-000099,0.034012694426402354
ACH-000108,-0.015168184225834146
ACH-000113,-0.03540416769489973
ACH-000116,0.08695562823934994
ACH-000118,-0.014612533038268476
ACH-000120,-0.2948733969535876
ACH-000123,0.021481094844133325
ACH-000127,-0.04012893879933122
ACH-000128,0.08127923737052742
ACH-000132,-0.011650749195862474
ACH-000133,0.03952302634351468
ACH-000137,0.050322305679129715
ACH-000138,0.018179197212703124
ACH-000142,-0.03881794097391367
ACH-000143,-0.05444974470252088
ACH-000146,0.04605664623197722
ACH-000148,-0.03650367727997463
ACH-000150,0.2454661832710945
ACH-000152,-0.08598465801189321
ACH-000153,0.041762425508055895
ACH-000159,0.0008497279263526881
ACH-000160,0.08216378583664385
ACH-000163,0.026763481314242027
ACH-000167,-0.2848867559501461
ACH-000168,0.18841038820064945
ACH-000169,-0.007979240205305889
ACH-000178,-0.01921534456554368
ACH-000183,-0.12445679167289145
ACH-000188,-0.011799739855212136
ACH-000189,-0.10379335954450443
ACH-000190,0.08762788971840622
ACH-000198,0.03450556512612059
ACH-000203,0.21574575159539824
ACH-000204,-0.0891732042959537
ACH-000206,0.23651494471096726
ACH-000207,0.12265220302003138
ACH-000208,-0.008324988396487053
ACH-000210,0.1529304832590405
ACH-000211,-0.08292306805580679
ACH-000215,-0.01982812351914646
