,SOS1 (6654)
ACH-000588,-0.3677545669200376
ACH-000589,-0.02488009343096181
ACH-000591,-0.3085848474300911
ACH-000593,-0.4058171432318812
ACH-000600,-0.24803499596540746
ACH-000601,-0.16185454277900918
ACH-000605,-0.1229861099196358
ACH-000606,-0.32599014845106083
ACH-000608,-0.6050373529163484
ACH-000614,-0.14624754334732154
ACH-000616,-0.4679790053790612
ACH-000618,-0.21240037374386847
ACH-000619,-0.16547683333705118
ACH-000620,-0.4059882080529879
ACH-000621,-0.31049450605759005
ACH-000622,-0.14911036385492746
ACH-000623,-0.2386300761601373
ACH-000624,-0.2304495660939254
ACH-000627,-0.4173001242361937
ACH-000630,-0.2848675366293608
ACH-000631,-0.19901405927262156
ACH-000632,-0.1773862561136039
ACH-000633,-0.2861000137248199
ACH-000637,-0.2912637932968991
ACH-000638,-0.04426423143794658
ACH-000646,-0.13591257738533544
ACH-000647,-0.2560475709316371
ACH-000648,-0.08420463342999447
ACH-000649,-0.2403414883945785
ACH-000651,-0.2201794863324932
ACH-000652,-0.2120773469766216
ACH-000653,-0.14766953058769874
ACH-000657,-0.4567218477872281
ACH-000658,-0.3888343998731855
ACH-000661,-0.1415403478932426
ACH-000662,-0.3606710224178494
ACH-000663,-0.4231644009053319
ACH-000665,-0.34360980779054645
ACH-000671,-0.580356461052755
ACH-000672,-0.19512536181524667
ACH-000673,-0.243603489303204
ACH-000676,-0.1584481147411997
ACH-000677,-0.16901951135213092
ACH-000681,-0.12978346061390486
ACH-000683,-0.2100751053824668
ACH-000684,-0.3810199179384111
ACH-000688,-0.05534418340696471
ACH-000693,-0.1996094759924593
ACH-000694,-0.14760335202935868
ACH-000695,-0.15284429261396876
ACH-000696,-0.2574601870874409
ACH-000697,-0.11039666117415098
ACH-000699,-0.15209254325559832
ACH-000701,-0.3972395369189067
ACH-000706,-0.3656608421342099
ACH-000711,-0.35768273546092183
ACH-000713,-0.7185624048510918
ACH-000714,-0.41481634289437336
ACH-000718,-0.3084438508478301
ACH-000720,-0.1244523516081346
ACH-000721,-0.3132991312206493
ACH-000724,-0.3000325372901804
ACH-000725,-0.34498628166904266
ACH-000732,-0.18938318752684505
ACH-000734,-0.5768123980959083
ACH-000735,-0.2546494211212307
ACH-000736,-0.035392800816896434
ACH-000738,-0.2935073802063836
ACH-000746,-0.20074404812672395
ACH-000747,-0.22238390416817305
ACH-000748,0.015831371310924762
ACH-000753,-0.2456672724081524
ACH-000756,-0.5633482358108155
ACH-000757,-0.21607670471765064
ACH-000758,-0.2820264638520222
ACH-000760,-0.4046997824523891
ACH-000762,-0.5897672018636566
ACH-000763,-0.17719020206301725
ACH-000764,-0.08206535433933043
ACH-000765,-0.15779240366928213
ACH-000766,-0.41837639158052375
ACH-000767,-0.26197445515394985
ACH-000768,-0.12499833487314438
ACH-000769,-0.3622027734658093
ACH-000770,-0.2350015412967593
ACH-000771,-0.190710252032408
ACH-000773,-0.652895236648806
ACH-000776,-0.17866066288824844
ACH-000777,-0.3854022613101109
ACH-000778,-0.1263993117177882
ACH-000781,-0.4078150754058209
ACH-000782,-0.4485090436733214
ACH-000783,-0.16849852334429136
ACH-000784,-0.2864791649826261
ACH-000785,-0.29176289989568616
ACH-000787,-0.8221863722030827
ACH-000788,-0.09609759860223488
ACH-000791,-0.5117925963835978
ACH-000792,-0.422127215104376
ACH-000794,-0.6155400300069689
ACH-000796,-0.24011250244159865
ACH-000798,-0.04793103589975537
ACH-000799,-0.22114364661225866
ACH-000800,-0.12139068755789653
ACH-000802,-0.15115374142748414
ACH-000804,-0.2987346031022433
ACH-000805,-0.18599652145700232
ACH-000809,-0.23006897499491305
ACH-000810,0.12174205223931132
ACH-000811,-0.29497682726048985
ACH-000817,-0.6060316255384676
ACH-000819,-0.3101695542770105
ACH-000820,-0.414886533561188
ACH-000821,0.08866789619661815
ACH-000822,-0.2620898762482499
ACH-000823,-0.2597705709453353
ACH-000824,-0.2858457752677289
ACH-000827,-0.04152933724988793
ACH-000829,-0.10937155112343394
ACH-000831,-0.17821482823098264
ACH-000832,-0.2654680008648281
ACH-000833,-0.01505612129921189
ACH-000834,-0.2904858905499302
ACH-000835,-0.0989324756153788
ACH-000836,-0.5770116618758435
ACH-000837,-0.22294255802485416
ACH-000838,-0.028987676863506593
ACH-000839,-0.14007013182501496
ACH-000840,-0.2318473422506759
ACH-000841,-0.24796082264965966
ACH-000843,-0.3969968737830044
ACH-000846,-0.1666163876602739
ACH-000847,-0.17750082706130024
ACH-000848,-0.2521387942483467
ACH-000849,-0.18898065691759414
ACH-000851,-0.34552175644128724
ACH-000855,-0.1667571166791483
ACH-000856,-0.0715900315839359
ACH-000858,-0.13277945886674075
ACH-000859,-0.27209270427053545
ACH-000861,-0.21940708329800634
ACH-000862,-0.4682785320938746
ACH-000865,-0.4636264880029958
ACH-000866,-0.30915406162530984
ACH-000867,-0.22689212868025466
ACH-000869,-0.4504061853636869
ACH-000872,-0.05518903276006331
ACH-000873,-0.1674549783902049
ACH-000876,-0.3157549442937673
ACH-000878,-0.0012006568246323596
ACH-000880,-0.16521139712994048
ACH-000881,-0.14975903988477826
ACH-000882,-0.13974335879581198
ACH-000884,-0.17747324486669466
ACH-000885,-0.29528155874137474
ACH-000887,-0.29937467357700986
ACH-000889,-0.2268225001035808
ACH-000896,-0.6331689825473258
ACH-000898,-0.3994010702153277
ACH-000900,-0.07217089311263462
ACH-000901,-0.28145810926155995
ACH-000905,-0.3345303109729122
ACH-000906,-0.13097000121597469
ACH-000907,-0.4455670842044551
ACH-000910,-0.18535687185848565
ACH-000911,-0.1558562050247488
ACH-000912,-0.4006720620476281
ACH-000913,-0.07249281529023444
ACH-000915,-0.08468977976309475
ACH-000916,-0.2429213144095498
ACH-000917,-0.049514430114951435
ACH-000920,-0.36274174539312
ACH-000921,-0.21030025032907854
ACH-000924,-0.17484420716962945
ACH-000926,-0.36871128330849856
ACH-000928,-0.18405073788566456
ACH-000929,-0.1973433570934413
ACH-000932,-0.20576584918032031
ACH-000935,-0.27957128886227617
ACH-000936,-0.4808234381676597
ACH-000937,-0.17385298692838855
ACH-000938,-0.17753611888420562
ACH-000939,-0.2690653688713792
ACH-000941,-0.1964595752035858
ACH-000943,-0.08676538843114197
ACH-000946,-0.24896654799113904
ACH-000947,-0.11718618814790285
ACH-000948,-0.43641930285972425
ACH-000950,-0.4027302556618222
ACH-000953,-0.2032068517898672
ACH-000954,-0.24264660150534706
ACH-000957,-0.3411613483933054
ACH-000958,0.09611502271965204
ACH-000960,-0.16238688948404326
ACH-000963,-0.1507771130157104
ACH-000968,-0.6687207863861366
ACH-000969,-0.12343217066421065
ACH-000972,-0.044991460030486034
ACH-000973,-0.36215108614941016
ACH-000974,-0.1974193044541597
ACH-000978,-0.17558043490146502
ACH-000984,-0.2516855289228689
ACH-000986,-0.5790132244840974
ACH-000988,-0.4001806355282509
ACH-000993,-0.28717894043901965
ACH-000994,-0.1699479987776177
ACH-000996,-0.10502042360760948
ACH-001001,-0.12519416814842152
ACH-001020,-0.5688301594017833
ACH-001028,-0.2246153337733521
ACH-001031,-0.01409931768449322
ACH-001038,-0.2155069727917428
ACH-001048,-0.5815161724939863
ACH-001050,-0.6652466862360439
ACH-001053,-0.3202245527197435
ACH-001054,-0.26147838353022906
ACH-001061,-0.3307845358098683
ACH-001067,-0.2276835120365916
ACH-001075,-0.4004380954348118
ACH-001096,-0.3712201027759049
ACH-001111,-0.9166249651573622
ACH-001119,-0.2532585056145081
ACH-001128,-0.8367889556744432
ACH-001134,-0.1445108860731256
ACH-001151,-0.2496977592061285
ACH-001163,-0.09702878906892576
ACH-001164,-0.16573695058968207
ACH-001183,-0.2814208820048125
ACH-001192,-0.30586011948872405
ACH-001193,0.01947050036350161
ACH-001196,-0.2836234937118586
ACH-001197,-0.17677606653440314
ACH-001205,-0.17630416580442118
ACH-001211,-0.1711170291616729
ACH-001212,-0.1411191738538842
ACH-001228,-0.2414237062188798
ACH-001232,-0.4820641739804073
ACH-001239,-0.0797791936541876
ACH-001270,-0.25577352295856315
ACH-001274,-0.1532727065583268
ACH-001275,-0.32727779819621194
ACH-001277,-0.3484959680469225
ACH-001278,-0.3220227371493649
ACH-001280,-0.2571279391827404
ACH-001283,-0.8951692343885599
ACH-001289,-0.18134926762732667
ACH-001300,-0.4189451630102893
ACH-001301,-0.4325877773501723
ACH-001302,-0.055777115882575085
ACH-001306,-0.24125549602397225
ACH-001318,-0.43013129231327
ACH-001322,-0.16287652157584226
ACH-001328,-0.4128499250060305
ACH-001332,-0.22253487609176192
ACH-001336,-0.36498686550796255
ACH-001346,-0.3083624794664869
ACH-001353,-0.29234875288108786
ACH-001354,-0.13307042431195262
ACH-001367,-0.3533200062173186
ACH-001368,-0.17967411324480775
ACH-001374,0.12124335293204146
ACH-001377,-0.22403340000350067
ACH-001380,-0.17399895347686128
ACH-001391,-0.18343762654769527
ACH-001408,-0.21153335741337773
ACH-001430,-0.10177356084376406
ACH-001431,-0.21771054039667276
ACH-001450,-0.16353342028109258
ACH-001496,-0.4433650349074064
ACH-001500,-0.12899175321734604
ACH-001523,-0.6240681480998433
ACH-001532,-0.6901897845055213
ACH-001550,-0.26926761844359165
ACH-001552,-0.2668367496075956
ACH-001554,-0.33506670893015844
ACH-001654,-0.25618238556727324
ACH-001735,-0.2346038030527219
ACH-001736,-0.5195017092373151
ACH-001737,-0.6904405152524777
ACH-001740,-0.23981796630299845
ACH-001745,-0.20527566723763468
ACH-001765,-0.2531722592404104
