,NPAS4 (266743)
ACH-000004,-0.19943691566550376
ACH-000005,0.15656467895100648
ACH-000007,0.010298006635086352
ACH-000009,-0.2513497980106771
ACH-000011,-0.3054864269177992
ACH-000012,-0.2199224525796229
ACH-000013,-0.3025000261148087
ACH-000014,-0.026408091574775083
ACH-000015,-0.12952822305492667
ACH-000017,-0.17116568342365418
ACH-000018,-0.07534109384241912
ACH-000019,-0.2219996680138999
ACH-000021,-0.139294163186225
ACH-000022,-0.23364164152771924
ACH-000025,-0.15782947840427056
ACH-000028,-0.1535716299576146
ACH-000030,-0.34138952367726216
ACH-000035,-0.04484752227082254
ACH-000036,0.012390062449525951
ACH-000037,-0.16807945917732414
ACH-000039,-0.3191083174533909
ACH-000040,-0.1445933632067499
ACH-000041,-0.1922453804638712
ACH-000042,-0.2938121526539759
ACH-000045,-0.2725914570829422
ACH-000047,-0.17871783401394006
ACH-000052,-0.022631779614484964
ACH-000053,-0.23707744952415535
ACH-000054,-0.16876770671318386
ACH-000055,-0.22248763723584175
ACH-000060,-0.21648312277729706
ACH-000067,0.20437393808826848
ACH-000070,-0.198326336737838
ACH-000075,-0.09261235322383754
ACH-000078,-0.11410481104394253
ACH-000082,-0.3148879100284335
ACH-000085,-0.4103884614211703
ACH-000086,-0.3112538514571088
ACH-000087,-0.3618824350606243
ACH-000092,-0.09567460201775306
ACH-000095,-0.14538704547013045
ACH-000097,-0.41939953683708503
ACH-000098,-0.09432816862499796
ACH-000099,-0.17978886503431238
ACH-000108,-0.2380142430404661
ACH-000113,-0.19787728262496956
ACH-000116,-0.3837407900080109
ACH-000118,-0.3905757606701514
ACH-000120,-0.2554895827930749
ACH-000123,-0.08089932864601533
ACH-000127,-0.2347573952003325
ACH-000128,-0.10594325973590367
ACH-000132,-0.263258121305653
ACH-000133,-0.18579873895450505
ACH-000137,-0.25943001509202285
ACH-000138,-0.227435532755207
ACH-000142,-0.3583849391328638
ACH-000143,-0.11019975196960323
ACH-000146,-0.1837308884936901
ACH-000148,-0.12105230604938336
ACH-000150,-0.3957624758732971
ACH-000152,-0.07541498816392944
ACH-000153,-0.3745977174172902
ACH-000159,-0.06574475855057624
ACH-000160,-0.3003735103182608
ACH-000163,-0.22955665621226626
ACH-000167,0.05357396145251506
ACH-000168,-0.2560487902775148
ACH-000169,-0.18840930279866785
ACH-000178,-0.3407682840150842
ACH-000183,-0.10107711263237654
ACH-000188,-0.5541478391967772
ACH-000189,-0.167269446402741
ACH-000190,-0.348116169606526
ACH-000198,-0.2746856735208003
ACH-000203,-0.05292739079700565
ACH-000204,-0.18110218862592006
ACH-000206,-0.09923266685014752
ACH-000207,-0.5241074448956249
ACH-000208,0.12105629016057876
ACH-000210,-0.2293345733696673
ACH-000211,-0.22221236293932692
ACH-000215,-0.14574566620708826
ACH-000221,-0.25400473748633473
ACH-000222,-0.059029639347301086
ACH-000223,-0.09155150675814798
ACH-000226,-0.14845578347459407
ACH-000227,-0.1653051506568274
ACH-000228,-0.2662552480034499
ACH-000231,-0.23522087007408896
ACH-000232,-0.11742529205466692
ACH-000233,-0.2810515174333177
ACH-000234,-0.09040313041103216
ACH-000235,-0.2355943110430109
ACH-000237,-0.15596804771415998
ACH-000238,-0.1700588894767084
ACH-000242,0.04762067577295902
ACH-000243,-0.15798667535265815
ACH-000244,-0.3749504178560593
ACH-000246,-0.21901245699170996
ACH-000248,-0.19801929963450574
ACH-000250,-0.24355830572219134
