,PRICKLE2 (166336)
ACH-000004,-0.13496534203718522
ACH-000005,-0.2920664260366741
ACH-000007,-0.06473574363465835
ACH-000009,-0.08313962358784564
ACH-000011,-0.04330487830243465
ACH-000012,-0.05615871589886327
ACH-000013,0.06405615860452442
ACH-000014,-0.16698889411920376
ACH-000015,-0.10199935266845614
ACH-000017,0.041735088129891316
ACH-000018,-0.05779592577563825
ACH-000019,-0.3123571560792091
ACH-000021,-0.07921089713765599
ACH-000022,-0.2458338047876556
ACH-000025,-0.12957297915781624
ACH-000028,-0.6445702553533587
ACH-000030,-0.13436512221145888
ACH-000035,-0.09549196687374564
ACH-000036,-0.17385783014728629
ACH-000037,-0.10455343532908784
ACH-000039,-0.055572548278646015
ACH-000040,-0.17327778768514548
ACH-000041,-0.0008977805776662153
ACH-000042,-0.17677168755668016
ACH-000045,-0.03027411153937378
ACH-000047,-0.060201257860969276
ACH-000052,-0.2903182781049324
ACH-000053,-0.07319863847785413
ACH-000054,-0.08535308109706731
ACH-000055,-0.05559498993193462
ACH-000060,-0.07427159961072358
ACH-000067,-0.08953669824792905
ACH-000070,-0.15403613840389768
ACH-000075,-0.23869457654756784
ACH-000078,0.11321787692308025
ACH-000082,-0.12682987959223233
ACH-000085,-0.024605290695865832
ACH-000086,0.010114444783823002
ACH-000087,-0.0068769325371718605
ACH-000092,0.0050355387713427935
ACH-000095,-0.11538245123930725
ACH-000097,-0.1500425680706122
ACH-000098,-0.2587545365687685
ACH-000099,0.007225242557522705
ACH-000108,-0.1134588938871843
ACH-000113,-0.09941833792576413
ACH-000116,-0.10375143481559032
ACH-000118,-0.12272352317688648
ACH-000120,-0.19193972789879385
ACH-000123,-0.1073042344956313
ACH-000127,-0.17252210440732227
ACH-000128,-0.04046250280296562
ACH-000132,-0.11774893813972485
ACH-000133,0.034876611927722366
ACH-000137,-0.024500784091339725
ACH-000138,-0.002779963577740203
ACH-000142,-0.06090882761010865
ACH-000143,-0.028816491727444795
ACH-000146,-0.20629266703357596
ACH-000148,0.03547267967292448
ACH-000150,-0.1460247023628582
ACH-000152,-0.15956256227441382
ACH-000153,-0.12283626178988925
ACH-000159,-0.1418931737031306
ACH-000160,-0.2306476027756651
ACH-000163,-0.2378405078698047
ACH-000167,-0.408850679679566
ACH-000168,-0.10148525305830997
ACH-000169,-0.10716177553203836
ACH-000178,-0.12068922361567574
ACH-000183,-0.04508991137970486
ACH-000188,-0.05310879415607142
ACH-000189,-0.06822205565460765
ACH-000190,0.04784686568357783
ACH-000198,-0.05663098699413649
ACH-000203,0.3344372532630345
ACH-000204,-0.15964279699891534
ACH-000206,0.1657124408763527
ACH-000207,-0.16490872618064328
ACH-000208,-0.17909855438630562
ACH-000210,-0.187365479146104
