,RPS15 (6209)
ACH-000004,-0.7147090257356715
ACH-000005,-1.1003821598003998
ACH-000007,-1.097157732473722
ACH-000009,-0.9083838086428344
ACH-000011,-0.7707770225793772
ACH-000012,-0.9024282249268388
ACH-000013,-0.6462745327240992
ACH-000014,-0.9544096132467113
ACH-000015,-0.7724686400000081
ACH-000017,-0.8617154189850009
ACH-000018,-1.0274449452198895
ACH-000019,-0.8790698762119951
ACH-000021,-0.927500086299306
ACH-000022,-0.7751395594593248
ACH-000025,-0.8917058499001305
ACH-000028,-0.7963218127993555
ACH-000030,-0.9259435097909988
ACH-000035,-0.97040057926179
ACH-000036,-0.9047310538531556
ACH-000037,-0.6165383705648078
ACH-000039,-0.7977467548785372
ACH-000040,-0.9012838633253938
ACH-000041,-0.8472921610415377
ACH-000042,-0.7676248710207731
ACH-000045,-0.8675760026276228
ACH-000047,-0.6328303578132126
ACH-000052,-0.7945373509108797
ACH-000053,-0.708621866238208
ACH-000054,-0.8250835255239292
ACH-000055,-1.0637720719423909
ACH-000060,-0.8230272383849305
ACH-000067,-0.9508883461104076
ACH-000070,-0.9714388754738325
ACH-000075,-0.8771523928639394
ACH-000078,-0.9768693334410664
ACH-000082,-0.8884787317701791
ACH-000085,-0.7845217529027221
ACH-000086,-1.1083155378777831
ACH-000087,-0.8904937940937964
ACH-000092,-0.8472241942093565
ACH-000095,-0.7416314013096778
ACH-000097,-0.7620999459767575
ACH-000098,-0.9288699779691542
ACH-000099,-0.9365136909439746
ACH-000108,-0.8599479288536583
ACH-000113,-0.7387282682653019
ACH-000116,-0.9015923831765754
ACH-000118,-0.8356907858044921
ACH-000120,-0.854646070821674
ACH-000123,-0.929906416627144
ACH-000127,-0.9309949226293516
ACH-000128,-0.8488642228196497
ACH-000132,-0.9330824362726036
ACH-000133,-0.8777476170515015
ACH-000137,-0.8541339615891671
ACH-000138,-0.9899871256261314
ACH-000142,-0.960337988225172
ACH-000143,-0.8705442303254928
ACH-000146,-0.7407725853184458
ACH-000148,-0.9040444313325106
ACH-000150,-0.7855870354463932
ACH-000152,-0.9992814284956509
ACH-000153,-0.3885783639603494
ACH-000159,-0.9634355187995096
ACH-000160,-0.6267505733436679
ACH-000163,-0.6910138045659728
ACH-000167,2.0842529961261698
ACH-000168,-0.8760553694808016
ACH-000169,-0.9043074553973668
ACH-000178,-0.7324086290161537
ACH-000183,-0.8603364929149467
ACH-000188,-0.9591261730182408
ACH-000189,-0.9129302402806272
ACH-000190,-0.8972956927861913
ACH-000198,-0.9079689475066388
ACH-000203,-1.164821388105156
ACH-000204,-0.7378753382354802
ACH-000206,-0.7830173655952416
ACH-000207,-0.7645962607424337
ACH-000208,-1.1030372345652926
ACH-000210,-0.6951411075271638
ACH-000211,-0.8150166875712023
ACH-000215,-0.9429672031243892
ACH-000221,-0.8903990300784705
ACH-000222,-0.8067370523269732
ACH-000223,-0.8083632800739952
ACH-000226,-0.9203242301202142
ACH-000227,-0.6345622165940731
ACH-000228,-0.7621236618405625
ACH-000231,-0.8436594464744741
ACH-000232,-0.8943480674687619
ACH-000233,-0.7768897597380918
ACH-000234,-1.0802869157795585
ACH-000235,-0.8611569060140839
ACH-000237,-0.8476236373300944
ACH-000238,-0.9238915040858308
ACH-000242,-1.080453038917672
ACH-000243,-0.8330082130095148
ACH-000244,-0.9222340806634516
ACH-000246,-0.9569457415121394
ACH-000248,-1.0621644735095197
ACH-000250,-0.9347987406823663
ACH-000251,-1.1175372568699562
ACH-000252,-0.9191235831188728
ACH-000253,-0.9074790943907364
ACH-000255,-0.8738287326620657
ACH-000256,-0.91777424334653
ACH-000257,-0.99718678140061
ACH-000258,-0.9210602020389564
ACH-000259,-0.7645424174155674
ACH-000260,-0.8673104754579342
ACH-000261,-0.7336320429535458
ACH-000262,-0.7825401185156645
ACH-000263,-0.8020235675564229
ACH-000264,-0.575480863777609
ACH-000265,-0.7438344904855815
ACH-000266,-0.7870767255644122
ACH-000272,-0.8434571698192389
ACH-000274,-0.9696964330582676
ACH-000277,-0.531033299676579
ACH-000278,-0.7735475842594509
ACH-000279,-0.4235994364149549
ACH-000280,-1.0010860035884437
ACH-000281,-0.8701020647017335
ACH-000288,-0.7968978821777523
ACH-000291,-0.9125414196546852
ACH-000293,-0.8822495358184157
