,UROS (7390)
ACH-000178,-0.0326288199214979
ACH-000183,-0.4802196921129801
ACH-000188,-0.08638116355595139
ACH-000189,-0.24470121418494345
ACH-000190,-0.3732377706419087
ACH-000198,-0.6214585001708568
ACH-000203,-0.31118305069356195
ACH-000204,-0.11564101946750717
ACH-000206,-0.15557175147556015
ACH-000207,-0.24663650130301426
ACH-000208,-0.005817125613740657
ACH-000210,0.1659864768021942
ACH-000211,-0.16520183973582425
ACH-000215,-0.14799757177131045
ACH-000221,-0.23598119158804964
ACH-000222,-0.032372922831353415
ACH-000223,-0.1394240059919654
ACH-000226,-0.2967206762917001
ACH-000227,-0.2616547113242033
ACH-000228,-0.3812777596066495
ACH-000231,-0.22613328345149386
ACH-000232,-0.12072017336152865
ACH-000233,-0.5771829158930845
ACH-000234,-0.2481632099518851
ACH-000235,-0.16570532463336396
ACH-000237,-0.13671863313659918
ACH-000238,-0.3441578321901047
ACH-000242,-0.3669634381964351
ACH-000243,-0.22066238348062986
ACH-000244,-0.05804099783206496
ACH-000246,-0.11576156414406084
ACH-000248,-0.23987573607941684
ACH-000250,-0.17229559042789547
ACH-000251,-0.2548434568341383
ACH-000252,-0.09817473389947244
ACH-000253,-0.2296777805907722
ACH-000255,-0.1591053551586266
ACH-000256,-0.1266942836859643
ACH-000257,-0.1604770528794812
ACH-000258,-0.35371048091997515
ACH-000259,-0.06715667917388292
ACH-000260,-0.03465131075299396
ACH-000261,-0.12662513096540473
ACH-000262,-0.05607756739917535
ACH-000263,-0.042489895527820974
ACH-000264,-0.1860030215617558
ACH-000265,-0.11973847520388822
ACH-000266,-0.19260721424473204
ACH-000272,-0.2258313680186364
ACH-000274,-0.2397829340893941
ACH-000277,-0.3822360322623854
ACH-000278,-0.11308263905572068
ACH-000279,-0.5009451296583052
ACH-000280,-0.3118244654620982
ACH-000281,-0.5225227736530126
ACH-000288,-0.35497892769650685
ACH-000291,-0.049735775920274776
ACH-000293,-0.26135389981810303
ACH-000294,-0.6938180717937182
ACH-000295,-0.7420017257429858
ACH-000296,0.03611085376802857
ACH-000302,-0.2006090086020188
ACH-000304,-0.007422250177509158
ACH-000307,-0.22802400441353154
ACH-000308,-0.21306227097315789
ACH-000310,-0.2690369826206849
ACH-000311,-0.3168788588925039
ACH-000312,-0.2539534955066399
ACH-000315,-0.3810170607255747
ACH-000316,-0.29570985615707657
ACH-000317,-0.34556113374218705
ACH-000318,-0.2753634067662076
ACH-000319,-0.3062847328928471
ACH-000320,-0.2416778307311713
ACH-000322,-0.14485301181826993
ACH-000323,-0.3897186217129885
ACH-000324,-0.13347485903172146
ACH-000329,-0.34014859357959426
ACH-000330,-0.2181802044790401
ACH-000331,-0.04899647145586676
ACH-000332,-0.21387261710983455
ACH-000334,-0.07501349958431025
ACH-000335,-0.2973342723706122
ACH-000336,-0.16701131825184687
ACH-000337,-0.3249044619180317
ACH-000338,-0.3792072996695572
ACH-000339,-0.21743913870292253
ACH-000341,-0.37037217698053204
ACH-000348,-0.2624133987694243
ACH-000350,-0.34575926556207964
ACH-000352,-0.13098568505324615
ACH-000356,-0.0075986987932270674
ACH-000361,-0.23428932392363136
ACH-000362,-0.6155968560579607
ACH-000363,-0.2538300776474965
ACH-000364,-0.14164528779902846
ACH-000365,-0.507628120545645
ACH-000366,-0.06597372175909523
ACH-000368,-0.23592689438779585
ACH-000374,-0.311433878100569
ACH-000375,-0.21463661773809864
ACH-000376,-0.2888256963911196
ACH-000381,-0.2726507082718325
ACH-000383,-0.2469240654440295
ACH-000387,-0.1503072721882422
ACH-000389,-0.1022846564971752
ACH-000390,-0.3221977465796239
ACH-000393,-0.16641948636942713
ACH-000395,-0.28459314564892896
ACH-000396,-0.1871826833049977
ACH-000397,-0.2539472601829919
ACH-000401,-0.1815332873676712
ACH-000402,-0.22313208037990875
ACH-000403,-0.20349550767593388
ACH-000404,0.009490720965878384
ACH-000406,-0.5416488175946614
ACH-000407,-0.12055523597111352
ACH-000408,-0.24795272819035025
ACH-000410,-0.19401140146413692
ACH-000411,-0.18259385405799566
ACH-000414,-0.0952704131069078
ACH-000415,-0.138040453575712
ACH-000416,-0.09920327970174438
ACH-000420,-0.3852347571833281
ACH-000421,-0.2139871785657873
ACH-000424,-0.3867878491665234
ACH-000425,-0.1131962419342043
ACH-000426,-0.18319528933648294
ACH-000427,-0.18089857172696072
ACH-000433,-0.1807716397600416
ACH-000435,-0.5654959484786513
ACH-000436,-0.09609402199050623
ACH-000444,-0.1655151359098139
ACH-000445,-0.15454130951399758
ACH-000448,-0.2902265169302051
ACH-000450,-0.4355222322661799
ACH-000452,-0.21159178902466996
ACH-000454,-0.4173426310500294
ACH-000458,-0.14275289694506493
ACH-000459,-0.4658186778253504
ACH-000460,-0.25763651586259995
ACH-000461,-0.20893378558196574
ACH-000463,-0.28884768763014
ACH-000464,-0.14916447807050529
ACH-000466,-0.1409266900732266
ACH-000467,-0.22290981183602954
ACH-000468,-0.358631599476609
ACH-000469,-0.2931885455092958
ACH-000470,-0.2926364917046704
ACH-000471,-0.1698293649067619
ACH-000472,-0.2035524709676625
ACH-000473,-0.1410755980143834
ACH-000475,-0.16056166282249645
ACH-000476,-0.1990925988380487
ACH-000477,-0.2639835045484245
ACH-000479,-0.1904690132351981
ACH-000480,-0.1986384603701892
ACH-000481,-0.18941607954140705
ACH-000483,-0.2695872009827853
ACH-000484,-0.12585577536175024
ACH-000485,-0.19120146690805054
ACH-000486,-0.21789059254491666
ACH-000487,-0.07269075839415151
ACH-000488,-0.4675386111942174
ACH-000490,-0.1541277970484932
ACH-000491,-0.2648762158334089
ACH-000495,-0.3081404898328319
ACH-000496,-0.2885950912227022
ACH-000499,-0.2707207094143133
ACH-000500,-0.6366200188901341
ACH-000502,-0.08094232216814466
ACH-000503,-0.0873867033593986
ACH-000505,-0.2302262158585067
ACH-000507,-0.2884271261328613
ACH-000510,-0.2157139792545752
ACH-000511,-0.2149781399211252
ACH-000512,-0.4507098174282882
ACH-000516,-0.1881753184744132
ACH-000517,-0.11967379708594265
ACH-000518,-0.034430522006106086
ACH-000520,-0.18234668319576086
ACH-000521,-0.3959282344814433
ACH-000522,-0.2612125208349635
ACH-000524,-0.19850634191109606
ACH-000527,-0.18907506667797053
ACH-000528,-0.4351775739408601
ACH-000537,-0.09202357362527158
ACH-000541,-0.3453570008016763
ACH-000542,-0.1602148435652484
ACH-000544,-0.2786971669777624
ACH-000545,-0.23085232105518275
ACH-000547,-0.42523335012384494
ACH-000548,-0.2449989714965797
ACH-000549,-0.18043569261026834
ACH-000550,-0.3410966260500639
ACH-000552,-0.10281671367539884
ACH-000556,-0.14580171384315874
ACH-000557,-0.4278988656496767
ACH-000569,0.04637631251814565
ACH-000570,-0.2373107906505835
ACH-000571,-0.22764277663336746
ACH-000573,-0.25811686664300304
ACH-000576,-0.5869467305952754
ACH-000579,-0.1889186418072395
ACH-000580,-0.19117326329833748
ACH-000584,-0.2740437435956937
ACH-000585,-0.20759126483142373
ACH-000588,-0.4728057945817014
ACH-000589,-0.17111336958399767
ACH-000591,-0.34467923778962656
ACH-000593,-0.3232732711584224
ACH-000600,-0.2177704970983852
ACH-000601,-0.17155317051394273
ACH-000605,-0.28658061063191986
ACH-000606,-0.21961594902508128
ACH-000608,-0.14985607556293778
ACH-000614,-0.3079996892390598
ACH-000616,-0.048815139327589206
ACH-000618,-0.14247427280009514
ACH-000619,-0.3612995516064055
ACH-000620,-0.07922131504853135
ACH-000621,-0.24010647231891605
ACH-000622,-0.3708027445348293
ACH-000623,-0.3767962689650885
ACH-000624,-0.11150525381434548
ACH-000627,-0.24393518570986444
ACH-000630,-0.2798324483373978
ACH-000631,-0.4327337689236984
ACH-000632,-0.11621937423984595
ACH-000633,-0.17000159064152348
ACH-000637,-0.1477206654220096
ACH-000638,-0.1294735520297336
ACH-000646,-0.17012627840440125
ACH-000647,-0.22800792486717816
ACH-000648,-0.30070492566745805
ACH-000649,-0.1804005561279208
ACH-000651,-0.3409966516782891
ACH-000652,-0.31133495171950065
ACH-000653,-0.05353353876907497
ACH-000657,-0.04561888359049657
ACH-000658,-0.6365775025633887
ACH-000661,-0.2933229740295729
ACH-000662,-0.08553834121194502
ACH-000663,-0.16096536570593142
ACH-000665,-0.17176291376340938
ACH-000671,-0.11705542556552458
ACH-000672,-0.3386281949015586
ACH-000673,-0.27673108144672004
ACH-000676,-0.23021982595952006
ACH-000677,-0.29557750971534474
ACH-000681,-0.19389549827143285
ACH-000683,-0.1961771038447712
ACH-000684,-0.19486303928806392
ACH-000688,-0.2391135922658769
ACH-000693,-0.279976096453068
ACH-000694,-0.2384466527079045
ACH-000695,-0.4800094322041536
ACH-000696,-0.2047827293537912
ACH-000697,-0.2489804874239545
ACH-000699,-0.13978771200289092
ACH-000701,-0.1952054425008624
ACH-000706,-0.22933358944579196
ACH-000711,-0.10549573799288164
ACH-000713,0.041714652615489775
ACH-000714,-0.22403602037200224
ACH-000718,-0.1935380441100772
ACH-000720,-0.17746447061864046
ACH-000721,-0.1649302149208139
ACH-000724,-0.24135855291005898
ACH-000725,-0.2613105979447697
ACH-000732,-0.30364045320486105
ACH-000734,-0.07752026904839834
ACH-000735,-0.21252854488591572
ACH-000736,-0.18122733119659448
ACH-000738,-0.2200177488325347
ACH-000746,-0.2976844891228168
ACH-000747,-0.4614788257271609
ACH-000748,-0.1823019051645364
ACH-000753,-0.3727813112468766
ACH-000756,-0.14049206905650244
ACH-000757,-0.10936771398874444
ACH-000758,-0.4672053224777726
ACH-000760,-0.1411114722127316
ACH-000762,-0.2654667027338757
ACH-000763,-0.09878623926197988
ACH-000764,-0.12958250711445854
ACH-000765,-0.22571986360187765
ACH-000766,-0.12875069103267772
ACH-000767,-0.2659144458178009
ACH-000768,-0.2579465510473993
ACH-000769,-0.2715923691599202
ACH-000770,-0.7035413197813432
ACH-000771,-0.05695739961388326
ACH-000773,-0.5948348641533555
ACH-000776,-0.15669961414528813
ACH-000777,-0.1480535848728792
ACH-000778,-0.3728057679333255
ACH-000781,-0.20072234489137988
ACH-000782,-0.34779613068305115
ACH-000783,-0.2108587719085502
ACH-000784,-0.1849839483117242
ACH-000785,-0.26570162754857635
ACH-000787,-0.25790145031866324
ACH-000788,-0.05608415990178957
ACH-000791,-0.2312447359021115
ACH-000792,-0.1769491006189917
ACH-000794,-0.21960672535972414
ACH-000796,-0.2401417452229473
ACH-000798,-0.1917723087827559
ACH-000799,-0.27215036573414403
ACH-000800,-0.3824109683371403
ACH-000802,-0.17355499432967048
ACH-000804,-0.314338518676698
ACH-000805,-0.03274886414208214
ACH-000809,-0.2671285412908897
ACH-000810,-0.2333241180637021
ACH-000811,-0.2480820888795489
ACH-000817,-0.30649889721364154
ACH-000819,-0.2605524461280932
ACH-000820,-0.05893331641951936
ACH-000821,-0.1477449657603843
ACH-000822,-0.2408678030546827
ACH-000823,-0.16635206956879411
ACH-000824,-0.16035830835626735
ACH-000827,-0.1574706334054644
ACH-000829,-0.32604055654017555
ACH-000831,-0.5462121407297374
ACH-000832,0.10654241261728732
ACH-000833,-0.509500744150603
ACH-000834,-0.00826055303585667
ACH-000835,-0.1811907433708853
ACH-000836,-0.15772983275631275
ACH-000837,-0.3582372655342685
ACH-000838,-0.23628968474044265
ACH-000839,-0.11567038417301832
ACH-000840,-0.17251671535485275
ACH-000841,-0.2712187818593888
ACH-000843,-0.3063018807386009
ACH-000846,-0.2615445011839536
ACH-000847,-0.217707149358166
ACH-000848,-0.07100696962585347
ACH-000849,-0.2181058056841206
ACH-000851,-0.22825464949366225
ACH-000855,-0.1909218941812224
ACH-000856,-0.2781521376955814
ACH-000858,-0.425464340356392
ACH-000859,-0.22560998189044595
ACH-000861,-0.13229723370816646
ACH-000862,-0.1685152415845332
ACH-000865,-0.15534711968449838
ACH-000866,-0.12618435707937847
ACH-000867,-0.2946234901506565
ACH-000869,-0.21873157133938426
ACH-000872,-0.08915374801996108
ACH-000873,-0.0649328936305656
ACH-000876,-0.17290261081567845
ACH-000878,-0.21607923888045008
ACH-000880,-0.4028592224937544
ACH-000881,-0.07414504481244592
ACH-000882,-0.17395232785762418
ACH-000884,-0.22786811195344125
ACH-000885,-0.06469994600712398
ACH-000887,-0.2363502498733872
ACH-000889,-0.3724029213752504
ACH-000896,-0.05004617659968442
ACH-000898,-0.24917681470901185
ACH-000900,-0.1547888193408813
ACH-000901,-0.16858405803316182
ACH-000905,-0.1537119523515183
ACH-000906,-0.04580844903103266
ACH-000907,-0.1939914036193283
ACH-000910,-0.32804689076701343
ACH-000911,-0.16378507369405146
ACH-000912,-0.08665738788565433
ACH-000913,-0.3035642083781152
ACH-000915,-0.28485119480784304
ACH-000916,-0.7656294115857841
ACH-000917,-0.1833837317397177
ACH-000920,-0.3490180251315283
ACH-000921,-0.05198678835627254
ACH-000924,-0.15635590132977867
ACH-000926,-0.34706504200969024
ACH-000928,-0.4844556651296562
ACH-000929,-0.018131984569631485
ACH-000932,-0.689941106287836
ACH-000935,-0.05739270031114025
ACH-000936,-0.0781968177782426
ACH-000937,-0.29816162961546944
ACH-000938,-0.6055482324912395
ACH-000939,-0.3605997073737656
ACH-000941,-0.1322976041471648
ACH-000943,-0.3657224826997444
ACH-000946,-0.2167644927165811
ACH-000947,-0.18159726415118896
ACH-000948,-0.15336873172221374
ACH-000950,-0.3436623611370191
ACH-000953,-0.3601677687990041
ACH-000954,-0.4873439972907484
ACH-000957,-0.2150573510023666
ACH-000958,-0.25487442942986743
ACH-000960,-0.17899545557479465
ACH-000963,-0.13637157176924114
ACH-000968,-0.19897475848057428
ACH-000969,-0.18354985356274697
ACH-000972,-0.2270858484106493
ACH-000973,-0.14947651797648612
ACH-000974,-0.18324756201533848
ACH-000978,-0.13046403774385285
ACH-000984,-0.12348582011468667
ACH-000986,-0.14246195536101475
ACH-000988,-0.056262845669611816
ACH-000993,-0.1697711932015398
ACH-000994,-0.2273084135498446
ACH-000996,0.07821643241232308
ACH-001001,-0.522448161377514
ACH-001020,-0.39206432349772863
ACH-001028,-0.21069549505378016
ACH-001031,-0.2015947824985252
ACH-001038,-0.09401510294813736
ACH-001048,-0.09832370048974208
ACH-001050,-0.2217948996413295
ACH-001053,-0.07248618296234476
ACH-001054,-0.3377494274272481
ACH-001061,-0.5810537279734346
ACH-001067,-0.054460246604397994
ACH-001075,-0.09569470721469801
ACH-001096,-0.25984186999482234
ACH-001111,-0.5886760633673417
ACH-001119,-0.24358450691531275
ACH-001128,-0.32465827582926715
ACH-001134,-0.2534311529954976
ACH-001151,-0.11653092162953528
ACH-001163,-0.24878858353994074
ACH-001164,-0.17703224618458738
ACH-001183,-0.2281405810165691
ACH-001192,-0.2447991938398644
ACH-001193,-0.36365833143568016
ACH-001196,-0.25228863376987315
ACH-001197,-0.4997041296018928
ACH-001205,-0.09396330294644607
ACH-001211,-0.19730765447826956
ACH-001212,-0.21936489244726484
ACH-001228,-0.2558058577520127
ACH-001232,-0.26753810383962684
ACH-001239,-0.16957641621075625
ACH-001270,0.19681878389516624
ACH-001274,-0.1607779010669146
ACH-001275,-0.05753078192298596
ACH-001277,-0.2981865224516574
ACH-001278,-0.3016226280091715
ACH-001280,-0.2331636476126032
ACH-001283,0.10258373073223544
ACH-001289,-0.19026434298446332
ACH-001300,-0.1677704498332548
ACH-001301,-0.29036182086299944
ACH-001302,0.08188090141539067
ACH-001306,-0.23438231576525265
ACH-001318,-0.09227183799671952
ACH-001322,-0.3230583289945875
ACH-001328,-0.06362418153956166
ACH-001332,-0.043287423641685405
ACH-001336,-0.14689096117246614
ACH-001346,-0.07154700479757152
ACH-001353,-0.18951155937596484
ACH-001354,-0.1336204864464246
ACH-001367,-0.19678947384325388
ACH-001368,-0.2920828957306722
ACH-001374,-0.10917213530653357
ACH-001377,-0.023269947566273628
ACH-001380,-0.14178447475908934
ACH-001391,-0.2647303288245161
ACH-001408,-0.17995501745322962
ACH-001430,-0.08511018004845082
ACH-001431,-0.2789113466607997
ACH-001450,-0.5830137174055725
ACH-001496,-0.2320260895080219
ACH-001500,-0.16268734381188307
ACH-001523,-0.1844530677596984
ACH-001532,-0.039802708974109466
ACH-001550,-0.29409378523896695
ACH-001552,-0.21405375907822927
ACH-001554,-0.2459714537345112
ACH-001654,-0.15781275803547384
ACH-001735,-0.43121981683789307
ACH-001736,-0.470063813209657
ACH-001737,0.24125948910380385
ACH-001740,-0.2115705100644892
ACH-001745,-0.1859705898108862
ACH-001765,-0.1245290998190772
