,FBXW12 (285231)
ACH-000004,-0.1781150555865962
ACH-000005,-0.1998690578307332
ACH-000007,-0.12831898976945386
ACH-000009,-0.35698356974201856
ACH-000011,-0.4009148596098856
ACH-000012,-0.29566704984469905
ACH-000013,-0.17501191601973334
ACH-000014,-0.2757151947937341
ACH-000015,-0.3468032780067211
ACH-000017,-0.2496642826300049
ACH-000018,-0.3956942439707473
ACH-000019,-0.14673357267860898
ACH-000021,-0.20573240127347814
ACH-000022,-0.191872746470954
ACH-000025,-0.3787705331111907
ACH-000028,-0.2970010540719256
ACH-000030,-0.3130684151208904
ACH-000035,-0.19395650851501184
ACH-000036,-0.20169632434049795
ACH-000037,-0.27179426943560997
ACH-000039,-0.3586906861078664
ACH-000040,-0.18230383218108065
ACH-000041,-0.35618385039865524
ACH-000042,-0.29736483817645265
ACH-000045,-0.3349652511053017
ACH-000047,-0.1776807004439209
ACH-000052,0.01899005122787784
ACH-000053,-0.3118123801798902
ACH-000054,-0.21499186457534414
ACH-000055,-0.35426810614889565
ACH-000060,-0.2419279713274761
ACH-000067,-0.3239950400646179
ACH-000070,-0.40882843352799664
ACH-000075,-0.3743523812041893
ACH-000078,-0.289444206255198
ACH-000082,-0.2167451628469387
ACH-000085,-0.2122894553408352
ACH-000086,-0.2612362764357845
ACH-000087,-0.32517981294793064
ACH-000092,-0.2965701913199292
ACH-000095,-0.2743227266197879
ACH-000097,-0.26165876825687817
ACH-000098,-0.3129778930712453
ACH-000099,-0.3010857807022996
ACH-000108,-0.2562456001757495
ACH-000113,-0.29861018782803866
ACH-000116,-0.2746880896577865
ACH-000118,-0.2733226644715242
ACH-000120,-0.3281009825177647
ACH-000123,-0.2795479614242927
ACH-000127,-0.3452603716948094
ACH-000128,-0.2738048660795061
ACH-000132,-0.16728879819799286
ACH-000133,-0.32423330927956395
ACH-000137,-0.055976000287449916
ACH-000138,-0.19025889037409432
ACH-000142,-0.252125096508872
ACH-000143,-0.4378123948549589
ACH-000146,-0.355895394692178
ACH-000148,-0.2681338885449366
ACH-000150,-0.4407678257989301
ACH-000152,-0.1894896585816497
ACH-000153,-0.1419927602317247
ACH-000159,-0.3361309911661536
ACH-000160,-0.2943958074143985
ACH-000163,-0.3380638234598377
ACH-000167,-0.5016680764775312
ACH-000168,-0.2907418417617776
ACH-000169,-0.22960007326775936
ACH-000178,-0.10513752100275747
ACH-000183,-0.14394147244374614
ACH-000188,-0.3800487071388294
ACH-000189,-0.2865463717296151
ACH-000190,-0.2633517185821892
ACH-000198,-0.23235129328821
ACH-000203,-0.02672665081004763
ACH-000204,-0.18164027701392835
ACH-000206,-0.2230749187733969
ACH-000207,-0.3839323527533828
ACH-000208,-0.4816707129026268
ACH-000210,-0.581167005893825
ACH-000211,-0.31338654892609263
ACH-000215,-0.17066253914838797
ACH-000221,-0.2750921218025964
ACH-000222,-0.2266533719439461
ACH-000223,-0.3444132252107993
ACH-000226,-0.26598789540481904
ACH-000227,-0.4764829028679709
ACH-000228,-0.18662274324950126
ACH-000231,-0.2409960438465841
ACH-000232,-0.260657239912907
ACH-000233,-0.26272610946575553
ACH-000234,-0.3455495472892388
ACH-000235,-0.24976893550953386
ACH-000237,-0.334674410870473
ACH-000238,-0.4045622283605413
ACH-000242,-0.4559883298201923
ACH-000243,-0.17870673461430364
ACH-000244,-0.5535618921000841
ACH-000246,-0.13894359270824547
ACH-000248,-0.2567225205678531
ACH-000250,-0.227892996997976
ACH-000251,-0.14172539093084238
ACH-000252,-0.2290111479620912
ACH-000253,-0.06252179977150403
ACH-000255,-0.4723567710413286
ACH-000256,-0.386488539426478
ACH-000257,-0.15965510437929212
ACH-000258,-0.5533531089821527
ACH-000259,-0.1978591811650294
ACH-000260,-0.2657432156743393
ACH-000261,-0.2767921607972313
ACH-000262,-0.2301988618528933
ACH-000263,-0.16062178776348718
ACH-000264,-0.3323372451564588
ACH-000265,-0.3530693246256383
ACH-000266,-0.24369868178285256
ACH-000272,-0.2443331083466813
ACH-000274,-0.4952038206314941
ACH-000277,-0.2740118394483105
ACH-000278,-0.2080196823961175
ACH-000279,-0.310443683921684
ACH-000280,-0.3097037989973318
ACH-000281,-0.20616547349664904
ACH-000288,-0.3333015934679516
ACH-000291,-0.18598241853971934
ACH-000293,-0.3042173697511542
ACH-000294,-0.4397568152036384
ACH-000295,-0.3745610026218201
ACH-000296,-0.4275075539292937
ACH-000302,-0.2207917732544955
ACH-000304,-0.08906402775114405
ACH-000307,-0.28614169384460464
ACH-000308,-0.20336566894447464
ACH-000310,-0.5257077360735514
ACH-000311,-0.3058766301268087
ACH-000312,-0.17937026333709225
ACH-000315,-0.15702012398060894
ACH-000316,-0.15960934220196435
ACH-000317,-0.2260090179709007
ACH-000318,-0.3183986320727036
ACH-000319,-0.29105021794294705
ACH-000320,-0.281501712640438
ACH-000322,-0.38645175636814055
ACH-000323,-0.3558322210343036
ACH-000324,-0.25369815605296153
ACH-000329,-0.22281903423829055
ACH-000330,-0.22339923413428586
ACH-000331,-0.3341211700459473
ACH-000332,-0.2645961546822803
ACH-000334,-0.35615923837935426
ACH-000335,-0.21289414564514667
ACH-000336,-0.4600503622849015
ACH-000337,-0.26943287932744986
ACH-000338,-0.7752818352981901
ACH-000339,-0.22506667694521595
ACH-000341,-0.36085251045528144
ACH-000348,-0.22749379766160285
ACH-000350,-0.14490715346895994
ACH-000352,-0.3710059562909585
ACH-000356,-0.05201548598957026
ACH-000361,-0.0726205466339182
ACH-000362,-0.3582463626621935
ACH-000363,-0.2576006984116869
ACH-000364,-0.2838632311654759
ACH-000365,-0.3416187851282027
ACH-000366,-0.2144516097071653
ACH-000368,-0.27646586149667685
ACH-000374,-0.2621119922289036
ACH-000375,-0.470913580841487
ACH-000376,-0.2759020534949792
ACH-000381,-0.3188936930209225
ACH-000383,-0.24366317123828946
ACH-000387,-0.3179773356388077
ACH-000389,-0.25436852143021715
ACH-000390,-0.31270931761861737
ACH-000393,-0.3026123612323516
ACH-000395,-0.3868385824973258
ACH-000396,-0.2823746265828307
ACH-000397,-0.20524212579071305
ACH-000401,-0.07793380617545538
ACH-000402,0.0060178816235099035
ACH-000403,-0.2511156713256758
ACH-000404,-0.2605805408191921
ACH-000406,-0.2677858951774876
ACH-000407,-0.42221191647234535
ACH-000408,-0.4036002226253592
ACH-000410,-0.2537780722108931
ACH-000411,-0.2766262348559024
ACH-000414,-0.3167511191375548
ACH-000415,-0.3482263099017724
ACH-000416,-0.3107641788996517
ACH-000420,-0.4232128252280733
ACH-000421,-0.13350513761415256
ACH-000424,-0.12429434725203295
ACH-000425,-0.17482360717848905
ACH-000426,-0.3611243582836149
ACH-000427,-0.14349875950150195
ACH-000433,-0.0848927278257335
ACH-000435,-0.14292962952200347
ACH-000436,-0.2767954985020842
ACH-000444,-0.17119480522056976
ACH-000445,-0.10870318257141363
ACH-000448,-0.17498516746740655
ACH-000450,-0.3828620737693113
ACH-000452,-0.29285872253959433
ACH-000454,-0.2572162215649094
ACH-000458,-0.3402485854406108
ACH-000459,-0.4519304771255302
ACH-000460,-0.2951351892958842
ACH-000461,-0.2636185336662837
ACH-000463,-0.18093041646157745
ACH-000464,-0.3116241415827502
ACH-000466,-0.2975755871766099
ACH-000467,-0.3190680906145893
ACH-000468,-0.3377928133045506
ACH-000469,-0.3578852493544392
ACH-000470,-0.18198958092760112
ACH-000471,-0.2475972233596227
ACH-000472,-0.34299805302368064
ACH-000473,-0.2880216475886555
ACH-000475,-0.3645527662144953
ACH-000476,-0.2243851988203373
ACH-000477,-0.35238022293265964
ACH-000479,0.050172735657681516
ACH-000480,-0.32704852304977505
ACH-000481,-0.26933163978337304
ACH-000483,-0.16466733663626087
ACH-000484,-0.1808526015115611
ACH-000485,-0.3979732163612105
ACH-000486,-0.31330837411850043
ACH-000487,-0.24288148888760056
ACH-000488,-0.24086474562734764
ACH-000490,-0.39092350188415775
ACH-000491,-0.3207346059579856
ACH-000495,-0.3707697989552692
ACH-000496,-0.2429895970078538
ACH-000499,-0.17343174056030544
ACH-000500,-0.08473397909209973
ACH-000502,-0.25552446673758394
ACH-000503,-0.3057484621310921
ACH-000505,-0.25480191244512
ACH-000507,-0.1310838762810312
ACH-000510,-0.2334063832876491
ACH-000511,-0.2539322908479312
ACH-000512,-0.2606684360928937
ACH-000516,-0.2508062870769265
ACH-000517,-0.4286605665675559
ACH-000518,-0.2390501366081213
ACH-000520,-0.27514929266846344
ACH-000521,-0.2363681049662401
ACH-000522,-0.2376507547303562
ACH-000524,-0.24664106941888506
ACH-000527,-0.1586567603649907
ACH-000528,-0.22745898832679665
ACH-000537,-0.27592086565002505
ACH-000541,-0.2095741183071544
ACH-000542,-0.32261969950133845
ACH-000544,-0.3279226165212768
ACH-000545,-0.2372025290059018
ACH-000547,-0.32344963361720697
ACH-000548,-0.3016514006600182
ACH-000549,-0.20998939114581575
ACH-000550,-0.35238415430449954
ACH-000552,-0.2653055535335705
ACH-000556,-0.3749532192968464
ACH-000557,-0.3539394233970305
ACH-000569,-0.010914375914327302
ACH-000570,-0.3000584061357113
ACH-000571,-0.2311654552530073
ACH-000573,-0.31075418489873896
ACH-000576,-0.2792874231243177
ACH-000579,-0.5346055378629145
ACH-000580,-0.20241878580383849
ACH-000584,-0.24218194155630995
ACH-000585,-0.3065644106253733
ACH-000588,-0.31826033724960806
ACH-000589,-0.15571126989159326
ACH-000591,-0.13733320295403892
ACH-000593,-0.3684121275487373
ACH-000600,-0.3057220790144516
ACH-000601,-0.2170769447217513
ACH-000605,-0.28136043152633283
ACH-000606,-0.2327210974405976
ACH-000608,-0.3239065793146553
ACH-000614,-0.272410066103268
ACH-000616,-0.2259263798819062
ACH-000618,-0.1544283116399014
ACH-000619,-0.379775102823755
ACH-000620,-0.20797266812001045
ACH-000621,-0.2725276167601864
ACH-000622,-0.5084338714008141
ACH-000623,-0.18947227817372653
ACH-000624,-0.2971779728287195
ACH-000627,-0.3341825483353357
ACH-000630,-0.26588460845079875
ACH-000631,-0.4529444585624773
ACH-000632,-0.17466182721487844
ACH-000633,-0.3130195301601196
ACH-000637,-0.10886099149137153
ACH-000638,-0.13760616141962548
ACH-000646,-0.332806584045888
ACH-000647,-0.20863086598828487
ACH-000648,-0.3115797149082677
ACH-000649,-0.30822884408161666
ACH-000651,-0.10665122119028307
ACH-000652,-0.3761468060996957
ACH-000653,-0.34534003120719164
ACH-000657,-0.270042921259928
ACH-000658,-0.3850505773214886
ACH-000661,-0.35632858988984706
ACH-000662,-0.4880260959786102
ACH-000663,-0.13453702331531806
ACH-000665,-0.3030188294023468
ACH-000671,-0.2816466927952625
ACH-000672,-0.14614221859967652
ACH-000673,-0.30494116949946665
ACH-000676,-0.12959043550249266
ACH-000677,-0.305351493430258
ACH-000681,-0.27393473667269497
ACH-000683,-0.21665829008897905
ACH-000684,-0.12303341286376915
ACH-000688,-0.2477869630771323
ACH-000693,-0.2670293845126466
ACH-000694,-0.22664008030250035
ACH-000695,-0.1464047422361202
ACH-000696,-0.2538245554541885
ACH-000697,-0.11221203411156867
ACH-000699,-0.3143243130965607
ACH-000701,-0.08240448456968524
ACH-000706,-0.3960335018872253
ACH-000711,-0.2115982786145309
ACH-000713,-0.2452773862030272
ACH-000714,-0.3586631528164934
ACH-000718,-0.2038445893479656
ACH-000720,-0.2747443498661701
ACH-000721,-0.3462376391943163
ACH-000724,-0.19276948457959284
ACH-000725,-0.17794569161388005
ACH-000732,-0.08570208424580332
ACH-000734,-0.20965334570520816
ACH-000735,-0.2498883719083537
ACH-000736,-0.1871517563027256
ACH-000738,-0.2601770288836581
ACH-000746,-0.25902800638573353
ACH-000747,-0.14142599362232275
ACH-000748,-0.2779961754264761
ACH-000753,-0.306297785738637
ACH-000756,-0.3877125173706712
ACH-000757,-0.24881011002401698
ACH-000758,-0.13654944473053046
ACH-000760,-0.3490137883583945
ACH-000762,-0.49121510131093205
ACH-000763,-0.2944883690469747
ACH-000764,-0.3726731044882561
ACH-000765,-0.1380974806488547
ACH-000766,-0.3045325265556204
ACH-000767,-0.17458877949798635
ACH-000768,-0.4212798625208003
ACH-000769,-0.38953418352709385
ACH-000770,-0.3688224137022899
ACH-000771,-0.10561591794769022
ACH-000773,-0.32978065834323783
ACH-000776,-0.3203117793277848
