,PCBP1 (5093)
ACH-000295,-0.9078811781318032
ACH-000296,-0.7285573441661171
ACH-000302,-1.1010472631142447
ACH-000304,-1.1890211385318543
ACH-000307,-1.1493270695520164
ACH-000308,-1.2283446559697253
ACH-000310,-0.716736308184943
ACH-000311,-1.071698443752348
ACH-000312,-1.147315245656804
ACH-000315,-0.7096978533629684
ACH-000316,-1.0738763733961605
ACH-000317,-1.187090012211287
ACH-000318,-1.1579513938520307
ACH-000319,-0.8506802067274216
ACH-000320,-0.9795395418538696
ACH-000322,-0.8607127193204338
ACH-000323,-0.8307927553851976
ACH-000324,-0.99632811702585
ACH-000329,-1.1239101664614637
ACH-000330,-1.0450848514473547
ACH-000331,-1.1414818222406689
ACH-000332,-0.9764624415392372
ACH-000334,-0.3313817239729207
ACH-000335,-1.0984707935265627
ACH-000336,-0.6784420986604394
ACH-000337,-1.3583003361140178
ACH-000338,-1.1112128841337072
ACH-000339,-0.9126769101905802
ACH-000341,-1.1374449948021168
ACH-000348,-1.135974232948033
ACH-000350,-0.8264381756546856
ACH-000352,-1.1942324711069328
ACH-000356,-0.9843784264379144
ACH-000361,-0.9593481179786386
ACH-000362,-1.036407860611403
ACH-000363,-1.1169882315202568
ACH-000364,-0.8839480664022774
ACH-000365,-0.9118835569800949
ACH-000366,-0.969420070891542
ACH-000368,-1.2440716740618705
ACH-000374,-1.1569189286430268
ACH-000375,-0.9913168658588409
ACH-000376,-1.2903248545772816
ACH-000381,-1.1593168011530686
ACH-000383,-1.1616647732523229
ACH-000387,-0.8815838466478723
ACH-000389,-1.1419021218248566
ACH-000390,-1.0732206222614131
ACH-000393,-0.9951833130445256
ACH-000395,-1.0941748266343805
ACH-000396,-0.8191576518851591
ACH-000397,-1.4814956303878903
ACH-000401,-1.1778676525920475
ACH-000402,-0.9350726575283992
ACH-000403,-1.1762488488900391
ACH-000404,-1.0902200360191132
ACH-000406,-1.0655998413756915
ACH-000407,-1.0022624000193157
ACH-000408,-1.2304364876648275
ACH-000410,-0.8448884759128531
ACH-000411,-1.0542243484171931
ACH-000414,-1.2098372793724508
ACH-000415,-1.2551565296050136
ACH-000416,-1.0321638918538645
ACH-000420,-0.8984216225180667
ACH-000421,-0.8032613194213281
ACH-000424,-1.1461249570000125
ACH-000425,-0.6057959052880796
ACH-000426,-1.2074939811442251
ACH-000427,-1.1293907169618629
ACH-000433,-0.8587886624906651
ACH-000435,-0.78889471143352
ACH-000436,-1.0017242131234532
ACH-000444,-1.196529493060388
ACH-000445,-0.826269213185829
ACH-000448,-0.9394573016543231
ACH-000450,-1.1664464180581535
ACH-000452,-1.0521509587840367
ACH-000454,-1.233826788590763
ACH-000458,-0.8867789748989435
ACH-000459,-1.1240891299924918
ACH-000460,-1.0410466406769592
ACH-000461,-0.8722089747154321
ACH-000463,-1.1235095020177142
ACH-000464,-1.309578839884051
ACH-000466,-1.4086566339219906
ACH-000467,-1.2733069396714152
ACH-000468,-0.5663578855276967
ACH-000469,-0.943121213493974
ACH-000470,-0.9510888589987734
ACH-000471,-0.8756919855722968
ACH-000472,-1.2962900260677734
ACH-000473,-1.2574608708804649
ACH-000475,-0.9277801162051884
ACH-000476,-0.89748545985063
ACH-000477,-1.17653758300666
ACH-000479,-0.9372754085899806
ACH-000480,-1.1587341436422136
ACH-000481,-1.170299112049445
ACH-000483,-1.2901279473629859
ACH-000484,-1.4099340112472314
ACH-000485,-1.0500609650593746
ACH-000486,-1.3342913127172775
ACH-000487,-0.7348312851095538
ACH-000488,-1.1475377593424982
ACH-000490,-1.0444135096799203
ACH-000491,-0.9088759919116154
ACH-000495,-1.1033101540192312
ACH-000496,-0.9541510996485124
ACH-000499,-0.9335641577761262
ACH-000500,-1.0164293722875672
ACH-000502,-1.09259533145816
ACH-000503,-1.3597279827672204
ACH-000505,-0.8568988003406355
ACH-000507,-1.091789188274859
ACH-000510,-1.1401408261724095
ACH-000511,-0.8579051733782725
ACH-000512,-1.1449363860329314
ACH-000516,-0.9153096427142544
ACH-000517,-1.0665026691113138
ACH-000518,-1.4019135758071029
ACH-000520,-1.1265408280903726
ACH-000521,-1.0665451212232342
ACH-000522,-0.9579916758767728
ACH-000524,-0.7139250032921044
ACH-000527,-0.8437158408083063
ACH-000528,-1.2395216687715491
ACH-000537,-0.8223903707809309
ACH-000541,-0.6828434150255879
ACH-000542,-1.1146864462607946
ACH-000544,-1.1182338606953115
ACH-000545,-1.0574682363494656
ACH-000547,-1.1619384675721391
ACH-000548,-1.2572170321597531
ACH-000549,-1.2671035002288276
ACH-000550,-1.1311067875553094
ACH-000552,-1.1875461494738442
ACH-000556,-0.7837728945700202
ACH-000557,-0.8582441603641601
ACH-000569,-1.055084879617933
ACH-000570,-1.157243885629362
ACH-000571,-1.1493978469811517
ACH-000573,-0.7783528213596584
ACH-000576,-1.1197385640237958
ACH-000579,-1.0689525649913425
ACH-000580,-1.5503041203699541
ACH-000584,-1.1491405027340544
ACH-000585,-0.7759426587505445
ACH-000588,-0.9963703393854696
ACH-000589,-1.2615792027509796
ACH-000591,-1.1961921562065578
ACH-000593,-0.8279004381574508
ACH-000600,-0.6358048802614463
ACH-000601,-1.0571679625606731
ACH-000605,-1.0551421272872021
ACH-000606,-1.1310876384522526
ACH-000608,-1.0485044397513803
ACH-000614,-1.307382225371425
ACH-000616,-1.13838897483183
ACH-000618,-1.1586795076020189
ACH-000619,-1.2588053869172475
ACH-000620,-0.8122978236788848
ACH-000621,-0.7782515812423791
ACH-000622,-1.173816400730475
ACH-000623,-1.262074770109518
ACH-000624,-0.8528442219473056
ACH-000627,-0.7214287061279089
ACH-000630,-0.9598906039094628
ACH-000631,-1.0595141939565191
ACH-000632,-1.0319287008434397
ACH-000633,-1.0202672740169103
ACH-000637,-1.1138308586239718
ACH-000638,-1.0408649128173326
ACH-000646,-1.0134636989016497
ACH-000647,-1.0129950389818967
ACH-000648,-1.2502021396135738
ACH-000649,-0.9516674136542462
ACH-000651,-0.9675614728109684
ACH-000652,-0.9115818137849012
ACH-000653,-1.2263460669504092
ACH-000657,-1.0640515571799407
ACH-000658,-0.8169383434078682
ACH-000661,-0.9046905232817444
ACH-000662,-1.2103767604258235
ACH-000663,-1.222554976395656
ACH-000665,-0.9263574069238796
ACH-000671,-0.5542063990672752
ACH-000672,-0.8456286908109526
ACH-000673,-1.1380253890248422
ACH-000676,-0.985578055593655
ACH-000677,-0.6703366431993378
ACH-000681,-0.9932271193266656
ACH-000683,-0.5704286655815192
ACH-000684,-0.7237150373034917
ACH-000688,-0.8638948926096515
ACH-000693,-1.0154914514743885
ACH-000694,-1.1108195628999364
ACH-000695,-0.958616583788112
ACH-000696,-1.0714687127296123
ACH-000697,-1.03015805916237
ACH-000699,-1.4740493141969568
ACH-000701,-0.6540019730307056
ACH-000706,-1.086619620594923
ACH-000711,-1.1130580940351789
ACH-000713,-0.8824617015564163
ACH-000714,-0.8157232494963264
ACH-000718,-1.0013477972335172
ACH-000720,-1.1860718731055535
ACH-000721,-1.0678039885934616
ACH-000724,-1.5181916170417449
ACH-000725,-0.8793224633258903
ACH-000732,-1.3998123591613842
ACH-000734,-0.8000866483275405
ACH-000735,-1.1368081721890455
ACH-000736,-1.0002334277365892
ACH-000738,-0.7878358663341319
ACH-000746,-0.6936106309577625
ACH-000747,-1.339675542674845
ACH-000748,-1.1955140316264845
ACH-000753,-1.0848112809311
ACH-000756,-1.2812919364222628
ACH-000757,-0.9265703483282248
ACH-000758,-0.935461514743275
ACH-000760,-0.9955082135879438
ACH-000762,-0.9812514496336532
ACH-000763,-0.7327449734157628
ACH-000764,-1.1011939032559759
ACH-000765,-0.9885938200393772
ACH-000766,-1.1753802112217822
ACH-000767,-0.5066783884088567
ACH-000768,-1.202817019232297
ACH-000769,-0.9810299155264623
ACH-000770,-1.2251804121174688
ACH-000771,-1.1608557792900478
ACH-000773,-1.0721038947289294
ACH-000776,-0.9658744355721433
ACH-000777,-0.9487452290587336
ACH-000778,-1.200727901181566
ACH-000781,-1.0171937356037888
ACH-000782,-1.0562218682215174
ACH-000783,-1.1177787108756632
ACH-000784,-1.1262023991850494
ACH-000785,-1.0357328356749276
ACH-000787,-0.9860988998633216
ACH-000788,-0.8730493247107828
ACH-000791,-1.0428536511864308
ACH-000792,-1.391980846311315
ACH-000794,-1.022382292749068
ACH-000796,-1.256938686256284
ACH-000798,-1.077220785934228
ACH-000799,-0.9036659075314124
ACH-000800,-1.0773072149611131
ACH-000802,-0.9666209990717752
ACH-000804,-0.8333832457210508
ACH-000805,-1.1163506368844496
ACH-000809,-0.9144705434855444
ACH-000810,-0.718777308052593
ACH-000811,-0.580694692033895
ACH-000817,-1.0369006785627064
ACH-000819,-0.9179259988945424
ACH-000820,-1.4252728664981569
ACH-000821,-0.8094351299690055
ACH-000822,-1.4105457544714508
ACH-000823,-1.135069667070182
ACH-000824,-0.5873897804829554
ACH-000827,-1.1969113885017786
ACH-000829,-1.2374018531454056
ACH-000831,-0.9882550249638556
ACH-000832,-1.0707261865069098
ACH-000833,-1.2867208101452676
ACH-000834,-0.953162038772314
ACH-000835,-0.9828304024340596
ACH-000836,-1.2772204139814634
ACH-000837,-0.9954753334464608
ACH-000838,-0.9191158238051732
ACH-000839,-1.0311893836885744
ACH-000840,-1.0215521194295305
ACH-000841,-0.9680373412501844
ACH-000843,-1.2184467089299025
ACH-000846,-1.0551609978464314
ACH-000847,-0.7379332635424621
ACH-000848,-1.2293842764407732
ACH-000849,-0.8352591963979129
ACH-000851,-0.9763558903643316
ACH-000855,-0.9662476373273488
ACH-000856,-0.889682157991333
ACH-000858,-1.2182533405815
ACH-000859,-1.0654290098781949
ACH-000861,-0.7440505776769967
ACH-000862,-1.0198830329969275
ACH-000865,-1.067922176793446
ACH-000866,-0.9977732912103576
ACH-000867,-0.9245988492056938
ACH-000869,-0.8362324522885851
ACH-000872,-0.9638297063815447
ACH-000873,-0.9244938968141272
ACH-000876,-1.136875320007377
ACH-000878,-1.355416738649451
ACH-000880,-0.9191388854556072
ACH-000881,-1.0363989828796096
ACH-000882,-1.1349060552214236
ACH-000884,-1.0190045736297308
ACH-000885,-1.0731802772008907
ACH-000887,-1.0139395559143458
ACH-000889,-1.0416838373145074
ACH-000896,-1.1210295329119109
ACH-000898,-1.2673575521220064
ACH-000900,-1.0552101414346466
ACH-000901,-1.1116251497058505
ACH-000905,-1.166837958448906
ACH-000906,-0.8973361789008765
ACH-000907,-1.121413545674636
ACH-000910,-0.733237601608166
ACH-000911,-0.9988773030807389
ACH-000912,-1.0804147789991945
ACH-000913,-1.0857329534923867
ACH-000915,-0.8231577961621417
ACH-000916,-1.1476242655415296
ACH-000917,-1.0962979948633902
ACH-000920,-0.7214526949735723
ACH-000921,-1.0774324679916207
ACH-000924,-1.1376213293816064
ACH-000926,-0.993530211440436
ACH-000928,-1.0122220934349475
ACH-000929,-0.9338406691541329
ACH-000932,-0.8263169888881151
ACH-000935,-1.0305672370099928
ACH-000936,-0.9801417059685518
ACH-000937,-0.8701892467751713
ACH-000938,-1.087064512096878
ACH-000939,-1.354253242200674
ACH-000941,-1.084499541350356
ACH-000943,-1.0334555596472186
ACH-000946,-1.0409873804185166
ACH-000947,-1.2262208655088975
ACH-000948,-1.3161802058135343
ACH-000950,-0.997033621980418
ACH-000953,-0.5393845304321694
ACH-000954,-0.950019011359601
ACH-000957,-1.191366070070172
ACH-000958,-1.1175515320851173
ACH-000960,-1.0078001185137255
ACH-000963,-1.3050370503042727
ACH-000968,-1.1689936956518423
ACH-000969,-1.0731383539363395
ACH-000972,-1.080701441175292
ACH-000973,-1.0895919192515184
ACH-000974,-0.8842073682529115
ACH-000978,-1.1857707033063511
ACH-000984,-0.8811885520943642
ACH-000986,-1.0935376773269223
ACH-000988,-1.1153680196005
ACH-000993,-1.0087772400847577
ACH-000994,-1.1925611393080433
ACH-000996,-0.9973727165534424
ACH-001001,-0.9488041643582488
ACH-001020,-1.0479050382417434
ACH-001028,-1.0087674844431729
ACH-001031,-1.1045436989475619
ACH-001038,-1.1173266621663556
ACH-001048,-0.9027075339554872
ACH-001050,-0.9606350627303388
ACH-001053,-0.4224465050911704
ACH-001054,-0.8814245009730359
ACH-001061,-0.9859183760549296
ACH-001067,-1.123655183333054
ACH-001075,-1.3527161091446438
ACH-001096,-0.8684641112201381
ACH-001111,-1.0864027557678964
ACH-001119,-1.0606467522152514
ACH-001128,-1.0886358364269448
ACH-001134,-0.8790033928996829
ACH-001151,-0.9688807093307901
ACH-001163,-1.132295679597369
ACH-001164,-0.9149722625815168
ACH-001183,-1.2639006182170625
ACH-001192,-0.9568845559856868
ACH-001193,-1.2908111248780991
ACH-001196,-0.9327888765523512
ACH-001197,-1.0748633822500056
ACH-001205,-1.031659441481722
ACH-001211,-0.8887754803141726
ACH-001212,-1.1357897712105407
ACH-001228,-1.0728367234951166
ACH-001232,-0.9188736414858112
ACH-001239,-0.9797104606671188
ACH-001270,-1.011596260371443
ACH-001274,-1.063211665737692
ACH-001275,-1.0433036432258986
ACH-001277,-1.0048793076647142
ACH-001278,-0.9355464719568792
ACH-001280,-1.293017689356791
ACH-001283,-1.0407182499406962
ACH-001289,-0.9885163967543884
ACH-001300,-0.7477988259938216
ACH-001301,-0.7564601988109284
ACH-001302,-0.9367677517032084
ACH-001306,-0.9573816547567572
ACH-001318,-0.9551403096854988
ACH-001322,-0.9948365688281562
ACH-001328,-1.1406180679781468
ACH-001332,-1.17180192006092
ACH-001336,-1.151815607803027
ACH-001346,-1.1715018777602209
ACH-001353,-1.0684155543724578
ACH-001354,-1.083590236063963
ACH-001367,-0.8012157801103139
ACH-001368,-0.9017776673364568
ACH-001374,-1.1206011644428715
ACH-001377,-1.047107985882186
ACH-001380,-1.2873565080646578
ACH-001391,-0.6424680825955095
ACH-001408,-1.2163300052947859
ACH-001430,-0.8485653112216323
ACH-001431,-0.9575953000756668
ACH-001450,-0.8588212223034457
ACH-001496,-1.1378070244791059
ACH-001500,-0.7379173829735424
ACH-001523,-1.1958802987229151
ACH-001532,-0.9751323631410881
ACH-001550,-1.0915269918693518
ACH-001552,-0.8699697595938767
ACH-001554,-0.9843047356831778
ACH-001654,-1.0116637962637025
ACH-001735,-1.005923492665013
ACH-001736,-0.9959645365010624
ACH-001737,-0.703201598337956
ACH-001740,-1.0277568834072748
ACH-001745,-0.9573914544798332
ACH-001765,-0.935584610057676
