,MC1R (4157)
ACH-000004,0.1936537348325932
ACH-000005,-0.029835957614831807
ACH-000007,0.08479224283238526
ACH-000009,0.02673106887192431
ACH-000011,-0.058314152703227574
ACH-000012,0.01155237863998161
ACH-000013,-0.021219627502792885
ACH-000014,-0.09184724440922372
ACH-000015,-0.010635923150916271
ACH-000017,-0.0002791063373756955
ACH-000018,0.13467995899468022
ACH-000019,-0.17309352349614895
ACH-000021,-0.02914945453156364
ACH-000022,-0.0023908353473779146
ACH-000025,-0.02200144110082572
ACH-000028,-0.09604752394287512
ACH-000030,-0.03267393931456915
ACH-000035,0.2189004934038859
ACH-000036,-0.1697079295268296
ACH-000037,-0.003258392030831664
ACH-000039,-0.22670459707358684
ACH-000040,-0.19658350424705487
ACH-000041,-0.0004836147950496608
ACH-000042,-0.06102958486672385
ACH-000045,-0.17484635832507395
ACH-000047,-0.19006085487386173
ACH-000052,0.19926373584639495
ACH-000053,-0.11543409959217205
ACH-000054,-0.018888893418824212
ACH-000055,0.18978420450243794
ACH-000060,-0.03985061400614085
ACH-000067,0.038456621183443264
ACH-000070,-0.033501903096832104
ACH-000075,-0.07422705501016523
ACH-000078,-0.2379969378926775
ACH-000082,-0.051830048660230436
ACH-000085,-0.1322965465264122
ACH-000086,0.143110657447993
ACH-000087,0.11496614908515035
ACH-000092,0.07018050275054277
ACH-000095,-0.07303238247095083
ACH-000097,0.02891786631302682
ACH-000098,0.017328293800695022
ACH-000099,-0.050999441573174965
ACH-000108,-0.2114328415327988
ACH-000113,-0.034949347566349764
ACH-000116,-0.01495956608838654
ACH-000118,-0.05039329916149648
ACH-000120,0.06496343713614748
ACH-000123,-0.08650468547173715
ACH-000127,0.12621350461278935
ACH-000128,0.06960784978016854
ACH-000132,0.013029225493948584
ACH-000133,0.1623257179493108
ACH-000137,0.040619504413712405
ACH-000138,-0.06120295903664499
ACH-000142,0.031697850350092975
ACH-000143,0.2714602876250677
ACH-000146,-0.15752178626690452
ACH-000148,0.037737121748224786
ACH-000150,-0.027659508962996352
ACH-000152,-0.01417790867029641
ACH-000153,-0.1896495112585553
ACH-000159,-0.022090634315160184
ACH-000160,0.03095892717923165
ACH-000163,0.04184046174463628
ACH-000167,0.11930703797348295
ACH-000168,-0.04857280263529933
ACH-000169,0.1270874790186061
ACH-000178,0.15557280426460993
ACH-000183,0.08216211045854854
ACH-000188,0.1294877622063214
ACH-000189,0.30004870596794314
ACH-000190,0.07355531082020811
ACH-000198,0.10651100370027827
ACH-000203,0.13757418154438758
ACH-000204,0.03885273697639138
ACH-000206,0.030296188350110064
ACH-000207,0.01878718028739206
ACH-000208,-0.031198227523050393
ACH-000210,0.1357444953897789
ACH-000211,-0.016765995553845243
ACH-000215,-0.0014928083414886366
ACH-000221,-0.3126709423117115
ACH-000222,0.1100452310466999
ACH-000223,0.025343277620192825
ACH-000226,0.006822614957115375
ACH-000227,0.18292515423531475
ACH-000228,-0.11706010177346494
ACH-000231,0.0035941597113193103
ACH-000232,0.04567570727689038
ACH-000233,-0.13850744259682718
ACH-000234,-0.004225301093565317
ACH-000235,-0.054253446495461086
ACH-000237,-0.07393583146138176
ACH-000238,-0.06739995104122605
ACH-000242,-0.3407576110872786
ACH-000243,0.1175769277001001
ACH-000244,-0.09361184509264284
ACH-000246,0.1565236485221979
ACH-000248,0.08517704380690153
ACH-000250,-0.11643294807155948
ACH-000251,-0.09883298072342674
ACH-000252,-0.1627761345199195
ACH-000253,-0.23357053098017894
ACH-000255,0.0645855902797612
ACH-000256,-0.14000815826383742
ACH-000257,-0.029892009748757043
ACH-000258,0.038727089103993466
ACH-000259,0.08815275185231435
ACH-000260,-0.03887592435307216
ACH-000261,-0.011463978512123862
ACH-000262,0.10070020849863402
ACH-000263,-0.1990237242688827
ACH-000264,-0.06157313890262004
ACH-000265,0.06706591079494062
ACH-000266,-0.014513522982707909
ACH-000272,0.02994614636778153
ACH-000274,-0.03211052379480795
ACH-000277,0.003167522315464261
ACH-000278,0.02640622371287307
ACH-000279,-0.06531108239958452
ACH-000280,-0.2155512338187603
ACH-000281,0.05441480331436743
ACH-000288,-0.060108797301184826
ACH-000291,0.11833180387239978
ACH-000293,0.07188320462724071
ACH-000294,-0.17768519644657385
ACH-000295,-0.18774166418178848
ACH-000296,0.03242304114460582
ACH-000302,0.10858007657396256
ACH-000304,0.2027526694210612
ACH-000307,0.031759620881421216
ACH-000308,-0.004325045370343343
ACH-000310,-0.10721758902135564
ACH-000311,0.010861934627152778
ACH-000312,-0.09941857858622884
ACH-000315,-0.13605813386188226
ACH-000316,0.0763184016187511
ACH-000317,0.05859905041839925
ACH-000318,0.10211598941931244
ACH-000319,0.13523243601006646
ACH-000320,0.12804740380372956
ACH-000322,-0.013158643188595364
ACH-000323,0.055027100159865484
ACH-000324,-0.1620970963855036
ACH-000329,-0.04605631540150544
ACH-000330,-0.026194592241353842
ACH-000331,-0.039630032623532194
ACH-000332,-0.015066193645430912
ACH-000334,0.04770387364151071
ACH-000335,-0.043948484398846466
ACH-000336,0.1201691855648724
ACH-000337,-0.17654664687573354
ACH-000338,0.3193224254109005
ACH-000339,0.017119043560988517
ACH-000341,0.14835308564621968
ACH-000348,-0.032523192296225564
ACH-000350,-0.10842685265274732
ACH-000352,-0.003989351886343388
ACH-000356,-0.08399704580827719
ACH-000361,0.027560401868673333
ACH-000362,-0.02714800226017864
ACH-000363,-0.02436229000894005
ACH-000364,-0.055704457266386516
ACH-000365,-0.040794045285774204
ACH-000366,-0.12342160079312445
ACH-000368,-0.09172405447490106
ACH-000374,0.1924770785748163
ACH-000375,0.09204783453892118
ACH-000376,0.06998030121884857
ACH-000381,0.09705599375023552
ACH-000383,0.0011389180862381107
ACH-000387,-0.06222795397002056
ACH-000389,-0.12841212896230686
ACH-000390,-0.060873783601887575
ACH-000393,-0.09614313718790857
ACH-000395,-0.16322678856505873
ACH-000396,0.02244191527972543
ACH-000397,-0.004680043609223669
ACH-000401,0.007925806180474849
ACH-000402,0.06346416474727046
ACH-000403,-0.06366410676911866
ACH-000404,0.33496250302657216
ACH-000406,-0.06568210297149217
ACH-000407,-0.02776450958629637
ACH-000408,0.2335098498051085
ACH-000410,-0.05442392594890347
ACH-000411,-0.10263699639561844
ACH-000414,-0.04948807306129669
ACH-000415,0.14088138275185275
ACH-000416,0.04819583088080668
ACH-000420,-0.04828867049812502
ACH-000421,-0.002367259582766973
ACH-000424,0.013569153752259451
ACH-000425,0.11828586955577745
ACH-000426,0.05515875684947591
ACH-000427,-0.0680009009891211
ACH-000433,0.09881718239519592
ACH-000435,0.08769497628836267
ACH-000436,0.10730728558771624
ACH-000444,0.10637349368104618
ACH-000445,0.09004531374064087
ACH-000448,-0.03442956659032685
ACH-000450,-0.9496003810375768
ACH-000452,-0.06195291544867387
ACH-000454,-0.02777418838462118
ACH-000458,-0.08576841559314184
ACH-000459,-0.20180692857753596
ACH-000460,-0.10800420066356378
ACH-000461,0.04822589513163798
ACH-000463,-0.09985965415830536
ACH-000464,-0.08913361507521801
ACH-000466,0.02689655696991693
ACH-000467,-0.12294237676348065
ACH-000468,-0.17914525638450907
ACH-000469,-0.03113513341552382
ACH-000470,0.017058601850511137
ACH-000471,0.04957389871397403
ACH-000472,-0.0037376019919571203
ACH-000473,0.022177911536259646
ACH-000475,-0.08194802492191344
ACH-000476,-0.012854345308939452
ACH-000477,-0.09979853138383114
ACH-000479,0.16938098662669268
ACH-000480,-0.08766403373314142
ACH-000481,0.02087786859383612
ACH-000483,-0.03686180037160361
ACH-000484,-0.12809615139308422
ACH-000485,-0.1485796921773684
ACH-000486,-0.07795106412553575
ACH-000487,0.1541435478923398
ACH-000488,-0.003088248772825689
ACH-000490,0.020233274621026986
ACH-000491,-0.1548338965023507
ACH-000495,-0.02449331169651392
ACH-000496,0.001428267841940451
ACH-000499,-0.0228462728404394
ACH-000500,0.2586898013797487
ACH-000502,-0.07928385182503714
ACH-000503,0.1419949499792767
ACH-000505,-0.11018067099223036
ACH-000507,0.08587690796775313
ACH-000510,-0.05989786570056125
ACH-000511,0.15783377486992964
ACH-000512,0.3288977849112442
ACH-000516,-0.05095466448396381
ACH-000517,-0.06335096192754591
ACH-000518,-0.0063148364348447825
ACH-000520,0.017002818223141918
ACH-000521,-0.035115517769938334
ACH-000522,-0.009496910628726945
ACH-000524,-0.11176835615757127
ACH-000527,-0.07275117075074894
ACH-000528,-0.008983211903903165
ACH-000537,0.041638035252802685
ACH-000541,-0.08084255032758048
ACH-000542,-0.0556532718519492
ACH-000544,-0.001458559621860598
ACH-000545,-0.15825087946558405
ACH-000547,0.18406370356498306
ACH-000548,0.11252595573725188
ACH-000549,0.11488720875382727
ACH-000550,0.07607163399480084
ACH-000552,-0.059567035577947965
ACH-000556,-0.06850065663839366
ACH-000557,-0.13346362932187258
ACH-000569,-0.04519985842847337
ACH-000570,0.07791288843782779
ACH-000571,0.005966115261645778
ACH-000573,0.06819276630569213
ACH-000576,0.01937741043945977
ACH-000579,0.12366781111858573
ACH-000580,-0.1228168632952898
ACH-000584,-0.06820059615077491
ACH-000585,-0.019250656827898643
ACH-000588,-0.04407173338331897
ACH-000589,0.029923342576726988
ACH-000591,-0.0516983610553752
ACH-000593,-0.029145495450384487
ACH-000600,-0.1552907144175255
ACH-000601,-0.05559202576908175
ACH-000605,-0.05632067705809661
ACH-000606,0.061670475477726576
ACH-000608,-0.06343404202956153
ACH-000614,-0.16582501785267315
ACH-000616,-0.009528314555087493
ACH-000618,-0.013292647445243576
ACH-000619,-0.037318866207258265
ACH-000620,0.04532206207641866
ACH-000621,-0.028323155067948462
ACH-000622,-0.1013556233683824
ACH-000623,0.0548893619795312
ACH-000624,-0.0015619619985664296
ACH-000627,-0.14684727599856384
ACH-000630,0.007292871145304992
ACH-000631,-0.11799734399964598
ACH-000632,0.008153806018175587
ACH-000633,-0.15708408313125874
ACH-000637,0.1142746226257545
ACH-000638,0.1197981037536485
ACH-000646,0.010110292230765693
ACH-000647,0.1482811736479042
ACH-000648,-0.05122049039088368
ACH-000649,-0.015987566776267885
ACH-000651,0.11060323103531826
ACH-000652,0.004498856608682629
