,RGS3 (5998)
ACH-000004,0.04970976092788805
ACH-000005,-0.1269880070837623
ACH-000007,0.1520588837823994
ACH-000009,-0.10233010441824808
ACH-000011,-0.04312742213062152
ACH-000012,-0.08245058294178388
ACH-000013,-0.19674391817065975
ACH-000014,0.04770397515582975
ACH-000015,-0.02899100939778841
ACH-000017,-0.15479026228625134
ACH-000018,-0.04256329351041505
ACH-000019,-0.14258125869413465
ACH-000021,-0.2628561429130558
ACH-000022,-0.12100368387081566
ACH-000025,-0.100363831810345
ACH-000028,-0.021089786952145417
ACH-000030,-0.14115039639138993
ACH-000035,-0.13388859919139698
ACH-000036,-0.047536995652760414
ACH-000037,-0.13490063686771336
ACH-000039,-0.04918222635182378
ACH-000040,-0.15118940686402493
ACH-000041,-0.21156545482385325
ACH-000042,-0.16065952746415
ACH-000045,0.07095813298888548
ACH-000047,-0.05192511852410561
ACH-000052,-0.04422325429130925
ACH-000053,-0.08522889255418839
ACH-000054,-0.1620150136874277
ACH-000055,-0.0641656901106293
ACH-000060,-0.16587535837072062
ACH-000067,-0.0953726182477296
ACH-000070,-0.07427104581903332
ACH-000075,-0.08299045587605854
ACH-000078,0.029815391268381168
ACH-000082,-0.07127487700981028
ACH-000085,-0.12957333461666165
ACH-000086,-0.1031710321557662
ACH-000087,-0.5267509935846458
ACH-000092,-0.06499844259719396
ACH-000095,-0.1820133285179515
ACH-000097,-0.1058511975525766
ACH-000098,-0.042518171479290205
ACH-000099,-0.050082906047099515
ACH-000108,-0.11107089581052028
ACH-000113,-0.2568863752120231
ACH-000116,-0.0833816333717364
ACH-000118,-0.10372821636433256
ACH-000120,-0.0010240105629802305
ACH-000123,-0.015777291155697263
ACH-000127,-0.18903030504325852
ACH-000128,0.012670176956308768
ACH-000132,-0.11714019659863492
ACH-000133,-0.1991254891284602
ACH-000137,-0.0743061791923199
ACH-000138,-0.14133202407083567
ACH-000142,0.07588743242977164
ACH-000143,-0.1584510626089208
ACH-000146,-0.16552796044907095
ACH-000148,-0.20176120337817885
ACH-000150,-0.0021425181896692746
ACH-000152,-0.10273051891466756
ACH-000153,-0.06708291236790137
ACH-000159,-0.14634336285917765
ACH-000160,-0.07905206768983819
ACH-000163,-0.3046321022185385
ACH-000167,0.0031878341396573587
ACH-000168,-0.1724324648050519
ACH-000169,-0.11158459345250334
ACH-000178,-0.08093340380824983
ACH-000183,-0.14210595369754034
ACH-000188,-0.00011367419377038535
ACH-000189,-0.22293058766961865
ACH-000190,-0.25180093394370245
ACH-000198,-0.04471724816211555
ACH-000203,0.059223618628763325
ACH-000204,-0.10778792833259393
ACH-000206,-0.014727453090532153
ACH-000207,-0.028428173417578605
ACH-000208,0.004235675458266052
ACH-000210,0.14854188661446707
ACH-000211,-0.08950060625656928
ACH-000215,-0.11646367507595153
ACH-000221,-0.056418406314417725
ACH-000222,-0.058977811834616665
ACH-000223,-0.12223001449176685
ACH-000226,-0.13875340959502974
ACH-000227,-0.2707275098558399
ACH-000228,-0.09855469349114598
ACH-000231,-0.05966797532064445
ACH-000232,-0.08850442043564151
ACH-000233,0.057307350092709826
ACH-000234,-0.08546939668345435
ACH-000235,-0.17381849540888505
ACH-000237,-0.11163327535134106
ACH-000238,0.033478316045769174
ACH-000242,0.10781871519077617
ACH-000243,-0.1591744510517245
ACH-000244,0.10687285896281602
ACH-000246,-0.10291139343324766
ACH-000248,0.10525958265706388
ACH-000250,-0.1275538182185898
ACH-000251,-0.04429890423515975
ACH-000252,-0.13188675439389966
ACH-000253,-0.07012609458393812
ACH-000255,-0.22005900326861488
ACH-000256,-0.01670230895948021
ACH-000257,-0.10289176052785587
ACH-000258,0.058740862577486286
ACH-000259,-0.13893172429482026
ACH-000260,-0.10494430801485206
ACH-000261,-0.1065983327044371
ACH-000262,-0.18151538727315852
ACH-000263,-0.21290213638431035
ACH-000264,-0.21722761557503212
ACH-000265,-0.12318306663623073
ACH-000266,-0.12921005687098627
ACH-000272,-0.1347328586284781
ACH-000274,-0.09109604910459557
ACH-000277,-0.2127293470146548
ACH-000278,-0.007101664791461374
ACH-000279,-0.01655741363439979
ACH-000280,-0.10674237358280342
ACH-000281,-0.17589942122971575
ACH-000288,0.03873820924702024
ACH-000291,0.004046253228249382
ACH-000293,-0.12768877186268748
ACH-000294,-0.15889732869244222
ACH-000295,-0.1275053644017228
ACH-000296,-0.03573509018860315
ACH-000302,-0.15252992639685795
ACH-000304,-0.1002571118742511
ACH-000307,-0.08804795023072502
ACH-000308,-0.15161448738187985
ACH-000310,-0.3026791674346691
ACH-000311,-0.07052096315000017
ACH-000312,-0.15797168827152566
ACH-000315,-0.012892588160616144
ACH-000316,-0.1931431185551006
ACH-000317,-0.022600284358011574
ACH-000318,-0.2371959314556448
ACH-000319,-0.03233944170155235
ACH-000320,-0.17206304700955838
ACH-000322,-0.052250745609971984
ACH-000323,-0.04216841969296067
ACH-000324,-0.01628347863792438
ACH-000329,-0.22367798449152895
ACH-000330,-0.14884659932775912
ACH-000331,-0.22908180901855815
ACH-000332,-0.12763108694777658
ACH-000334,-0.0333075124138816
ACH-000335,0.015998818398942773
ACH-000336,0.04570769539533347
ACH-000337,-0.2039709270084472
ACH-000338,0.1528997545854524
ACH-000339,-0.13821019605940682
ACH-000341,-0.007794971978254635
ACH-000348,-0.1467205258884185
ACH-000350,-0.15274485398917184
ACH-000352,-0.023817345583018682
ACH-000356,0.13944620857437218
ACH-000361,0.10918794806494576
ACH-000362,-0.16898749022375495
ACH-000363,-0.09934969444779088
ACH-000364,-0.07184095275785626
ACH-000365,-0.2187711672195494
ACH-000366,-0.1891901425920169
ACH-000368,0.0427458642430419
ACH-000374,-0.0834781476480347
ACH-000375,-0.004588185527905425
ACH-000376,-0.14301553222642185
ACH-000381,-0.09272699252535267
ACH-000383,-0.10893727969094988
ACH-000387,-0.15620566770421418
ACH-000389,-0.1776250454968422
ACH-000390,-0.10524637155283684
ACH-000393,-0.1725144424638228
ACH-000395,-0.28142349520783955
ACH-000396,-0.12704588540553582
ACH-000397,0.01815692959960156
ACH-000401,-0.2233961148073055
ACH-000402,-0.11251951901878336
ACH-000403,-0.18588494922697044
ACH-000404,0.13764512212272598
ACH-000406,-0.11116411467240543
ACH-000407,-0.11007307870138036
ACH-000408,-0.05929309971712567
ACH-000410,-0.15662963060897625
ACH-000411,-0.09591883557271867
ACH-000414,-0.11975471659307255
ACH-000415,-0.042843039132388315
ACH-000416,-0.1676956788118494
ACH-000420,-0.10429439036157394
ACH-000421,-0.02326218766895729
ACH-000424,-0.1692279234194951
ACH-000425,-0.03844100885780999
ACH-000426,-0.12031113004731593
ACH-000427,-0.06579113475148049
ACH-000433,0.1812311089531414
ACH-000435,-0.15630101972690355
ACH-000436,-0.04812022301599515
ACH-000444,-0.015650632403446038
ACH-000445,0.07444648935763765
ACH-000448,-0.07062327991573414
ACH-000450,0.19259120466335047
ACH-000452,-0.11093965989190442
ACH-000454,-0.2430872753152284
ACH-000458,0.09530486606243788
ACH-000459,0.1488854327057591
ACH-000460,-0.08988638161225998
ACH-000461,-0.08166266152964899
ACH-000463,-0.07016531352372557
ACH-000464,-0.19518634897001969
ACH-000466,-0.04062756696308092
ACH-000467,-0.07907595245103832
ACH-000468,-0.025563571904986215
ACH-000469,-0.05583811448961887
ACH-000470,-0.12294148515243168
ACH-000471,-0.11817349058513453
ACH-000472,-0.13008922731526046
ACH-000473,0.008838420904363826
ACH-000475,-0.10786826544157987
ACH-000476,-0.0032369760846920267
ACH-000477,-0.056063397602940455
ACH-000479,-0.024155797959984897
ACH-000480,-0.0980126786104065
ACH-000481,-0.07819102336824367
ACH-000483,-0.1746858152669852
ACH-000484,-0.10845205224552497
ACH-000485,-0.1915474179932618
ACH-000486,-0.12207147129153492
ACH-000487,-0.13315529381174002
ACH-000488,-0.2000831990777662
ACH-000490,-0.2743498474298744
ACH-000491,-0.12181471147295812
ACH-000495,-0.15011265882984762
ACH-000496,-0.10936221527605017
ACH-000499,0.005008359941830387
ACH-000500,-0.3732740013963203
ACH-000502,-0.0007510661984046854
ACH-000503,-0.02251135021807864
ACH-000505,-0.16782921084225808
ACH-000507,-0.03528092658146942
ACH-000510,-0.0695628240637218
ACH-000511,-0.18161522150736145
ACH-000512,-0.1671385797531833
ACH-000516,-0.10964731040226916
ACH-000517,-0.16319056675117438
ACH-000518,-0.022193079148736545
ACH-000520,0.14085671866292054
ACH-000521,-0.024522041805532125
ACH-000522,-0.13993488647689126
ACH-000524,-0.11148723855918916
ACH-000527,-0.06842942053487702
ACH-000528,-0.1472893775443853
ACH-000537,-0.03451155293324918
ACH-000541,-0.0116324810920038
ACH-000542,-0.12193663482887634
ACH-000544,-0.03309016323802042
ACH-000545,-0.05882966377187401
ACH-000547,-0.1362022170041125
ACH-000548,0.041198609309203146
ACH-000549,-0.22557719761889355
ACH-000550,-0.07580573078943292
ACH-000552,-0.031720297642447534
ACH-000556,-0.14430056952753936
ACH-000557,-0.1929418729010289
ACH-000569,0.042111777467325716
ACH-000570,-0.14681810311525198
ACH-000571,-0.1197115558645902
ACH-000573,-0.14327679288804004
ACH-000576,-0.16558751657605494
ACH-000579,-0.04604068022125882
ACH-000580,0.03406033968328901
ACH-000584,-0.1192794162621604
ACH-000585,0.0035444061734126483
ACH-000588,-0.028909407242239695
ACH-000589,-0.10620702794683907
ACH-000591,0.03754550761285522
ACH-000593,-0.13387768866331562
ACH-000600,-0.010677350796659421
ACH-000601,-0.15763824601403156
ACH-000605,-0.048541211920418034
ACH-000606,0.047045403637802234
ACH-000608,-0.1423296186786417
ACH-000614,-0.16936593595076427
ACH-000616,-0.015378610548893322
ACH-000618,-0.11966423783869935
ACH-000619,0.004229066236324298
ACH-000620,-0.05621963596358796
ACH-000621,-0.05227239330316542
ACH-000622,-0.16172780174168933
ACH-000623,-0.01637901738058625
ACH-000624,-0.08306984319349753
ACH-000627,-0.0927027504209816
ACH-000630,-0.15155036190314064
ACH-000631,-0.3705905096902876
ACH-000632,-0.08253481767292821
ACH-000633,-0.11741493691370138
ACH-000637,-0.15254001532051598
ACH-000638,-0.22372892707887101
ACH-000646,-0.18523482647700865
ACH-000647,-0.10404373812431
ACH-000648,-0.1774025822752027
ACH-000649,-0.1353626808395688
ACH-000651,-0.2450206473342787
ACH-000652,0.09678836977512444
ACH-000653,-0.2139178341849044
ACH-000657,-0.10686267153362056
ACH-000658,-0.19102978130319664
ACH-000661,-0.17477756423152435
ACH-000662,-0.07017549718618322
ACH-000663,-0.10637919677239037
ACH-000665,-0.1182571375042907
ACH-000671,-0.13886090625894595
ACH-000672,-0.19393986315002804
ACH-000673,0.013481608761513823
ACH-000676,0.007847183449035202
ACH-000677,-0.11408837119627305
ACH-000681,-0.10174479072121367
ACH-000683,-0.20904067413978397
ACH-000684,-0.009252408033162905
ACH-000688,-0.33715522248916024
ACH-000693,-0.09341746956033156
ACH-000694,-0.060516823470259176
ACH-000695,-0.28231402055411586
ACH-000696,-0.1649843260144649
ACH-000697,-0.23252780255718425
ACH-000699,-0.05410847016752733
ACH-000701,-0.2869961785051233
ACH-000706,-0.020916455037585976
ACH-000711,-0.1036809140562682
ACH-000713,-0.0235990175893438
ACH-000714,-0.1414614048266926
ACH-000718,-0.21528030041056387
ACH-000720,-0.048048901401209536
ACH-000721,-0.15624726071484032
ACH-000724,0.018330100138724645
ACH-000725,-0.10920100654028006
ACH-000732,-0.0827608032290481
ACH-000734,-0.07261263818955553
ACH-000735,-0.06629325623904046
ACH-000736,-0.11060830052116792
ACH-000738,-0.23171146501386744
ACH-000746,-0.1266578635674617
ACH-000747,-0.19981007643808787
ACH-000748,-0.12108336409424067
ACH-000753,-0.09562521772158684
ACH-000756,0.012271614889363527
ACH-000757,-0.09628296768690343
ACH-000758,-0.1684793986980233
ACH-000760,-0.12960906620824866
ACH-000762,0.0568506892989837
ACH-000763,-0.058123148446774214
ACH-000764,-0.01955831841359556
ACH-000765,-0.16827564348798102
ACH-000766,0.00989160357947325
ACH-000767,-0.1218427093930223
ACH-000768,-0.08285250717888594
ACH-000769,-0.04280107263229548
ACH-000770,-0.08110010879111962
ACH-000771,-0.02605563388515324
ACH-000773,-0.04376948573879725
ACH-000776,-0.15181125008576418
ACH-000777,-0.060391578169770886
ACH-000778,-0.11000814134169004
ACH-000781,-0.1505878101911199
ACH-000782,-0.1102515215072222
ACH-000783,-0.18820376733755212
ACH-000784,-0.058868269014355
ACH-000785,-0.10498176926036157
ACH-000787,-0.04728456448059573
ACH-000788,-0.02544554271429325
ACH-000791,-0.12945962521623894
ACH-000792,-0.1461949631171385
ACH-000794,-0.006793219486827424
ACH-000796,-0.17658687276250914
ACH-000798,0.05606704881811685
ACH-000799,-0.17387808639437424
ACH-000800,-0.02832716122875837
ACH-000802,-0.10103754203415244
ACH-000804,-0.015629870201357064
ACH-000805,-0.036648215904489786
ACH-000809,-0.12080710748578695
ACH-000810,-0.22244847524273764
ACH-000811,-0.22241901877793974
ACH-000817,0.08342423774959458
ACH-000819,-0.2758889800738735
ACH-000820,-0.7046643137148195
ACH-000821,0.0782197844203849
ACH-000822,-0.15368991887770014
ACH-000823,-0.15697686482946413
ACH-000824,-0.2466502999994333
ACH-000827,-0.11000433581635803
ACH-000829,-0.40299517142336144
ACH-000831,-0.2815875719661083
ACH-000832,-0.07037255817458626
ACH-000833,-0.12950794987754918
ACH-000834,-0.20735351827763834
ACH-000835,-0.11805913876074567
ACH-000836,-0.1158449457541974
