,DRD4 (1815)
ACH-000004,-0.1295710380539751
ACH-000005,-0.11728036713417796
ACH-000007,0.10864939052251757
ACH-000009,-0.026797173609054408
ACH-000011,-0.14722784960564445
ACH-000012,-0.05451238313864274
ACH-000013,0.01577764511988738
ACH-000014,-0.13450078838348556
ACH-000015,0.0377187835990456
ACH-000017,-0.1459524263007476
ACH-000018,-0.13723700935622246
ACH-000019,-0.2141890345675632
ACH-000021,-0.06457298079424349
ACH-000022,-0.1546858204283577
ACH-000025,-0.057750843481945965
ACH-000028,-0.013239566488542912
ACH-000030,-0.08585419188866583
ACH-000035,-0.05346359042257015
ACH-000036,-0.16114108356009466
ACH-000037,-0.2065263657249832
ACH-000039,0.09876976902029372
ACH-000040,-0.17526307459313786
ACH-000041,-0.2494294496538107
ACH-000042,-0.054637740830456576
ACH-000045,-0.06853492358523955
ACH-000047,-0.1830518884143861
ACH-000052,-0.16336118209603245
ACH-000053,-0.09764740636933844
ACH-000054,-0.1445740415939684
ACH-000055,0.057029977835400585
ACH-000060,-0.13592680010632885
ACH-000067,-0.0919885436308424
ACH-000070,-0.07720902519351182
ACH-000075,-0.1008414292176554
ACH-000078,-0.2389771537227149
ACH-000082,-0.026385065031160816
ACH-000085,-0.1315261452118694
ACH-000086,-0.1487768204471204
ACH-000087,-0.2425758220300608
ACH-000092,-0.023238143892152056
ACH-000095,-0.07689783484850556
ACH-000097,-0.11399056139794027
ACH-000098,0.0514309537621221
ACH-000099,-0.1105288228089053
ACH-000108,-0.23729831919892866
ACH-000113,-0.02629667495136015
ACH-000116,-0.1997203976691916
ACH-000118,-0.10758182823179477
ACH-000120,-0.11289235381591199
ACH-000123,-0.20954305265793974
ACH-000127,-0.08872518043963311
ACH-000128,-0.05394643464097088
ACH-000132,-0.06455205223333978
ACH-000133,-0.16514089043908126
ACH-000137,0.07696580752491758
ACH-000138,-0.0439074805486428
ACH-000142,-0.02389385825920216
ACH-000143,-0.07706680692386103
ACH-000146,-0.13051884637185898
ACH-000148,-0.09854522043429403
ACH-000150,-0.26345698321334354
ACH-000152,-0.17585937870786644
ACH-000153,-0.04867343965063956
ACH-000159,-0.10494412396793493
ACH-000160,-0.11955029406997435
ACH-000163,-0.03470091174563141
ACH-000167,-0.003366701299572508
ACH-000168,-0.03002985853819013
ACH-000169,-0.06472954473427851
ACH-000178,-0.14277637352813194
ACH-000183,-0.019215468083885228
ACH-000188,-0.0917119281141645
ACH-000189,-0.2505822326121082
ACH-000190,-0.12509151529737134
ACH-000198,-0.07421342545132091
ACH-000203,-0.14590294716825022
ACH-000204,-0.13428810809480354
ACH-000206,-0.11251821808352767
ACH-000207,-0.14750916576374684
ACH-000208,-0.06907714547768942
ACH-000210,-0.03428567872628428
ACH-000211,-0.14189602290816686
ACH-000215,-0.026108611470471582
ACH-000221,0.038140558313750746
ACH-000222,-0.10594252854888377
ACH-000223,-0.19943447855241275
ACH-000226,-0.013311837869786404
ACH-000227,-0.04130027587488748
ACH-000228,-0.08627636477167445
ACH-000231,-0.13330761343991032
ACH-000232,-0.17868367519884562
ACH-000233,-0.04857342111986097
ACH-000234,-0.2098835242293927
ACH-000235,-0.12046171838403308
ACH-000237,-0.2255848725019665
ACH-000238,-0.2285276885080769
ACH-000242,-0.3038049703594225
ACH-000243,-0.1614849541339454
ACH-000244,0.0014049583092434895
