,LRRC8A (56262)
ACH-000004,-0.13367776680126442
ACH-000005,-0.1565762852740543
ACH-000007,0.062854992985956
ACH-000009,-0.11592606459902385
ACH-000011,0.15631460167944486
ACH-000012,0.027307492778680026
ACH-000013,-0.2473686035619105
ACH-000014,0.1309875477689823
ACH-000015,-0.15002713996144518
ACH-000017,-0.06606442059843598
ACH-000018,-0.209170425481918
ACH-000019,-0.004171896028029715
ACH-000021,-0.09824475291740288
ACH-000022,-0.08230731740704411
ACH-000025,-0.012053095250300691
ACH-000028,-0.12859312042466753
ACH-000030,-0.09220674131454604
ACH-000035,0.009950783882997609
ACH-000036,0.06484431769453329
ACH-000037,0.10394463920896473
ACH-000039,0.0012688297130101953
ACH-000040,-0.08534700915651364
ACH-000041,0.033975521248219814
ACH-000042,-0.12119901795049505
ACH-000045,0.11427351950219385
ACH-000047,-0.207023649886299
ACH-000052,0.18443638679915225
ACH-000053,0.12390258228406575
ACH-000054,-0.17853430253177613
ACH-000055,0.019302671613137253
ACH-000060,-0.20062948444737502
ACH-000067,0.09155410213486076
ACH-000070,0.17043636751735688
ACH-000075,-0.07255909766866248
ACH-000078,-0.1380696275140404
ACH-000082,0.1304641182122992
ACH-000085,-0.1275290393443236
ACH-000086,0.05858616549271967
ACH-000087,-0.1231694738262911
ACH-000092,-0.027293712168651424
ACH-000095,0.023015629441807912
ACH-000097,0.010625174924032336
ACH-000098,0.12538116919408404
ACH-000099,-0.12787689152449092
ACH-000108,-0.08839398873941481
ACH-000113,0.1346816311241346
ACH-000116,-0.006576968573507083
ACH-000118,-0.12885691639856411
ACH-000120,-0.10703451489752387
ACH-000123,0.012202516919947254
ACH-000127,-0.052241652327847526
ACH-000128,-0.06416580285268025
ACH-000132,0.07349939598193307
ACH-000133,-0.17961269813218092
ACH-000137,0.04123291632116727
ACH-000138,0.09594153986919143
ACH-000142,-0.08103091036691504
ACH-000143,-0.14684877027316698
ACH-000146,0.022979884800224545
ACH-000148,-0.04445947759493275
ACH-000150,0.1711869775477992
ACH-000152,-0.0005715727357789664
ACH-000153,-0.13565167965605182
ACH-000159,-0.02515708215392281
ACH-000160,-0.01122942951697843
ACH-000163,-0.09537439941673642
ACH-000167,0.011399555730403398
ACH-000168,-0.1459395329017516
ACH-000169,-0.08649788297298927
ACH-000178,-0.0304787694776784
ACH-000183,0.01564665294130534
ACH-000188,-0.09128588323215947
ACH-000189,0.3070409939796406
ACH-000190,-0.3548087406353445
ACH-000198,-0.02892865103213975
ACH-000203,-0.33600286011525593
ACH-000204,0.14447540010885726
ACH-000206,-0.04784527557936467
ACH-000207,-0.18676522407702853
ACH-000208,-0.20512682286485984
ACH-000210,0.01407172994979113
ACH-000211,0.05729273835276773
ACH-000215,0.004633438973876763
ACH-000221,-0.2623146752170586
ACH-000222,0.019131818059021064
ACH-000223,-0.04673255812103585
ACH-000226,0.052683155976387286
ACH-000227,0.0820425832042746
ACH-000228,-0.01390264538677412
ACH-000231,0.024435293783355624
ACH-000232,0.07485357191878393
ACH-000233,0.07558607580255032
ACH-000234,-0.1172377894536385
ACH-000235,0.02186966417421918
ACH-000237,-0.11759330574831996
ACH-000238,-0.05944630432244215
ACH-000242,-0.03687147325411757
ACH-000243,-0.054708128160794005
ACH-000244,-0.013246012540332624
ACH-000246,-0.053239919320610465
