,KCNAB2 (8514)
ACH-000004,-0.04012442368949179
ACH-000005,0.21166139584431315
ACH-000007,0.26005349955383195
ACH-000009,-0.06146469154971373
ACH-000011,-0.037989683070870736
ACH-000012,-0.05163151664602535
ACH-000013,-0.014011544164454765
ACH-000014,-0.1758341146328169
ACH-000015,0.1061464364083578
ACH-000017,-0.14521897636282774
ACH-000018,-0.016748760664404626
ACH-000019,0.04355137648460528
ACH-000021,-0.003985996874645403
ACH-000022,0.03329903200460118
ACH-000025,-0.0647364028507426
ACH-000028,-0.11695563758537116
ACH-000030,0.07464554020319909
ACH-000035,-0.07488651459167019
ACH-000036,-0.08728521526361313
ACH-000037,-0.04393805169993408
ACH-000039,0.12329151743228245
ACH-000040,-0.1894683920578001
ACH-000041,-0.2567024494169395
ACH-000042,0.03886266997635947
ACH-000045,0.011217272553549186
ACH-000047,-0.05573388447699778
ACH-000052,0.04433433903375
ACH-000053,-0.07827152465194456
ACH-000054,-0.07609524846142783
ACH-000055,-0.1664267466667421
ACH-000060,-0.01547772583069128
ACH-000067,-0.09391807273975124
ACH-000070,-0.1833030111976874
ACH-000075,-0.07193935508093717
ACH-000078,0.024312067211775867
ACH-000082,0.05581280374612308
ACH-000085,-0.1120582386684405
ACH-000086,0.09954426213701713
ACH-000087,-0.0028259147251114753
ACH-000092,-0.012735516361893216
ACH-000095,-0.112916295294875
ACH-000097,0.039430637435425714
ACH-000098,-0.09664572229931016
ACH-000099,0.013693749763436808
ACH-000108,-0.2434307939901596
ACH-000113,-0.06576475963927111
ACH-000116,-0.008094472920109558
ACH-000118,0.10036093405934926
ACH-000120,-0.09583110396994332
ACH-000123,-0.08379220563951915
ACH-000127,0.004013962504314857
ACH-000128,-0.1692418648725524
ACH-000132,0.04443836248695917
ACH-000133,0.01133720936735263
ACH-000137,-0.08651554720494811
ACH-000138,-0.0687149306561415
ACH-000142,-0.1876169596927057
ACH-000143,0.04634848575922144
ACH-000146,-0.0643407354568773
ACH-000148,0.01599771729883323
ACH-000150,-0.10361258211472432
ACH-000152,0.025530337249871648
ACH-000153,0.06034617208677881
ACH-000159,0.02731620557756836
ACH-000160,-0.08620367147629511
ACH-000163,-0.03447856946023208
ACH-000167,0.15208811638873027
ACH-000168,-0.08645998978642523
ACH-000169,-0.12570860724109753
ACH-000178,0.10408318149339796
ACH-000183,-0.064665968595596
ACH-000188,-0.05150238599602098
ACH-000189,-0.10665428091699282
ACH-000190,0.0035648789221913173
ACH-000198,0.05570440922114372
ACH-000203,-0.2267301026151693
ACH-000204,-0.1108726436864847
ACH-000206,-0.1531991411382502
ACH-000207,-0.022150815060161987
ACH-000208,0.28355366603571297
ACH-000210,-0.28992279913309504
ACH-000211,-0.01568156739970723
ACH-000215,-0.08606107424005299
ACH-000221,0.009791289686219494
ACH-000222,-0.12618877095028475
ACH-000223,0.1321584680917642
ACH-000226,0.0810872224109068
ACH-000227,0.018221805315821116
ACH-000228,-0.11428827370902125
ACH-000231,0.03598428863207992
ACH-000232,-0.07140829080595643
ACH-000233,-0.04346700436967019
ACH-000234,0.006191398745595696
ACH-000235,-0.04384048761199466
ACH-000237,-0.12661432081831211
ACH-000238,-0.1633221498028006
ACH-000242,0.09614466763521956
ACH-000243,0.09270886346553073
ACH-000244,0.050161137863258085
ACH-000246,-0.07249233880886405
ACH-000248,-0.05322005755820963
ACH-000250,-0.024747213768942185
ACH-000251,-0.14982000590575714
ACH-000252,-0.09056165716981557
ACH-000253,-0.05407459291414615
ACH-000255,-0.01537395583497139
ACH-000256,-0.08222433019168003
ACH-000257,-0.3243483464277021
ACH-000258,-0.031577323005039924
ACH-000259,-0.06833452305972564
ACH-000260,-0.06867526499438872
ACH-000261,-0.029809769947882668
ACH-000262,-0.1330608559466466
ACH-000263,-0.04395913071095807
ACH-000264,0.027348717521013352
ACH-000265,0.028454498078620882
ACH-000266,-0.06394681025479684
ACH-000272,0.009037678338041873
ACH-000274,-0.024371309200789105
ACH-000277,0.003800941191384143
ACH-000278,0.1407744061255536
ACH-000279,0.009090070686939063
ACH-000280,0.03598011745890807
ACH-000281,-0.11581772905142006
ACH-000288,-0.179785592535903
ACH-000291,-0.14715944566201192
ACH-000293,-0.018584801611387973
ACH-000294,-0.06567180015402647
ACH-000295,-0.17125861376533882
ACH-000296,-0.1479758757238427
ACH-000302,-0.07088079391955321
ACH-000304,0.0009313484026621477
ACH-000307,-0.0727963591828373
ACH-000308,-0.05975479658080295
ACH-000310,0.034447928723282784
ACH-000311,-0.02631830603301106
ACH-000312,-0.14936380026929266
ACH-000315,-0.2435763355976216
ACH-000316,-0.08610537848585573
ACH-000317,-0.1061567716177332
ACH-000318,0.10619595417895787
ACH-000319,0.030632914970007637
ACH-000320,-0.19680825976229804
ACH-000322,-0.08017796664008066
ACH-000323,-0.04680568135660162
ACH-000324,-0.08958461830969706
ACH-000329,-0.1584850653014215
ACH-000330,-0.157162689269546
ACH-000331,-0.07975976998539758
ACH-000332,-0.0030357456501096947
ACH-000334,-0.012615186907975052
ACH-000335,0.05608618627159802
ACH-000336,0.09679441740947638
ACH-000337,-0.24878887069817876
ACH-000338,-0.06977788337393759
ACH-000339,0.011349043549405613
ACH-000341,-0.1809100939047872
ACH-000348,0.06760458446065806
ACH-000350,-0.06023067285124949
ACH-000352,-0.025443582823658252
ACH-000356,-0.033623103544451916
ACH-000361,-0.12942119934918145
ACH-000362,-0.04780124256483495
ACH-000363,0.19325719656964035
ACH-000364,0.12706285258375838
ACH-000365,0.014269308834628675
ACH-000366,0.08996446003157027
ACH-000368,0.08908961957061635
ACH-000374,-0.028953526653920682
ACH-000375,-0.01078328331578604
ACH-000376,-0.008070417383587884
ACH-000381,0.015602458617287146
ACH-000383,-0.07577465943255096
ACH-000387,-0.0944781069684178
ACH-000389,-0.31487866713632484
ACH-000390,0.05035791363781311
ACH-000393,-0.10756961991561592
ACH-000395,-0.3115790398522021
ACH-000396,-0.12284574799224328
ACH-000397,-0.03459600047364229
ACH-000401,0.12730270811776231
ACH-000402,0.2552718790737767
ACH-000403,-0.07722373718042526
ACH-000404,0.09033494438705257
ACH-000406,-0.14402829970774286
ACH-000407,-0.2485656112266629
ACH-000408,-0.05311620468804515
ACH-000410,0.07569108214579401
ACH-000411,-0.13937100815647466
ACH-000414,0.011222571094956264
ACH-000415,0.07312195385818249
ACH-000416,-0.08604518811826915
ACH-000420,-0.18118378905914612
ACH-000421,-0.014332039565234276
ACH-000424,0.11990805204173365
ACH-000425,-0.16154265314046845
ACH-000426,-0.0910941261656178
ACH-000427,-0.06508365699061616
ACH-000433,-0.1355164970182391
ACH-000435,-0.024077951903122667
ACH-000436,-0.04751576397000479
ACH-000444,0.12121307969835153
ACH-000445,-0.14480892369820478
ACH-000448,-0.049650806025647705
ACH-000450,-0.042518505463359765
ACH-000452,-0.0259834934333916
ACH-000454,-0.14603414290224528
ACH-000458,-0.06167134428163455
ACH-000459,-0.0509224583950602
ACH-000460,0.05916217421873901
ACH-000461,-0.036808134410589666
ACH-000463,0.06857317566296818
ACH-000464,-0.09319316537629777
ACH-000466,-0.01156696865227668
ACH-000467,-0.1155056250386322
ACH-000468,-0.025186627086503342
ACH-000469,-0.1416687812511716
ACH-000470,0.04390708621001347
ACH-000471,0.006921430488385779
ACH-000472,0.0012492991965436975
ACH-000473,-0.04300689514848985
ACH-000475,0.0034228443372664808
ACH-000476,-0.1252334125774846
ACH-000477,0.09926903402392
ACH-000479,0.039063436705325055
ACH-000480,0.032655035020574104
ACH-000481,-0.014281159250160729
ACH-000483,-0.020111554011097117
ACH-000484,-0.08030698713891875
ACH-000485,-0.21429744754238272
ACH-000486,-0.0990501870190938
ACH-000487,0.03294788068665912
ACH-000488,-0.13338956552278966
ACH-000490,-0.010337729407735908
ACH-000491,-0.037221807362720113
ACH-000495,0.09535262967186448
ACH-000496,-0.15907392429592082
ACH-000499,-0.02417215601142414
ACH-000500,-0.18391027904069845
ACH-000502,-0.001276162296531375
ACH-000503,0.17902772518632212
ACH-000505,0.008452500987117438
ACH-000507,-0.005652676845253996
ACH-000510,-0.030757703987274555
ACH-000511,-0.03846783116255995
ACH-000512,0.2285492095302885
ACH-000516,0.06898770603993236
ACH-000517,0.0587207456553802
ACH-000518,0.10085381016977224
ACH-000520,-0.05645407073983221
ACH-000521,-0.1030634916454847
ACH-000522,-0.0825252732265379
ACH-000524,-0.00522272496932972
ACH-000527,-0.06710760205423069
