,TPM1 (7168)
ACH-000004,-0.12435557555921413
ACH-000005,-0.3481288820064921
ACH-000007,-0.3883966716134635
ACH-000009,-0.2333039008731685
ACH-000011,-0.3210259917220469
ACH-000012,-0.1724414027741365
ACH-000013,-0.13984468457879531
ACH-000014,-0.1883412216483112
ACH-000015,-0.07339377975548786
ACH-000017,-0.17153620428493735
ACH-000018,-0.0721442719482201
ACH-000019,-0.2717852763161215
ACH-000021,-0.015235044354462362
ACH-000022,-0.2311365604564375
ACH-000025,-0.1860503325930592
ACH-000028,-0.21020274563199512
ACH-000030,-0.21660173406465424
ACH-000035,-0.1742709471359068
ACH-000036,-0.2576212602908163
ACH-000037,-0.1838200622551574
ACH-000039,-0.25975994205129616
ACH-000040,-0.07724016351438845
ACH-000041,-0.3160861355985166
ACH-000042,-0.1391047165367483
ACH-000045,-0.026984601017195426
ACH-000047,-0.21906622216297986
ACH-000052,-0.4470435897874406
ACH-000053,-0.139141356734957
ACH-000054,-0.24556516607477785
ACH-000055,-0.2508671153067709
ACH-000060,-0.09700868531903148
ACH-000067,-0.22363014671617507
ACH-000070,-0.08159345119776279
ACH-000075,-0.007337059937771236
ACH-000078,-0.2823574313627311
ACH-000082,-0.13344274383845434
ACH-000085,-0.2302868536414484
ACH-000086,-0.10611652771631568
ACH-000087,-0.1625570311900759
ACH-000092,-0.16403287746564418
ACH-000095,-0.2055478799552884
ACH-000097,-0.14632358968083675
ACH-000098,-0.1044371356245596
ACH-000099,-0.2243615035085512
ACH-000108,-0.07788409284548313
ACH-000113,-0.1024554041479936
ACH-000116,-0.23995040862228176
ACH-000118,-0.08450305271974089
ACH-000120,-0.15685748041471104
ACH-000123,-0.16613044886901954
ACH-000127,-0.19025945382092815
ACH-000128,-0.033870424496130286
ACH-000132,-0.28450068190835315
ACH-000133,-0.10066129820442833
ACH-000137,-0.029197983490386045
ACH-000138,-0.043392067904352974
ACH-000142,-0.06790111770766452
ACH-000143,-0.21261638453822307
ACH-000146,-0.07492055641676201
ACH-000148,-0.13974983395007534
ACH-000150,0.05085055444331329
ACH-000152,-0.17072137437233814
ACH-000153,-0.17838230685992512
ACH-000159,-0.056305319667866664
ACH-000160,-0.1235655829881818
ACH-000163,-0.07500303633623308
ACH-000167,-0.19238591151052867
ACH-000168,-0.2164982188444568
ACH-000169,-0.15041444873120838
ACH-000178,-0.0724524674690663
ACH-000183,-0.1356275700080858
ACH-000188,-0.1164134344810188
ACH-000189,0.021562744021840118
ACH-000190,-0.2690067285392132
ACH-000198,-0.14790448143443222
ACH-000203,-0.288177673432458
ACH-000204,-0.033070998464610764
ACH-000206,-0.2662229040472704
ACH-000207,-0.14552218527126726
ACH-000208,-0.3251933966305036
ACH-000210,-0.14734832538358353
ACH-000211,-0.12452035271894454
ACH-000215,-0.08522231631977359
ACH-000221,-0.21967154450500911
ACH-000222,0.02006355149504457
ACH-000223,-0.20998461209064853
ACH-000226,-0.03205888226912421
ACH-000227,-0.26196968747337496
ACH-000228,-0.06041666987823599
ACH-000231,-0.23731354492418105
ACH-000232,-0.11882766317887444
ACH-000233,-0.005188979384829093
ACH-000234,-0.1896922638329655
ACH-000235,-0.19765965482327846
ACH-000237,-0.1885860442880184
ACH-000238,-0.18284298782231226
ACH-000242,0.3899504028846316
ACH-000243,-0.1044269781155342
ACH-000244,-0.400699688309262
ACH-000246,-0.18178035500216974
ACH-000248,-0.21235552249457976
ACH-000250,-0.21674184003017785
ACH-000251,-0.242579969165134
ACH-000252,-0.1898156476927928
ACH-000253,-0.15536987593960302
ACH-000255,-0.194839051940614
ACH-000256,-0.2121814330689097
ACH-000257,-0.13499296153129695
ACH-000258,-0.23839872103450166
ACH-000259,-0.10730870432643014
ACH-000260,-0.2561326408273638
ACH-000261,-0.1488211485922066
ACH-000262,-0.06719349461227322
ACH-000263,-0.22227620713182603
ACH-000264,-0.12206175312955485
ACH-000265,-0.32109905538572275
ACH-000266,-0.19081153936678308
ACH-000272,-0.1402614702929807
ACH-000274,-0.20051744328357196
ACH-000277,-0.2581129584295841
ACH-000278,-0.014087014901393044
ACH-000279,-0.22561972218196996
ACH-000280,-0.1205602312575597
ACH-000281,-0.005619583503517865
ACH-000288,-0.20516117136919365
ACH-000291,-0.0929413276510073
ACH-000293,-0.1808969996358256
ACH-000294,-0.1897605968926651
ACH-000295,-0.17135423621760296
ACH-000296,-0.15763116221989648
ACH-000302,-0.18305263301491628
ACH-000304,-0.4402943288138935
ACH-000307,-0.11279652950965305
ACH-000308,-0.12332245513270255
ACH-000310,-0.3073385841601127
ACH-000311,-0.17450186060385114
ACH-000312,-0.16177559368294273
ACH-000315,-0.2730949079671216
ACH-000316,-0.10382243955559324
ACH-000317,0.07362995782230762
ACH-000318,-0.12023337249887503
ACH-000319,-0.1422105648944824
ACH-000320,-0.1860082924118858
ACH-000322,-0.11757306449220592
ACH-000323,0.00989358305338062
ACH-000324,-0.19195882800460526
ACH-000329,-0.08576103304100513
ACH-000330,-0.03569789094880105
ACH-000331,-0.12948396445789484
ACH-000332,-0.14707625155325166
ACH-000334,0.0961103904369043
ACH-000335,-0.3376294709083811
ACH-000336,0.04987655063275492
ACH-000337,-0.160089560478181
ACH-000338,0.2276474027400177
ACH-000339,-0.15651984719890294
ACH-000341,-0.018651752774749723
ACH-000348,-0.1799320502677429
ACH-000350,-0.1960421653664324
ACH-000352,-0.26764835167628825
ACH-000356,-0.08293703442920533
ACH-000361,0.10208326001180784
ACH-000362,-0.14414161772820255
ACH-000363,-0.22048729925336813
ACH-000364,-0.15353862000702165
ACH-000365,-0.009565429091820754
ACH-000366,-0.1279945853109774
ACH-000368,-0.0917450426924382
ACH-000374,-0.2256112128667402
ACH-000375,-0.18132012253177285
ACH-000376,-0.16190311741474453
ACH-000381,-0.038689152156367715
ACH-000383,-0.10544528844803626
ACH-000387,-0.24864183300656414
ACH-000389,0.0888881268606777
ACH-000390,-0.2373064345425593
ACH-000393,-0.17613164347967378
ACH-000395,-0.1362504684035472
ACH-000396,0.058058839945517235
ACH-000397,-0.16083243755609808
ACH-000401,-0.19979461926290326
ACH-000402,-0.06587224838695334
ACH-000403,-0.10194432683022148
ACH-000404,-0.15210313654741864
ACH-000406,-0.15383676487621578
ACH-000407,-0.3340746916435903
ACH-000408,-0.061989667147373986
ACH-000410,-0.27869748587640725
ACH-000411,-0.22537661815993576
ACH-000414,-0.13162753548790268
ACH-000415,-0.07975016735159761
ACH-000416,-0.21617613651920292
ACH-000420,-0.07228020140406423
ACH-000421,-0.1385375450058635
ACH-000424,-0.4297069890026499
ACH-000425,-0.1504330143309769
ACH-000426,-0.18292089717566448
ACH-000427,-0.05240974711032576
ACH-000433,-0.24756312490409385
ACH-000435,-0.21961740930013732
ACH-000436,-0.08890497322322623
ACH-000444,-0.15641654566267615
ACH-000445,-0.2066604930572072
ACH-000448,-0.2554756446058765
ACH-000450,-0.0349901499561172
ACH-000452,-0.13944282682283776
ACH-000454,-0.3152301244743313
ACH-000458,-0.1250037100153677
ACH-000459,-0.04485028540233681
ACH-000460,-0.04141075957160381
ACH-000461,-0.06290152278731355
ACH-000463,-0.10662251635407996
ACH-000464,-0.34830833375731396
ACH-000466,-0.0015485792406314453
ACH-000467,-0.1811841027543975
ACH-000468,-0.16140448417301045
ACH-000469,-0.06125363717549818
ACH-000470,-0.23738066163075155
ACH-000471,-0.10649957451424298
ACH-000472,-0.09234450314591296
ACH-000473,-0.2471682585232805
ACH-000475,-0.1857770718883585
ACH-000476,-0.23336381582658344
ACH-000477,-0.3744016580435044
ACH-000479,-0.1543040679098576
ACH-000480,-0.2810394656436467
ACH-000481,-0.2087625196400779
ACH-000483,-0.4075783544515803
ACH-000484,-0.2975383778096537
ACH-000485,-0.20495613451423256
ACH-000486,-0.14925032896773846
ACH-000487,-0.11072513820263127
ACH-000488,-0.10313579607801944
ACH-000490,-0.17184456156140834
ACH-000491,-0.23691068124083284
ACH-000495,-0.3161379906683545
ACH-000496,-0.17789025242341264
ACH-000499,-0.12086244725777788
ACH-000500,-0.2658248222602484
ACH-000502,-0.12848719355075494
ACH-000503,-0.17519540751701215
ACH-000505,-0.08509761690497257
ACH-000507,-0.1571986141543319
ACH-000510,-0.16435700100268325
ACH-000511,-0.12863776683706046
ACH-000512,-0.10465860692045156
ACH-000516,-0.1900068310839732
ACH-000517,-0.258623384974882
ACH-000518,-0.09507020585798627
ACH-000520,-0.32739377042535617
ACH-000521,-0.16423376279688298
ACH-000522,-0.4702201880345751
ACH-000524,-0.1508579130521224
ACH-000527,-0.15327051895920482
ACH-000528,-0.18444080027376414
ACH-000537,-0.17242945797381426
ACH-000541,-0.215591048223106
ACH-000542,-0.20428957887508606
ACH-000544,-0.11775526436398287
ACH-000545,-0.13644798005241005
ACH-000547,-0.3622141646457975
ACH-000548,-0.17808021730229856
ACH-000549,-0.026408777163501315
ACH-000550,-0.006653503764436058
ACH-000552,-0.18698190512289165
ACH-000556,-0.1619161708160302
ACH-000557,-0.20372848083166348
ACH-000569,-0.1956651555647108
ACH-000570,-0.20713741376596406
ACH-000571,-0.0943224500276853
ACH-000573,-0.11902909572767133
ACH-000576,-0.2071470167615196
ACH-000579,-0.19174488832834488
ACH-000580,-0.2424485461987915
ACH-000584,-0.1358936654576516
ACH-000585,-0.049291375118473375
ACH-000588,-0.15981707772767245
ACH-000589,-0.2837276118458969
ACH-000591,-0.1831609578347244
ACH-000593,-0.2233550184294576
ACH-000600,-0.25622715729577483
ACH-000601,-0.1572188340886399
ACH-000605,-0.10923477566583767
ACH-000606,0.0070229576711913115
ACH-000608,-0.20437886378423467
ACH-000614,-0.1412182931214293
ACH-000616,-0.09950747377006944
ACH-000618,-0.13144952169499272
ACH-000619,0.014177036668871169
ACH-000620,-0.21959849308032509
ACH-000621,-0.06341076090219408
ACH-000622,-0.17740383671276136
ACH-000623,-0.1562811163801935
ACH-000624,-0.16727584675969168
ACH-000627,-0.06543413412063054
ACH-000630,-0.12172970657337708
ACH-000631,0.03695432506891126
ACH-000632,-0.21757696320619174
ACH-000633,-0.2255033889666113
ACH-000637,-0.17062471313801436
ACH-000638,-0.12896919638182178
ACH-000646,-0.08936381052359874
ACH-000647,-0.196101437410986
ACH-000648,-0.15179741602495134
ACH-000649,-0.1375265412381203
ACH-000651,-0.2233515895405952
ACH-000652,-0.05202938419554394
ACH-000653,-0.09965398476716053
ACH-000657,-0.05305004594480189
ACH-000658,-0.1676354623290637
ACH-000661,-0.22772397780744175
ACH-000662,0.13987051555313598
ACH-000663,-0.09957870895967716
ACH-000665,-0.20752980564485626
ACH-000671,-0.0725862755210817
ACH-000672,-0.12360084262225485
ACH-000673,-0.15200428461673698
ACH-000676,-0.16527744967700905
ACH-000677,-0.1640733201750475
ACH-000681,-0.1830860128394247
ACH-000683,-0.16679050375848514
ACH-000684,-0.3818619251732666
ACH-000688,0.05613262626178346
ACH-000693,-0.21197518270157856
ACH-000694,-0.15360014821417528
ACH-000695,-0.18334234086962348
ACH-000696,-0.104980744340554
ACH-000697,-0.057718399523108976
ACH-000699,-0.2169573151779755
ACH-000701,-0.23705062596448545
ACH-000706,-0.1324056831745907
ACH-000711,-0.13188690449493373
ACH-000713,-0.06325425547023639
ACH-000714,-0.13489375461379746
ACH-000718,-0.1795578941336591
ACH-000720,-0.0811144037039966
ACH-000721,-0.28730812968429714
ACH-000724,-0.2584633385584557
ACH-000725,-0.15526312573537174
ACH-000732,-0.07270741005223312
ACH-000734,-0.09940868103251224
ACH-000735,-0.13357733430810734
ACH-000736,-0.14054519579020527
ACH-000738,-0.1478687154968784
ACH-000746,-0.058982093989188175
ACH-000747,-0.2010626828771261
ACH-000748,-0.07668234449737488
ACH-000753,-0.11956449536215905
ACH-000756,-0.17964358768510455
ACH-000757,-0.2718936493632813
ACH-000758,-0.2362216965753691
ACH-000760,-0.3007019951194049
ACH-000762,-0.12251346585230392
ACH-000763,-0.2559940936795133
ACH-000764,-0.10079886406113142
ACH-000765,-0.21071922062094056
ACH-000766,-0.22280490670547465
ACH-000767,-0.2059458708107624
ACH-000768,-0.2447586102147153
ACH-000769,-0.11606114263637472
ACH-000770,-0.08174883515827146
ACH-000771,-0.2165274796522982
ACH-000773,-0.1488443821487345
ACH-000776,0.04148896298927
ACH-000777,-0.10803223934332627
ACH-000778,-0.2648611561018084
ACH-000781,-0.16144546212578134
ACH-000782,-0.2006882328576959
ACH-000783,-0.20308389267906446
ACH-000784,-0.2620752452320294
ACH-000785,-0.3653609713061983
ACH-000787,-0.1838322502931992
ACH-000788,-0.10622913696475196
ACH-000791,-0.2192472728786962
ACH-000792,-0.03175486137159236
ACH-000794,-0.02015615487202472
ACH-000796,-0.17738250306024345
ACH-000798,-0.31267367109954625
ACH-000799,-0.12238758687556885
ACH-000800,-0.14985065597105424
ACH-000802,-0.11253207564491743
ACH-000804,-0.3376695703523027
ACH-000805,-0.266503013127747
ACH-000809,-0.19333873949921296
ACH-000810,-0.13831258398509286
ACH-000811,-0.11330285452941888
ACH-000817,-0.22361857368665852
ACH-000819,-0.09659685303505086
ACH-000820,-0.1574211978137354
ACH-000821,-0.2268027002159597
ACH-000822,-0.08207614491024379
ACH-000823,-0.08513583941041376
ACH-000824,-0.05963193925543268
ACH-000827,-0.14203658484463094
ACH-000829,-0.1327916233489767
ACH-000831,-0.1795614065864715
ACH-000832,-0.21728204693379116
ACH-000833,-0.10136715303949498
ACH-000834,-0.1854782824964352
ACH-000835,-0.08371604792157285
ACH-000836,-0.18238560354728894
ACH-000837,-0.0873887398845127
ACH-000838,-0.15760102382212507
ACH-000839,-0.2710458272426282
ACH-000840,-0.09957858167005043
ACH-000841,-0.14390097912311925
ACH-000843,-0.01491803206755191
ACH-000846,-0.08778903543535405
ACH-000847,-0.052883776556384265
ACH-000848,-0.2353198520920125
ACH-000849,-0.15928496986959562
ACH-000851,-0.25861609316447104
ACH-000855,-0.2895751498351513
ACH-000856,-0.2267126988029001
ACH-000858,-0.19186882800253047
ACH-000859,-0.0788064666806527
ACH-000861,-0.05481824405127725
ACH-000862,-0.2616233884583312
ACH-000865,-0.14218513906136868
ACH-000866,-0.16690863178504875
ACH-000867,-0.18372906375385895
ACH-000869,-0.16584323262219028
ACH-000872,-0.22461211807577144
ACH-000873,-0.14442049859798764
ACH-000876,-0.13103217087261654
ACH-000878,-0.12651381213832993
ACH-000880,-0.15456583445843913
ACH-000881,-0.2782626414184417
ACH-000882,-0.2605148300688191
ACH-000884,-0.2348014382756468
ACH-000885,-0.08984314388815644
ACH-000887,-0.17497139901875092
ACH-000889,-0.04743064000883111
ACH-000896,-0.1265337728330293
ACH-000898,-0.1644927840224846
ACH-000900,-0.1537343147927943
ACH-000901,-0.1343073008745324
ACH-000905,-0.11408232503268463
ACH-000906,-0.1826853361632944
ACH-000907,-0.3568623082656621
ACH-000910,-0.3680377734532046
ACH-000911,-0.18372912227629332
ACH-000912,-0.0918525392921868
ACH-000913,0.0842177294218665
ACH-000915,-0.1445724878285581
ACH-000916,-0.03650636962567033
ACH-000917,-0.26283787170209216
ACH-000920,-0.3221894028620078
ACH-000921,-0.22535879318477736
ACH-000924,-0.1407895976361059
ACH-000926,-0.17694838315520706
ACH-000928,-0.0966482221161004
ACH-000929,-0.11915520082120655
ACH-000932,-0.060354483622802435
ACH-000935,0.04932628022183662
ACH-000936,-0.12464807831045445
ACH-000937,-0.23701084980726475
ACH-000938,-0.06979057329023429
ACH-000939,-0.20934659861315824
ACH-000941,-0.029493580536089286
ACH-000943,-0.12216954924446305
ACH-000946,-0.08458658999052096
ACH-000947,-0.1506057558789329
ACH-000948,-0.14095906682492745
ACH-000950,-0.1202195505402852
ACH-000953,-0.1568505094697972
ACH-000954,-0.10955933351541387
ACH-000957,-0.044491557000682164
ACH-000958,-0.4201270653352054
ACH-000960,-0.13361572952150502
ACH-000963,-0.21672771085741172
ACH-000968,-0.1242385083380747
ACH-000969,-0.10823908371364728
ACH-000972,-0.04704674126996554
ACH-000973,-0.14929332438631154
ACH-000974,-0.11119872057700496
ACH-000978,-0.1479872505668958
ACH-000984,-0.06663941312462172
ACH-000986,-0.12922649364996236
ACH-000988,-0.1890048073528582
ACH-000993,-0.1880853234043489
ACH-000994,-0.16122656661827398
ACH-000996,-0.05798920140187978
ACH-001001,-0.207187774359906
ACH-001020,0.008536653953219954
ACH-001028,-0.14557752892962222
ACH-001031,-0.22959394967965546
ACH-001038,-0.15436790963171912
ACH-001048,-0.0004783373886609488
ACH-001050,-0.18127356373229705
ACH-001053,-0.12412105274985473
ACH-001054,-0.14077690409416535
ACH-001061,-0.20198152821817536
ACH-001067,-0.14306882311254174
ACH-001075,-0.19958042930726047
ACH-001096,-0.25439669833907474
ACH-001111,0.06932569329046395
ACH-001119,0.2092238931902122
ACH-001128,-0.25945976083879063
ACH-001134,-0.18234108645414066
ACH-001151,-0.17616358680216146
ACH-001163,-0.3750284351653683
ACH-001164,-0.2796560965634485
ACH-001183,-0.04933447027411445
ACH-001192,-0.2210284586175002
ACH-001193,-0.0996091306318298
ACH-001196,-0.10754933884854624
