,GPR63 (81491)
ACH-000004,-0.048921188247196684
ACH-000005,-0.10190592730615683
ACH-000007,-0.2171195669099985
ACH-000009,-0.010059170358525906
ACH-000011,-0.12328517379649954
ACH-000012,0.07427511396509273
ACH-000013,-0.05655924842898503
ACH-000014,0.10184062781730474
ACH-000015,-0.0480648535810654
ACH-000017,0.06806632606490291
ACH-000018,-0.20306724371531765
ACH-000019,0.10881035748673223
ACH-000021,-0.16622810368351554
ACH-000022,-0.10868058792119524
ACH-000025,-0.10016778859633067
ACH-000028,-0.1199308840068243
ACH-000030,-0.062195092982935476
ACH-000035,0.09640664636602674
ACH-000036,-0.008871917064717535
ACH-000037,0.128492711083115
ACH-000039,0.036343249839509616
ACH-000040,0.10699126371281106
ACH-000041,-0.1547671901086697
ACH-000042,-0.0018368284794912774
ACH-000045,-0.060798997706891185
ACH-000047,-0.1042129271483673
ACH-000052,-0.03976573562216466
ACH-000053,-0.04793788096767121
ACH-000054,0.013661119302442416
ACH-000055,-0.17267074130569435
ACH-000060,-0.14019723014747182
ACH-000067,0.14013594325940146
ACH-000070,-0.010092108585636543
ACH-000075,-0.12313542222046844
ACH-000078,-0.0596043378335356
ACH-000082,-0.11336965736226474
ACH-000085,-0.17014672071060502
ACH-000086,0.11878982255747746
ACH-000087,0.04322494994161097
ACH-000092,-0.01911492227135117
ACH-000095,-0.06819038621300251
ACH-000097,-0.1600881967057622
ACH-000098,-0.0336117027409252
ACH-000099,-0.04055589235605322
ACH-000108,-0.011992223307353186
ACH-000113,-0.1315242417131242
ACH-000116,0.02539988362493035
ACH-000118,0.039034314645029364
ACH-000120,-0.006815391365207994
ACH-000123,-0.053701388434891334
ACH-000127,-0.055614401425202124
ACH-000128,-0.13772332374965365
ACH-000132,-0.12029591944298433
ACH-000133,0.06461733682389052
ACH-000137,-0.14287552234569587
ACH-000138,-0.06192521965256278
ACH-000142,-0.12392363237558685
ACH-000143,0.10770476636815196
ACH-000146,-0.017499257866828644
ACH-000148,-0.0701467442448314
ACH-000150,-0.036659627712173216
ACH-000152,0.1991134967825952
ACH-000153,-0.18347278844138612
