,S100Z (170591)
ACH-000004,0.13980520774486652
ACH-000005,-0.027092075558982333
ACH-000007,0.04279175946495045
ACH-000009,0.10246294941038077
ACH-000011,0.10431705299750717
ACH-000012,0.14635088939783691
ACH-000013,-0.016304236445416655
ACH-000014,0.06136690324474036
ACH-000015,0.1699623399129366
ACH-000017,-0.02006862096110546
ACH-000018,0.2557721092578492
ACH-000019,0.31201903553218
ACH-000021,0.12691488138891796
ACH-000022,-0.018652732972953296
ACH-000025,0.1163484518369838
ACH-000028,0.15931856218613127
ACH-000030,0.011635342286939195
ACH-000035,0.22324684325006364
ACH-000036,0.11792105555216928
ACH-000037,0.02287728852732512
ACH-000039,0.11425214654044245
ACH-000040,0.10373616154348683
ACH-000041,-0.038297874195854564
ACH-000042,0.15976220203012928
ACH-000045,0.10855995595052917
ACH-000047,0.03884143784972961
ACH-000052,0.0739010306368312
ACH-000053,0.13526126520214107
ACH-000054,-0.014357430019276597
ACH-000055,0.10393644724630424
ACH-000060,0.1336942220068757
ACH-000067,0.10272063508915898
ACH-000070,0.01847644689859778
ACH-000075,0.02022548466632604
ACH-000078,0.09436682089451487
ACH-000082,0.029835300015291305
ACH-000085,0.020471775919337392
ACH-000086,0.14206194715079154
ACH-000087,0.08879294700713057
ACH-000092,-0.0538030288874252
ACH-000095,0.013749690976118785
ACH-000097,0.10750462130399488
ACH-000098,-0.0383057642749096
ACH-000099,0.23942135727119776
ACH-000108,-0.07966788330713981
ACH-000113,-0.05086339935203952
ACH-000116,0.039245754224145786
ACH-000118,0.12931057904578136
ACH-000120,-0.1578781144026543
ACH-000123,0.04598224303645471
ACH-000127,0.10502924322204886
ACH-000128,0.21360688499839886
ACH-000132,0.0825446282703104
ACH-000133,0.05755676195074834
ACH-000137,0.0030476317556367106
ACH-000138,0.055070523734033434
ACH-000142,0.09681005444135173
ACH-000143,0.1357656689055342
ACH-000146,0.1459767260741559
ACH-000148,-0.14537402943629468
ACH-000150,0.034534444125419964
ACH-000152,0.11007346867415026
ACH-000153,-0.07164410729616999
ACH-000159,0.08323516455975258
ACH-000160,-0.06735121008482244
ACH-000163,0.10267989802943656
ACH-000167,-0.2731764065658395
ACH-000168,0.0642073460334626
ACH-000169,0.14679840453390622
ACH-000178,0.0680415252820723
ACH-000183,0.13507917789881976
ACH-000188,0.0549849183874062
ACH-000189,0.11880108820523948
ACH-000190,-0.12497268750922128
ACH-000198,0.08868057904647574
ACH-000203,-0.17403047992516488
ACH-000204,-0.07737878264853597
ACH-000206,0.17318142319135693
ACH-000207,0.0373401726843352
ACH-000208,0.03687825461723155
ACH-000210,0.24620624401537256
ACH-000211,0.058355108008120125
ACH-000215,0.12659157828945022
ACH-000221,0.11693105445396702
ACH-000222,0.09492255953083477
ACH-000223,0.13953984444208592
ACH-000226,-0.0371048123588142
ACH-000227,-0.21034155475340946
ACH-000228,0.12037083165293545
ACH-000231,0.11011670942453007
ACH-000232,0.054668062683107324
ACH-000233,-0.03715820549419503
ACH-000234,0.028166767413111467
ACH-000235,0.05215720532553157
ACH-000237,0.11039298007607684
ACH-000238,0.060949691572229285
ACH-000242,0.07513232914753014
ACH-000243,0.040693787530803965
ACH-000244,0.2345281554315377
ACH-000246,0.0253826291535441
ACH-000248,0.10170397948745287
ACH-000250,0.03849582397294225
ACH-000251,-0.15566717953813558
ACH-000252,-0.12472325598076868
ACH-000253,0.02183328075066892
ACH-000255,0.042604934948258184
ACH-000256,-0.06847865740224761
ACH-000257,0.09171609960141497
ACH-000258,-0.2551373142724891
ACH-000259,0.053041386721092265
ACH-000260,0.10385659462078406
