,OS9 (10956)
ACH-000336,-0.12624672488301747
ACH-000337,-0.3604234182443949
ACH-000338,0.011658623828496374
ACH-000339,-0.2381078133586177
ACH-000341,-0.1851712489566829
ACH-000348,-0.30505206302821913
ACH-000350,-0.1922730342557924
ACH-000352,-0.20165348729609095
ACH-000356,-0.4010467544347333
ACH-000361,-0.3688123290859191
ACH-000362,-0.2272085233063808
ACH-000363,-0.28275717034059056
ACH-000364,-0.4089222012577592
ACH-000365,-0.4875856666789479
ACH-000366,-0.2349540062671858
ACH-000368,-0.3576917413516296
ACH-000374,-0.3683740633207144
ACH-000375,-0.1192988287640354
ACH-000376,-0.13852670142440815
ACH-000381,-0.015666555383322057
ACH-000383,-0.21852196983717287
ACH-000387,-0.23426684636393685
ACH-000389,-0.25382996109737
ACH-000390,-0.2617082073657723
ACH-000393,-0.15172441000302345
ACH-000395,-0.15319203119993868
ACH-000396,-0.019084665580692658
ACH-000397,-0.181882405972236
ACH-000401,-0.340424425159297
ACH-000402,-0.07612040854750425
ACH-000403,-0.2232587987779297
ACH-000404,-0.0679252910462345
ACH-000406,-0.26754391818577405
ACH-000407,-0.27237956157757404
ACH-000408,-0.2798092303100217
ACH-000410,-0.2353800097633471
ACH-000411,-0.16164982049580784
ACH-000414,-0.2613816601504753
ACH-000415,-0.2169965806872529
ACH-000416,-0.2490951425838535
ACH-000420,-0.3379921624505115
ACH-000421,-0.26583223281707336
ACH-000424,-0.2381793273704405
ACH-000425,-0.2029251698424223
ACH-000426,-0.04194863485071365
ACH-000427,-0.2781382580892644
ACH-000433,-0.32886708034298195
ACH-000435,0.03397617465201786
ACH-000436,-0.10598390289399436
ACH-000444,-0.1902250725513092
ACH-000445,-0.3635568456698639
ACH-000448,-0.2046515916638536
ACH-000450,-0.32842556977731746
ACH-000452,-0.29678189493559914
ACH-000454,-0.3599520887798811
ACH-000458,-0.3639623189595089
ACH-000459,0.033423008516244204
ACH-000460,-0.18081744872498776
ACH-000461,-0.19862162064398975
ACH-000463,-0.31796039107723256
ACH-000464,-0.38267489956507705
ACH-000466,-0.20760837948943453
ACH-000467,-0.2628496147268997
ACH-000468,-0.24428009495824585
ACH-000469,-0.2378985395218233
ACH-000470,-0.18021689318691514
ACH-000471,-0.20984692720013973
ACH-000472,-0.3560753272080553
ACH-000473,-0.15756958657818795
ACH-000475,-0.14775731581293855
ACH-000476,-0.009781757427611908
ACH-000477,-0.22206215916365712
ACH-000479,-0.15699889622798374
ACH-000480,-0.1808938036138864
ACH-000481,-0.19783855967499747
ACH-000483,-0.33277393137429473
ACH-000484,-0.09873167434001352
ACH-000485,-0.2642861849009797
ACH-000486,-0.2993906129673206
ACH-000487,-0.20223564402656552
ACH-000488,-0.20014862640682102
ACH-000490,-0.23947350794572056
ACH-000491,-0.26767982526663936
ACH-000495,0.06483323555695321
ACH-000496,-0.6425967483704388
ACH-000499,-0.26262659248439874
ACH-000500,-0.7279611748752789
ACH-000502,-0.17599145811212555
ACH-000503,-0.11492286563489587
ACH-000505,-0.2291778098489416
ACH-000507,-0.20922450280693086
ACH-000510,-0.20182561060748014
ACH-000511,-0.23490862755988556
ACH-000512,-0.06529040413262824
ACH-000516,-0.2645922611204609
ACH-000517,-0.15522814186049255
ACH-000518,-0.3363711846015769
ACH-000520,-0.16981792091918824
ACH-000521,-0.051291232372559586
ACH-000522,-0.1593177947852346
ACH-000524,-0.19754911138665832
ACH-000527,-0.25342038510480325
ACH-000528,-0.28543296444771465
ACH-000537,-0.3218858289584421
ACH-000541,-0.4366065933802363
ACH-000542,-0.2833944226027193
ACH-000544,-0.02184880593704138
ACH-000545,-0.2481147129723297
ACH-000547,-0.36535578892947207
ACH-000548,-0.20062925703488696
ACH-000549,-0.2612227197296844
ACH-000550,-0.2662777875749611
ACH-000552,-0.2204499020308428
ACH-000556,-0.2548973156480901
ACH-000557,-0.1159020208269852
ACH-000569,0.0034757313861480212
ACH-000570,-0.19996583249577526
ACH-000571,-0.17193745666329785
ACH-000573,-0.04092023002879952
ACH-000576,-0.21334637339933024
ACH-000579,-0.31962209229406896
ACH-000580,-0.19967792938093587
ACH-000584,-0.2082496854387339
ACH-000585,-0.2296139665908779
ACH-000588,-0.10129085636123186
ACH-000589,-0.2744019279831724
ACH-000591,-0.16738212433266658
ACH-000593,-0.19324988265199045
ACH-000600,-0.14176489031986794
ACH-000601,-0.22541010564914785
ACH-000605,-0.2993372133801168
ACH-000606,-0.4036400848586231
ACH-000608,-0.21357951251626012
ACH-000614,-0.23461031549242364
ACH-000616,-0.4144915040679024
ACH-000618,-0.1309060888382461
ACH-000619,-0.05180804764167368
ACH-000620,-0.30424060270354364
ACH-000621,-0.2478022805449178
ACH-000622,-0.18074584238196667
ACH-000623,-0.2023061076784428
ACH-000624,-0.2748769284949036
ACH-000627,-0.1706828752621578
ACH-000630,-0.2264893969513844
ACH-000631,-0.3334639001640952
ACH-000632,-0.13483562730248394
ACH-000633,-0.25556174324602043
ACH-000637,-0.2989481042577901
ACH-000638,-0.2041266592714928
ACH-000646,-0.14952773933809405
ACH-000647,-0.29920905815151594
ACH-000648,-0.2471180576293295
ACH-000649,-0.20950745017503056
ACH-000651,-0.3071716591838984
ACH-000652,-0.282632131736374
ACH-000653,-0.2905427543716461
ACH-000657,-0.24312521047244506
ACH-000658,-0.4207036269299602
ACH-000661,-0.17511279845686994
ACH-000662,-0.13147245402725768
ACH-000663,-0.3493181501779149
ACH-000665,-0.2701055570765196
ACH-000671,-0.19116494111557408
ACH-000672,-0.2799114984552268
ACH-000673,-0.2944335598495549
ACH-000676,-0.3519109650994972
ACH-000677,-0.3855911118143784
ACH-000681,-0.26244780527476425
ACH-000683,-0.14294939034434356
ACH-000684,-0.056033162565190725
ACH-000688,-0.2167419286327038
ACH-000693,-0.26095000440239563
ACH-000694,-0.2941902206232905
ACH-000695,-0.2536357486303905
ACH-000696,-0.28101267873680824
ACH-000697,-0.09006572529856006
ACH-000699,-0.19295238931685485
ACH-000701,-0.26136072223361706
ACH-000706,-0.18498333709646064
ACH-000711,-0.26221199027222114
ACH-000713,-0.05023778871216505
ACH-000714,-0.29400926141769745
ACH-000718,-0.16625296446993373
ACH-000720,-0.25647589697230005
ACH-000721,-0.2274376367626036
ACH-000724,-0.08975827200233168
ACH-000725,-0.3045831607592063
ACH-000732,-0.01946446012487354
ACH-000734,-0.2475408699139902
ACH-000735,-0.22222330189994474
ACH-000736,-0.1589168535816856
ACH-000738,-0.499258107064116
ACH-000746,-0.16750681865826764
ACH-000747,-0.18357613374111134
ACH-000748,-0.5107923970043761
ACH-000753,-0.3053701252816454
ACH-000756,-0.4428116217689989
ACH-000757,-0.4475640361391504
ACH-000758,-0.2301493079572607
ACH-000760,-0.18496977604882192
ACH-000762,-0.10594856583151348
ACH-000763,-0.0379485348665367
ACH-000764,-0.3121372396241197
ACH-000765,-0.3406704296221315
ACH-000766,-0.21650003803686707
ACH-000767,-0.3421096034449869
ACH-000768,-0.2708949975118312
ACH-000769,-0.12719793559801512
ACH-000770,-0.2390900190268434
ACH-000771,-0.281374398857664
ACH-000773,-0.2730975647207499
ACH-000776,-0.2182402608242078
ACH-000777,-0.2262165550410716
ACH-000778,-0.12459947949446228
ACH-000781,-0.1965089919930842
ACH-000782,-0.21280005485975875
ACH-000783,-0.3609279194227968
ACH-000784,-0.3588132120611705
ACH-000785,-0.11066138079815928
ACH-000787,-0.2984854025593213
ACH-000788,-0.2521450128870818
ACH-000791,-0.11770084127296965
ACH-000792,-0.2668590232200597
ACH-000794,-0.13337879550749304
ACH-000796,-0.3093196825793773
ACH-000798,-0.0947720250044838
ACH-000799,-0.3987547598972722
ACH-000800,-0.4220940613749428
ACH-000802,-0.13321542706948394
ACH-000804,-0.2570836817485199
ACH-000805,-0.2325109344124744
ACH-000809,-0.2741684150241374
ACH-000810,-0.28477860473759503
ACH-000811,-0.2045630797198908
ACH-000817,-0.17644605489694795
ACH-000819,-0.3358074167874877
ACH-000820,-0.17299939961830405
ACH-000821,-0.35591051106535493
ACH-000822,-0.22158961362580454
ACH-000823,-0.4337928109839495
ACH-000824,-0.14639712975666136
ACH-000827,-0.27635501368481075
ACH-000829,-0.12930608816714312
ACH-000831,-0.21520210282954505
ACH-000832,-0.2526798664895428
ACH-000833,-0.5564516342751624
ACH-000834,-0.3421626012488968
ACH-000835,-0.20868034018878825
ACH-000836,-0.16277167251215655
ACH-000837,-0.133051343728714
ACH-000838,-0.04483038898151635
ACH-000839,-0.2110273529702928
ACH-000840,-0.2868155044462172
ACH-000841,-0.6087870246760783
ACH-000843,-0.2205413895997781
ACH-000846,-0.16297527672210352
ACH-000847,-0.3451280509671185
ACH-000848,-0.22527104189149336
ACH-000849,-0.20503034768519066
ACH-000851,-0.4536055161764019
ACH-000855,0.02829467377943753
ACH-000856,-0.24681265599935245
ACH-000858,-0.3592567819101428
ACH-000859,-0.4507486196395985
ACH-000861,-0.2797944792291359
ACH-000862,-0.2900971804568325
ACH-000865,-0.2940158474938081
ACH-000866,-0.2886051789992972
ACH-000867,-0.21442416560205624
ACH-000869,-0.2389883912112717
ACH-000872,-0.1335985050574081
ACH-000873,-0.40398079472930143
ACH-000876,-0.22898291009227856
ACH-000878,-0.42740703563406
ACH-000880,-0.1280769901408898
ACH-000881,-0.11543825782150385
ACH-000882,-0.09516247276969372
ACH-000884,-0.31115416762806164
ACH-000885,-0.2313104101939144
ACH-000887,-0.25738530916195623
ACH-000889,-0.3315628296626552
ACH-000896,-0.2867316394110029
ACH-000898,-0.2505104748668411
ACH-000900,-0.3867104164154537
ACH-000901,-0.3527961554019559
ACH-000905,-0.18310730771376604
ACH-000906,-0.35064031865851936
ACH-000907,-0.16030097229823154
ACH-000910,-0.24330097848625964
ACH-000911,-0.23630215711219274
ACH-000912,-0.25348627368877125
ACH-000913,-0.3286691544319814
ACH-000915,-0.40309273597050704
ACH-000916,-0.25152758487308485
ACH-000917,-0.2689088716318835
ACH-000920,-0.1269434305548065
ACH-000921,-0.35557404918151103
ACH-000924,-0.1803534668470312
ACH-000926,-0.2340216648143001
ACH-000928,-0.2517636051187559
ACH-000929,-0.2524536501209185
ACH-000932,-0.3107326540325725
ACH-000935,-0.28550653025587475
ACH-000936,-0.15194595700572364
ACH-000937,-0.3135213121266283
ACH-000938,-0.3510471012448067
ACH-000939,-0.4778554144975825
ACH-000941,-0.18975307529142385
ACH-000943,-0.2597060881580499
ACH-000946,-0.2581550786448723
ACH-000947,-0.2880228340435182
ACH-000948,-0.2617220118785139
ACH-000950,-0.3869818357186143
ACH-000953,-0.3286187576366512
ACH-000954,-0.1976450947777246
ACH-000957,-0.08014826547237963
ACH-000958,-0.16826444962067738
ACH-000960,-0.2278469156030155
ACH-000963,-0.5743824582631667
ACH-000968,-0.3574043812474998
ACH-000969,-0.10513414402109443
ACH-000972,-0.1732286192881601
ACH-000973,-0.2486058661499207
ACH-000974,-0.16163032513122927
ACH-000978,-0.26283534353489063
ACH-000984,-0.34667957038808805
ACH-000986,-0.22031139664647445
ACH-000988,-0.26698406311672945
ACH-000993,-0.20039244406712614
ACH-000994,-0.3232137861729873
ACH-000996,-0.409627833796236
ACH-001001,-0.20554230711148924
ACH-001020,-0.3588898328332502
ACH-001028,-0.38180933157646135
ACH-001031,-0.1214716634409991
ACH-001038,-0.2726734699549457
ACH-001048,-0.2755910321038918
ACH-001050,-0.24545450936147775
ACH-001053,-0.1143720664809452
ACH-001054,-0.2031135714937611
ACH-001061,-0.29487685035979994
ACH-001067,-0.24986145286999195
ACH-001075,-0.06461016481318835
ACH-001096,-0.1499281266703179
ACH-001111,-0.10895512467755604
ACH-001119,-0.2867627100338329
ACH-001128,-0.5682159739462738
ACH-001134,-0.2084188806994846
ACH-001151,-0.2998334883809715
ACH-001163,-0.3203410592633294
ACH-001164,-0.18897778890172706
ACH-001183,-0.10038388187444107
ACH-001192,-0.31250796240399936
ACH-001193,-0.21938769657435087
ACH-001196,-0.24469071296757344
ACH-001197,-0.06145453167000825
ACH-001205,-0.25951026635697355
ACH-001211,-0.10772150428073564
ACH-001212,-0.2578644305589197
ACH-001228,-0.1939662194615301
ACH-001232,-0.2113243548009375
ACH-001239,-0.16571145655627434
ACH-001270,-0.16501133546754704
ACH-001274,-0.238747533868088
ACH-001275,-0.3125528966662376
ACH-001277,-0.29646448763107663
ACH-001278,-0.2958763196488101
ACH-001280,-0.3552317918627706
ACH-001283,-0.2882947639426772
ACH-001289,-0.19320147398505216
ACH-001300,-0.2622942023377952
ACH-001301,-0.20758447597747254
ACH-001302,-0.2244589146413268
ACH-001306,-0.2133764768301823
ACH-001318,-0.17308413561487002
ACH-001322,-0.2036392174510437
ACH-001328,-0.3441455479873691
ACH-001332,-0.31004708715457924
ACH-001336,-0.3202738511647984
ACH-001346,-0.2272819169682651
ACH-001353,-0.20648458490285704
ACH-001354,-0.1702592746449695
ACH-001367,-0.35246998777695704
ACH-001368,-0.1906521274075036
ACH-001374,-0.29051495411399186
ACH-001377,-0.1557974764780689
ACH-001380,-0.19798032853675893
ACH-001391,-0.12750758856285768
ACH-001408,-0.18122281905498133
ACH-001430,-0.1311960069969888
ACH-001431,-0.11850681269447486
ACH-001450,-0.8375110966332501
ACH-001496,-0.12877127476360375
ACH-001500,-0.13273609110990828
ACH-001523,-0.194820272565276
ACH-001532,-0.24528765574217345
ACH-001550,-0.282462183478016
ACH-001552,-0.20695437085793936
ACH-001554,-0.23129300791892746
ACH-001654,-0.16284307876961554
ACH-001735,-0.24768939508018825
ACH-001736,-0.2484196796388434
ACH-001737,0.19733002400842034
ACH-001740,-0.3041013699587516
ACH-001745,-0.3548581729796336
ACH-001765,-0.3229722833198223
