,FCF1 (51077)
ACH-000467,-0.8289829506650404
ACH-000468,-0.9694696655468368
ACH-000469,-0.9383588098561421
ACH-000470,-0.8533576481696143
ACH-000471,-1.1607359622983116
ACH-000472,-1.0075054110105686
ACH-000473,-0.8867175333865429
ACH-000475,-1.1059985008699735
ACH-000476,-1.0516180684518293
ACH-000477,-1.0790683894805078
ACH-000479,-0.9949856334123724
ACH-000480,-1.038874255663752
ACH-000481,-0.9016753958170984
ACH-000483,-1.0488398899625295
ACH-000484,-0.664274802630134
ACH-000485,-0.9417687617582348
ACH-000486,-0.8512422247926429
ACH-000487,-1.0628622075014138
ACH-000488,-0.8355734265829853
ACH-000490,-1.0006221192189113
ACH-000491,-0.9679371306680368
ACH-000495,-1.2293907038403744
ACH-000496,-0.9357903943787697
ACH-000499,-0.9501622479869968
ACH-000500,-1.0288935995848505
ACH-000502,-0.8842673087059091
ACH-000503,-0.9602005645178204
ACH-000505,-0.7974689875150284
ACH-000507,-0.8415265869828021
ACH-000510,-0.8992833902994009
ACH-000511,-1.1389626657664942
ACH-000512,-0.7879862388278629
ACH-000516,-0.8074188207412166
ACH-000517,-0.9960651970285052
ACH-000518,-1.0498944173645248
ACH-000520,-1.2093785809382351
ACH-000521,-0.9089543680143096
ACH-000522,-1.045678603005393
ACH-000524,-1.0375045398008214
ACH-000527,-0.9380337262349586
ACH-000528,-0.8860766688764745
ACH-000537,-0.9530041075937528
ACH-000541,-1.2312059129187267
ACH-000542,-1.0568343003298262
ACH-000544,-0.9545659881318872
ACH-000545,-0.8900885002515792
ACH-000547,-1.1964841218002715
ACH-000548,-0.8973433320885549
ACH-000549,-0.8991836733949771
ACH-000550,-1.1722657302438722
ACH-000552,-0.9154915156393548
ACH-000556,-1.102396908691642
ACH-000557,-0.9223323902789244
ACH-000569,-0.90968159377011
ACH-000570,-1.1145585067260717
ACH-000571,-1.1138241574548309
ACH-000573,-1.106640704885896
ACH-000576,-0.8680096322107886
ACH-000579,-0.9098129989714148
ACH-000580,-0.9639142268059044
ACH-000584,-1.0150739553560282
ACH-000585,-0.955863428650517
ACH-000588,-1.0044739690737812
ACH-000589,-1.1161401632408845
ACH-000591,-1.0494533120242104
ACH-000593,-1.0078688593376797
ACH-000600,-0.8006470875361722
ACH-000601,-0.9635732827704973
ACH-000605,-0.8255963774693444
ACH-000606,-0.8577214816538442
ACH-000608,-0.95728304818901
ACH-000614,-1.1712246425367223
ACH-000616,-1.0228627389789535
ACH-000618,-0.9383295908510444
ACH-000619,-0.7071385567611188
ACH-000620,-0.9193717320220108
ACH-000621,-0.8960667485208247
ACH-000622,-0.9997185704280894
ACH-000623,-1.085677052619754
ACH-000624,-1.0676571996495223
ACH-000627,-1.0178710599368386
ACH-000630,-0.8307676176676433
ACH-000631,-1.2873199006640916
ACH-000632,-0.8345706610594095
ACH-000633,-0.7655217197981239
ACH-000637,-1.0334590772583538
ACH-000638,-0.8013751491622065
ACH-000646,-0.8186281350668273
ACH-000647,-0.8426255643694166
ACH-000648,-1.1220040077424938
ACH-000649,-1.0403791341861242
ACH-000651,-0.8866516884068769
ACH-000652,-1.0745622412612157
ACH-000653,-0.8217457911605565
ACH-000657,-0.9999278863577384
ACH-000658,-0.7253723335691566
ACH-000661,-1.0409478650538424
ACH-000662,-0.9371826475292966
ACH-000663,-1.0266658868622849
ACH-000665,-0.9548151623751612
ACH-000671,-0.8160650347527676
ACH-000672,-0.5826676171291733
ACH-000673,-0.7740041366566907
ACH-000676,-0.9244252573521148
ACH-000677,-0.9703719338858672
ACH-000681,-0.9408017021532122
ACH-000683,-0.8518330107253023
ACH-000684,-1.2081750912837876
ACH-000688,-0.9725364828130284
ACH-000693,-0.8627338360411586
ACH-000694,-0.9362968227630856
ACH-000695,-0.7651152435075581
ACH-000696,-1.1438376541174908
ACH-000697,-1.035794706643732
ACH-000699,-0.9807203042600452
ACH-000701,-0.8533631994304041
ACH-000706,-0.8802655375693594
ACH-000711,-0.960448904946507
ACH-000713,-0.9218086882989056
ACH-000714,-1.041579740546322
ACH-000718,-1.0409575636096178
ACH-000720,-0.8317910946102416
ACH-000721,-1.2259382925382027
ACH-000724,-0.9991779376504748
ACH-000725,-0.9326671667952808
ACH-000732,-0.7650457208537079
ACH-000734,-0.9161513641138116
ACH-000735,-1.045180224781512
ACH-000736,-0.7087085039274991
ACH-000738,-0.8040711906741143
ACH-000746,-0.8686576934405548
ACH-000747,-0.9954268733804288
ACH-000748,-1.0889757042919792
ACH-000753,-0.9634044265029466
ACH-000756,-1.2167947220092836
ACH-000757,-0.9406073284279012
ACH-000758,-1.0299061515428822
ACH-000760,-0.9669956803307471
ACH-000762,-0.9628109399548144
ACH-000763,-1.0408616735067828
ACH-000764,-0.9353556308606228
ACH-000765,-1.1416500820629238
ACH-000766,-0.9992043623082496
ACH-000767,-0.8707562413549504
ACH-000768,-1.0451549343830775
ACH-000769,-0.6746271520098025
ACH-000770,-1.0428680633328635
ACH-000771,-1.0763087879924371
ACH-000773,-0.7590832698197556
ACH-000776,-1.0164184185786913
ACH-000777,-0.9226550189903684
ACH-000778,-0.8203824766303489
ACH-000781,-0.9455279144684408
ACH-000782,-0.8841966217813579
ACH-000783,-0.8889741136138778
ACH-000784,-0.8244266747646674
ACH-000785,-0.8010650844177369
ACH-000787,-0.9299832656730956
ACH-000788,-1.0075426222715798
ACH-000791,-1.059849731937654
ACH-000792,-1.1341897906976095
ACH-000794,-1.0001655828959757
ACH-000796,-1.009960463476588
ACH-000798,-1.1120610748333557
ACH-000799,-1.0400500683224343
ACH-000800,-0.8861061569849977
ACH-000802,-0.9271344278435436
ACH-000804,-1.1606510905606806
ACH-000805,-1.0123599219070205
ACH-000809,-0.7762928037460345
ACH-000810,-1.2103463983860188
ACH-000811,-0.906388778137682
ACH-000817,-0.995088625841385
ACH-000819,-0.7623663020451611
ACH-000820,-1.1825334737014177
ACH-000821,-0.8060714014272933
ACH-000822,-0.8442423535031555
ACH-000823,-0.8075556964579939
ACH-000824,-0.9957237178565864
ACH-000827,-1.040784730934629
ACH-000829,-0.9543077924622572
ACH-000831,-0.806312229747957
ACH-000832,-0.7473798993829377
ACH-000833,-0.6991692109997729
ACH-000834,-0.9388804172621482
ACH-000835,-0.8024335008318971
ACH-000836,-1.1048132048427128
ACH-000837,-0.8882971107467488
ACH-000838,-0.8990213516331504
ACH-000839,-0.992635229033836
ACH-000840,-1.0122806327230611
ACH-000841,-1.0076849781480015
ACH-000843,-0.9877425830429342
ACH-000846,-0.9888258705557824
ACH-000847,-0.9370152746276008
ACH-000848,-0.9490652367675126
ACH-000849,-0.8136681384941737
ACH-000851,-1.0921355113028817
ACH-000855,-0.8947665739310566
ACH-000856,-0.9189860617432564
ACH-000858,-1.0428795153611183
ACH-000859,-0.8577727007939846
ACH-000861,-0.8367359628162819
ACH-000862,-0.7596800005489566
ACH-000865,-0.9889612231591312
ACH-000866,-0.9751943169879874
ACH-000867,-1.0081013188306982
ACH-000869,-0.6907421212254045
ACH-000872,-0.9136122515291084
ACH-000873,-0.8727950468901463
ACH-000876,-0.7800268716465432
ACH-000878,-1.0122718829244837
ACH-000880,-1.0731312017093202
ACH-000881,-0.9694193306480656
ACH-000882,-0.8103186391882488
ACH-000884,-0.9374438601004214
ACH-000885,-0.8111161489368585
ACH-000887,-1.0718148206325928
ACH-000889,-0.8498776111984327
ACH-000896,-0.8963009178423211
ACH-000898,-0.7186141258869087
ACH-000900,-0.8721274123276606
ACH-000901,-0.91942518270595
ACH-000905,-0.9642479308361336
ACH-000906,-1.0854264205961692
ACH-000907,-1.323473539124688
ACH-000910,-0.957171797166222
ACH-000911,-0.7918456842901446
ACH-000912,-0.9568675019360436
ACH-000913,-0.9020990111684376
ACH-000915,-1.031307157707167
ACH-000916,-1.3910573373758233
ACH-000917,-0.7650874497883043
ACH-000920,-1.0824367810227176
ACH-000921,-1.0830080483468043
ACH-000924,-1.1168215148625376
ACH-000926,-0.8742225167609904
ACH-000928,-1.2351164977955371
ACH-000929,-0.9490430033528402
ACH-000932,-0.8292148770051581
ACH-000935,-1.0038059382550388
ACH-000936,-0.7174715737770869
ACH-000937,-0.9687560844698464
ACH-000938,-0.76223874999574
ACH-000939,-0.9199011109244124
ACH-000941,-1.0293652691512198
ACH-000943,-0.9348068713623444
ACH-000946,-0.9473113220579834
ACH-000947,-0.7392579395465968
ACH-000948,-0.9957095902920936
ACH-000950,-0.8523453016583571
ACH-000953,-0.9683092762508486
ACH-000954,-0.7780870629165034
ACH-000957,-1.1865952207237418
ACH-000958,-0.9839933817085379
ACH-000960,-0.9348313740148408
ACH-000963,-1.1206469593692967
ACH-000968,-1.2140930773820806
ACH-000969,-0.5542696325933957
ACH-000972,-0.9411751303522994
ACH-000973,-1.0522621678035713
ACH-000974,-0.9280001748616441
ACH-000978,-1.1631644432471873
ACH-000984,-0.8499528908327917
ACH-000986,-1.0390843390932871
ACH-000988,-1.0750128035267916
ACH-000993,-1.0492290453473214
ACH-000994,-1.028690775299889
ACH-000996,-0.9066203638918184
ACH-001001,-0.9908291096034744
ACH-001020,-1.2072038501637976
ACH-001028,-1.0212404248341087
ACH-001031,-0.8811304783789113
ACH-001038,-0.8654854351004236
ACH-001048,-0.9303800072651888
ACH-001050,-0.8282162528441244
ACH-001053,-0.7287412814514305
ACH-001054,-0.9360084878584768
ACH-001061,-0.8303747577435702
ACH-001067,-0.9878752325737836
ACH-001075,-0.8877090076178066
ACH-001096,-0.8457823093218556
ACH-001111,-0.8470309999928871
ACH-001119,-1.0864702956768928
ACH-001128,-1.5138079385584398
ACH-001134,-1.0802800731219822
ACH-001151,-0.7996404405411279
ACH-001163,-1.0249394555354738
ACH-001164,-0.8841705582790532
ACH-001183,-0.912579006474133
ACH-001192,-0.911275128265668
ACH-001193,-0.9496331103714042
ACH-001196,-1.1406567502290093
ACH-001197,-0.9513497737996339
ACH-001205,-1.0335420573604757
ACH-001211,-1.1305140835563687
ACH-001212,-0.7391762116398908
ACH-001228,-1.0144151832871755
ACH-001232,-1.1500691914045875
ACH-001239,-0.8114962245517178
ACH-001270,-0.9931296317331816
ACH-001274,-0.9087156436601947
ACH-001275,-0.7272765471483145
ACH-001277,-0.7668757550328865
ACH-001278,-1.0283685487902372
ACH-001280,-1.081104439799032
ACH-001283,-0.7101720944766221
ACH-001289,-1.0344342473829753
ACH-001300,-0.9468177600613592
ACH-001301,-0.7066532220718729
ACH-001302,-1.270829383445886
ACH-001306,-0.8672494269760418
ACH-001318,-0.8539504240007676
ACH-001322,-0.693440762267505
ACH-001328,-0.939195288036958
ACH-001332,-1.0500616986992248
ACH-001336,-0.981817617828054
ACH-001346,-0.8490684689937757
ACH-001353,-0.7684220640897809
ACH-001354,-1.1273349172238474
ACH-001367,-1.11142372051838
ACH-001368,-1.1179601374156265
ACH-001374,-0.9708512869382238
ACH-001377,-0.9083614731090092
ACH-001380,-0.9026139509628568
ACH-001391,-0.8325169728446842
ACH-001408,-0.9824085393097042
ACH-001430,-0.7742654386663472
ACH-001431,-0.9675130467822436
ACH-001450,-1.0046935070790612
ACH-001496,-0.9287152221460796
ACH-001500,-0.972600608433428
ACH-001523,-0.9799462870144406
ACH-001532,-1.0426480273172476
ACH-001550,-1.0100862020237815
ACH-001552,-0.9439286825227816
ACH-001554,-0.8514358822998663
ACH-001654,-1.0193238154669404
ACH-001735,-0.8916760370717363
ACH-001736,-0.8083499425807157
ACH-001737,-0.7897762790894789
ACH-001740,-0.8429010380046711
ACH-001745,-0.9387447289133236
ACH-001765,-0.9851540889792141
