,BUB1 (699)
ACH-000226,-0.5698020995743905
ACH-000227,-0.5070139506913101
ACH-000228,-0.7755019584585392
ACH-000231,-0.7000984050100301
ACH-000232,-0.6339850713950871
ACH-000233,-0.4123334989139265
ACH-000234,-0.7107569792695491
ACH-000235,-0.4511443020406548
ACH-000237,-0.7351530313684105
ACH-000238,-0.4596034815894759
ACH-000242,-0.5778960991904358
ACH-000243,-0.6606842257155904
ACH-000244,-0.6379882511940108
ACH-000246,-0.6284902532569194
ACH-000248,-0.4570717756060536
ACH-000250,-0.918110198424156
ACH-000251,-0.681792274220028
ACH-000252,-0.6214919611332465
ACH-000253,-0.52893271079641
ACH-000255,-0.7080005747941734
ACH-000256,-0.454206937342309
ACH-000257,-0.6062889103265818
ACH-000258,-0.31590989565356625
ACH-000259,-0.8206839229399172
ACH-000260,-0.6728151235945298
ACH-000261,-0.6654267105683803
ACH-000262,-0.7236951320089579
ACH-000263,-0.6780315209975551
ACH-000264,-0.6221624457636433
ACH-000265,-0.5489285084840123
ACH-000266,-0.5716849409881972
ACH-000272,-0.4789035145410696
ACH-000274,-0.2978949290827167
ACH-000277,-0.6323379731797677
ACH-000278,-0.6267715875557724
ACH-000279,-0.4279483436210742
ACH-000280,-0.6397269346293168
ACH-000281,-0.5411342937898427
ACH-000288,-0.5660314624139458
ACH-000291,-0.6658788172556424
ACH-000293,-0.4270727757877913
ACH-000294,-0.2577645305750247
ACH-000295,-0.6574490079214823
ACH-000296,-0.7393421734341286
ACH-000302,-0.6027154186129107
ACH-000304,-0.5447609298263797
ACH-000307,-0.4640662399790529
ACH-000308,-0.607105532243319
ACH-000310,-0.5338508765850036
ACH-000311,-0.523030225102361
ACH-000312,-0.5646896507195958
ACH-000315,-0.24117752259271996
ACH-000316,-0.3831378973318989
ACH-000317,-0.5869980746142011
ACH-000318,-0.6939752732359519
ACH-000319,-0.6639420452659074
ACH-000320,-0.5744160603362948
ACH-000322,-0.700663661790227
ACH-000323,-0.30725282392760306
ACH-000324,-0.41868539895998425
ACH-000329,-0.5559415390597656
ACH-000330,-0.6325681486173307
ACH-000331,-0.7524818944190909
ACH-000332,-0.6016796588913268
ACH-000334,-0.3569219367393462
ACH-000335,-0.3944492546434218
ACH-000336,-0.5940932214683197
ACH-000337,-0.4311483490528107
ACH-000338,0.022792285627496002
ACH-000339,-0.5234602302064295
ACH-000341,-0.8681089274661842
ACH-000348,-0.3857259435613005
ACH-000350,-0.6510523024357151
ACH-000352,-0.5541081147759764
ACH-000356,-0.5280692638630959
ACH-000361,-0.5405349458337656
ACH-000362,-0.5134133816221045
ACH-000363,-0.5244570507137923
ACH-000364,-0.7283921678957891
ACH-000365,-0.39087611388023696
ACH-000366,-0.4802552076141678
ACH-000368,-0.5611091028312374
ACH-000374,-0.5114674285748992
ACH-000375,-0.3574014317987048
ACH-000376,-0.5587316060868553
ACH-000381,-0.4917062682611719
ACH-000383,-0.29553172022459345
ACH-000387,-0.5570183787745738
ACH-000389,-0.5171357975440133
ACH-000390,-0.4372173006354256
ACH-000393,-0.7025067527694489
ACH-000395,-0.30156437147533505
ACH-000396,-0.7569000777476019
ACH-000397,-0.6136407369714685
ACH-000401,-0.4016563476133139
ACH-000402,-0.6513520934507414
ACH-000403,-0.5803115235747381
ACH-000404,-0.7084884037909618
ACH-000406,-0.5020418473889553
ACH-000407,-0.6866858838894501
ACH-000408,-0.4832578536087881
ACH-000410,-0.7908677980506914
ACH-000411,-0.7436167832701467
ACH-000414,-0.6397159391191324
ACH-000415,-0.5780838139902047
ACH-000416,-0.5231210064247916
ACH-000420,-0.557175728484946
ACH-000421,-0.6950689164479803
ACH-000424,-0.4895721258728223
ACH-000425,-0.5542140807576583
ACH-000426,-0.6264876983802653
ACH-000427,-0.4496777855804805
ACH-000433,-0.44797311343500057
ACH-000435,-0.5963069751759087
ACH-000436,-0.5096275403814308
ACH-000444,-0.7516597287622195
ACH-000445,-0.44060435413692345
ACH-000448,-0.5586039111166324
ACH-000450,-0.6606615791580734
ACH-000452,-0.6809216603782041
ACH-000454,-0.6833120095870282
ACH-000458,-0.5993794291557463
ACH-000459,-0.4242762480409732
ACH-000460,-0.4816841326999087
ACH-000461,-0.3630951167382265
ACH-000463,-0.5945288175804315
ACH-000464,-0.5745322192617982
ACH-000466,-0.6041509652514961
ACH-000467,-0.5440491441349751
ACH-000468,-0.5752861497266865
ACH-000469,-0.5836409063757543
ACH-000470,-0.43407379544745706
ACH-000471,-0.5845788315597995
ACH-000472,-0.6886352283098413
ACH-000473,-0.7582056327609177
ACH-000475,-0.5112503274779476
ACH-000476,-0.4814904382236924
ACH-000477,-0.5842426173827245
ACH-000479,-0.7583270024178679
ACH-000480,-0.5962004729754504
ACH-000481,-0.6472110301958507
ACH-000483,-0.7832839799090295
ACH-000484,-0.5862424229841304
ACH-000485,-0.4692220339261916
ACH-000486,-0.5710368546736343
ACH-000487,-0.5384487210641412
ACH-000488,-0.5613764660428444
ACH-000490,-0.5787572369831236
ACH-000491,-0.4320180309883922
ACH-000495,-0.9683271381820888
ACH-000496,-0.452852138136298
ACH-000499,-0.4909389412508288
ACH-000500,-0.8049641133961267
ACH-000502,-0.5757109081708547
ACH-000503,-0.5840107489750657
ACH-000505,-0.3270807809182744
ACH-000507,-0.5669929765899562
ACH-000510,-0.6154220533935078
ACH-000511,-0.6097239955431317
ACH-000512,-0.473075280477323
ACH-000516,-0.5540612460402855
ACH-000517,-0.5534824284963082
ACH-000518,-0.8233779938071842
ACH-000520,-0.4876579501306954
ACH-000521,-0.5328563227558754
ACH-000522,-0.5320131398160979
ACH-000524,-0.6849200137232816
ACH-000527,-0.6291723969923521
ACH-000528,-0.6927194064143429
ACH-000537,-0.5656867118761506
ACH-000541,-0.4193238642256432
ACH-000542,-0.5529718860566781
ACH-000544,-0.552197711358886
ACH-000545,-0.7709691407313344
ACH-000547,-0.8062629265636359
ACH-000548,-0.6625759431013445
ACH-000549,-0.8126985927961946
ACH-000550,-0.7130944172072218
ACH-000552,-0.6272085188993543
ACH-000556,-0.5880211328840799
ACH-000557,-0.5534033836972541
ACH-000569,-0.5422285767287713
ACH-000570,-0.6127550437196788
ACH-000571,-0.4975948130827808
ACH-000573,-0.6344529494013749
ACH-000576,-0.6076821146489615
ACH-000579,-0.6347167392485182
ACH-000580,-0.5214549949812004
ACH-000584,-0.5667014556058937
ACH-000585,-0.8759689862314692
ACH-000588,-0.921019829320216
ACH-000589,-0.6812411230669962
ACH-000591,-0.5237954738372561
ACH-000593,-0.7806622659746918
ACH-000600,-0.5580702867136922
ACH-000601,-0.5947367882523428
ACH-000605,-0.617832893047597
ACH-000606,-0.6548553068893482
ACH-000608,-0.4913283940444206
ACH-000614,-0.5763958495420516
ACH-000616,-0.7331528608983856
ACH-000618,-0.6599019138592216
ACH-000619,-0.571727243665391
ACH-000620,-0.5421856083243133
ACH-000621,-0.4823661692738631
ACH-000622,-0.4897913487114782
ACH-000623,-0.5010972817256789
ACH-000624,-0.7381825928670849
ACH-000627,-0.4838811701500045
ACH-000630,-0.525176728457826
ACH-000631,-0.4346161693255825
ACH-000632,-0.4536020459991152
ACH-000633,-0.4775182307812752
ACH-000637,-0.78117548156154
ACH-000638,-0.6852808777441858
ACH-000646,-0.5839193969035928
ACH-000647,-0.5778938703977552
ACH-000648,-0.6720338104471618
ACH-000649,-0.485892443476024
ACH-000651,-0.727082641009545
ACH-000652,-0.6112973531921636
ACH-000653,-0.6278806386477385
ACH-000657,-0.5843955731331542
ACH-000658,-0.37598451972976493
ACH-000661,-0.7048108166858437
ACH-000662,-0.7877318416945209
ACH-000663,-0.7143598490768747
ACH-000665,-0.7760542855263082
ACH-000671,-0.30115460109195313
ACH-000672,-0.6327571846361949
ACH-000673,-0.6753010400322773
ACH-000676,-0.3880284187867883
ACH-000677,-0.5070290917277608
ACH-000681,-0.450019665090984
ACH-000683,-0.4665074089305862
ACH-000684,-0.7328718381084366
ACH-000688,-0.25122995197198666
ACH-000693,-0.6278723964654954
ACH-000694,-0.4813642869142521
ACH-000695,-0.4713467646048751
ACH-000696,-0.5796444514650728
ACH-000697,-0.5840026216165165
ACH-000699,-0.6741898049826215
ACH-000701,-0.6583253520901957
ACH-000706,-0.7495989845615232
ACH-000711,-0.6127660035179081
ACH-000713,-0.5274812351703524
ACH-000714,-0.5273562796725857
ACH-000718,-0.4452058978482679
ACH-000720,-0.6679258265197274
ACH-000721,-0.7569277798325209
ACH-000724,-0.3447540843163492
ACH-000725,-0.377743602805646
ACH-000732,-0.6786074728999638
ACH-000734,-0.4944496460277076
ACH-000735,-0.5748937884469542
ACH-000736,-0.5368634941203045
ACH-000738,-0.5767095211895626
ACH-000746,-0.4394219866371757
ACH-000747,-0.7303148435655776
ACH-000748,-0.5075171992643354
ACH-000753,-0.4554114477342236
ACH-000756,-0.529657248112551
ACH-000757,-0.6876459545793749
ACH-000758,-0.6608890559827189
ACH-000760,-0.5667967958168698
ACH-000762,-0.5479046781304583
ACH-000763,-0.3945342196794982
ACH-000764,-0.5739800240340063
ACH-000765,-0.5744405469222813
ACH-000766,-0.6156673015062012
ACH-000767,-0.6676604850491511
ACH-000768,-0.6537247245234624
ACH-000769,-0.4910155814785668
ACH-000770,-0.5007094707164825
ACH-000771,-0.5660107579703235
ACH-000773,-0.4565641609218053
ACH-000776,-0.522455666293626
ACH-000777,-0.6183532010798339
ACH-000778,-0.6895208411441611
ACH-000781,-0.5414238872620027
ACH-000782,-0.6805610341949256
ACH-000783,-0.4801760815070916
ACH-000784,-0.8086792266458941
ACH-000785,-0.6484782089041101
ACH-000787,-0.5594243808178356
ACH-000788,-0.6482844630286545
ACH-000791,-0.508122050504184
ACH-000792,-0.5204387031470491
ACH-000794,-0.368482350330076
ACH-000796,-0.5369876840677952
ACH-000798,-0.4678420417235758
ACH-000799,-0.973572427631978
ACH-000800,-0.7131580216810817
ACH-000802,-0.629639294012308
ACH-000804,-0.42860389257696
ACH-000805,-0.6000065620628612
ACH-000809,-0.4849132696072403
ACH-000810,-0.7777643265681674
ACH-000811,-0.567011873617595
ACH-000817,-0.5272536763026067
ACH-000819,-0.7661626807396553
ACH-000820,-0.4780763388119113
ACH-000821,-0.6477992009502693
ACH-000822,-0.3720135447871179
ACH-000823,-0.6305720633410374
ACH-000824,-0.3851097866588796
ACH-000827,-0.6881814286566329
ACH-000829,-0.3584941827285361
ACH-000831,-0.6502088183299892
ACH-000832,-0.5361519280664668
ACH-000833,-0.5327851727024324
ACH-000834,-0.6018449882048004
ACH-000835,-0.6027546603761714
ACH-000836,-0.2624625533019062
ACH-000837,-0.5271620245999674
ACH-000838,-0.6030079856511208
ACH-000839,-0.35329499750230403
ACH-000840,-0.4953847102051226
ACH-000841,-0.5353634266414868
ACH-000843,-0.5134779342902819
ACH-000846,-0.6413014837218115
ACH-000847,-0.4667509805415849
ACH-000848,-0.4931176716546989
ACH-000849,-0.4869498183969778
ACH-000851,-0.6662663087338077
ACH-000855,-0.6823550615349925
ACH-000856,-0.5150472849757268
ACH-000858,-0.5637969666082081
ACH-000859,-0.48162758809520706
ACH-000861,-0.5446970477351082
ACH-000862,-0.7584919588695521
ACH-000865,-0.4717842634070296
ACH-000866,-0.4921168538911464
ACH-000867,-0.674687293206862
ACH-000869,-0.28590652886572143
ACH-000872,-0.5011616126991845
ACH-000873,-0.669244231007329
ACH-000876,-0.7110136235073972
ACH-000878,-0.5157694335335904
ACH-000880,-0.7818977179589601
ACH-000881,-0.5745755066205669
ACH-000882,-0.4762046640803594
ACH-000884,-0.6163358699816364
ACH-000885,-0.6006520767510396
ACH-000887,-0.5980853418134323
ACH-000889,-0.2473157172518753
ACH-000896,-0.7034658584280209
ACH-000898,-0.6414701961984967
ACH-000900,-0.5877865614481583
ACH-000901,-0.4228755750658114
ACH-000905,-0.5930844161800426
ACH-000906,-0.4705178922573052
ACH-000907,-0.3982346186074278
ACH-000910,-0.5076448138771866
ACH-000911,-0.5688930918932112
ACH-000912,-0.7644654319635821
ACH-000913,-0.3722758473143445
ACH-000915,-0.5261067890162241
ACH-000916,-0.4532162526736267
ACH-000917,-0.4610026235138098
ACH-000920,-0.3894440219837005
ACH-000921,-0.7925490765948113
ACH-000924,-0.7318026592099861
ACH-000926,-0.43358249729317533
ACH-000928,-0.6339081873729278
ACH-000929,-0.6862918869909269
ACH-000932,-0.5594648019225618
ACH-000935,-0.5796103023427338
ACH-000936,-0.5038803632338335
ACH-000937,-0.4420003445156159
ACH-000938,-0.6055311808419036
ACH-000939,-0.5565230778617559
ACH-000941,-0.974713314038086
ACH-000943,-0.6011429381154008
ACH-000946,-0.6645518514721127
ACH-000947,-0.6333049048747608
ACH-000948,-0.5399225626823253
ACH-000950,-0.3933230507621596
ACH-000953,-0.24825649924988144
ACH-000954,-0.7386873341489076
ACH-000957,-0.7764460759978413
ACH-000958,-0.6618323309860021
ACH-000960,-0.5933780577601793
ACH-000963,-0.8482170277689625
ACH-000968,-0.5357517247265465
ACH-000969,-0.4684676696731573
ACH-000972,-0.6792316582368517
ACH-000973,-0.5344696919012621
ACH-000974,-0.5604700937392425
ACH-000978,-0.6394061625807107
ACH-000984,-0.5653993809131382
ACH-000986,-0.6421699555996073
ACH-000988,-0.4920858479220416
ACH-000993,-0.7611535003199937
ACH-000994,-0.6153774289656646
ACH-000996,-0.8408554710982706
ACH-001001,-0.587855370771646
ACH-001020,-0.5565980669440933
ACH-001028,-0.5467539414102731
ACH-001031,-0.5764449500866481
ACH-001038,-0.5232151044762747
ACH-001048,-0.6546573558534935
ACH-001050,-0.6565333850374866
ACH-001053,-0.475551139428349
ACH-001054,-0.6157656875930131
ACH-001061,-0.6377363013431583
ACH-001067,-0.8032792636783248
ACH-001075,-0.8169172712860815
ACH-001096,-0.5338827805757796
ACH-001111,-0.29187189769821736
ACH-001119,-0.4067207206212685
ACH-001128,-0.05865603299240295
ACH-001134,-0.6477597078665762
ACH-001151,-0.4801890801809514
ACH-001163,-0.4431191022405832
ACH-001164,-0.6698488838024832
ACH-001183,-0.6156086634498802
ACH-001192,-0.5770021497538939
ACH-001193,-0.4476308460419633
ACH-001196,-0.7425952747435722
ACH-001197,-0.6139006320523154
ACH-001205,-0.7621100523948797
ACH-001211,-0.7788402456361889
ACH-001212,-1.0079826245373122
ACH-001228,-0.5740435347337732
ACH-001232,-0.7936510176826794
ACH-001239,-0.6111081519907604
ACH-001270,-0.7194635914085901
ACH-001274,-0.5100884757966186
ACH-001275,-0.6110393110457923
ACH-001277,-0.7146052148631149
ACH-001278,-0.9219260695322272
ACH-001280,-0.3566493677287393
ACH-001283,-0.5800587673312746
ACH-001289,-0.6507383629675894
ACH-001300,-0.5417147574097633
ACH-001301,-0.7559021100927471
ACH-001302,-0.6112950165865967
ACH-001306,-0.532547727648885
ACH-001318,-0.5762493109719727
ACH-001322,-0.7462391408962658
ACH-001328,-0.6805685171352177
ACH-001332,-0.7655871414850651
ACH-001336,-0.6367317796941264
ACH-001346,-0.8158732774276748
ACH-001353,-0.5683571271805616
ACH-001354,-0.3481586245499668
ACH-001367,-0.5299116347818456
ACH-001368,-0.55710039633479
ACH-001374,-0.6275094416689956
ACH-001377,-0.4622744403275914
ACH-001380,-0.4496650241116856
ACH-001391,-0.5239396391888497
ACH-001408,-0.5463172940965527
ACH-001430,-0.5927324832790815
ACH-001431,-0.5650642441988915
ACH-001450,-0.5480423321662352
ACH-001496,-0.34313289556683524
ACH-001500,-0.6194829116833185
ACH-001523,-0.7211078373397641
ACH-001532,-0.7150659037299271
ACH-001550,-0.3803630369381397
ACH-001552,-0.4253952732068279
ACH-001554,-0.5896435354599229
ACH-001654,-0.5955519057214368
ACH-001735,-0.5033012354428553
ACH-001736,-0.4394703473213589
ACH-001737,-0.0896146704906069
ACH-001740,-0.4275414224115311
ACH-001745,-0.5208657688004749
ACH-001765,-0.3390928514848706
