,GRIN2A (2903)
ACH-000769,-0.16064734194175967
ACH-000770,-0.11726251120046408
ACH-000771,-0.15626906482647548
ACH-000773,-0.04970465558602581
ACH-000776,-0.31589469427778305
ACH-000777,-0.12904767050093938
ACH-000778,-0.21508336848620666
ACH-000781,-0.12322685950495342
ACH-000782,-0.05183854880464079
ACH-000783,-0.16622689762527115
ACH-000784,-0.2451377498199881
ACH-000785,-0.3149640904506749
ACH-000787,-0.1285492876679306
ACH-000788,-0.20953499057992692
ACH-000791,-0.19738714617815495
ACH-000792,-0.12127377447958185
ACH-000794,-0.10521978440953457
ACH-000796,-0.12092334772986853
ACH-000798,-0.2064824252960824
ACH-000799,-0.012093374842550615
ACH-000800,0.018063861560762562
ACH-000802,-0.23166607254035526
ACH-000804,-0.2980095160794477
ACH-000805,-0.14767574021249802
ACH-000809,-0.17050145351988702
ACH-000810,0.015722657767736643
ACH-000811,-0.2540985248936675
ACH-000817,-0.1177056491457464
ACH-000819,-0.2084796685705202
ACH-000820,-0.1416360121472366
ACH-000821,-0.3073051065812835
ACH-000822,-0.131648763036411
ACH-000823,-0.2174203059659004
ACH-000824,-0.16140570994943634
ACH-000827,-0.1770732731201307
ACH-000829,-0.22238352654371715
ACH-000831,-0.19551999749919352
ACH-000832,-0.1476311363886491
ACH-000833,-0.09829285394758376
ACH-000834,-0.20762986504686004
ACH-000835,-0.2907797512716577
ACH-000836,-0.16479095900788435
ACH-000837,-0.1651813195956836
ACH-000838,-0.04208380611341525
ACH-000839,-0.005481664347287782
ACH-000840,-0.4107595096916616
ACH-000841,-0.29089792359598393
ACH-000843,-0.14795333603375824
ACH-000846,-0.0553500922350111
ACH-000847,0.052080887373839375
ACH-000848,-0.19398024383155696
ACH-000849,-0.07125685793997083
ACH-000851,-0.26005246165563706
ACH-000855,-0.19498918914044933
ACH-000856,-0.1123789045714328
ACH-000858,-0.13755820223955542
ACH-000859,0.03827769981179459
ACH-000861,-0.2656739848259891
ACH-000862,-0.24585688777802245
ACH-000865,-0.1727562584270137
ACH-000866,-0.13894800026640247
ACH-000867,-0.14722044252028485
ACH-000869,-0.30509581512204026
ACH-000872,-0.25665845480333765
ACH-000873,-0.31962039050926505
ACH-000876,-0.1983744159303568
ACH-000878,-0.018544830018153897
ACH-000880,-0.07766632862544358
ACH-000881,-0.2504332055404969
ACH-000882,-0.07992534244269249
ACH-000884,-0.21597179025638508
ACH-000885,-0.2726273499644386
ACH-000887,-0.1393234808542573
ACH-000889,-0.2306753638398269
ACH-000896,-0.21416352957787216
ACH-000898,-0.26723612229282684
ACH-000900,-0.1382268057609379
ACH-000901,-0.1979533912932759
ACH-000905,-0.26737863679660256
ACH-000906,-0.1322709218378869
ACH-000907,-0.07717308657881221
ACH-000910,-0.22259952167084596
ACH-000911,-0.06594647514882263
ACH-000912,-0.05864855686927559
ACH-000913,-0.10424801584754728
ACH-000915,-0.21426670409481136
ACH-000916,-0.17862225859355654
ACH-000917,-0.15441188647061976
ACH-000920,-0.3467710546350924
ACH-000921,-0.11619783625598333
ACH-000924,-0.21845961941288047
ACH-000926,-0.20056354478658012
ACH-000928,-0.4824664581399163
ACH-000929,-0.08996138756726421
ACH-000932,-0.2111769436323296
ACH-000935,-0.2429353084909293
ACH-000936,-0.1933719858930029
ACH-000937,-0.09719592478191652
ACH-000938,-0.3019509804067344
ACH-000939,-0.05404596855716511
ACH-000941,-0.2746174861203598
ACH-000943,-0.1399190128975779
ACH-000946,-0.09214975667473466
ACH-000947,-0.1856622430282817
ACH-000948,-0.2798736089554827
ACH-000950,-0.3881929578142193
ACH-000953,-0.13802237499679826
ACH-000954,-0.4972862863366112
ACH-000957,-0.2296202408649044
ACH-000958,-0.11626833568908697
ACH-000960,-0.18676269050481453
ACH-000963,-0.07611795068002176
ACH-000968,-0.12390250174586415
ACH-000969,-0.03743100792270787
ACH-000972,-0.07645952555673467
ACH-000973,-0.267151763270442
ACH-000974,-0.10451401329761266
ACH-000978,-0.15827378762534294
ACH-000984,-0.2129854088818895
ACH-000986,-0.06802819276415081
ACH-000988,-0.30846715151957305
ACH-000993,-0.08759899280369388
ACH-000994,-0.2559888654301073
ACH-000996,-0.12311319256606552
ACH-001001,-0.2363638864428092
ACH-001020,-0.2319446902610268
ACH-001028,-0.1267270041658788
ACH-001031,-0.19251836369618344
ACH-001038,-0.15801140297076213
ACH-001048,-0.16012277676435113
ACH-001050,-0.1899816194083517
ACH-001053,-0.17895335814386187
ACH-001054,-0.19638498310581826
ACH-001061,-0.1533814849692086
ACH-001067,-0.15830234215909822
ACH-001075,-0.3918738621467551
ACH-001096,-0.187454490402796
ACH-001111,0.01799420131849463
ACH-001119,-0.2337926239067297
ACH-001128,-0.1764386316929724
ACH-001134,-0.19383248232349093
ACH-001151,-0.16294353677452844
ACH-001163,-0.05043785021406359
ACH-001164,-0.3514961154700206
ACH-001183,-0.2817690382663249
ACH-001192,-0.0027378291716625104
ACH-001193,-0.31814517901258504
ACH-001196,-0.1203381723417798
ACH-001197,-0.1950525240181156
ACH-001205,-0.15164609845983548
ACH-001211,-0.16565454443510552
ACH-001212,-0.4585474823543688
ACH-001228,-0.2056773268206268
ACH-001232,-0.04383132227373187
ACH-001239,-0.2278950917049798
ACH-001270,-0.2277460634997809
ACH-001274,-0.16279016619427833
ACH-001275,-0.25536198358104273
ACH-001277,-0.03624171286706746
ACH-001278,-0.083628320167336
ACH-001280,-0.1043020997236736
ACH-001283,-0.25617992623125696
ACH-001289,-0.2673864815608087
ACH-001300,-0.025953697500194585
ACH-001301,-0.2237963923016307
ACH-001302,-0.19906444345144286
ACH-001306,-0.12410001660208995
ACH-001318,-0.1831117291456879
ACH-001322,-0.2424841153406584
ACH-001328,-0.19333329820564088
ACH-001332,-0.037899858735919126
ACH-001336,-0.16278729025469765
ACH-001346,-0.11832212219767548
ACH-001353,-0.05587062467261902
ACH-001354,-0.26243241019826863
ACH-001367,-0.2319994453139031
ACH-001368,-0.2359314079806815
ACH-001374,-0.031117466884059895
ACH-001377,-0.2833520384979465
ACH-001380,-0.08063831105850636
ACH-001391,-0.2838299115021424
ACH-001408,-0.0931098268558172
ACH-001430,-0.20701729049643933
ACH-001431,-0.15108941260690587
ACH-001450,-0.0856052924111076
ACH-001496,-0.17529506086465854
ACH-001500,-0.1383844136692841
ACH-001523,-0.2740269230906854
ACH-001532,-0.28757176930819034
ACH-001550,-0.1394782464428188
ACH-001552,-0.1705011277719379
ACH-001554,-0.16342963853906398
ACH-001654,-0.2698478784108095
ACH-001735,-0.2508806410860615
ACH-001736,-0.2982163706394814
ACH-001737,0.16901924523790324
ACH-001740,-0.21924685725813145
ACH-001745,-0.2572566340229114
ACH-001765,-0.15106288212729138
