,RALA (5898)
ACH-000004,-0.3431630550171017
ACH-000005,-0.03057034793762362
ACH-000007,0.1707474278098301
ACH-000009,-0.15990144331093656
ACH-000011,-0.12362861619820475
ACH-000012,-0.033072114745992434
ACH-000013,-0.07276905757888562
ACH-000014,-0.34146984788141793
ACH-000015,-0.030693895465052037
ACH-000017,-0.046896453372741766
ACH-000018,-0.08890587744490441
ACH-000019,-0.16670204130004546
ACH-000021,-0.07630901820059753
ACH-000022,-0.021435143531065508
ACH-000025,-0.20641054998229727
ACH-000028,0.08942940503810025
ACH-000030,-0.040972644483864666
ACH-000035,-0.14006501101540206
ACH-000036,-0.1538949251710025
ACH-000037,0.018997416240107645
ACH-000039,-0.07150561578004831
ACH-000040,-0.04528400782965383
ACH-000041,-0.20022360697543246
ACH-000042,-0.1659608183120192
ACH-000045,0.04105765039685018
ACH-000047,-0.18098428948258294
ACH-000052,0.0485329669040484
ACH-000053,-0.03421553862825725
ACH-000054,-0.3192015669465364
ACH-000055,-0.2813619380979635
ACH-000060,-0.14167584848350204
ACH-000067,-0.015984322674115113
ACH-000070,-0.1835461157090264
ACH-000075,-0.1226372926890771
ACH-000078,-0.17207214371140753
ACH-000082,-0.1918886710706414
ACH-000085,0.11298332194103025
ACH-000086,-0.22391420160095526
ACH-000087,-0.2676850471904253
ACH-000092,-0.020488764813951836
ACH-000095,-0.2758361824529619
ACH-000097,-0.1689730436136516
ACH-000098,-0.07779546729746985
ACH-000099,-0.10595096643107677
ACH-000108,0.08492447324446323
ACH-000113,-0.03131811224600619
ACH-000116,-0.2937584341665414
ACH-000118,0.030943237345437236
ACH-000120,-0.0862526254134892
ACH-000123,-0.1646669071411608
ACH-000127,-0.10730378993516676
ACH-000128,-0.4046940554396065
ACH-000132,-0.025124784677130738
ACH-000133,-0.03859811950839125
ACH-000137,-0.020346733135902163
ACH-000138,0.025636777164148868
ACH-000142,-0.03952077738595031
ACH-000143,-0.3007732450950698
ACH-000146,-0.15042466596723078
ACH-000148,-0.15601421220970965
ACH-000150,-0.10201626826256416
ACH-000152,-0.1948159126700472
ACH-000153,-0.04310293391093987
ACH-000159,-0.036980043311092635
ACH-000160,-0.21323921917529384
ACH-000163,-0.2783822061132192
ACH-000167,-0.054067677620545915
ACH-000168,0.11777668274242856
ACH-000169,-0.05531173023109595
ACH-000178,0.039354000004331695
ACH-000183,0.03630778165061717
ACH-000188,-0.0851400955304304
ACH-000189,-0.3189799084956501
ACH-000190,-0.37148850093584573
ACH-000198,-0.21956160962787868
ACH-000203,-0.6928446921818681
ACH-000204,-0.10088568936822984
ACH-000206,-0.11520785888676165
ACH-000207,-0.06574093804368945
ACH-000208,-0.1167685745079644
ACH-000210,-0.11349533566763866
ACH-000211,-0.17722350403431122
ACH-000215,-0.07764917924793784
ACH-000221,-0.16367929014017465
ACH-000222,0.024196241125539454
ACH-000223,-0.14404371535344626
ACH-000226,0.03489074643039359
ACH-000227,-0.2053775867034201
ACH-000228,-0.26350106929578915
ACH-000231,-0.14686064727928794
ACH-000232,-0.3046290474094419
ACH-000233,0.06433665081413091
ACH-000234,-0.045576332219559104
ACH-000235,-0.15143381819285592
ACH-000237,-0.2714244831914196
ACH-000238,-0.07184219748553493
ACH-000242,-0.06734395252378655
ACH-000243,-0.08993021848932596
ACH-000244,-0.2136682592870704
ACH-000246,-0.12533633885871415
ACH-000248,-0.0977528585681788
ACH-000250,-0.017103665917075208
ACH-000251,-0.16001539692897884
ACH-000252,-0.2796271448929593
ACH-000253,-0.0034780002598224146
ACH-000255,-0.02668736069975402
ACH-000256,-0.13760096072488068
ACH-000257,-0.5374136504644171
ACH-000258,-0.041022927951879805
ACH-000259,-0.11439430376905635
ACH-000260,-0.11072460995907593
ACH-000261,-0.1485524496898682
ACH-000262,-0.2378972368637935
ACH-000263,-0.1982053293343864
ACH-000264,-0.1484747839805095
ACH-000265,0.11579397089407772
ACH-000266,-0.18046487226535304
ACH-000272,-0.23591411647316995
ACH-000274,-0.1584530818358847
ACH-000277,-0.02987733513896852
ACH-000278,-0.10469482706071563
ACH-000279,-0.06550701363815434
ACH-000280,-0.1482398137919935
ACH-000281,-0.0017538776903029795
ACH-000288,-0.09349860729897128
ACH-000291,-0.136229186453173
ACH-000293,-0.002182013629804236
ACH-000294,-0.15322960328756416
ACH-000295,-0.026687422462621933
ACH-000296,-0.2256289367127113
ACH-000302,-0.08594470348594545
ACH-000304,0.12162406366875145
ACH-000307,0.0039174656680099436
ACH-000308,-0.10421515337508977
ACH-000310,-0.42689446760446775
ACH-000311,-0.09906676912832613
ACH-000312,-0.3293428062055448
ACH-000315,0.056926963666697535
ACH-000316,-0.21369244448473376
ACH-000317,-0.0613885099739621
ACH-000318,0.011557423645745976
ACH-000319,-0.17439168774632322
ACH-000320,-0.22082971433596385
ACH-000322,-0.10028780655448384
ACH-000323,0.1270255555413174
ACH-000324,-0.08851407228887874
ACH-000329,-0.16957474631049738
ACH-000330,-0.15498955853531327
ACH-000331,-0.08420598273926583
ACH-000332,-0.11645409585966827
ACH-000334,-0.2843994097379542
ACH-000335,-0.07572446278618973
ACH-000336,-0.1270732031380881
ACH-000337,-0.2706476956215672
ACH-000338,-0.2527684754307128
ACH-000339,-0.03812842991760346
ACH-000341,-0.13926284622028054
ACH-000348,-0.18148326641175128
ACH-000350,-0.03940815535618425
ACH-000352,0.028394436488038424
ACH-000356,-0.09971340143773202
ACH-000361,0.2620110033459864
ACH-000362,0.027088680060435074
ACH-000363,-0.2584378190396757
ACH-000364,-0.2172854566277087
ACH-000365,-0.18622888060869772
ACH-000366,-0.2409159395859569
ACH-000368,-0.041392358828612814
ACH-000374,-0.13007033252295966
ACH-000375,-0.025864954609157536
ACH-000376,-0.028180555496742768
ACH-000381,-0.2458277799510233
ACH-000383,-0.14437153676070566
ACH-000387,-0.2533711297423654
ACH-000389,-0.2220643202614785
ACH-000390,-0.0950293208975108
ACH-000393,-0.10969348652466124
ACH-000395,-0.3886720167240377
ACH-000396,-0.0628455470674017
ACH-000397,-0.04142240191008181
ACH-000401,-0.13934064304481905
ACH-000402,-0.1063177350444914
ACH-000403,-0.2485587263893299
ACH-000404,-0.11375395234560345
ACH-000406,-0.1486671523406012
ACH-000407,-0.15242348360968971
ACH-000408,-0.14896458415050454
ACH-000410,-0.2801981523222362
ACH-000411,-0.08864292567323065
ACH-000414,-0.02357126180927873
ACH-000415,-0.09503331159714506
ACH-000416,0.009898390960758029
ACH-000420,-0.021036396648795537
ACH-000421,-0.057492852057909286
ACH-000424,-0.28678649623388536
ACH-000425,-0.01918981928948686
ACH-000426,0.04330848969975742
ACH-000427,0.07720622022814756
ACH-000433,-0.09877769178883856
ACH-000435,0.013756742046226077
ACH-000436,-0.10363522065957448
ACH-000444,-0.08447131099114988
ACH-000445,-0.09292416804025593
ACH-000448,-0.05449619383021315
ACH-000450,-0.0871361967896841
ACH-000452,-0.18427818478360244
ACH-000454,-0.06187340295012834
ACH-000458,0.06728994529058595
ACH-000459,-0.15361652834491493
ACH-000460,-0.1214026682326614
ACH-000461,0.0016853792020480429
ACH-000463,-0.15429163601998305
ACH-000464,-0.21855898796121034
ACH-000466,-0.03647254372140017
ACH-000467,-0.17468762105449154
ACH-000468,-0.06169250401264019
ACH-000469,-0.13034530489363955
ACH-000470,-0.0783471450020824
ACH-000471,-0.2132214636459804
ACH-000472,-0.15095859091020314
ACH-000473,0.05787750477705324
ACH-000475,-0.10820351050586684
ACH-000476,-0.140290766858547
ACH-000477,-0.051244360192077856
ACH-000479,-0.14789350417636116
ACH-000480,-0.16851199357441635
ACH-000481,-0.13330390491431646
ACH-000483,0.018856968670018636
ACH-000484,-0.2472303696493879
ACH-000485,-0.02381566040134458
ACH-000486,0.007354963256478687
ACH-000487,-0.2427028646049245
ACH-000488,-0.1177847045430812
ACH-000490,-0.015467655190503362
ACH-000491,-0.14456426932852195
ACH-000495,-0.022183505305349425
ACH-000496,-0.1380229402945851
ACH-000499,-0.03253214161777509
ACH-000500,-0.18454582848006268
ACH-000502,-0.08387770504166378
ACH-000503,0.2729315994533739
ACH-000505,-0.17581748414193382
ACH-000507,0.060047457861619885
ACH-000510,-0.10788231766716112
ACH-000511,-0.13655483220189465
ACH-000512,-0.052146955862838296
ACH-000516,-0.06570239361663098
ACH-000517,-0.08971195693102944
ACH-000518,0.07772532423522964
ACH-000520,-0.19835177307155166
ACH-000521,0.0016646406351974253
ACH-000522,-0.1364941366461582
ACH-000524,-0.2385375573291701
ACH-000527,-0.03731268321099775
ACH-000528,-0.06451534906436715
ACH-000537,-0.144589920430386
ACH-000541,-0.018304056224825244
ACH-000542,-0.14162014148448376
ACH-000544,-0.0920020442588449
ACH-000545,-0.08921508017183387
ACH-000547,-0.1771253914782327
ACH-000548,-0.08343303817257378
ACH-000549,-0.20106843324413826
ACH-000550,-0.1569067906266442
ACH-000552,0.022973697601299758
ACH-000556,-0.09748304260209316
ACH-000557,-0.14560844464509032
ACH-000569,-0.2016724508213508
ACH-000570,-0.1276152048172411
ACH-000571,-0.12407042049075015
ACH-000573,-0.07361289295859677
ACH-000576,-0.08596178165036726
ACH-000579,0.025859713162480542
ACH-000580,0.03058495212833005
ACH-000584,-0.12861537769745826
ACH-000585,-0.1272062891698786
ACH-000588,-0.021981797609263453
ACH-000589,0.0009379923409728377
ACH-000591,-0.21690344697592076
ACH-000593,-0.11289962251443225
ACH-000600,-0.034062001937961536
ACH-000601,-0.01210290932915277
ACH-000605,-0.1683463133305637
ACH-000606,0.05613219504021785
ACH-000608,-0.3971412236572817
ACH-000614,-0.10727031121997917
ACH-000616,-0.04706497402122388
ACH-000618,-0.13891884005682933
ACH-000619,-0.10601580769518773
ACH-000620,-0.03888676607888674
ACH-000621,-0.24050364610447655
ACH-000622,-0.1398106943243131
ACH-000623,-0.08854667338019245
ACH-000624,-0.05048510755064088
ACH-000627,-0.11300996365702475
ACH-000630,-0.21127008129774624
ACH-000631,-0.11484759264016507
ACH-000632,-0.1023333622189041
ACH-000633,-0.04742820649532502
ACH-000637,-0.3006298979524058
ACH-000638,0.05660640313306825
ACH-000646,-0.1459103594829035
ACH-000647,-0.06173950407929485
ACH-000648,-0.043822188712095374
ACH-000649,-0.11988833058713268
ACH-000651,-0.12409852313921048
ACH-000652,0.08139356881721882
ACH-000653,-0.1688635532734463
ACH-000657,-0.12503269786143814
ACH-000658,-0.20760425844171634
ACH-000661,-0.0645263020967678
ACH-000662,-0.1175646149677936
ACH-000663,-0.055059357600002114
ACH-000665,0.001815259338942269
ACH-000671,-0.18563639013680472
ACH-000672,-0.013724296526470474
ACH-000673,-0.22115525884212725
ACH-000676,-0.1336693539469701
ACH-000677,0.02172277828391309
ACH-000681,0.0015879957211209226
ACH-000683,-0.11705348581138282
ACH-000684,-0.07921175779822616
ACH-000688,-0.0804499950404249
ACH-000693,0.023940413234143056
ACH-000694,-0.13209159537778792
ACH-000695,0.10310637818784926
ACH-000696,-0.05796988396364565
ACH-000697,-0.042953558954975705
ACH-000699,-0.03982739530552477
ACH-000701,-0.0586873662891166
ACH-000706,-0.030171068064102576
ACH-000711,-0.14084147853848064
ACH-000713,-0.4090082516132301
ACH-000714,-0.2421406914228746
ACH-000718,-0.11046691783809216
ACH-000720,-0.11534836079756013
ACH-000721,-0.3557535512662635
ACH-000724,-0.09444714137088399
ACH-000725,0.06478447278019847
ACH-000732,-0.0791391199447966
ACH-000734,-0.016070664932339634
ACH-000735,-0.1608602151611624
ACH-000736,-0.05963154379994968
ACH-000738,-0.030077386904400174
ACH-000746,-0.061956057090533236
ACH-000747,-0.2055626642278853
ACH-000748,-0.1652741817796088
ACH-000753,-0.1122077877565366
ACH-000756,-0.014330638988267818
ACH-000757,0.08498097907533568
ACH-000758,0.02478412272629744
ACH-000760,-0.15541669498497912
ACH-000762,-0.03764595353951205
ACH-000763,-0.246982641560588
ACH-000764,-0.09627148369377404
ACH-000765,-0.05976932615339736
ACH-000766,-0.1431535807445836
ACH-000767,-0.06398009416772893
ACH-000768,-0.02834807178541663
ACH-000769,-0.28412174113481103
ACH-000770,0.031852685968211614
ACH-000771,-0.230463440635934
ACH-000773,-0.07559941293136838
ACH-000776,-0.10747951313110343
ACH-000777,-0.0008844057399017248
ACH-000778,0.02838093327123922
ACH-000781,-0.051541548806673936
ACH-000782,-0.11053589874074862
ACH-000783,-0.186016256198288
ACH-000784,-0.03609287958607167
ACH-000785,-0.2545222770581537
ACH-000787,-0.037140218521536345
ACH-000788,-0.022234692070645632
ACH-000791,-0.08787813590004306
ACH-000792,-0.09322513806808558
ACH-000794,-0.058125346155198876
ACH-000796,-0.2642520950990677
ACH-000798,-0.27087673304053284
ACH-000799,-0.09392211473526896
ACH-000800,-0.17165044862916656
ACH-000802,-0.14942904761967854
ACH-000804,-0.19199622393334906
ACH-000805,-0.11066111616141397
ACH-000809,-0.10735291013419583
ACH-000810,-0.33950367886550625
ACH-000811,-0.2474221451018155
ACH-000817,-0.16391066768838486
ACH-000819,0.050030397341044384
ACH-000820,0.10939792937639198
ACH-000821,-0.05104134270031159
ACH-000822,-0.18462153233371312
ACH-000823,-0.2273913453966179
ACH-000824,-0.038861222349922966
ACH-000827,-0.1552076262774408
ACH-000829,-0.030868658691547736
ACH-000831,-0.1640539294682619
ACH-000832,-0.14192704169656253
ACH-000833,-0.15908506613474693
ACH-000834,-0.2114315431433
ACH-000835,-0.03272960786154249
ACH-000836,-0.044362816766164784
ACH-000837,0.02035324859751116
ACH-000838,-0.249162445791379
ACH-000839,-0.09857463325119246
ACH-000840,-0.1815803491506629
ACH-000841,-0.00014196882549577842
ACH-000843,-0.0984758292809793
ACH-000846,0.04242940958052405
ACH-000847,-0.08884534248055766
ACH-000848,-0.15069180037556548
ACH-000849,-0.2101351486700753
ACH-000851,-0.01443031566824465
ACH-000855,0.12031313000819427
ACH-000856,-0.051730308521569866
ACH-000858,-0.02620031569925509
ACH-000859,-0.15654894674691322
ACH-000861,-0.08712691479986996
ACH-000862,-0.14550507460348425
ACH-000865,-0.14512062016889316
ACH-000866,-0.14428393206845788
ACH-000867,-0.11279529852613465
ACH-000869,-0.10828913941676144
ACH-000872,0.0346735599234858
ACH-000873,0.13339660767696662
ACH-000876,-0.1449537362641621
ACH-000878,-0.030849538937074095
ACH-000880,0.012587379523358257
ACH-000881,0.00030884203122404715
ACH-000882,-0.11879776588298267
ACH-000884,-0.01602844688354578
ACH-000885,-0.25206690906334656
ACH-000887,-0.1371430221905022
ACH-000889,-0.10920148856332644
ACH-000896,0.06568388590240552
ACH-000898,-0.04899022241322477
ACH-000900,-0.1876359460580556
ACH-000901,-0.21983516396064684
ACH-000905,-0.14120572507256002
ACH-000906,-0.05816549388053331
ACH-000907,0.0401256839278976
ACH-000910,-0.16619024131383045
ACH-000911,-0.2330903646868029
ACH-000912,-0.006134880131678203
ACH-000913,-0.08373345761390266
ACH-000915,-0.16719866577015574
ACH-000916,0.5051237112921309
ACH-000917,0.0016852882119549539
ACH-000920,-0.25328518312549425
ACH-000921,-0.026202568773903718
ACH-000924,-0.1493539636356804
ACH-000926,-0.10929322606882234
ACH-000928,-0.22071678184337548
ACH-000929,0.16439777160465002
ACH-000932,-0.06499136259189722
ACH-000935,-0.2589676453216937
ACH-000936,-0.12222413854230035
ACH-000937,-0.07632851586761871
ACH-000938,-0.07966542351246343
ACH-000939,0.1212643107055232
ACH-000941,-0.09959577458390648
ACH-000943,-0.1341694888216364
ACH-000946,-0.15221645093112132
ACH-000947,-0.10004681917274194
ACH-000948,-0.13106598601117422
ACH-000950,-0.11171918389603
ACH-000953,0.006904738138464847
ACH-000954,-0.2482831507205293
ACH-000957,-0.08666463045981275
ACH-000958,-0.07981292851334078
ACH-000960,-0.08001119697105914
ACH-000963,-0.19442707622892266
ACH-000968,-0.06304901822647233
ACH-000969,-0.017629735258070746
ACH-000972,-0.21635717796653506
ACH-000973,-0.05256805742532062
ACH-000974,-0.1495978125107341
ACH-000978,0.05221622711641697
ACH-000984,-0.0961820593555284
ACH-000986,-0.12880148488025406
ACH-000988,-0.04881885663604085
ACH-000993,-0.14943477325531504
ACH-000994,-0.2987084234907121
ACH-000996,-0.0746591489883507
ACH-001001,-0.04470678414775325
ACH-001020,-0.3007816716162728
ACH-001028,-0.0708219146861876
ACH-001031,-0.12799194975335124
ACH-001038,-0.10394150107715126
ACH-001048,-0.1074511425324007
ACH-001050,-0.19586609290875587
ACH-001053,-0.5190069525818272
ACH-001054,-0.6040369240904674
ACH-001061,0.060491772387723464
ACH-001067,-0.03012067400648291
ACH-001075,-0.23448953557523766
ACH-001096,-0.06028923128893514
ACH-001111,-0.16819374822119249
ACH-001119,-0.18368459709953908
ACH-001128,-0.4242139798777865
ACH-001134,-0.006017946691080243
ACH-001151,-0.11426402485225913
ACH-001163,-0.16521435131677362
ACH-001164,-0.2136088064775734
ACH-001183,-0.034858293368375814
ACH-001192,0.06096021952490858
ACH-001193,0.0567387796905758
ACH-001196,-0.15725820376412522
ACH-001197,0.16280044503207006
ACH-001205,-0.4011981103670648
ACH-001211,-0.023695224039739376
ACH-001212,0.026898010128857373
ACH-001228,-0.1314767940502693
ACH-001232,-0.35464379379739275
ACH-001239,-0.04194704458735367
ACH-001270,0.06570937743708788
ACH-001274,-0.15640311919532185
ACH-001275,0.028979013434063814
ACH-001277,0.17814813596895318
ACH-001278,-0.06960993946766215
ACH-001280,-0.2080283640934528
ACH-001283,-0.1692369426083172
ACH-001289,-0.16445639187129724
ACH-001300,-0.4333677051176582
ACH-001301,-0.12263614491138088
ACH-001302,-0.21398893279407824
ACH-001306,-0.2202386495090501
ACH-001318,-0.15433060074460805
ACH-001322,-0.2094912732212384
ACH-001328,-0.043247788866705335
ACH-001332,-0.2342592740528498
ACH-001336,-0.17792365659672107
ACH-001346,-0.1785650178548546
ACH-001353,-0.04589782816921639
ACH-001354,-0.09427283999228228
ACH-001367,-0.2036791823574273
ACH-001368,-0.2486588871539857
ACH-001374,-0.07771007538512821
ACH-001377,-0.19343149129880066
ACH-001380,-0.1402301878120766
ACH-001391,-0.20887780851732615
ACH-001408,-0.1220302941302282
ACH-001430,-0.0883333724969594
ACH-001431,-0.12411596963255928
ACH-001450,-0.12460750028229756
ACH-001496,0.035237555557430626
ACH-001500,0.015575566073860484
ACH-001523,-0.037532339154137055
ACH-001532,-0.08056986119968287
ACH-001550,-0.13809440044032273
ACH-001552,-0.16698257416230694
ACH-001554,-0.30679354446754936
ACH-001654,-0.14500268521937684
ACH-001735,-0.0744902867964263
ACH-001736,-0.11872714707886953
ACH-001737,0.06269899772185553
ACH-001740,-0.13294026807265572
ACH-001745,0.04116119186953664
ACH-001765,-0.018917824619497533
