,IFFO1 (25900)
ACH-000317,0.06865814023452177
ACH-000318,0.03378367683786918
ACH-000319,-0.046967512491570884
ACH-000320,-0.07058497190535096
ACH-000322,0.007688009742715034
ACH-000323,-0.2282688534830752
ACH-000324,-0.1593487301524277
ACH-000329,-0.07225774855232604
ACH-000330,0.039027998482422256
ACH-000331,0.07519021100610017
ACH-000332,-0.07674949189890587
ACH-000334,-0.015185894034108924
ACH-000335,-0.07906979673512927
ACH-000336,0.06171251760162106
ACH-000337,0.17521122803030734
ACH-000338,0.5325990782369783
ACH-000339,-0.10615953211105124
ACH-000341,-0.0976073232725088
ACH-000348,-0.06350501618881557
ACH-000350,-0.12458337846359326
ACH-000352,-0.09575779112448583
ACH-000356,-0.031350774374641725
ACH-000361,-0.07060366644927249
ACH-000362,-0.02720402350787826
ACH-000363,0.0681985990129998
ACH-000364,0.028333922986746755
ACH-000365,-0.13117775355586447
ACH-000366,-0.13757913076005235
ACH-000368,-0.00020425456271661835
ACH-000374,-0.0013340962634959168
ACH-000375,-0.2504555422062973
ACH-000376,-0.07722734832367045
ACH-000381,0.042967001734876914
ACH-000383,-0.07793536690825814
ACH-000387,0.017228655082876458
ACH-000389,-0.1348340768698342
ACH-000390,-0.10393132194732024
ACH-000393,-0.0125201612890907
ACH-000395,-0.1861413359677347
ACH-000396,-0.19138545419853736
ACH-000397,0.007086133063283298
ACH-000401,0.08500908488091061
ACH-000402,0.2869106356738917
ACH-000403,-0.10107553992680388
ACH-000404,-0.28509936089688503
ACH-000406,-0.14966537445247524
ACH-000407,-0.049999793253913835
ACH-000408,-0.18997517910938885
ACH-000410,-0.1600656864631236
ACH-000411,-0.07079454984589004
ACH-000414,-0.10812611117907232
ACH-000415,-0.06436073818689657
ACH-000416,-0.11126470648191948
ACH-000420,-0.07796195654342204
ACH-000421,-0.12824279033588584
ACH-000424,-0.058818758650603625
ACH-000425,-0.02463655875291609
ACH-000426,-0.015271933012718168
ACH-000427,-0.1478612886861498
ACH-000433,-0.1599775879469734
ACH-000435,0.15047413063453782
ACH-000436,-0.02499345435978308
ACH-000444,-0.1966203399886899
ACH-000445,-0.018254502328466028
ACH-000448,0.013595632207440854
ACH-000450,0.18326749199706904
ACH-000452,-0.1199965149953872
ACH-000454,0.019009564495824284
ACH-000458,-0.07230951575213039
ACH-000459,-0.0619346366344218
ACH-000460,0.0023130533933038364
ACH-000461,-0.15967405575600035
ACH-000463,-0.19771717540161324
ACH-000464,-0.2001547541728992
ACH-000466,-0.02220298902169426
ACH-000467,-0.2064261119074961
ACH-000468,-0.1429875273276735
ACH-000469,0.04050952986445667
ACH-000470,-0.03747176302248484
ACH-000471,-0.13674581818687892
ACH-000472,-0.08563589206026423
ACH-000473,-0.07798990140204923
ACH-000475,-0.08781570906165237
ACH-000476,0.0713831024820642
ACH-000477,-0.04260936550134016
ACH-000479,-0.1323248441371315
ACH-000480,-0.13637155481816318
ACH-000481,-0.08496293066452869
ACH-000483,-0.1819998459670565
ACH-000484,-0.09273216014078543
ACH-000485,-0.2032884270250735
ACH-000486,-0.016464363373985432
ACH-000487,-0.045672348010272125
ACH-000488,-0.09957247666460403
ACH-000490,0.015943285734977025
ACH-000491,-0.04656322744787179
ACH-000495,-0.11155234329092324
ACH-000496,-0.18083565714375888
ACH-000499,-0.047709183654664485
ACH-000500,-0.5715603355563905
ACH-000502,-0.18350384748679766
ACH-000503,-0.20565889995795927
ACH-000505,-0.14328931092754013
ACH-000507,-0.040722778746816166
ACH-000510,-0.06659626227126877
ACH-000511,-0.1324410772656329
ACH-000512,-0.15810868570583025
ACH-000516,0.0034113361465949363
ACH-000517,-0.08886667638120628
ACH-000518,-0.1254128025983214
ACH-000520,-0.12627199440509393
ACH-000521,-0.057662346615556574
ACH-000522,-0.053560489146981805
ACH-000524,0.0035557360336618774
ACH-000527,-0.09895004475039068
ACH-000528,-0.05984895164539431
ACH-000537,-0.15505768954012192
ACH-000541,-0.04424822250462188
ACH-000542,-0.13162500701814395
ACH-000544,0.004161002500622004
ACH-000545,-0.09152553201058218
ACH-000547,0.008032498797685295
ACH-000548,-0.2910664712003737
ACH-000549,0.05479581951244076
ACH-000550,-0.17343007392709633
ACH-000552,-0.08458309021550657
ACH-000556,-0.13876012957311185
ACH-000557,0.015648253291526203
ACH-000569,-0.453726914993425
ACH-000570,-0.17876964256944053
ACH-000571,-0.1697951380843035
ACH-000573,0.030735606991888827
ACH-000576,0.02369517678419282
ACH-000579,0.11819817632349094
ACH-000580,0.003098870581241674
ACH-000584,-0.1230285788748883
ACH-000585,-0.06811967530787649
ACH-000588,-0.10895183550356234
ACH-000589,-0.15215261889371595
ACH-000591,-0.1304135565283531
ACH-000593,-0.17282750994196222
ACH-000600,-0.03332229459369533
ACH-000601,-0.15624452129170185
ACH-000605,0.05475398795427842
ACH-000606,-0.19955559939236897
ACH-000608,-0.15284830979235142
ACH-000614,0.08683955545906825
ACH-000616,-0.11755744977657585
ACH-000618,-0.26278544418245664
ACH-000619,0.047202533068901216
ACH-000620,-0.13931595116828488
ACH-000621,-0.10503722959928932
ACH-000622,-0.20016436765120585
ACH-000623,0.009727574188869558
ACH-000624,-0.06001959160326069
ACH-000627,-0.07628864622583073
ACH-000630,-0.10606615674643848
ACH-000631,0.469152737159048
ACH-000632,-0.06574136239650831
ACH-000633,-0.14659399325060676
ACH-000637,-0.11526124851425053
ACH-000638,-0.13873485407778166
ACH-000646,-0.08508284068647662
ACH-000647,-0.06711188154075233
ACH-000648,-0.04936855473288277
ACH-000649,-0.1415619948826415
ACH-000651,-0.20011203020743612
ACH-000652,-0.28748738934815954
ACH-000653,-0.10752598175944633
ACH-000657,-0.0855186584832967
ACH-000658,-0.07677303816507246
ACH-000661,-0.0328873133395534
ACH-000662,-0.2330929837741485
ACH-000663,0.11957042487774182
ACH-000665,-0.07804284210838228
ACH-000671,0.016874171566232832
ACH-000672,0.06179295283065496
ACH-000673,-0.1108903954415731
ACH-000676,-0.10372933966605764
ACH-000677,-0.242614026320388
ACH-000681,-0.06197814146905808
ACH-000683,-0.16081575278486188
ACH-000684,0.11952850763876023
ACH-000688,-0.013326878116253688
ACH-000693,-0.08593229428939167
ACH-000694,-0.039971994437062335
ACH-000695,-0.3655427847476806
ACH-000696,-0.15927952088733136
ACH-000697,-0.10478333490680453
ACH-000699,-0.005110031835536078
ACH-000701,-0.1431291657685143
ACH-000706,-0.04934105595281114
ACH-000711,-0.10845340196283193
ACH-000713,-0.09073298863624814
ACH-000714,0.0399649826167789
ACH-000718,-0.17992367867471665
ACH-000720,-0.08671152676396962
ACH-000721,-0.07655079738131533
ACH-000724,-0.0003805602922913542
ACH-000725,-0.1658118597232227
ACH-000732,0.01649236915912906
ACH-000734,-0.1242865788572723
ACH-000735,-0.1783864905403474
ACH-000736,-0.21118770353395325
ACH-000738,-0.11314154133438775
ACH-000746,0.08184735126916272
ACH-000747,-0.048714568014274685
ACH-000748,-0.12167661403221115
ACH-000753,-0.032798921797330884
ACH-000756,-0.16426777745623475
ACH-000757,-0.19484616363560775
ACH-000758,-0.1064860704082885
ACH-000760,-0.12898818447346894
ACH-000762,0.026112092543825592
ACH-000763,-0.1994767025871175
ACH-000764,-0.16001314265542527
ACH-000765,-0.17754321736246606
ACH-000766,-0.07227620890852911
ACH-000767,-0.1926034179752828
ACH-000768,-0.11608742953332996
ACH-000769,0.1506613261974176
ACH-000770,-0.11598740562572472
ACH-000771,-0.22572453912316198
ACH-000773,-0.07497452764702281
ACH-000776,-0.030431481584456133
ACH-000777,-0.11555724909881833
ACH-000778,-0.09422082699031388
ACH-000781,-0.16105462062775572
ACH-000782,-0.08583303550443319
ACH-000783,-0.17298074236219385
ACH-000784,-0.04482672688965044
ACH-000785,-0.18381334990484804
ACH-000787,-0.11170194897904212
ACH-000788,-0.03588857732546668
ACH-000791,-0.1356671577474182
ACH-000792,-0.05422577524653487
ACH-000794,-0.04779959114651081
ACH-000796,-0.10205255243552257
ACH-000798,-0.06986383907821186
ACH-000799,-0.24799375256472603
ACH-000800,0.11398394326704485
ACH-000802,-0.0940734594958708
ACH-000804,-0.034500259709037216
ACH-000805,-0.06970296896975436
ACH-000809,-0.08597883016497464
ACH-000810,-0.2003495395671071
ACH-000811,-0.0934514619311227
ACH-000817,-0.3226909120767915
ACH-000819,-0.08857865226533072
ACH-000820,-0.4115417431989165
ACH-000821,0.1174284201030034
ACH-000822,-0.13308399349360833
ACH-000823,-0.05885689365573285
ACH-000824,-0.034759186196923385
ACH-000827,0.04406832363753157
ACH-000829,0.031421862267231475
ACH-000831,-0.17846896252779282
ACH-000832,-0.11825860722821782
ACH-000833,-0.01509705898382258
ACH-000834,-0.15876244151183105
ACH-000835,-0.1268516782216908
ACH-000836,0.012555748889816759
ACH-000837,-0.14359151460751826
ACH-000838,-0.09120073389849824
ACH-000839,0.012771776928938631
ACH-000840,-0.12413175841416076
ACH-000841,0.002149183838917105
ACH-000843,-0.1511882403767621
ACH-000846,0.199319136086413
ACH-000847,0.01167805865900867
ACH-000848,-0.13677563448075494
ACH-000849,-0.012545857283963095
ACH-000851,-0.01721730398086219
ACH-000855,-0.12711313593919465
ACH-000856,0.07753359038265101
ACH-000858,-0.033442073257180835
ACH-000859,0.0464932850293881
ACH-000861,-0.10869417707946756
ACH-000862,-0.01918392125145061
ACH-000865,-0.059978875551731876
ACH-000866,-0.02540238882078412
ACH-000867,-0.12828360164974906
ACH-000869,-0.1256429438368531
ACH-000872,-0.14291205937518922
ACH-000873,-0.05190260957470593
ACH-000876,-0.07626963351820082
ACH-000878,-0.19431468451793948
ACH-000880,-0.026344398860858903
ACH-000881,-0.14587442380620516
ACH-000882,0.06505490233951122
ACH-000884,-0.07788882784587617
ACH-000885,0.10383646283293936
ACH-000887,-0.14398209513166293
ACH-000889,-0.16948338503041338
ACH-000896,0.041498337235377936
ACH-000898,0.02437271956402224
ACH-000900,-0.2592092466917901
ACH-000901,-0.07236127947738998
ACH-000905,-0.05159045310176748
ACH-000906,-0.0985614723910577
ACH-000907,0.07579141404640538
ACH-000910,-0.08896356229765241
ACH-000911,-0.03689646495725588
ACH-000912,-0.05712104171275055
ACH-000913,-0.07199820188564561
ACH-000915,-0.0022311159293373906
ACH-000916,-0.009160290536486836
ACH-000917,-0.1951611271369793
ACH-000920,0.0964741046773454
ACH-000921,-0.035435576461182984
ACH-000924,-0.21941006172436786
ACH-000926,-0.008385712040745383
ACH-000928,0.0038896799201307416
ACH-000929,0.001171047202901901
ACH-000932,-0.14341792293589034
ACH-000935,-0.012396077715801259
ACH-000936,-0.13848917879845404
ACH-000937,0.011824538468176151
ACH-000938,0.06378991388499528
ACH-000939,0.03691529583622112
ACH-000941,-0.07545172916894237
ACH-000943,-0.14089859722339684
ACH-000946,-0.0669638510098978
ACH-000947,-0.062077621151691686
ACH-000948,-0.05317088103525632
ACH-000950,-0.17810902621646887
ACH-000953,-0.1099090553720772
ACH-000954,-0.17658751843402953
ACH-000957,0.0735101793702886
ACH-000958,0.25717589808069824
ACH-000960,-0.07328749578458102
ACH-000963,-0.007693330946729259
ACH-000968,-0.07799342730109317
ACH-000969,-0.03911039672491058
ACH-000972,-0.3824504774530256
ACH-000973,-0.14259531181112353
ACH-000974,-0.1546086803566299
ACH-000978,-0.091028549762145
ACH-000984,-0.2333180112993261
ACH-000986,-0.2471279155593947
ACH-000988,0.023482064053894542
ACH-000993,-0.06396383759889973
ACH-000994,-0.039259619612767055
ACH-000996,-0.16249475492176002
ACH-001001,-0.15883608001235094
ACH-001020,-0.18072090161860585
ACH-001028,-0.033458616813750015
ACH-001031,-0.22642199501035884
ACH-001038,-0.07134862792574198
ACH-001048,-0.030939762371667973
ACH-001050,-0.07902255354054491
ACH-001053,-0.17556316706028294
ACH-001054,-0.16105748856306962
ACH-001061,-0.04330570159384952
ACH-001067,-0.22301321848665687
ACH-001075,0.05404592482585713
ACH-001096,-0.04168712353945683
ACH-001111,0.05008184789584589
ACH-001119,0.019032635917990814
ACH-001128,-0.1995978391938976
ACH-001134,-0.1649948505301626
ACH-001151,-0.1924333096713747
ACH-001163,-0.029865848627295518
ACH-001164,0.1668577857386857
ACH-001183,-0.07941032002926539
ACH-001192,-0.02660706754293436
ACH-001193,0.2909301561032659
ACH-001196,-0.33145343032117897
ACH-001197,-0.30478575672862
ACH-001205,0.08994633770735115
ACH-001211,-0.2322700579475447
ACH-001212,-0.5227038177550479
ACH-001228,-0.1954731235107654
ACH-001232,-0.11791501421726508
ACH-001239,-0.05205916163141768
ACH-001270,-0.10449044948826383
ACH-001274,-0.18817073280884256
ACH-001275,-0.03651958529260285
ACH-001277,-0.2764842832362556
ACH-001278,-0.3696996944254408
ACH-001280,-0.13790710763713349
ACH-001283,-0.10938690923473043
ACH-001289,0.1366765046874764
ACH-001300,-0.22612265124431616
ACH-001301,-0.3398965112043987
ACH-001302,-0.11793464264433008
ACH-001306,-0.077432687461759
ACH-001318,0.008946224420193622
ACH-001322,0.08714855905150558
ACH-001328,-0.0557488826643353
ACH-001332,-0.17415004701823528
ACH-001336,-0.11466005109068356
ACH-001346,-0.08472016278806463
ACH-001353,-0.05451641120780744
ACH-001354,-0.03778941251804273
ACH-001367,-0.05518966672363435
ACH-001368,-0.12220746177617273
ACH-001374,-0.15223015597116965
ACH-001377,-0.09178704314569676
ACH-001380,-0.09188285589738822
ACH-001391,-0.13449763882194687
ACH-001408,-0.08755633702079926
ACH-001430,-0.2415953577667868
ACH-001431,-0.12967796685411734
ACH-001450,0.03076217339734452
ACH-001496,-0.007174993003319483
ACH-001500,-0.17116591660064812
ACH-001523,-0.2569992081452103
ACH-001532,-0.1840500010498414
ACH-001550,-0.10003945835029154
ACH-001552,0.05845884204127307
ACH-001554,-0.10430762967166547
ACH-001654,-0.10283796604244408
ACH-001735,-0.0525386425733984
ACH-001736,0.06395819746201284
ACH-001737,0.035484670026349786
ACH-001740,0.02607242250393253
ACH-001745,0.12773691208726945
ACH-001765,-0.05728467016981136
