,LRRC1 (55227)
ACH-000004,-0.14267342007475814
ACH-000005,-0.2571718751161793
ACH-000007,-0.1379824870923151
ACH-000009,-0.21983212368274208
ACH-000011,-0.4402185514906613
ACH-000012,-0.12847175723251006
ACH-000013,-0.3494470657793722
ACH-000014,-0.21121434662701005
ACH-000015,-0.21776475257633005
ACH-000017,-0.18456571512437686
ACH-000018,-0.2768405657960912
ACH-000019,-0.11733563545393202
ACH-000021,-0.12052771235398305
ACH-000022,-0.0960153684813261
ACH-000025,-0.17773234846412214
ACH-000028,-0.21948225103607635
ACH-000030,-0.20036945887103896
ACH-000035,-0.31263844062033314
ACH-000036,-0.28462165130840955
ACH-000037,-0.23170486465330364
ACH-000039,-0.37812439799903214
ACH-000040,-0.15279723844314674
ACH-000041,-0.2327533619330384
ACH-000042,-0.2391814469689091
ACH-000045,-0.07861893149250096
ACH-000047,-0.47793950273478397
ACH-000052,-0.2562106003193001
ACH-000053,-0.1802303100585367
ACH-000054,-0.17916110449315126
ACH-000055,-0.1983802155219368
ACH-000060,-0.2769988440470186
ACH-000067,-0.3730555821354555
ACH-000070,-0.2053929825672572
ACH-000075,-0.2241410211378466
ACH-000078,-0.25837430770337244
ACH-000082,-0.1820358176799644
ACH-000085,-0.372182738127775
ACH-000086,-0.18658248879584885
ACH-000087,-0.1016175693926999
ACH-000092,-0.22229909919460253
ACH-000095,-0.3281635867965727
ACH-000097,-0.3056806875204088
ACH-000098,-0.23208851067683234
ACH-000099,-0.13994272833818244
ACH-000108,-0.2050426448927094
ACH-000113,-0.2356740203262373
ACH-000116,-0.2589355278373128
ACH-000118,-0.10634655811101676
ACH-000120,-0.15616074413674072
ACH-000123,-0.11664271079457075
ACH-000127,-0.2674501831387561
ACH-000128,-0.28238204381089793
ACH-000132,-0.2336469177487521
ACH-000133,-0.1462470233105789
ACH-000137,-0.2854490090855639
ACH-000138,-0.25476958846075604
ACH-000142,-0.3102685794900785
ACH-000143,-0.2967249428606831
ACH-000146,-0.19782178541072734
ACH-000148,-0.1310673413482601
ACH-000150,-0.051985773465196866
ACH-000152,-0.3164960789765786
ACH-000153,-0.3848849737768508
ACH-000159,-0.2149604256465643
ACH-000160,-0.3009833186663137
ACH-000163,-0.18358981424708629
ACH-000167,-0.2396329634474575
ACH-000168,-0.21179442233598825
ACH-000169,-0.33349206966430506
ACH-000178,-0.22245476105326004
ACH-000183,-0.30296146728221074
ACH-000188,-0.19596388556274869
ACH-000189,0.002177492725991191
ACH-000190,-0.2526443620630591
ACH-000198,-0.2555936162252448
ACH-000203,0.01144512516431554
ACH-000204,-0.2683010312016648
ACH-000206,-0.2463345254599047
ACH-000207,-0.29646104088396474
ACH-000208,-0.4443739997042103
ACH-000210,0.12840311427097312
ACH-000211,-0.28848005590939896
ACH-000215,-0.2359474146137605
ACH-000221,-0.20357735505229693
ACH-000222,-0.2363707405389994
ACH-000223,-0.2427329613218206
ACH-000226,-0.11721670764108776
ACH-000227,-0.10812303731481077
ACH-000228,-0.2432972649870459
ACH-000231,-0.2016852139986408
ACH-000232,-0.24992192160548085
ACH-000233,-0.2950781121249356
ACH-000234,-0.09157866010740416
ACH-000235,-0.2040079631306116
ACH-000237,-0.1431036441964049
ACH-000238,-0.2292540638018595
ACH-000242,-0.14200449084556133
ACH-000243,-0.2405365866686896
ACH-000244,-0.1867361698521764
ACH-000246,-0.240851378670624
ACH-000248,-0.453285817951739
ACH-000250,-0.2972691630645056
ACH-000251,0.007944223122019443
ACH-000252,-0.2755021350871148
ACH-000253,-0.2644096483411333
ACH-000255,-0.2410243792639376
ACH-000256,-0.2764991810175157
ACH-000257,-0.18219140313336832
ACH-000258,-0.1845506414007103
ACH-000259,-0.2626636919406132
ACH-000260,-0.2775419970750931
ACH-000261,-0.2339951188067595
ACH-000262,-0.32528501369665624
ACH-000263,-0.32025908146000703
ACH-000264,-0.26293289146668763
ACH-000265,-0.21786200611025205
ACH-000266,-0.3356568945738696
ACH-000272,-0.2707997104497867
ACH-000274,-0.21310890968829388
ACH-000277,-0.15232323632115996
ACH-000278,-0.07468442429901524
ACH-000279,-0.24107179571836
ACH-000280,-0.3190632589818366
ACH-000281,-0.16062378550857745
ACH-000288,-0.21669950519423206
ACH-000291,-0.23048009476888204
ACH-000293,-0.38051232989263534
ACH-000294,-0.0941381622415502
ACH-000295,-0.2270421925286167
ACH-000296,-0.15918389388943327
ACH-000302,-0.22079569722874853
ACH-000304,-0.3355194363830736
ACH-000307,-0.272577245327196
ACH-000308,-0.1998441401543842
ACH-000310,-0.277296155743856
ACH-000311,-0.37520456178940015
ACH-000312,-0.3785516766019723
ACH-000315,-0.261546452161419
ACH-000316,-0.37958845235308863
ACH-000317,-0.3448522586258449
ACH-000318,-0.2461579332329117
ACH-000319,-0.1753728630585827
ACH-000320,-0.3143076657204769
ACH-000322,-0.12120172693842428
ACH-000323,-0.27824626159822685
ACH-000324,-0.20772616040619704
ACH-000329,-0.10488474110088293
ACH-000330,-0.27233963317143434
ACH-000331,-0.31444038930500195
ACH-000332,-0.20170648846800568
ACH-000334,-0.20056746365924308
ACH-000335,-0.3337248389458209
ACH-000336,-0.08335339762511193
ACH-000337,-0.2144330513839432
ACH-000338,-0.15258776530929594
ACH-000339,-0.21693912306000865
ACH-000341,-0.2012469522260928
ACH-000348,-0.256755394507308
ACH-000350,-0.1585351539843859
ACH-000352,-0.2194209237676954
ACH-000356,-0.453619660393894
ACH-000361,-0.32567460009189786
ACH-000362,-0.15669188186254962
ACH-000363,-0.17392751114522134
ACH-000364,-0.4227376523739908
ACH-000365,-0.12913384522949467
ACH-000366,-0.18089968112492427
ACH-000368,-0.1496611615458468
ACH-000374,-0.18034420225677195
ACH-000375,-0.20584361408363008
ACH-000376,-0.2324602382836286
ACH-000381,-0.34336453377882525
ACH-000383,-0.22180159155130894
ACH-000387,-0.1575050675339327
ACH-000389,-0.33147265063972714
ACH-000390,-0.25223381269970985
ACH-000393,-0.5399933107478291
ACH-000395,-0.034574123054170895
ACH-000396,-0.1159318473636568
ACH-000397,-0.26199572068725874
ACH-000401,-0.218130955709837
ACH-000402,-0.18717558712531576
ACH-000403,-0.21063295589967032
ACH-000404,-0.41678943671283897
ACH-000406,-0.17577077648354955
ACH-000407,-0.26086941166534994
ACH-000408,-0.2363329765134092
ACH-000410,-0.08191674208234483
ACH-000411,-0.1673788177489404
ACH-000414,-0.3995919586003741
ACH-000415,-0.3281782175476486
ACH-000416,-0.2257625050132056
ACH-000420,-0.2066305527473853
ACH-000421,-0.19840488982534515
ACH-000424,-0.3728974323698839
ACH-000425,-0.16926093793283706
ACH-000426,-0.05168800627953014
ACH-000427,-0.31738869912188183
ACH-000433,-0.269322498207274
ACH-000435,-0.17791043619641755
ACH-000436,-0.13603558521715728
ACH-000444,-0.15980175768195892
ACH-000445,-0.03930944660620167
ACH-000448,-0.32774721678499114
ACH-000450,-0.2527682422708335
ACH-000452,-0.20177732663637185
ACH-000454,-0.3902449131779562
ACH-000458,-0.3537653467482341
ACH-000459,-0.3127323891821504
ACH-000460,-0.2333070122342879
ACH-000461,-0.32469639079893825
ACH-000463,-0.22995250071259746
ACH-000464,-0.19145399241348332
ACH-000466,-0.246954671632947
ACH-000467,-0.15480900839978026
ACH-000468,-0.2660638271792027
ACH-000469,-0.22024351492084596
ACH-000470,-0.1840009712305664
ACH-000471,-0.22713958463906864
ACH-000472,-0.2581079476824569
ACH-000473,-0.3049977604083071
ACH-000475,-0.239531142402292
ACH-000476,-0.3929929430148607
ACH-000477,-0.3312462466881941
ACH-000479,-0.24423900858758885
ACH-000480,-0.3199908619021371
ACH-000481,-0.24091095942504356
ACH-000483,-0.3972819512680071
ACH-000484,-0.13206840450354732
ACH-000485,-0.17404258476450366
ACH-000486,-0.2696178491028244
ACH-000487,-0.24526626171867655
ACH-000488,-0.2877052945443819
ACH-000490,-0.5097191215743433
ACH-000491,-0.3080551458053601
ACH-000495,-0.14807493490698928
ACH-000496,-0.16007640040208934
ACH-000499,-0.15627066205048595
ACH-000500,-0.3062103308897036
ACH-000502,-0.33756428125424554
ACH-000503,-0.4924786790866267
ACH-000505,-0.18892371944667524
ACH-000507,-0.34133713696633056
ACH-000510,-0.19631881046679264
ACH-000511,-0.2754698395578383
ACH-000512,-0.3479122684015727
ACH-000516,-0.15878764542557072
ACH-000517,-0.237834397669278
ACH-000518,-0.16304691889177558
ACH-000520,-0.2767214946098484
ACH-000521,-0.3753543467020139
ACH-000522,-0.18752506620431006
ACH-000524,-0.2840228499019594
ACH-000527,-0.1918297362654329
ACH-000528,-0.06383838559374551
ACH-000537,-0.3030787479094485
ACH-000541,-0.3663232365877831
ACH-000542,-0.17699516242433172
ACH-000544,-0.3339858881634095
ACH-000545,-0.3348147118888921
ACH-000547,-0.103561280127482
ACH-000548,-0.3511220572176021
ACH-000549,-0.2879467683031558
ACH-000550,-0.2262933983563559
ACH-000552,-0.25030563527870675
ACH-000556,-0.2622194078356177
ACH-000557,-0.27881105407677403
ACH-000569,-0.1579828356606895
ACH-000570,-0.1683986982202606
ACH-000571,-0.18112599946882812
ACH-000573,-0.2456581252820019
ACH-000576,-0.06022655288707183
ACH-000579,-0.2545634093135607
ACH-000580,-0.33040819752881473
ACH-000584,-0.193891191310308
ACH-000585,-0.5144490806931269
ACH-000588,-0.0905313106938364
ACH-000589,-0.23317836486598126
ACH-000591,-0.2818796436480272
ACH-000593,-0.30736864509176604
ACH-000600,-0.2017769209308657
ACH-000601,-0.18297196467175508
