,MAK (4117)
ACH-000223,-0.18015347509724589
ACH-000226,0.04637517863691229
ACH-000227,-0.07207874337306229
ACH-000228,0.0023807568203253514
ACH-000231,-0.11117039410310854
ACH-000232,-0.1987052930003792
ACH-000233,-0.15585855088198367
ACH-000234,-0.1717412708363357
ACH-000235,-0.013101151288331569
ACH-000237,-0.05042036918220598
ACH-000238,-0.10045263377280678
ACH-000242,-0.08481578245865583
ACH-000243,-0.02097741471721978
ACH-000244,-0.08044076772840958
ACH-000246,-0.10786164047651603
ACH-000248,-0.14126736678775845
ACH-000250,-0.14543272639891552
ACH-000251,-0.11892194793888088
ACH-000252,-0.07998360356151946
ACH-000253,-0.07063496592029866
ACH-000255,-0.03138100292706427
ACH-000256,-0.20346602699293495
ACH-000257,-0.003956458823691689
ACH-000258,-0.07847608468275143
ACH-000259,-0.047281291360704365
ACH-000260,-0.030796328142598608
ACH-000261,-0.04949494007329745
ACH-000262,-0.024328085398685743
ACH-000263,-0.2521513181385221
ACH-000264,0.029929192323521224
ACH-000265,-0.04475351768942762
ACH-000266,-0.05900814688706004
ACH-000272,-0.05239532961371002
ACH-000274,-0.30375539616972835
ACH-000277,-0.16762867842548426
ACH-000278,-0.004565370371784189
ACH-000279,-0.2031786915184456
ACH-000280,-0.2254913779526121
ACH-000281,-0.258672172548869
ACH-000288,-0.04524779675608656
ACH-000291,-0.0806868196096668
ACH-000293,0.08119029391637624
ACH-000294,-0.04468885283174687
ACH-000295,-0.1914786747232589
ACH-000296,-0.119048287916792
ACH-000302,-0.028509404800804473
ACH-000304,-0.1602370752124161
ACH-000307,-0.03908727162998192
ACH-000308,-0.27199274020300945
ACH-000310,-0.1923288459379459
ACH-000311,-0.10082410021649553
ACH-000312,-0.13637575700496554
ACH-000315,0.14333647432202784
ACH-000316,-0.12220555695666074
ACH-000317,-0.07792069746646553
ACH-000318,-0.09644031668435883
ACH-000319,-0.2421631508289857
ACH-000320,0.07424099226339692
ACH-000322,-0.14593994462731386
ACH-000323,-0.10849995589522374
ACH-000324,-0.1717360528739185
ACH-000329,-0.16217369927830094
ACH-000330,-0.05332241102250985
ACH-000331,-0.12076675348407295
ACH-000332,-0.044801002881632496
ACH-000334,-0.17354699117936526
ACH-000335,-0.0679353182240847
ACH-000336,-0.03599288790869472
ACH-000337,-0.14260364462003494
ACH-000338,-0.2940698863058522
ACH-000339,-0.018951156964084108
ACH-000341,0.11396950725198808
ACH-000348,-0.0839891474969084
ACH-000350,-0.0472363139587948
ACH-000352,-0.02039860985570065
ACH-000356,-0.005851451255585664
ACH-000361,-0.2984391791799958
ACH-000362,-0.20889489157382365
ACH-000363,-0.07549661868369928
ACH-000364,0.015980509874524346
ACH-000365,-0.21838692740259547
ACH-000366,-0.03695927658694235
ACH-000368,0.03455373229799615
ACH-000374,-0.08940150516713216
ACH-000375,-0.0035659812739699454
ACH-000376,-0.018373624843879714
ACH-000381,-0.011508294389153377
ACH-000383,-0.09604175762694657
ACH-000387,-0.06143751134594137
ACH-000389,-0.1903278114412636
ACH-000390,-0.15968114854845813
ACH-000393,-0.14294017302693893
ACH-000395,0.044568456530122924
ACH-000396,-0.08385312603301946
ACH-000397,-0.08462764079850091
ACH-000401,-0.03546276358386157
ACH-000402,-0.26979171827602383
ACH-000403,-0.2200624812372339
ACH-000404,-0.05676891106708866
ACH-000406,-0.06667691434322665
ACH-000407,-0.008021661519161363
ACH-000408,-0.08566907439601533
ACH-000410,-0.039669492962236916
ACH-000411,-0.09154512409958168
ACH-000414,-0.19694183944879246
ACH-000415,-0.09946732796922944
ACH-000416,-0.1123302798137011
ACH-000420,-0.05599439131523955
ACH-000421,0.004994244662018399
ACH-000424,-0.07910671631242777
ACH-000425,-0.014669575103123259
ACH-000426,-0.1381940721166911
ACH-000427,-0.07942972089945978
ACH-000433,-0.032447585445826516
ACH-000435,0.2123419068155851
ACH-000436,-0.17474696709097315
ACH-000444,0.01716804069220604
ACH-000445,-0.12204149266986322
ACH-000448,-0.03698704336949223
ACH-000450,0.1827615741922177
ACH-000452,-0.07939707224807553
ACH-000454,-0.05872068481122961
ACH-000458,-0.1282303577137039
ACH-000459,0.058649488094825834
ACH-000460,-0.10134487440605552
ACH-000461,-0.004549576078178457
ACH-000463,-0.13403334922244162
ACH-000464,-0.2346283229297137
ACH-000466,-0.19418654933716212
ACH-000467,-0.11319052948487253
ACH-000468,-0.048768465245806594
ACH-000469,-0.1671935297177352
ACH-000470,-0.12180771356113992
ACH-000471,-0.07088385640414947
ACH-000472,-0.05364025206583666
ACH-000473,0.002900179699405088
ACH-000475,-0.09232406623475373
ACH-000476,-0.16028381018888366
ACH-000477,-0.1169291868978164
ACH-000479,-0.04617338603368493
ACH-000480,0.15705124592226302
ACH-000481,-0.10850541018041564
ACH-000483,-0.0008612081735055681
ACH-000484,-0.21336528459216889
ACH-000485,-0.01786502636199061
ACH-000486,-0.08770742039655115
ACH-000487,-0.06001240258943628
ACH-000488,-0.07005725425267767
ACH-000490,-0.017322603315505513
ACH-000491,-0.09330708110610184
ACH-000495,-0.018118498026173963
ACH-000496,-0.17704495787815933
ACH-000499,-0.03556422379530954
ACH-000500,-0.1787600328412666
ACH-000502,-0.12550496473361664
ACH-000503,0.18341185690652406
ACH-000505,0.0032314815514549074
ACH-000507,-0.08963878519158062
ACH-000510,-0.043401632375074224
ACH-000511,-0.01012850643501139
ACH-000512,-0.03646790014094549
ACH-000516,-0.0737281595140429
ACH-000517,-0.0722923112133111
ACH-000518,-0.11638522611565985
ACH-000520,-0.017815613340555758
ACH-000521,-0.050849073173928436
ACH-000522,-0.014349881957093859
ACH-000524,-0.2684049220356538
ACH-000527,-0.11541479396260608
ACH-000528,-0.14120291146492964
ACH-000537,-0.054548138907757206
ACH-000541,-0.012961098019981531
ACH-000542,-0.0858761157076168
ACH-000544,0.01165482246629439
ACH-000545,-0.09026764996595338
ACH-000547,-0.0008495554867340568
ACH-000548,-0.15077846931003294
ACH-000549,-0.09175388113078788
ACH-000550,-0.0038689146246506665
ACH-000552,-0.01018018459626106
ACH-000556,-0.08623602304201128
ACH-000557,-0.0922649451214452
ACH-000569,0.09431905161728528
ACH-000570,-0.09191952677833497
ACH-000571,-0.11052618615740643
ACH-000573,-0.05482058172513336
ACH-000576,-0.21575962354759132
ACH-000579,-0.1633284875487302
ACH-000580,-0.17568846467396748
ACH-000584,-0.09585878714180604
ACH-000585,-0.2679248270405765
ACH-000588,-0.04651907388941032
ACH-000589,0.07646655411247334
ACH-000591,-0.1621677535215664
ACH-000593,-0.05393284425727378
ACH-000600,-0.1444042760056835
ACH-000601,-0.12005200756192147
ACH-000605,-0.15030707616551914
ACH-000606,-0.04482806938983864
ACH-000608,-0.11342929690835685
ACH-000614,-0.19734934454680506
ACH-000616,0.07568060228988506
ACH-000618,-0.08475702496493577
ACH-000619,-0.17868549726669616
ACH-000620,0.008758912175682067
ACH-000621,-0.01980125434470378
ACH-000622,-0.0810164644150309
ACH-000623,-0.1787534062665539
ACH-000624,-0.043839746217222066
ACH-000627,-0.09347434769183377
ACH-000630,-0.09145714869081227
ACH-000631,-0.24141448510325866
ACH-000632,-0.06340370755237955
ACH-000633,-0.06299626275486164
ACH-000637,-0.2402595080335623
ACH-000638,-0.1016758698081577
ACH-000646,-0.0883403474673195
ACH-000647,-0.04385529065603068
ACH-000648,0.04634807927126913
ACH-000649,-0.017326562483934816
ACH-000651,0.004138591617511219
ACH-000652,0.0650794359306259
ACH-000653,-0.0912323379058502
ACH-000657,-0.08479374840942637
ACH-000658,-0.18437188126100196
ACH-000661,0.02520519824727048
ACH-000662,0.24061263978218525
ACH-000663,0.0406624994292998
ACH-000665,-0.010047567163917838
ACH-000671,-0.08494797794160598
ACH-000672,-0.2500333390550147
ACH-000673,-0.035250301480798565
ACH-000676,-0.06916516359345823
ACH-000677,0.0048084728280083045
ACH-000681,-0.14814017196450588
ACH-000683,-0.14541383429095908
ACH-000684,-0.027318232023714275
ACH-000688,0.024692339298929555
ACH-000693,-0.12506228258160906
ACH-000694,-0.07805624196248022
ACH-000695,-0.13646938533656305
ACH-000696,-0.043689343170930116
ACH-000697,-0.15541508533496154
ACH-000699,-0.018437528274083702
ACH-000701,-0.05613427271767309
ACH-000706,-0.045837489933351336
ACH-000711,-0.08612480475344761
ACH-000713,-0.1906848272701028
ACH-000714,-0.07270503567920003
ACH-000718,-0.025508279116062755
ACH-000720,0.005210300137120554
ACH-000721,-0.09198846050624636
ACH-000724,-0.10690316496614692
ACH-000725,-0.10624766932782144
ACH-000732,-0.06265457372615499
ACH-000734,-0.11533862050017288
ACH-000735,0.06500369469234979
ACH-000736,-0.0895074855559622
ACH-000738,-0.06495672141460072
ACH-000746,-0.02444532421659567
ACH-000747,-0.014855045957472732
ACH-000748,-0.01646781807407597
ACH-000753,-0.007463941000763836
ACH-000756,-0.1128507146896317
ACH-000757,-0.00849343434527852
ACH-000758,-0.133561021282793
ACH-000760,-0.07610235183950577
ACH-000762,-0.0135410712852679
ACH-000763,-0.18614361239627236
ACH-000764,0.05378215229263927
ACH-000765,-0.1566823815880092
ACH-000766,-0.005604349997469787
ACH-000767,-0.1647576768701156
ACH-000768,-0.005392326306582899
ACH-000769,-0.2167957699429696
ACH-000770,-0.08865811913307703
ACH-000771,-0.07036237115846884
ACH-000773,-0.08730751207168089
ACH-000776,-0.15476195668615658
ACH-000777,-0.03702688389153008
ACH-000778,-0.02165727606299091
ACH-000781,-0.03277340993802781
ACH-000782,0.03898765932668754
ACH-000783,-0.18498189484472416
ACH-000784,0.02388723708118894
ACH-000785,-0.14427175572379433
ACH-000787,-0.0213736739214163
ACH-000788,-0.1860652831016133
ACH-000791,-0.09029313667088573
ACH-000792,-0.07296054751750917
ACH-000794,-0.08259267883982478
ACH-000796,-0.047601606170858256
ACH-000798,-0.003887257249679353
ACH-000799,-0.06911228326814757
ACH-000800,-0.01955541500328515
ACH-000802,-0.0021566929716105823
ACH-000804,-0.07262238532531225
ACH-000805,-0.030458305686290068
ACH-000809,-0.05373717867566456
ACH-000810,-0.10707999468082853
ACH-000811,0.0014436711750310392
ACH-000817,-0.20742503807905247
ACH-000819,-0.04908367067459695
ACH-000820,-0.01029574139167762
ACH-000821,0.3770218490004365
ACH-000822,-0.01935897504423888
ACH-000823,-0.10977129980169988
ACH-000824,-0.12181056664059395
ACH-000827,-0.10564529651092017
ACH-000829,-0.2655955328288677
ACH-000831,-0.06905670914422278
ACH-000832,0.034786875537356265
ACH-000833,-0.01852446356401136
ACH-000834,-0.04139897799035064
ACH-000835,-0.0965140487025412
ACH-000836,0.16674465141308414
ACH-000837,-0.009351603173869336
ACH-000838,-0.061084942857405435
ACH-000839,-0.07461961666425349
ACH-000840,-0.04383815962997747
ACH-000841,-0.12546580383306544
ACH-000843,-0.10661111229305764
ACH-000846,0.02369191127081305
ACH-000847,-0.0605359966526072
ACH-000848,0.00833125521320742
ACH-000849,-0.2087782235919016
ACH-000851,-0.14764844699519586
ACH-000855,0.005935527360175718
ACH-000856,-0.11074615960310276
ACH-000858,-0.07785704028795637
ACH-000859,0.01236255917008428
ACH-000861,-0.21775322216057852
ACH-000862,-0.1942147923353382
ACH-000865,-0.2161234483995249
ACH-000866,-0.02912898179272
ACH-000867,-0.07490630220413202
ACH-000869,-0.016947070063721592
ACH-000872,-0.033498508111763
ACH-000873,-0.08135625621314557
ACH-000876,-0.1331536827897234
ACH-000878,-0.13570281256663164
ACH-000880,-0.15885321325074936
ACH-000881,-0.06216439898355435
ACH-000882,-0.1614140961147598
ACH-000884,-0.11430292196159385
ACH-000885,-0.17217613508230253
ACH-000887,-0.02881268354818867
ACH-000889,-0.21121206088859512
ACH-000896,-0.17177802217034546
ACH-000898,-0.053480527463684466
ACH-000900,0.02758311526227849
ACH-000901,-0.12097166577647615
ACH-000905,0.04736073063681672
ACH-000906,-0.062085604261955626
ACH-000907,-0.0006855500399558912
ACH-000910,-0.1678186531073207
ACH-000911,-0.028436984342739124
ACH-000912,0.01660825151973482
ACH-000913,-0.22409527680998487
ACH-000915,-0.017250351761650996
ACH-000916,-0.03302986707757502
ACH-000917,-0.06406471271414331
ACH-000920,0.25751708838414106
ACH-000921,-0.04372387068949619
ACH-000924,-0.11604834362888072
ACH-000926,-0.02805986624558304
ACH-000928,-0.10750128530689652
ACH-000929,-0.3424709524192515
ACH-000932,-0.08332379355482268
ACH-000935,0.040339722072589616
ACH-000936,0.03050516557453022
ACH-000937,-0.15444618359256498
ACH-000938,-0.02655819301039931
ACH-000939,0.17521556757563142
ACH-000941,-0.08012975266850225
ACH-000943,0.024339151696017514
ACH-000946,-0.06897657375853421
ACH-000947,-0.09559347331124107
ACH-000948,-0.06189850471105735
ACH-000950,-0.18131202480410685
ACH-000953,-0.11303080448507567
ACH-000954,0.14715984926409928
ACH-000957,-0.07963115441523673
ACH-000958,-0.05002744407745785
ACH-000960,-0.030420336562176912
ACH-000963,0.058079568140192314
ACH-000968,-0.23142889598924754
ACH-000969,-0.06642238158786798
ACH-000972,-0.19224597914660765
ACH-000973,-0.04301097025043028
ACH-000974,-0.14677461206542006
ACH-000978,0.20160297336267213
ACH-000984,0.004617100588309161
ACH-000986,0.05847264922410358
ACH-000988,-0.1412520238126841
ACH-000993,-0.1453891879404451
ACH-000994,-0.12100918739710037
ACH-000996,-0.02964638523455328
ACH-001001,0.01152888826247799
ACH-001020,0.10071414747749187
ACH-001028,-0.08973290672104492
ACH-001031,-0.15396030992596632
ACH-001038,-0.032699030382511714
ACH-001048,-0.06248191650887936
ACH-001050,-0.07919559686390489
ACH-001053,-0.13715108403301862
ACH-001054,-0.2279378980915385
ACH-001061,-0.07863717830752619
ACH-001067,-0.1264140565498838
ACH-001075,-0.12368349366092198
ACH-001096,-0.0338629799183522
ACH-001111,-0.22372830409239328
ACH-001119,-0.051358672709351134
ACH-001128,0.4649069256208274
ACH-001134,-0.027805167990300163
ACH-001151,-0.047197884451113135
ACH-001163,0.021593909382865786
ACH-001164,0.040781972846476
ACH-001183,-0.09984152870314544
ACH-001192,-0.14250876544971952
ACH-001193,-0.02324023711551611
ACH-001196,-0.048706691508404586
ACH-001197,-0.10916982564469747
ACH-001205,-0.1016641887308122
ACH-001211,0.03182718492068135
ACH-001212,0.017430158916219157
ACH-001228,0.034053291837466436
ACH-001232,-0.13087252041032166
ACH-001239,-0.056626730722968165
ACH-001270,-0.17723447896359293
ACH-001274,-0.2080398899716097
ACH-001275,-0.312278755740883
ACH-001277,0.005875208643771102
ACH-001278,-0.10255863954791833
ACH-001280,-0.15657680253922518
ACH-001283,-0.1494152576909928
ACH-001289,-0.1768539283584755
ACH-001300,-0.06964810819514039
ACH-001301,-0.09602970332367892
ACH-001302,-0.08363332506535752
ACH-001306,0.009627617534858874
ACH-001318,-0.04871885740529462
ACH-001322,-0.08869295048957451
ACH-001328,-0.07849738699970911
ACH-001332,-0.022441250604352057
ACH-001336,-0.016660731387576247
ACH-001346,-0.08583492182812523
ACH-001353,-0.11735816591352385
ACH-001354,-0.04551562035303457
ACH-001367,-0.04629830817469048
ACH-001368,-0.09653166687873063
ACH-001374,-0.222717887933404
ACH-001377,0.028854079677071768
ACH-001380,0.005421355741820215
ACH-001391,-0.15054109170856753
ACH-001408,-0.05722672183090222
ACH-001430,-0.3913270161695108
ACH-001431,-0.1933090129820437
ACH-001450,-0.20465531528117495
ACH-001496,0.0906020556667408
ACH-001500,0.04527033231261067
ACH-001523,-0.2582925933378586
ACH-001532,-0.09620513507600337
ACH-001550,0.10847991210585924
ACH-001552,-0.08145590225753603
ACH-001554,-0.059356869817680014
ACH-001654,-0.110075228312952
ACH-001735,-0.1856629898048513
ACH-001736,-0.04627456427102676
ACH-001737,-0.11548808165558512
ACH-001740,-0.04499820921321236
ACH-001745,-0.09026586088303093
ACH-001765,0.02180434442168337
