,CSH1 (1442)
ACH-000004,0.3014450640564978
ACH-000005,0.10454427421291916
ACH-000007,0.26210358669932743
ACH-000009,0.15228991729475966
ACH-000011,0.2182596762881618
ACH-000012,0.33900169400259694
ACH-000013,0.3006714673088496
ACH-000014,0.2231930610621032
ACH-000015,0.1820335684705192
ACH-000017,0.0506775009442985
ACH-000018,0.3361520825744068
ACH-000019,0.350029328872509
ACH-000021,0.1701494577976643
ACH-000022,0.17942462628722866
ACH-000025,0.26342109271820097
ACH-000028,0.2298419007482184
ACH-000030,0.17775345952561544
ACH-000035,0.10536186204622566
ACH-000036,0.22155972326679516
ACH-000037,0.1729168486456454
ACH-000039,0.38879465270221497
ACH-000040,0.06922170337880645
ACH-000041,0.096951316896929
ACH-000042,0.22097709654885
ACH-000045,0.4225462886268389
ACH-000047,0.19496724343723115
ACH-000052,0.3700189285575757
ACH-000053,0.11047438217446172
ACH-000054,0.03749154960850058
ACH-000055,0.17227038398331818
ACH-000060,0.25240638123614595
ACH-000067,0.2702617324092439
ACH-000070,0.16918331419476745
ACH-000075,0.19763815003490132
ACH-000078,0.14761433306232932
ACH-000082,0.2853722179374659
ACH-000085,0.4015809042705
ACH-000086,0.1559217307309024
ACH-000087,0.3473277912752569
ACH-000092,0.2901287152473239
ACH-000095,0.2241690292498136
ACH-000097,0.09286845127640836
ACH-000098,0.22084912466278275
ACH-000099,0.16922492651235352
ACH-000108,0.4412296083162067
ACH-000113,0.1984658787993764
ACH-000116,0.2265105518330701
ACH-000118,0.17845116451802587
ACH-000120,0.10571811472969203
ACH-000123,0.1684458335843697
ACH-000127,0.2790165886990089
ACH-000128,0.08087840392792332
ACH-000132,0.2746673170285093
ACH-000133,0.2682336676460663
ACH-000137,0.28927212298231963
ACH-000138,0.22294920880682426
ACH-000142,0.07712015702962384
ACH-000143,0.2827621441212353
ACH-000146,0.21764837489007213
ACH-000148,0.1506339249428633
ACH-000150,0.23598775063578756
ACH-000152,-0.043051219310949816
ACH-000153,0.020861544881921018
ACH-000159,0.21213409372954814
ACH-000160,0.27287997531820674
ACH-000163,0.2630983270773947
ACH-000167,0.28639744296244696
ACH-000168,0.2652517134514247
ACH-000169,0.24225238236223465
ACH-000178,0.1663489032846297
ACH-000183,0.2901334198684198
ACH-000188,0.09500283513484288
ACH-000189,0.5017434174407925
ACH-000190,0.11321547451958808
ACH-000198,0.2710073945915316
ACH-000203,0.18988010241006675
ACH-000204,0.3746621647491654
ACH-000206,0.3094051035496122
ACH-000207,0.35510254313419864
ACH-000208,0.2909315704215871
ACH-000210,0.15999846938940626
ACH-000211,0.20416430889120904
ACH-000215,0.1984238583802125
ACH-000221,0.05464800926932286
ACH-000222,0.27722749723485
ACH-000223,0.1831570140766752
ACH-000226,0.35456835224324545
ACH-000227,0.22029825515627371
ACH-000228,0.11336868912438923
ACH-000231,0.2157377600947047
ACH-000232,0.3352001945803964
ACH-000233,0.3062929031858453
ACH-000234,0.2118061264533116
ACH-000235,0.25924130139240664
ACH-000237,0.12864977203024278
ACH-000238,0.14822367291851082
