,DepMap_ID
10709,ACH-000031
19256,ACH-000056
28761,ACH-000070
31919,ACH-000085
36884,ACH-000105
43282,ACH-000130
59133,ACH-000189
71780,ACH-000227
80683,ACH-000255
84381,ACH-000266
85544,ACH-000269
97803,ACH-000307
100220,ACH-000313
102386,ACH-000316
110322,ACH-000339
110323,ACH-000339
119034,ACH-000362
151949,ACH-000446
159265,ACH-000464
160481,ACH-000467
167417,ACH-000484
182595,ACH-000521
194359,ACH-000550
227836,ACH-000621
231111,ACH-000628
242159,ACH-000650
253976,ACH-000671
256211,ACH-000675
264476,ACH-000692
269987,ACH-000700
280915,ACH-000721
298592,ACH-000753
320842,ACH-000785
346457,ACH-000786
346458,ACH-000786
346459,ACH-000786
370267,ACH-000804
371275,ACH-000805
372252,ACH-000806
379608,ACH-000815
386121,ACH-000823
390645,ACH-000829
418571,ACH-000864
421804,ACH-000867
437668,ACH-000881
471931,ACH-000910
475262,ACH-000912
478925,ACH-000914
507998,ACH-000929
518122,ACH-000934
553823,ACH-000947
556730,ACH-000948
574897,ACH-000954
578955,ACH-000955
601351,ACH-000962
642491,ACH-000973
646530,ACH-000974
663018,ACH-000978
668101,ACH-000979
707453,ACH-000986
729374,ACH-000989
751771,ACH-000991
751772,ACH-000991
827138,ACH-000993
856695,ACH-000996
867752,ACH-000997
867753,ACH-000997
878125,ACH-000998
900450,ACH-000999
927180,ACH-001081
941365,ACH-001127
950362,ACH-001145
951812,ACH-001147
957479,ACH-001193
1000879,ACH-001373
1022475,ACH-001460
1031452,ACH-001517
1049004,ACH-001550
1069395,ACH-001610
1071125,ACH-001611
1082966,ACH-001673
1084372,ACH-001680
1087522,ACH-001716
1089093,ACH-001736
1098509,ACH-002020
1105170,ACH-002077
1120013,ACH-002140
1123829,ACH-002149
1156379,ACH-002220
1165516,ACH-002232
1167760,ACH-002237
1175434,ACH-002251
1186453,ACH-002258
1189823,ACH-002266
1228607,ACH-002358
1238230,ACH-002395
