,NRXN1 (9378)
ACH-000004,0.10072819779041964
ACH-000005,0.2039011996208921
ACH-000007,0.08697395526637973
ACH-000009,0.13976450625186726
ACH-000011,0.11591514991593932
ACH-000012,0.15885524015949049
ACH-000013,0.2695609150419587
ACH-000014,0.2580354399874316
ACH-000015,0.13227827961299948
ACH-000017,0.05117985369449871
ACH-000018,-0.013244251376843371
ACH-000019,0.2547542250520447
ACH-000021,0.17534273306386644
ACH-000022,0.01261042802591188
ACH-000025,0.0904614576457368
ACH-000028,0.12889196334914502
ACH-000030,0.014468079419137912
ACH-000035,0.06090824189025524
ACH-000036,0.12754479438847335
ACH-000037,0.19853541738462413
ACH-000039,0.016012141934197734
ACH-000040,0.24924286291899134
ACH-000041,0.10732965046129243
ACH-000042,0.11334681405191838
ACH-000045,0.24406435967726897
ACH-000047,0.1924296919751145
ACH-000052,0.12132577209279377
ACH-000053,0.10629334508198084
ACH-000054,0.07827333411144631
ACH-000055,0.16588114168013396
ACH-000060,0.11018646531172342
ACH-000067,0.17918152203546606
ACH-000070,-0.1023552059884517
ACH-000075,0.2421651044652877
ACH-000078,0.18972266198487467
ACH-000082,0.12372531687693755
ACH-000085,0.14423375869022606
ACH-000086,0.16942805740214906
ACH-000087,-0.07208663302059301
ACH-000092,0.05510811770176937
ACH-000095,0.09559579766732357
ACH-000097,0.1911293758943892
ACH-000098,0.18664403486090198
ACH-000099,0.13271078857857535
ACH-000108,0.056567639692000286
ACH-000113,0.15530230947968196
ACH-000116,0.10091407914321412
ACH-000118,-0.003415833782764542
ACH-000120,0.281311897665634
ACH-000123,0.03471308244998267
ACH-000127,0.06920685871926135
ACH-000128,0.1619982425894828
ACH-000132,0.015197985364025324
ACH-000133,-0.0005103266238129426
ACH-000137,0.15061599609851314
ACH-000138,0.1477534711779989
ACH-000142,0.0804087068102908
ACH-000143,0.2690029642882177
ACH-000146,0.1655384453600081
ACH-000148,0.13492698377746212
ACH-000150,0.025844610162923762
ACH-000152,0.08366408605458875
ACH-000153,0.2334977362574276
ACH-000159,0.1149670901023396
ACH-000160,0.025319236562154512
ACH-000163,0.18083073077624195
ACH-000167,0.33105492705061434
ACH-000168,0.2130613525242095
ACH-000169,0.14432314611421612
ACH-000178,0.12114819897236614
ACH-000183,0.06845823186551216
ACH-000188,0.14938350226893704
ACH-000189,0.07957218776970856
ACH-000190,0.3062945146098444
ACH-000198,0.1191300113210581
ACH-000203,0.2397935467872105
ACH-000204,0.22561726097835802
ACH-000206,0.09835419989245774
ACH-000207,0.09622098962684036
ACH-000208,0.19205537542550072
ACH-000210,0.08285214847980989
ACH-000211,0.16363606588988902
ACH-000215,0.0999493671222134
ACH-000221,0.16559061139446749
ACH-000222,0.11566026124427345
ACH-000223,0.0637309950529804
ACH-000226,0.10168865901812577
ACH-000227,0.03165995855683305
ACH-000228,0.13311085361409805
ACH-000231,0.0981578933999862
ACH-000232,0.11439042575809807
ACH-000233,0.2190205754342768
ACH-000234,0.1143273749581908
ACH-000235,0.1821118507931199
ACH-000237,0.09554523238396906
ACH-000238,0.10278832505937724
ACH-000242,0.20580013654350074
ACH-000243,0.11978876847929094
ACH-000244,0.05569160716422876
ACH-000246,0.21765694881754194
ACH-000248,0.1423196766250813
ACH-000250,0.1470364587825218
ACH-000251,0.30549771323263103
ACH-000252,0.2268469923083081
ACH-000253,0.158298211097349
ACH-000255,0.23210255071461186
ACH-000256,0.2385231610709105
ACH-000257,0.1378816507401255
ACH-000258,0.14512908815165226
ACH-000259,0.12426796854139732
ACH-000260,0.11232864087584987
ACH-000261,0.0923326358344578
ACH-000262,0.09556200274885368
ACH-000263,0.015593799628683952
ACH-000264,0.0944948222440597
ACH-000265,0.09380287498815593
ACH-000266,0.08891340700082356
ACH-000272,0.11247987754155322
ACH-000274,0.1312388303689594
ACH-000277,0.23844550559639
ACH-000278,0.09221080293068233
ACH-000279,0.13308177154381776
ACH-000280,0.2317468921858968
ACH-000281,0.2324507813674257
ACH-000288,0.1362626105276574
ACH-000291,-0.03332103057988516
ACH-000293,0.15424686745580565
ACH-000294,0.05961005749589416
ACH-000295,0.22587640511190965
ACH-000296,0.12975645084651724
ACH-000302,0.1700706788479399
ACH-000304,-0.059015450360761376
ACH-000307,0.20758583656620289
ACH-000308,0.11914563667242048
ACH-000310,0.16007214287064314
ACH-000311,0.1653296744621869
ACH-000312,0.2316458020403748
ACH-000315,0.08704683929601552
ACH-000316,0.1517677479710341
ACH-000317,0.22900949800171685
ACH-000318,0.06414477312575287
ACH-000319,0.15830991350938595
ACH-000320,0.18589667980930566
ACH-000322,0.21921513568115505
ACH-000323,0.06832958656715106
ACH-000324,0.08286259612991376
ACH-000329,0.08506584334343555
ACH-000330,0.03859434016873512
ACH-000331,0.11430828445526715
ACH-000332,0.12992798263089173
ACH-000334,0.1413877436245801
ACH-000335,-0.04000423292236405
ACH-000336,0.2358351250716155
ACH-000337,0.2328345043499243
ACH-000338,-0.02609928945861969
ACH-000339,0.1633272723317073
ACH-000341,0.18833325890109615
ACH-000348,0.08893028650485335
ACH-000350,0.19172590861885352
ACH-000352,0.1780140902902924
ACH-000356,0.13711480319185507
ACH-000361,0.05361771987490693
ACH-000362,0.13248723062130335
ACH-000363,0.11998276199803593
ACH-000364,0.13574203217335726
ACH-000365,0.19112129393521152
ACH-000366,0.1593459113786899
ACH-000368,0.18676948765337176
ACH-000374,0.1210116559445198
ACH-000375,-0.08646646467946374
ACH-000376,0.1540273656060884
ACH-000381,0.12461707933129412
ACH-000383,0.09531857815899113
ACH-000387,0.12302189433569526
