,TSNAXIP1 (55815)
ACH-000421,-0.1521131732458583
ACH-000424,-0.03453751691510515
ACH-000425,-0.0568621547385951
ACH-000426,-0.06428285628658162
ACH-000427,0.1072094720080965
ACH-000433,-0.1906230313222044
ACH-000435,-0.1250740226998603
ACH-000436,-0.13413572920015898
ACH-000444,-0.22690278267611466
ACH-000445,-0.060114522766200565
ACH-000448,-0.27760075452208754
ACH-000450,-0.22140821175075187
ACH-000452,-0.12702824647850475
ACH-000454,-0.33300302953823113
ACH-000458,-0.14790892610253298
ACH-000459,-0.22535992699349786
ACH-000460,-0.11735826824107685
ACH-000461,-0.0747872089200996
ACH-000463,-0.277304077991564
ACH-000464,-0.22027718134927726
ACH-000466,-0.1685222977585859
ACH-000467,-0.17057541006252894
ACH-000468,-0.08697146533592574
ACH-000469,-0.16151332809364088
ACH-000470,0.0017236642485054913
ACH-000471,-0.16476290013513056
ACH-000472,-0.13910786415134188
ACH-000473,-0.04486553660145594
ACH-000475,-0.2880517439972633
ACH-000476,0.029113044467110837
ACH-000477,0.032886288271126274
ACH-000479,-0.10174120788976647
ACH-000480,-0.15839315524449374
ACH-000481,-0.16072992943187628
ACH-000483,-0.1731655836149345
ACH-000484,-0.19982210041300733
ACH-000485,-0.1536311180405072
ACH-000486,-0.08851149391530737
ACH-000487,-0.18312254473316186
ACH-000488,-0.20233735173637424
ACH-000490,-0.2281763638981377
ACH-000491,-0.10363204936903003
ACH-000495,-0.19207726935687489
ACH-000496,-0.23486745195387745
ACH-000499,-0.13849582232270616
ACH-000500,-0.12375409611611513
ACH-000502,-0.19706395336642935
ACH-000503,0.2731863710303791
ACH-000505,-0.28211605422735125
ACH-000507,0.02913826380130361
ACH-000510,-0.08902582480942005
ACH-000511,-0.2125810580383764
ACH-000512,0.057123514665650126
ACH-000516,-0.05614335776387785
ACH-000517,-0.2006476611218504
ACH-000518,-0.1038429344875786
ACH-000520,-0.03762517495300248
ACH-000521,-0.20108037354381555
ACH-000522,-0.11526667205564857
ACH-000524,-0.11807951141383215
ACH-000527,-0.060161207677256315
ACH-000528,-0.1530591729912098
ACH-000537,-0.2368795463587345
ACH-000541,-0.19525946213585932
ACH-000542,-0.07235834058048313
ACH-000544,-0.07849403082327333
ACH-000545,-0.10702245467282033
ACH-000547,-0.2781286078391454
ACH-000548,-0.2491038777316253
ACH-000549,-0.09775116520361696
ACH-000550,-0.23925084781521735
ACH-000552,-0.18425711758347585
ACH-000556,-0.08754073891758063
ACH-000557,-0.1377927467874992
ACH-000569,-0.18888701717806444
ACH-000570,-0.09380712777299144
ACH-000571,-0.17459643629511573
ACH-000573,-0.18096708708055934
ACH-000576,-0.3230827979624986
ACH-000579,-0.18091642349080408
ACH-000580,-0.21474700940845468
ACH-000584,-0.06776442384289014
ACH-000585,-0.11695749277626405
ACH-000588,-0.17250138445810725
ACH-000589,-0.18863976910046967
ACH-000591,-0.29213175041804623
ACH-000593,-0.07044550077524146
ACH-000600,-0.13258309536115814
ACH-000601,-0.15841059661954807
ACH-000605,-0.2375231509022077
ACH-000606,0.009197893166208004
ACH-000608,-0.1467591790134822
ACH-000614,-0.1013582621412038
ACH-000616,-0.2425245807531779
ACH-000618,-0.342436757735352
ACH-000619,0.11674736789831802
ACH-000620,-0.14236585792477172
ACH-000621,-0.1620156882378781
ACH-000622,-0.1516485913479554
ACH-000623,-0.0432800076207656
ACH-000624,-0.15047518846542704
ACH-000627,-0.06138763186699293
ACH-000630,-0.045761044125752735
ACH-000631,0.02592945586775049
ACH-000632,-0.0860913171682385
ACH-000633,-0.040020548051232056
ACH-000637,-0.28688865030233224
ACH-000638,-0.07923510488684732
ACH-000646,-0.15265609959788065
ACH-000647,-0.28957689868593645
ACH-000648,-0.10422421938016288
ACH-000649,-0.10197941323503107
ACH-000651,-0.4079893019563345
ACH-000652,-0.1839197326962897
ACH-000653,-0.09131077414840467
ACH-000657,-0.10462300649392448
ACH-000658,-0.27583392753751856
ACH-000661,-0.1995136897627389
ACH-000662,-0.13311077743713404
ACH-000663,-0.05927898824540041
ACH-000665,-0.06102324543697545
ACH-000671,-0.16779831232085446
ACH-000672,0.10954956079326947
ACH-000673,-0.04090913520779525
ACH-000676,-0.05823518782237426
ACH-000677,-0.0400459925465622
ACH-000681,-0.1424764408026126
ACH-000683,-0.08938073408874926
ACH-000684,0.09704328702943896
ACH-000688,-0.3630800488521563
ACH-000693,-0.17265313058842055
ACH-000694,0.02166268210630189
ACH-000695,0.08490721673252162
ACH-000696,-0.11153092587876094
ACH-000697,-0.020735855669116968
ACH-000699,-0.10255059617366996
ACH-000701,-0.1447568272341315
ACH-000706,-0.08703805860875445
ACH-000711,-0.15047302757320574
ACH-000713,-0.0764773142733854
ACH-000714,-0.12871037416323589
ACH-000718,-0.05401789157861942
ACH-000720,-0.09423720478153824
ACH-000721,-0.11628686769659095
ACH-000724,-0.21819911787353774
ACH-000725,-0.051035305536714114
ACH-000732,0.02868317764064896
ACH-000734,-0.14816516729774745
ACH-000735,-0.13725111862807293
ACH-000736,-0.13411983507353722
ACH-000738,-0.26636133946450163
ACH-000746,-0.1664286379891021
ACH-000747,-0.14305441328435206
ACH-000748,-0.2757434389170502
ACH-000753,-0.14888055468455275
ACH-000756,-0.07429730106273938
ACH-000757,-0.12667553325570285
ACH-000758,-0.16898681483528175
ACH-000760,-0.06820062745506246
ACH-000762,-0.25263122564770313
ACH-000763,-0.1885650266781872
ACH-000764,-0.1897076915492584
ACH-000765,-0.25971919780099845
ACH-000766,-0.22212463493532067
ACH-000767,-0.17293747227275486
ACH-000768,-0.2452559195470569
ACH-000769,-0.04252197153508488
ACH-000770,-0.17820319713365226
ACH-000771,-0.09859339152584608
ACH-000773,-0.08843262979853349
ACH-000776,-0.15453845761203838
ACH-000777,-0.10225948310658124
ACH-000778,-0.15702191650329994
ACH-000781,-0.1923792224557952
ACH-000782,-0.24391260901757125
ACH-000783,-0.04323880031051488
ACH-000784,-0.08090896282746686
ACH-000785,-0.1847641083675672
ACH-000787,-0.05951502445089959
ACH-000788,-0.12290021723096635
ACH-000791,-0.05428718332813921
ACH-000792,-0.1528485762998567
ACH-000794,-0.1513265637632388
ACH-000796,-0.06703436287979846
ACH-000798,0.35613590472565715
ACH-000799,-0.08399056836579076
ACH-000800,-0.14457717600599165
ACH-000802,-0.2985028826711759
ACH-000804,-0.07366821907956861
ACH-000805,0.03367978504936159
ACH-000809,-0.260163280033562
ACH-000810,0.16798846465740985
ACH-000811,-0.18779963503378533
ACH-000817,-0.33243207703963384
ACH-000819,-0.3166440908016731
ACH-000820,-0.3699561946118922
ACH-000821,-0.13065035250237889
ACH-000822,-0.07046879026222043
ACH-000823,-0.05245067420638221
ACH-000824,-0.15490205886117514
ACH-000827,-0.10681053117741744
ACH-000829,-0.1570647642359607
ACH-000831,-0.16865929322789452
ACH-000832,-0.1239568089658755
ACH-000833,-0.3021188610050877
ACH-000834,-0.17437024018616162
ACH-000835,-0.10834874285820356
ACH-000836,-0.16224564978920702
ACH-000837,-0.2648010889504633
ACH-000838,-0.04631974871444767
ACH-000839,-0.010991927906809959
ACH-000840,0.0813704555130225
ACH-000841,-0.14287686768661642
ACH-000843,0.02489298856889388
ACH-000846,-0.3643925990437784
ACH-000847,-0.04167915598166496
ACH-000848,0.02337353217719851
ACH-000849,-0.0027173168176505033
ACH-000851,-0.2748899098197152
ACH-000855,-0.17301606923135002
ACH-000856,-0.24915910433443866
ACH-000858,7.766382171399576e-05
ACH-000859,0.1924455246120867
ACH-000861,-0.3037262512473485
ACH-000862,-0.20413441355797116
ACH-000865,-0.17137084056215815
ACH-000866,-0.08752017220971157
ACH-000867,-0.11142202356508583
ACH-000869,-0.039425062941242386
ACH-000872,-0.13378329877152972
ACH-000873,-0.15182268399376087
ACH-000876,-0.1209363602981334
ACH-000878,-0.04844362213836837
ACH-000880,-0.3616980911130984
ACH-000881,-0.07898619601214225
ACH-000882,-0.07388512179542027
ACH-000884,-0.0772419657969915
ACH-000885,-0.05287837938196562
ACH-000887,-0.09483370637454278
ACH-000889,-0.20428712133019733
ACH-000896,-0.14493900981413632
ACH-000898,0.018774261563732637
ACH-000900,-0.025442305806979176
ACH-000901,-0.05469105363947329
ACH-000905,-0.2180223145553729
ACH-000906,-0.1784536501880515
ACH-000907,-0.04639874236643742
ACH-000910,-0.0339208368425501
ACH-000911,-0.1032523679766802
ACH-000912,-0.15126387774363173
ACH-000913,-0.06881453544013195
ACH-000915,-0.05697504190887918
ACH-000916,0.2291555071301611
ACH-000917,-0.2262675577196304
ACH-000920,-0.0981230624800858
ACH-000921,-0.011822591902345378
ACH-000924,-0.1966754794910416
ACH-000926,-0.12238402543988018
ACH-000928,-0.2847949667995329
ACH-000929,-0.5790889307991686
ACH-000932,-0.17736410408807227
ACH-000935,0.06903299915434484
ACH-000936,-0.1338993953706124
ACH-000937,-0.0998275790821859
ACH-000938,-0.1076602691923436
ACH-000939,-0.2855892393759755
ACH-000941,-0.22424491744593886
ACH-000943,-0.010821578186066941
ACH-000946,-0.11169159646164246
ACH-000947,-0.043984636180648094
ACH-000948,-0.2044019153117001
ACH-000950,-0.19904253423915602
ACH-000953,-0.14551346638997484
ACH-000954,-0.2542669735600737
ACH-000957,-0.023059245481150903
ACH-000958,-0.2313186935275134
ACH-000960,-0.0929328780405242
ACH-000963,-0.04762675367950851
ACH-000968,-0.21219726914094114
ACH-000969,-0.13991102639845227
ACH-000972,-0.3473321937179496
ACH-000973,-0.2549891470058907
ACH-000974,-0.0850839284287607
ACH-000978,-0.04521563211487676
ACH-000984,-0.18624711332827312
ACH-000986,-0.13634273337792427
ACH-000988,-0.12861311229212602
ACH-000993,-0.20298991235379985
ACH-000994,-0.34790788799037115
ACH-000996,-0.0920006885203242
ACH-001001,-0.06680564051113784
ACH-001020,-0.22277589833923744
ACH-001028,-0.03451332997030579
ACH-001031,-0.1638687072366456
ACH-001038,-0.1827186813942957
ACH-001048,-0.12310231338019817
ACH-001050,-0.1850594693951555
ACH-001053,-0.01026812581008001
ACH-001054,-0.22032320162225505
ACH-001061,-0.19442949668423865
ACH-001067,-0.15787974711149133
ACH-001075,-0.07852491663646728
ACH-001096,-0.17831832852321847
ACH-001111,-0.157384633535215
ACH-001119,-0.27759653727523154
ACH-001128,0.2944864594101344
ACH-001134,0.0258929058021802
ACH-001151,-0.19712007425169492
ACH-001163,-0.2176902652477929
ACH-001164,-0.18430368966683688
ACH-001183,-0.008858805437924168
ACH-001192,-0.131775044676985
ACH-001193,-0.4284627959962372
ACH-001196,-0.17941542486291706
ACH-001197,-0.06585136395369147
ACH-001205,0.024120002566725945
ACH-001211,-0.14857604926298976
ACH-001212,-0.14390732629060246
ACH-001228,-0.2023719176814416
ACH-001232,-0.060570018056031086
ACH-001239,-0.18886301701372554
ACH-001270,-0.1391166585426169
ACH-001274,-0.0485288441681632
ACH-001275,0.01673526880377256
ACH-001277,0.18300315112102586
ACH-001278,-0.07626336868982912
ACH-001280,-0.08660452614424935
ACH-001283,-0.19804266045736016
ACH-001289,-0.17676901018845034
ACH-001300,-0.2646709907222989
ACH-001301,-0.2786541465497198
ACH-001302,-0.2757453909315984
ACH-001306,0.008213273645106439
ACH-001318,-0.2296752445987777
ACH-001322,-0.16653633914303848
ACH-001328,-0.20417196256905565
ACH-001332,-0.02217859838947455
ACH-001336,-0.19194765753043666
ACH-001346,-0.1513957905344603
ACH-001353,-0.09874201562382168
ACH-001354,-0.017100082544565458
ACH-001367,-0.05982161229912367
ACH-001368,-0.11343378415055802
ACH-001374,-0.579223568775638
ACH-001377,-0.17451252545209414
ACH-001380,-0.017899994361699527
ACH-001391,-0.2799313973623879
ACH-001408,-0.06382262210905097
ACH-001430,-0.2257605848909967
ACH-001431,0.12638501026478738
ACH-001450,-0.2182131649527318
ACH-001496,-0.20345107257884149
ACH-001500,-0.12321382321782184
ACH-001523,-0.09394905046279248
ACH-001532,-0.052689151746265456
ACH-001550,-0.004164266936332349
ACH-001552,-0.07258980775557893
ACH-001554,-0.13302302377315714
ACH-001654,-0.18296391696771727
ACH-001735,-0.13535066406710236
ACH-001736,-0.00788060620776375
ACH-001737,-0.4752437809828417
ACH-001740,-0.26900276062499856
ACH-001745,-0.1091685953754876
ACH-001765,-0.021203195851934583
