,TEF (7008)
ACH-000454,-0.4193237792138461
ACH-000458,-0.386691922757181
ACH-000459,-0.2716113075282773
ACH-000460,-0.2076163410144578
ACH-000461,-0.4649319170408178
ACH-000463,-0.29052527013213514
ACH-000464,-0.3508528526453003
ACH-000466,-0.32399704395285983
ACH-000467,-0.15068443804661585
ACH-000468,-0.297994000965928
ACH-000469,-0.27696409961145824
ACH-000470,-0.2545565790842884
ACH-000471,-0.2613032867001168
ACH-000472,-0.2508536497516624
ACH-000473,-0.3502717228959059
ACH-000475,-0.21933917127622865
ACH-000476,-0.4003891707325449
ACH-000477,-0.2239708011974488
ACH-000479,-0.5715473740319721
ACH-000480,-0.24231328289383405
ACH-000481,-0.19555457784325392
ACH-000483,-0.45198233038855
ACH-000484,-0.26564646470849423
ACH-000485,-0.14331715690957367
ACH-000486,-0.15571960123825107
ACH-000487,-0.1371652371087489
ACH-000488,-0.315767333714995
ACH-000490,-0.2842660750090328
ACH-000491,-0.25276433132660703
ACH-000495,-0.1769087330542312
ACH-000496,-0.17746736129380095
ACH-000499,-0.2607403990861264
ACH-000500,-0.11027422024078563
ACH-000502,-0.2785365202468737
ACH-000503,-0.2630866872634293
ACH-000505,-0.19603102470362133
ACH-000507,-0.3686408813291418
ACH-000510,-0.24589466776556265
ACH-000511,-0.2839613470420437
ACH-000512,-0.2551690093371773
ACH-000516,-0.4438326530167933
ACH-000517,-0.3482630429379317
ACH-000518,-0.2332803472435587
ACH-000520,-0.23047967907224534
ACH-000521,-0.3322705549952072
ACH-000522,-0.15438781732932144
ACH-000524,-0.3056586382150464
ACH-000527,-0.2540963823179445
ACH-000528,-0.33380235632917504
ACH-000537,-0.3692469832192048
ACH-000541,-0.3101804987261782
ACH-000542,-0.204769525054712
ACH-000544,-0.15796634440354726
ACH-000545,-0.3004388576679522
ACH-000547,-0.34355503455328257
ACH-000548,-0.3855978319591717
ACH-000549,-0.07026375097852587
ACH-000550,-0.22071220207489334
ACH-000552,-0.20540245503805565
ACH-000556,-0.3449232182752613
ACH-000557,-0.3289878700101139
ACH-000569,-0.14036441847447426
ACH-000570,-0.29308061119255224
ACH-000571,-0.3163528978649365
ACH-000573,-0.2457065588417801
ACH-000576,-0.5266330118512907
ACH-000579,-0.4126512472855778
ACH-000580,-0.1886583608483625
ACH-000584,-0.25389662244800626
ACH-000585,-0.15595762364059015
ACH-000588,-0.2200962032433776
ACH-000589,-0.2812017435426975
ACH-000591,-0.4205189611272451
ACH-000593,-0.1043077230852263
ACH-000600,-0.2909566969583888
ACH-000601,-0.3074369950957871
ACH-000605,-0.27360075009701074
ACH-000606,-0.37942113878373984
ACH-000608,-0.3736841231181415
ACH-000614,-0.29983023452078683
ACH-000616,-0.2730971245936035
ACH-000618,-0.3078361864398864
ACH-000619,-0.2341070883342047
ACH-000620,-0.3107442990753695
ACH-000621,-0.30764280355740503
ACH-000622,-0.19002605836491895
ACH-000623,-0.352700060540956
ACH-000624,-0.34589938107053325
ACH-000627,-0.2755366021592394
ACH-000630,-0.22415184156010107
ACH-000631,-0.38188791227164814
ACH-000632,-0.3107518741805883
ACH-000633,-0.5014149139610649
ACH-000637,-0.3111739101128992
ACH-000638,-0.1965616691784534
ACH-000646,-0.2749849778995958
ACH-000647,-0.25585083146386484
ACH-000648,-0.08303273915984663
ACH-000649,-0.3239984591720657
ACH-000651,-0.17819963306526698
ACH-000652,-0.19087557396383645
ACH-000653,-0.3017637775270714
ACH-000657,-0.3403906738492253
ACH-000658,-0.22223424446193388
ACH-000661,-0.2970328270439638
ACH-000662,-0.3369891852207808
ACH-000663,-0.2676838868075084
ACH-000665,-0.394924771047193
ACH-000671,-0.3129074202771944
ACH-000672,-0.3387869066938032
ACH-000673,-0.40195617825545743
ACH-000676,-0.09194728903778487
ACH-000677,-0.19943374417430454
ACH-000681,-0.17081714635896306
ACH-000683,-0.18301901411675695
ACH-000684,-0.33688124761116905
ACH-000688,-0.17780537334266686
ACH-000693,-0.3143950419738248
ACH-000694,-0.4951790567134553
ACH-000695,-0.415051265927668
ACH-000696,-0.2627950004205913
ACH-000697,-0.30654904725438203
ACH-000699,-0.4087190322766126
ACH-000701,-0.4083213176808505
ACH-000706,-0.3387276040017552
ACH-000711,-0.3079207660049763
ACH-000713,-0.2759407097186397
ACH-000714,-0.4638673250912314
ACH-000718,-0.2526779648506091
ACH-000720,-0.21100314430639755
ACH-000721,-0.2652296241516726
ACH-000724,-0.14486731148132806
ACH-000725,-0.3651304675314551
ACH-000732,-0.3293671083518725
ACH-000734,-0.1663993652914709
ACH-000735,-0.389074350767363
ACH-000736,-0.3195989374139576
ACH-000738,-0.2450337244415889
ACH-000746,-0.5386780405446705
ACH-000747,-0.40207571522982016
ACH-000748,-0.25290427233932594
ACH-000753,-0.2087373569518016
ACH-000756,-0.2647679661295885
ACH-000757,-0.2319191824410239
ACH-000758,-0.40570648625472666
ACH-000760,-0.17256397177960334
ACH-000762,-0.4557190719522561
ACH-000763,-0.3061180015424693
ACH-000764,-0.122867133022698
ACH-000765,-0.19228098708750235
ACH-000766,-0.2366682418527978
ACH-000767,-0.28674327828260016
ACH-000768,-0.31366242369486586
ACH-000769,-0.3933530307257016
ACH-000770,-0.2254668283201901
ACH-000771,-0.27217506382407275
ACH-000773,-0.3153297697642236
ACH-000776,-0.33715796969425754
ACH-000777,-0.4498570147774212
ACH-000778,-0.3573132494843506
ACH-000781,-0.2369394209368349
ACH-000782,-0.1968607611200789
ACH-000783,-0.3336241110934685
ACH-000784,-0.2803186639138616
ACH-000785,-0.2755220756678441
ACH-000787,-0.35313268717931456
ACH-000788,-0.27650505290493266
ACH-000791,-0.460779439237453
ACH-000792,-0.21397085132844695
ACH-000794,-0.3706258207698748
ACH-000796,-0.2482736519855731
ACH-000798,-0.1161615846183654
ACH-000799,-0.31883235765145324
ACH-000800,-0.3390051134855977
ACH-000802,-0.33367562788211336
ACH-000804,-0.14697189878437936
ACH-000805,-0.23248556408033136
ACH-000809,-0.3668695951912296
ACH-000810,-0.40427779235949257
ACH-000811,-0.20614799207502216
ACH-000817,-0.4701062677914194
ACH-000819,-0.29260126473368764
ACH-000820,-0.1531320128789036
ACH-000821,-0.3517718564326792
ACH-000822,-0.2069568423843044
ACH-000823,-0.3185659719846011
ACH-000824,-0.28985354131921465
ACH-000827,-0.24721507630207276
ACH-000829,-0.2498163309966457
ACH-000831,-0.3593327985006749
ACH-000832,-0.23977818049745706
ACH-000833,-0.2812541766323291
ACH-000834,-0.2752497463270183
ACH-000835,-0.40062027353309576
ACH-000836,-0.3546160719610804
ACH-000837,-0.17472168078840375
ACH-000838,-0.3567697470533711
ACH-000839,-0.2022158928295783
ACH-000840,-0.1485158926290135
ACH-000841,-0.16987268712420447
ACH-000843,-0.4280276935380186
ACH-000846,-0.4989475015848955
ACH-000847,-0.2534122640209583
ACH-000848,-0.16736744412830712
ACH-000849,-0.2351876619418828
ACH-000851,-0.2503574228312559
ACH-000855,-0.2587987544293985
ACH-000856,-0.297002244462377
ACH-000858,-0.3134866381351557
ACH-000859,-0.4589909452347602
ACH-000861,-0.2827485179504231
ACH-000862,-0.5116334675230854
ACH-000865,-0.2360150249482561
ACH-000866,-0.2773129262728656
ACH-000867,-0.32386355466809824
ACH-000869,-0.3388861328003375
ACH-000872,-0.19672814549010406
ACH-000873,-0.2835050941012323
ACH-000876,-0.26094077411646305
ACH-000878,-0.13160528475139768
ACH-000880,-0.2266497799207572
ACH-000881,-0.2476142768453672
ACH-000882,-0.1669405229914734
ACH-000884,-0.38894333118389
ACH-000885,-0.3563664130871904
ACH-000887,-0.22503521134528315
ACH-000889,-0.19086210389265792
ACH-000896,-0.27128115473304565
ACH-000898,-0.28984364258540873
ACH-000900,-0.2720730522192868
ACH-000901,-0.3319145770652444
ACH-000905,-0.14179527336735806
ACH-000906,-0.28192501466533115
ACH-000907,-0.24985763724891666
ACH-000910,-0.2328579484118188
ACH-000911,-0.2924757876786
ACH-000912,-0.23310369830164054
ACH-000913,-0.1465678552903882
ACH-000915,-0.1504083164698449
ACH-000916,0.02867536768909425
ACH-000917,-0.20990818368951736
ACH-000920,-0.2982936748370694
ACH-000921,-0.4859269633689888
ACH-000924,-0.3385073743765198
ACH-000926,-0.29589902041389915
ACH-000928,-0.4693366334792514
ACH-000929,-0.19547990115813685
ACH-000932,-0.32832263163518216
ACH-000935,-0.2286431902897109
ACH-000936,-0.32285293321957
ACH-000937,-0.29747444307737536
ACH-000938,-0.3274859118271602
ACH-000939,-0.3115623060923572
ACH-000941,-0.17821178746055605
ACH-000943,-0.152650360936995
ACH-000946,-0.3626135770852053
ACH-000947,-0.2142592617846054
ACH-000948,-0.07930608780180723
ACH-000950,-0.3026847915279815
ACH-000953,-0.3287758658134469
ACH-000954,-0.012588833145755277
ACH-000957,-0.3162136446574336
ACH-000958,-0.37667790208437396
ACH-000960,-0.4800026153531772
ACH-000963,-0.46512481799869104
ACH-000968,-0.3875941939634733
ACH-000969,-0.3848564768736543
ACH-000972,-0.4434009401150438
ACH-000973,-0.2260889896394471
ACH-000974,-0.203553742675192
ACH-000978,-0.6400866539385178
ACH-000984,-0.22280700429088265
ACH-000986,-0.44492023754555104
ACH-000988,-0.3616247374740009
ACH-000993,-0.30243846696540616
ACH-000994,-0.32073155919466084
ACH-000996,-0.19270977447220414
ACH-001001,-0.32169485534377834
ACH-001020,-0.11817988920451968
ACH-001028,-0.2589496610279139
ACH-001031,-0.27004269300072464
ACH-001038,-0.220867907422888
ACH-001048,-0.22050063529828973
ACH-001050,-0.14580437353013
ACH-001053,-0.2813656044351602
ACH-001054,-0.26320805937678193
ACH-001061,-0.319668390964169
ACH-001067,-0.3334651116493506
ACH-001075,-0.2417365314574155
ACH-001096,-0.34972575379414633
ACH-001111,-0.2911472719833461
ACH-001119,-0.33238990509758143
ACH-001128,-0.3157216457975985
ACH-001134,-0.4737433261726763
ACH-001151,-0.3327054961948119
ACH-001163,-0.35492031153417897
ACH-001164,-0.20092961537381634
ACH-001183,-0.2316454760563925
ACH-001192,-0.2472343368739155
ACH-001193,-0.12786050221570586
ACH-001196,-0.4213982268207532
ACH-001197,-0.29474011512828263
ACH-001205,-0.2577160243443791
ACH-001211,-0.4962392648154727
ACH-001212,-0.647447636459734
ACH-001228,-0.36107572483766137
ACH-001232,-0.14401845635246685
ACH-001239,-0.2957536159664797
ACH-001270,-0.28914514427682114
ACH-001274,-0.3852327028643743
ACH-001275,-0.1621438738312869
ACH-001277,-0.22180584227162595
ACH-001278,-0.3163882986836564
ACH-001280,-0.4252999793234757
ACH-001283,-0.07830424615111019
ACH-001289,-0.22995828099147045
ACH-001300,-0.08586369911117152
ACH-001301,-0.3682610893008946
ACH-001302,-0.22181516863705572
ACH-001306,-0.21210250376288764
ACH-001318,-0.2901112750720861
ACH-001322,-0.4084281447534635
ACH-001328,-0.3796265522174334
ACH-001332,-0.0037450848310121845
ACH-001336,-0.2054593938218548
ACH-001346,-0.18113485718276326
ACH-001353,-0.34081147700925873
ACH-001354,-0.4325693225527039
ACH-001367,-0.24233652837630135
ACH-001368,-0.29377153465701605
ACH-001374,-0.2095314366961784
ACH-001377,-0.2591876296073921
ACH-001380,-0.110993714658639
ACH-001391,-0.5134932916181753
ACH-001408,-0.2697734320931447
ACH-001430,-0.5021794885567067
ACH-001431,-0.18158694516750906
ACH-001450,-0.18557910228312652
ACH-001496,-0.3409402662735493
ACH-001500,-0.18296685797659595
ACH-001523,-0.33254811387839844
ACH-001532,-0.30673768457864675
ACH-001550,-0.33930987392348244
ACH-001552,-0.3303420156113409
ACH-001554,-0.27588427058468645
ACH-001654,-0.4609149430436379
ACH-001735,-0.484573327882919
ACH-001736,-0.2803592612434142
ACH-001737,-0.18615833653259245
ACH-001740,-0.3487899628359448
ACH-001745,-0.2536021586193465
ACH-001765,-0.3963301016333485
