,OR1J4 (26219)
ACH-000004,0.03630873557956419
ACH-000005,0.12552651539167967
ACH-000007,-0.16806955514025534
ACH-000009,-0.11943984341606988
ACH-000011,-0.06896363220141644
ACH-000012,-0.038970000966809096
ACH-000013,-0.09725635312574392
ACH-000014,0.0933993610040008
ACH-000015,-0.13892058860792636
ACH-000017,-0.001343390599830044
ACH-000018,-0.04475821405968824
ACH-000019,0.032407502204728024
ACH-000021,-0.06871040850905287
ACH-000022,-0.06414254248059259
ACH-000025,-0.12671678392154795
ACH-000028,-0.02465327031522864
ACH-000030,-0.025557738684273988
ACH-000035,0.07319604602213599
ACH-000036,0.14603186111870448
ACH-000037,-0.043268826225303286
ACH-000039,-0.15779873779316872
ACH-000040,0.031967698446856985
ACH-000041,-0.10722482544187667
ACH-000042,0.01436070298266336
ACH-000045,-0.0003999565922474757
ACH-000047,-0.07356661829373498
ACH-000052,-0.11995171933539245
ACH-000053,-0.00022820636366732296
ACH-000054,0.019543670177422225
ACH-000055,-0.05301210963220538
ACH-000060,0.05762576074732554
ACH-000067,-0.06667201244404766
ACH-000070,0.11842892587560422
ACH-000075,-0.06195152698255694
ACH-000078,-0.0503668183769293
ACH-000082,0.07237474915255772
ACH-000085,0.035911091091741586
ACH-000086,0.06808640065941808
ACH-000087,0.12296685392628913
ACH-000092,0.02881938865584985
ACH-000095,-0.0899696201798968
ACH-000097,0.10084023280420852
ACH-000098,0.010354116907104
ACH-000099,-0.11919303461206925
ACH-000108,-0.1118631621149162
ACH-000113,-0.02196346356644862
ACH-000116,0.0283679431427416
ACH-000118,-0.003881532577490461
ACH-000120,0.10335255712270974
ACH-000123,-0.06909300858125902
ACH-000127,0.0634922348024877
ACH-000128,-0.019278884588117558
ACH-000132,-0.017586755634790768
ACH-000133,-0.044613706805058405
ACH-000137,-0.03771195373138593
ACH-000138,0.03540531167508587
ACH-000142,0.05349214695185939
ACH-000143,0.014226635555565796
ACH-000146,-0.021439278000543908
ACH-000148,0.0461682058233575
ACH-000150,0.011994480467762077
ACH-000152,-0.10413905184932452
ACH-000153,0.07799268306874432
ACH-000159,-0.02036733998655127
ACH-000160,0.0042147527886777095
ACH-000163,-0.07433394733358616
ACH-000167,0.14236519916787127
ACH-000168,0.02865828582799013
ACH-000169,-0.05328919697578231
ACH-000178,-0.03879533980766962
ACH-000183,-0.03864166405311141
ACH-000188,0.0027185104754800893
ACH-000189,-0.07273194415968776
ACH-000190,0.007879133432614784
ACH-000198,0.009235508503558344
ACH-000203,-0.08874113103891776
ACH-000204,-0.0007939489863924852
ACH-000206,-0.022829974081143647
ACH-000207,0.04053585997201448
ACH-000208,-0.10986694835063664
ACH-000210,-0.10690265223591378
ACH-000211,-0.006805733386662582
ACH-000215,-0.00847182551773671
ACH-000221,-0.058848609754597575
ACH-000222,0.11783121570468752
ACH-000223,-0.03715738576127668
ACH-000226,0.04488956159864313
ACH-000227,-0.03059923686417412
ACH-000228,0.13137459314011293
ACH-000231,0.0769873541129852
ACH-000232,-0.02626533981089426
ACH-000233,-0.013766266639434964
ACH-000234,0.0529707134079893
ACH-000235,0.04467686431601781
ACH-000237,-0.035736381438369005
ACH-000238,-0.09913869184955353
ACH-000242,-0.1771560254616378
ACH-000243,0.02217655943086621
ACH-000244,0.0032722682941141584
ACH-000246,-0.03965987675834762
ACH-000248,-0.03688381019852074
ACH-000250,0.020630113318615837
ACH-000251,0.028765060157274223
ACH-000252,0.01660262680156497
ACH-000253,-0.03191281141715931
ACH-000255,-0.11629687863260367
ACH-000256,-0.06689927425413653
ACH-000257,0.028590970062423438
ACH-000258,-0.03240413840862895
ACH-000259,0.01910248230171688
ACH-000260,-0.05270955162145564
ACH-000261,-0.048021773704771724
ACH-000262,-0.026563815775619563
ACH-000263,-0.031856446078108745
ACH-000264,0.01361330130475392
ACH-000265,0.06535628817231501
ACH-000266,0.016612505586747622
ACH-000272,0.010596545774256713
ACH-000274,-0.0020625374450084022
ACH-000277,0.03179698286782273
ACH-000278,0.0045008397924174
ACH-000279,0.1352206802482884
ACH-000280,0.014765083174956525
ACH-000281,0.07018853738921761
ACH-000288,0.07426794685366259
ACH-000291,-0.041556331653216906
ACH-000293,-0.0948535198475105
ACH-000294,-0.19938349081343545
ACH-000295,-0.1063576490544806
ACH-000296,0.1036123064220108
ACH-000302,0.02845477451076205
ACH-000304,-0.3298949728343152
ACH-000307,-0.027993294205320568
ACH-000308,-0.003260127047839913
ACH-000310,-0.02866962824291235
ACH-000311,0.1414598135125048
ACH-000312,0.04193075895635658
ACH-000315,-0.012869559641312716
ACH-000316,-0.03386360666165078
ACH-000317,0.09482817425263368
