,AKR1E2 (83592)
ACH-000004,0.11354007583302755
ACH-000005,0.26874830898582497
ACH-000007,-0.17150912211887795
ACH-000009,0.15289274478865886
ACH-000011,0.0598875055708349
ACH-000012,0.03145211029500514
ACH-000013,0.0957518609811433
ACH-000014,0.14356032500021262
ACH-000015,0.14145548294997998
ACH-000017,0.07912112408755104
ACH-000018,0.04045267947303162
ACH-000019,0.08856630328547442
ACH-000021,0.005480969148532034
ACH-000022,0.29366301771304804
ACH-000025,0.13498771958051478
ACH-000028,0.029091534798853333
ACH-000030,-0.019370275001685613
ACH-000035,0.10528375229378298
ACH-000036,-0.02264769844819128
ACH-000037,0.1320003924750999
ACH-000039,0.1889276052539761
ACH-000040,0.10506015766190004
ACH-000041,0.03990518293381522
ACH-000042,-0.007087248629496136
ACH-000045,0.02008163891942728
ACH-000047,0.10963785707712373
ACH-000052,-0.15323856824540036
ACH-000053,0.04868527474472547
ACH-000054,0.12159886350167926
ACH-000055,0.09047704542986254
ACH-000060,0.08232416228577416
ACH-000067,0.010502725097313764
ACH-000070,0.13419190665649552
ACH-000075,0.10168076464918696
ACH-000078,0.0866382538754968
ACH-000082,0.0469692952940508
ACH-000085,0.15465039042685882
ACH-000086,0.0947303016041637
ACH-000087,-0.026747288978390932
ACH-000092,0.06016346347568295
ACH-000095,0.08473779945365459
ACH-000097,0.06546597268121515
ACH-000098,0.035885705756683026
ACH-000099,0.2143879480615272
ACH-000108,-0.03942374528658743
ACH-000113,0.1678361368574897
ACH-000116,0.07439580233807372
ACH-000118,0.037954260546274786
ACH-000120,0.00840977391578975
ACH-000123,0.06368944131469527
ACH-000127,0.07486675200561588
ACH-000128,0.01862685736230212
ACH-000132,0.08228716120903429
ACH-000133,0.14957222094867992
ACH-000137,0.06458631947977916
ACH-000138,0.02077451716192211
ACH-000142,0.02386271489275073
ACH-000143,0.06454509146231442
ACH-000146,0.12157534703401345
ACH-000148,0.049510481438102265
ACH-000150,0.0795497349704691
ACH-000152,0.14490377927418602
ACH-000153,0.1859164620834209
ACH-000159,0.11302422598360848
ACH-000160,0.06449182191615048
ACH-000163,0.21448497995314936
ACH-000167,0.26068032752074105
ACH-000168,0.2483259111057562
ACH-000169,0.1498505696449228
ACH-000178,0.06991696261981825
ACH-000183,0.10594755731633433
ACH-000188,0.12617929727898414
ACH-000189,0.08982221989928371
ACH-000190,0.36466987200950257
ACH-000198,0.0447752998245319
ACH-000203,-0.04764046599175999
ACH-000204,0.036176563308037216
ACH-000206,-0.026227239416855043
ACH-000207,0.1722477620752968
ACH-000208,0.20824770578551596
ACH-000210,0.05177844486399037
ACH-000211,0.0999114995341027
ACH-000215,0.10476337128613897
ACH-000221,0.15403915156938508
ACH-000222,0.0015188375202527598
ACH-000223,0.04188227597879564
ACH-000226,0.19731531692007934
ACH-000227,0.2311860178334085
ACH-000228,0.23546490838350326
ACH-000231,0.1052114156526638
ACH-000232,0.04112394203634893
ACH-000233,0.03626008597647331
ACH-000234,0.060812515997785976
ACH-000235,0.0013362480491659347
ACH-000237,0.04672265088933532
ACH-000238,-0.1369807930699544
ACH-000242,-0.008727094761685152
ACH-000243,0.03358085872681797
ACH-000244,-0.1089047416459952
ACH-000246,0.057107967353854684
ACH-000248,0.21763856874227064
ACH-000250,0.025921970903015082
ACH-000251,-0.011135087845307834
ACH-000252,-0.043561516148645514
ACH-000253,0.06923958318119419
ACH-000255,0.07077493076977674
ACH-000256,0.0009960353781972443
ACH-000257,0.16226813672206414
ACH-000258,0.17461334434283146
ACH-000259,0.0560435264178118
ACH-000260,0.10488224019248477
ACH-000261,0.10624582886890883
ACH-000262,0.06593981752247985
ACH-000263,0.12079441777642272
ACH-000264,0.1203080870258188
ACH-000265,0.11692706884564448
ACH-000266,0.049430945290335725
ACH-000272,-0.0387933164798446
ACH-000274,0.0013033277788502226
ACH-000277,0.2472277859740744
ACH-000278,0.1130966484520858
ACH-000279,0.08801724164805294
ACH-000280,0.054654145547490304
ACH-000281,-0.047602689339073904
ACH-000288,-0.03734734031946745
ACH-000291,0.1316242418335743
ACH-000293,0.1389112934405372
ACH-000294,0.1087475111791629
ACH-000295,0.19597609240771027
ACH-000296,0.1996269374656673
ACH-000302,0.12013375441998815
ACH-000304,0.06234828865742064
ACH-000307,0.040907906189361416
ACH-000308,0.020240369018746374
ACH-000310,0.19504364390098053
ACH-000311,-0.18087842674831955
ACH-000312,0.014903949167757918
ACH-000315,-0.08770191614347067
ACH-000316,0.11383819060807696
ACH-000317,0.2235894733785323
ACH-000318,0.034288952523697604
ACH-000319,0.09741583252465816
ACH-000320,-0.02561986447266016
ACH-000322,-0.04741988224701008
ACH-000323,-0.04840759777207485
ACH-000324,0.03451162241334575
ACH-000329,0.02213730458252408
ACH-000330,0.21971982914188656
ACH-000331,0.1580138521876572
ACH-000332,0.06348664399020687
ACH-000334,0.09159364275189606
ACH-000335,0.19972330568525445
ACH-000336,0.0677185556739611
ACH-000337,0.03328418843046574
ACH-000338,0.0021704002780131237
ACH-000339,0.14710996052256345
ACH-000341,0.09466623735893977
ACH-000348,0.08172932096741048
ACH-000350,0.04747468641331079
ACH-000352,0.01771439285207467
ACH-000356,0.17618268255642072
ACH-000361,-0.003318311947669525
ACH-000362,0.07854047175170673
ACH-000363,0.07822431277968063
ACH-000364,0.17047571812248138
ACH-000365,0.05302280016349386
ACH-000366,0.07450296461412366
ACH-000368,-0.03744101364323262
ACH-000374,0.07567471827495398
ACH-000375,0.2120374966538884
ACH-000376,0.0001860854750418829
ACH-000381,0.02724393596730603
ACH-000383,0.06837428935459429
ACH-000387,0.12164886754202307
ACH-000389,-0.021881774364196176
ACH-000390,0.12071033011699005
ACH-000393,0.1498807678230151
ACH-000395,0.12774636529443098
ACH-000396,0.0841124640072023
ACH-000397,0.019237115922568517
ACH-000401,0.046302434876067104
ACH-000402,-0.02794349973843128
ACH-000403,-0.10151633516152536
ACH-000404,0.3263059831390693
ACH-000406,0.11930735015590585
ACH-000407,0.21241096476112525
ACH-000408,0.007163858263673251
ACH-000410,0.1518360094522555
ACH-000411,0.02193082812797137
ACH-000414,-0.08415612645919293
ACH-000415,0.002764231592224542
ACH-000416,0.06006209129368375
ACH-000420,0.10350319676760236
ACH-000421,0.1369677549786078
ACH-000424,0.1803678333573698
ACH-000425,0.020601526514375454
ACH-000426,0.16548719138283996
ACH-000427,0.0022250282895317037
ACH-000433,0.1079564232998444
ACH-000435,0.09270997020135192
ACH-000436,0.004058922995246615
ACH-000444,-0.0035837942294975173
ACH-000445,-0.07321066462730297
ACH-000448,0.09343949872524493
ACH-000450,0.026988306106261038
ACH-000452,0.04951981518742727
ACH-000454,0.08966388719840378
ACH-000458,0.09428405700388844
ACH-000459,0.09336586419579376
ACH-000460,0.20695651988658603
ACH-000461,0.061635604029668035
ACH-000463,0.0074026567325305185
ACH-000464,0.10996004376006666
ACH-000466,0.04912752106608628
ACH-000467,0.1526885874065802
ACH-000468,0.1867569313204624
ACH-000469,-0.15805787257880366
ACH-000470,0.02625938644501195
ACH-000471,0.18661873140771945
ACH-000472,0.033769047552305004
ACH-000473,-0.057831595298471164
ACH-000475,0.0767435570935837
ACH-000476,0.06989359570357212
ACH-000477,0.12741047160276125
ACH-000479,0.07234673391024543
ACH-000480,0.23342402200925594
ACH-000481,0.10580587384303447
ACH-000483,0.1465076000177692
ACH-000484,0.08395740205151699
ACH-000485,0.10607536945090533
ACH-000486,0.14152588614770836
ACH-000487,-0.003764537777550642
ACH-000488,-0.022272141653426062
ACH-000490,0.07195151543274934
ACH-000491,-0.020788139420853842
ACH-000495,-0.13936967552947974
ACH-000496,0.14806024153957215
ACH-000499,0.1840427847696695
ACH-000500,0.008165765383299491
ACH-000502,0.02272487484112036
ACH-000503,0.0967204105197484
ACH-000505,0.15795494978328545
ACH-000507,0.05314803232579297
ACH-000510,0.061816841234447084
ACH-000511,0.0028774109161866573
ACH-000512,0.17095620088104727
ACH-000516,0.05070656457573325
ACH-000517,0.11092049608379416
ACH-000518,0.029867955824270594
ACH-000520,0.11896764939483817
ACH-000521,0.14849993557175145
ACH-000522,0.10591387954456297
ACH-000524,0.15849592662632547
ACH-000527,0.08317057870581163
ACH-000528,0.097015414637817
ACH-000537,0.11482880460954267
ACH-000541,0.13087452816908796
ACH-000542,0.06554775559330925
ACH-000544,-0.09415230934603107
ACH-000545,0.01760052383651142
ACH-000547,0.06497052793227244
ACH-000548,-0.002276749840555707
ACH-000549,0.21617150364047635
ACH-000550,0.11310676097945915
ACH-000552,-0.027461043212150187
ACH-000556,0.09726083402938387
ACH-000557,0.06201155989197628
ACH-000569,0.1191661209953616
ACH-000570,-0.029948790232582213
ACH-000571,0.07183051679758923
ACH-000573,0.14375031020999035
ACH-000576,0.03863661149480958
ACH-000579,0.03688889881759095
ACH-000580,0.23185807878922046
ACH-000584,0.20267390607546373
ACH-000585,0.08980160926255666
ACH-000588,0.21005314033380884
ACH-000589,-0.016512098190023368
ACH-000591,-0.013507583326464585
ACH-000593,0.03846314944528727
ACH-000600,0.054821886297910224
ACH-000601,0.05914716948478204
ACH-000605,0.00866321489625562
ACH-000606,-0.004186366504915606
ACH-000608,0.1185983162816774
ACH-000614,0.11124198023255803
ACH-000616,0.3007873391306779
ACH-000618,0.1821752692121951
ACH-000619,-0.06546435025517909
ACH-000620,0.10473707482197712
ACH-000621,0.05661099352795604
ACH-000622,0.2988403751865454
ACH-000623,-0.10380339062934944
ACH-000624,0.0696958162293036
ACH-000627,0.17231902326544435
ACH-000630,0.06480891893115444
ACH-000631,-0.024633434649411076
ACH-000632,0.04848110496982108
ACH-000633,0.19715236050392226
ACH-000637,0.004064526148061231
ACH-000638,0.14923991571738104
ACH-000646,0.11536348852045747
ACH-000647,0.14654862695064405
ACH-000648,0.07751173730550617
ACH-000649,0.08921812701713258
ACH-000651,0.13247870723832242
ACH-000652,0.05677756143807049
ACH-000653,0.14274811396148349
ACH-000657,0.10117903320910657
ACH-000658,0.09238834774385307
ACH-000661,0.11528729378303057
ACH-000662,0.11936856883474425
ACH-000663,0.08123742967893922
ACH-000665,0.1834173730706571
ACH-000671,0.01993172902929663
ACH-000672,0.09771611014530908
ACH-000673,0.0668804224010497
ACH-000676,0.1511166730161357
ACH-000677,0.035808104807182765
ACH-000681,0.05283458977425203
ACH-000683,0.08462979819457576
ACH-000684,0.02374698080032972
ACH-000688,0.08739491698232339
ACH-000693,0.06327688420039605
ACH-000694,0.022823666523377688
ACH-000695,0.2488410744755397
ACH-000696,0.17219272896067558
ACH-000697,0.15271703917566928
ACH-000699,0.13450214358892945
ACH-000701,0.030266509525080712
ACH-000706,0.1849670057640366
ACH-000711,0.07166688397595994
ACH-000713,0.24933384198508846
ACH-000714,0.26024953445544385
ACH-000718,0.1529076029816389
ACH-000720,0.09084908471970114
ACH-000721,0.04658591248817733
ACH-000724,-0.1634176555327661
ACH-000725,0.018519589745632104
ACH-000732,-0.057618993444466936
ACH-000734,0.15107316365464385
ACH-000735,0.03238618404800685
ACH-000736,0.1300299094559869
ACH-000738,0.0006146554198492861
ACH-000746,0.01759143234597988
ACH-000747,0.2366228248978691
ACH-000748,0.06385849986020985
ACH-000753,0.1122812862913609
ACH-000756,0.17846390404193832
ACH-000757,0.043993030835680125
ACH-000758,0.21452812563632187
ACH-000760,0.12358445339878495
ACH-000762,0.01008287164629849
ACH-000763,0.05387291134551361
ACH-000764,0.06263962621201873
ACH-000765,0.10414120162502964
ACH-000766,0.09821553226347887
ACH-000767,0.1272085780082334
ACH-000768,0.19350933465009376
