,POMT2 (29954)
ACH-000004,0.15479169255070402
ACH-000005,0.1362430045568346
ACH-000007,0.030925915286577912
ACH-000009,-0.06797756846286973
ACH-000011,0.17689848273979605
ACH-000012,0.12252147010584817
ACH-000013,-0.0037869989695178156
ACH-000014,0.04358533127419965
ACH-000015,-0.012410953893065877
ACH-000017,0.049877605628005216
ACH-000018,0.17885777757924826
ACH-000019,-0.0549590765768144
ACH-000021,0.07478103354222128
ACH-000022,-0.03554971506745695
ACH-000025,0.16203836323767545
ACH-000028,0.08052523597974531
ACH-000030,0.2066514614861086
ACH-000035,0.1546559472130944
ACH-000036,-0.04619147142025063
ACH-000037,-0.01789593394779319
ACH-000039,0.2779765094430562
ACH-000040,-0.006007685560780086
ACH-000041,-0.10877474085243227
ACH-000042,0.0998898783260329
ACH-000045,-0.13458095794766758
ACH-000047,0.0032269019321165856
ACH-000052,0.16488755462178736
ACH-000053,0.030300141945266524
ACH-000054,0.03834987615823166
ACH-000055,0.06418583734481904
ACH-000060,-0.06950376747332081
ACH-000067,-0.14757729506116046
ACH-000070,0.09406904970879136
ACH-000075,0.12803468902379328
ACH-000078,0.018591924759768726
ACH-000082,-0.018083076833429787
ACH-000085,0.22112430261704605
ACH-000086,0.04426554875199663
ACH-000087,0.12345627053858925
ACH-000092,0.01580430219303991
ACH-000095,-0.04955613398599559
ACH-000097,-0.029735286290739307
ACH-000098,-0.08010372624259007
ACH-000099,0.09113649008339056
ACH-000108,0.006111955075504322
ACH-000113,0.019397086927442846
ACH-000116,-0.020823013076397685
ACH-000118,0.022103721663524582
ACH-000120,0.05476652395296412
ACH-000123,-0.03729666096077985
ACH-000127,0.08549723175371322
ACH-000128,0.006072081295551251
ACH-000132,0.05974824249643506
ACH-000133,-0.019843758842673836
ACH-000137,-0.08902128666495437
ACH-000138,0.048755597396392736
ACH-000142,0.015166412163730375
ACH-000143,0.13587808153825376
ACH-000146,0.06461002002758387
ACH-000148,-0.006395012403291405
ACH-000150,0.1905556638801996
ACH-000152,0.11426617099315335
ACH-000153,0.1152792020562568
ACH-000159,-0.01674077128562482
ACH-000160,-0.12026725566237426
ACH-000163,-0.002831036717366537
ACH-000167,-0.032405170678900516
ACH-000168,-0.034435308342545615
ACH-000169,-0.04255108435063637
ACH-000178,-0.033765991339992765
ACH-000183,0.08222031804475123
ACH-000188,0.04506217279738061
ACH-000189,0.3126242786884753
ACH-000190,0.18155514546063906
ACH-000198,0.0037635596234873595
ACH-000203,0.2686274990874976
ACH-000204,0.11018966431879533
ACH-000206,0.1063234242377729
ACH-000207,-0.14223480033071706
ACH-000208,0.061973541891241365
ACH-000210,0.08317505710409319
ACH-000211,0.08638212075692933
ACH-000215,0.01579235193558395
ACH-000221,-0.021771348970370488
ACH-000222,-0.007538189502786802
ACH-000223,-0.004686093781369864
ACH-000226,0.14304643031574674
ACH-000227,-0.04377145589064412
ACH-000228,0.08670264274627916
ACH-000231,0.07814996996123624
ACH-000232,0.020504401808022227
ACH-000233,0.03233714594891482
ACH-000234,0.1743000796229219
ACH-000235,-0.007136831624937874
ACH-000237,0.2304078866047056
ACH-000238,-0.013248041707524794
ACH-000242,-0.22260828191924945
ACH-000243,-0.035773598007985144
ACH-000244,0.06828351625494793
ACH-000246,-0.06788824721485118
ACH-000248,-0.08427109573836951
ACH-000250,-0.019605159601759053
ACH-000251,-0.007332926289866564
ACH-000252,-0.2567179721514209
ACH-000253,0.10548164413418833
ACH-000255,0.03573972277465617
ACH-000256,-0.08392138269821939
ACH-000257,-0.22197730677027908
ACH-000258,0.1785970769453495
ACH-000259,0.009683258375280465
ACH-000260,-0.013721206905566816
ACH-000261,-0.04247492089245939
ACH-000262,0.1755798407824498
ACH-000263,-0.11776786136617405
ACH-000264,0.030530360143424477
ACH-000265,-0.02169990277035606
ACH-000266,0.04571791581503334
ACH-000272,0.026149165564287476
ACH-000274,0.04941546628839482
ACH-000277,0.10315326834073116
ACH-000278,0.05543004390041753
ACH-000279,0.06283213422282431
ACH-000280,-0.0976842930950342
ACH-000281,-0.03186906206130958
ACH-000288,-0.02124652866121723
ACH-000291,-0.036302840550599666
ACH-000293,0.04268123265240562
ACH-000294,0.061727214879708676
ACH-000295,0.2462829726177488
ACH-000296,0.11951684646486355
ACH-000302,-0.03691756779646598
ACH-000304,0.24425105537352504
ACH-000307,0.09626544112085213
ACH-000308,0.04860720199793291
ACH-000310,-0.03198258753092148
ACH-000311,0.08559019231137159
ACH-000312,0.03661824310894276
ACH-000315,0.337134729354822
ACH-000316,-0.046359423648435504
ACH-000317,-0.12393938632541272
ACH-000318,0.13959312699347595
ACH-000319,-0.022411405145891662
ACH-000320,-0.013834233696567454
ACH-000322,-0.05366275650063385
ACH-000323,0.0828145240729202
ACH-000324,0.023799585170778063
ACH-000329,0.09555784048634357
ACH-000330,0.12935043749786715
ACH-000331,0.03320255709026622
ACH-000332,0.06732112613693955
ACH-000334,0.02307734575135304
ACH-000335,0.11703982615773086
ACH-000336,0.08741306358709466
ACH-000337,-0.07397587319476763
ACH-000338,-0.13226213627330252
ACH-000339,0.08420342560407572
ACH-000341,0.13710945388760792
ACH-000348,-0.12564754954095933
ACH-000350,0.09123521037673303
ACH-000352,0.08870856483331363
ACH-000356,-0.060878655692952074
ACH-000361,0.14321655226885446
ACH-000362,0.14432624218883675
ACH-000363,-0.04895565777146106
ACH-000364,-0.03936599580901253
ACH-000365,-0.1569263000431794
ACH-000366,0.09916926169282234
ACH-000368,-0.038715688119963634
ACH-000374,0.09166973594459804
ACH-000375,-0.19677228620040355
ACH-000376,-0.019137751281921262
ACH-000381,-0.0016493190932821845
ACH-000383,-0.08494690580656289
ACH-000387,0.05467098509672206
ACH-000389,0.0984918166407879
ACH-000390,0.03316661702371535
ACH-000393,-0.09630749570316056
ACH-000395,-0.18014101811288408
ACH-000396,-0.2054218603400922
ACH-000397,0.12089555823988347
ACH-000401,0.08623271882152506
ACH-000402,0.11613156256658848
ACH-000403,0.08946139932773894
ACH-000404,0.1425090204680768
ACH-000406,0.04560105668289041
ACH-000407,-0.091372404173913
ACH-000408,0.0224445217905768
ACH-000410,-0.011978565680523141
ACH-000411,0.11847191007645402
ACH-000414,0.10603008852091927
ACH-000415,0.09879082487651013
ACH-000416,0.08326803234599384
ACH-000420,0.09362903065306027
ACH-000421,0.09631198975255087
ACH-000424,-0.1897700728083271
ACH-000425,-0.010350546072322185
ACH-000426,0.04017382094646275
ACH-000427,0.025412285121801687
ACH-000433,-0.07294118955439069
ACH-000435,-0.11897372347812507
ACH-000436,-0.12798267644726705
ACH-000444,0.1037813932497716
ACH-000445,0.023436509063186582
ACH-000448,0.0800685363207703
ACH-000450,0.13690946675834348
ACH-000452,0.036853906316549744
ACH-000454,0.09017338942997644
ACH-000458,0.07481257612588771
ACH-000459,0.2580919325856929
ACH-000460,-0.0003847237193419218
ACH-000461,0.09851204718480712
ACH-000463,0.12477126690217585
ACH-000464,0.14628397596387485
ACH-000466,-0.06790549242410718
ACH-000467,0.07891647060045505
ACH-000468,0.09825353732707537
ACH-000469,-0.11299496463409245
ACH-000470,-0.08584733743493743
ACH-000471,0.03811468995393075
ACH-000472,0.0050344848177598465
ACH-000473,0.019772133354885302
ACH-000475,0.04747950926002988
ACH-000476,0.03411188395431484
ACH-000477,0.12456216416976805
ACH-000479,-0.09306965016161184
ACH-000480,0.04445370121357069
ACH-000481,-0.14246731750642688
ACH-000483,0.14069191649130633
ACH-000484,-0.005395589008079909
ACH-000485,-0.05074384254749771
ACH-000486,0.037476472264413176
ACH-000487,0.180540019255302
ACH-000488,0.035247751050011544
ACH-000490,0.09972736526249563
ACH-000491,0.0021684198617796515
ACH-000495,0.03719373352270445
ACH-000496,0.007432181446345391
ACH-000499,0.2447216641442745
ACH-000500,-0.12036167993967052
ACH-000502,0.04736916430040487
ACH-000503,-0.12005170292762565
ACH-000505,-0.0013040802270714493
ACH-000507,-0.17620803463847906
ACH-000510,0.10632481788204663
ACH-000511,0.034154171099370925
ACH-000512,-0.06569207567173922
