,SRPK1 (6732)
ACH-000004,-0.11172860882647584
ACH-000005,-0.05869407802166001
ACH-000007,0.021675927280252968
ACH-000009,0.1177984530298517
ACH-000011,-0.012743904987020322
ACH-000012,-0.042374240197834784
ACH-000013,-0.022957815847729258
ACH-000014,0.1054584939813418
ACH-000015,0.027103447570168717
ACH-000017,-0.0030236993149831463
ACH-000018,-0.18699071494737446
ACH-000019,-0.14098300903240646
ACH-000021,0.0006384347796558335
ACH-000022,-0.08627821320128007
ACH-000025,-0.004235055046250202
ACH-000028,-0.1720814865302921
ACH-000030,0.024571702356920692
ACH-000035,0.1699617099651557
ACH-000036,-0.06691451994537433
ACH-000037,-0.2089779070987648
ACH-000039,-0.07592023610605159
ACH-000040,-0.08423255379508758
ACH-000041,-0.03057612817486512
ACH-000042,-0.15255052332511915
ACH-000045,-0.4724022685372237
ACH-000047,0.06410458765532281
ACH-000052,0.05051146789024175
ACH-000053,0.011044835313117318
ACH-000054,-0.026224524715036727
ACH-000055,-0.3789491672987229
ACH-000060,-0.04173858788116847
ACH-000067,-0.09476824087182303
ACH-000070,-0.1008415706807248
ACH-000075,-0.3152551177903592
ACH-000078,-0.12737481558362354
ACH-000082,-0.17451955741941347
ACH-000085,-0.29739970462509685
ACH-000086,0.04245920071377168
ACH-000087,-0.1298518445548791
ACH-000092,-0.0477569727572336
ACH-000095,0.06457300374651788
ACH-000097,0.040494504610032116
ACH-000098,0.00870550501504711
ACH-000099,-0.006377450922781843
ACH-000108,-0.29471319385083483
ACH-000113,-0.19767897931218284
ACH-000116,-0.25135303645214296
ACH-000118,-0.006868928203823703
ACH-000120,-0.12887749236138482
ACH-000123,-0.01835547883080404
ACH-000127,-0.38941371822180426
ACH-000128,-0.11787699820724235
ACH-000132,-0.16156848881785466
ACH-000133,-0.1468323297768822
ACH-000137,-0.08705424438799071
ACH-000138,0.008334269632829908
ACH-000142,-0.005972542973659899
ACH-000143,-0.2475788931252121
ACH-000146,0.08144304946216382
ACH-000148,0.0814821867545169
ACH-000150,-0.05613983480536492
ACH-000152,-0.04932143896832215
