,ACAA1 (30)
ACH-000004,-0.02652933243987754
ACH-000005,-0.16230025737362766
ACH-000007,0.16476311169280766
ACH-000009,0.017708287286551997
ACH-000011,0.032973806878714436
ACH-000012,-0.018903570195545737
ACH-000013,-0.06456375865848897
ACH-000014,0.047405051041173284
ACH-000015,-0.03202882266189088
ACH-000017,-0.031875638091676387
ACH-000018,-0.003044881982844549
ACH-000019,-0.021460256180189367
ACH-000021,-0.02416068807118853
ACH-000022,0.05109268285499699
ACH-000025,0.08632511142571067
ACH-000028,0.06307339459555299
ACH-000030,-0.036600759596523466
ACH-000035,0.10647475000384944
ACH-000036,0.08925394983876113
ACH-000037,-0.0603455511991071
ACH-000039,0.13659714175601034
ACH-000040,0.023718263440675347
ACH-000041,-0.033297344784312004
ACH-000042,-0.022731939095776324
ACH-000045,0.1267060547866237
ACH-000047,-0.15514878631994733
ACH-000052,0.10607124727381792
ACH-000053,0.049424655258068516
ACH-000054,-0.11448571949183413
ACH-000055,-0.16010463494156593
ACH-000060,-0.07051443235346297
ACH-000067,-0.06158711202672677
ACH-000070,0.0469144582788561
ACH-000075,-0.10495965236108798
ACH-000078,-0.01064302149243546
ACH-000082,-0.038931261352838434
ACH-000085,0.1465677473723795
ACH-000086,-0.017695730215297058
ACH-000087,-0.08279804272669604
ACH-000092,0.0457438007565744
ACH-000095,0.04424828109536511
ACH-000097,0.061190444730519086
ACH-000098,-0.02739113952833408
ACH-000099,0.003945770972428914
ACH-000108,-0.03706509924071725
ACH-000113,0.05030527235071322
ACH-000116,-0.0068393105490834605
ACH-000118,-0.08875812970995874
ACH-000120,-0.030202095738515594
ACH-000123,0.133807313586139
ACH-000127,-0.01837941096849
ACH-000128,0.021947379654342118
ACH-000132,0.045404170193782636
ACH-000133,-0.058526482743741975
ACH-000137,0.01825559534296595
ACH-000138,-0.024715716071480855
ACH-000142,-0.04517129785780039
ACH-000143,0.035512780224995
ACH-000146,0.014791322710973118
ACH-000148,0.03553100516454781
ACH-000150,0.02032133443826489
ACH-000152,-0.0065391387833347294
ACH-000153,-0.01692102021984481
ACH-000159,-0.13222858591396067
ACH-000160,0.02463542391754179
ACH-000163,0.06488220482265636
ACH-000167,0.09141366316040332
ACH-000168,0.016320605574012197
ACH-000169,0.0946167425400355
ACH-000178,-0.0015719808506998337
ACH-000183,-0.09250155427304324
ACH-000188,-0.042172392853524136
ACH-000189,0.2760410717307192
ACH-000190,-0.09139341127380426
ACH-000198,0.043592439239198685
ACH-000203,-0.2760995588201393
ACH-000204,-0.2665072446001001
ACH-000206,-0.15657640191922295
ACH-000207,-0.0869947841506771
ACH-000208,0.12626480663169318
ACH-000210,-0.2102050930137358
ACH-000211,0.02198210060741941
ACH-000215,0.0805481582208326
ACH-000221,0.00018911932162205228
ACH-000222,0.2274132196942999
ACH-000223,0.0067192383158685256
ACH-000226,-0.05520736311665598
ACH-000227,0.03588827926088466
ACH-000228,-0.16702343767013778
ACH-000231,-0.1500711125515117
ACH-000232,-0.027286071619964568
ACH-000233,0.07264885053969852
ACH-000234,-0.08609712374965467
ACH-000235,-0.009527023002815972
ACH-000237,-0.044974721569876
ACH-000238,0.1950749655117837
ACH-000242,0.2039749564503242
ACH-000243,0.031204592110755217
ACH-000244,-0.03548595583456375
ACH-000246,0.06488845895713627
ACH-000248,-0.07493700582139308
ACH-000250,-0.23486677226228986
ACH-000251,-0.007765871753606266
ACH-000252,0.11565928743681947
ACH-000253,0.10288112335076954
ACH-000255,-0.07643232969664393
ACH-000256,0.0901159102916768
ACH-000257,-0.04512711961926218
ACH-000258,-0.062498180809272365
ACH-000259,-0.0033849255992520395
ACH-000260,0.039245820451449066
ACH-000261,-0.022469508718331248
ACH-000262,0.11124567160331666
ACH-000263,-0.2826530763214624
ACH-000264,-0.03439036698747459
ACH-000265,-0.027793112786070103
ACH-000266,-0.007201707315155152
ACH-000272,-0.06644520844829746
ACH-000274,0.02777862764355681
ACH-000277,-0.0063737549179793225
ACH-000278,0.04773349299476902
ACH-000279,0.025512918044943076
ACH-000280,-0.026709692418425718
ACH-000281,0.1039852248117605
ACH-000288,0.0181779486998383
ACH-000291,-0.03032172457799032
ACH-000293,-0.08966595951557256
ACH-000294,-0.05614486865134952
ACH-000295,0.0667898457744754
ACH-000296,0.016350686610365886
ACH-000302,-0.0367719388036335
ACH-000304,-0.036196964292128035
ACH-000307,0.1154942419935515
ACH-000308,-0.01531234711641849
ACH-000310,-0.020431500670239473
ACH-000311,0.006784479096896774
ACH-000312,0.06334123879876231
ACH-000315,0.3642738272227412
ACH-000316,-0.02815405330156174
ACH-000317,-0.007280834408509657
ACH-000318,0.02709312837377921
ACH-000319,-0.0565292121780236
ACH-000320,-0.17242958032234826
ACH-000322,-0.025106621471259583
ACH-000323,0.006319886622314886
ACH-000324,-0.0471150247179337
ACH-000329,0.07974432915315784
ACH-000330,0.07634931182325115
ACH-000331,-0.009031710675700844
ACH-000332,-0.02374466672362254
ACH-000334,-0.07177729231336456
ACH-000335,-0.17483032749737634
ACH-000336,-0.12583821177061175
ACH-000337,-0.009354088117706796
ACH-000338,-0.022083370736962732
ACH-000339,0.0015299989168302466
ACH-000341,-0.010560039507202629
ACH-000348,-0.013352840207102852
ACH-000350,0.04457166381598873
ACH-000352,0.047082216615095485
ACH-000356,-0.048323932123514116
ACH-000361,-0.05742100415935671
ACH-000362,0.018712624105067417
ACH-000363,0.057318201453255675
ACH-000364,0.033196638709139366
ACH-000365,0.07925901399053488
ACH-000366,0.004578282489878176
ACH-000368,-0.019029560024017074
ACH-000374,0.03026109664460708
ACH-000375,0.16503709167848318
ACH-000376,-0.021528588307533767
ACH-000381,-0.031864264238859845
ACH-000383,-0.06613312838747884
ACH-000387,-0.13173179680312694
ACH-000389,0.03536833555989554
ACH-000390,-0.10160217580517902
ACH-000393,-0.015441078198006927
ACH-000395,-0.08654003949817621
ACH-000396,-0.30011615068240266
ACH-000397,0.04127534694046139
ACH-000401,-0.09431456293476573
ACH-000402,0.005356485366021117
ACH-000403,0.005449712487267679
ACH-000404,-0.3318526404782326
ACH-000406,-0.012235005996994064
ACH-000407,0.012765704724561743
ACH-000408,-0.042825715123174166
ACH-000410,0.1226708756137328
ACH-000411,0.08187065453194396
ACH-000414,0.05874826648632934
ACH-000415,0.06719949351089384
ACH-000416,0.09075690534794473
ACH-000420,-0.017891483689806472
ACH-000421,0.032702921955298565
ACH-000424,-0.0200531288559284
ACH-000425,-0.03583237232568772
ACH-000426,0.021548855226045764
ACH-000427,-0.014365464130839325
ACH-000433,-0.01454784987562026
ACH-000435,0.18470299446974392
ACH-000436,-0.2347302054008852
ACH-000444,-0.02181425729296322
ACH-000445,-0.2111188716718856
ACH-000448,-0.05525207376653158
ACH-000450,-0.0625836800436411
ACH-000452,0.03446301332828028
ACH-000454,-0.05833875278981896
ACH-000458,-0.01991654377443593
ACH-000459,0.1912225889838232
ACH-000460,-0.04821851882032861
ACH-000461,0.015452078527424027
ACH-000463,0.03910142368632486
ACH-000464,-0.09893332142640383
ACH-000466,-0.057313022282120527
ACH-000467,-0.05257256430922577
ACH-000468,0.02490973171120281
ACH-000469,0.021058349329902595
ACH-000470,-0.024864453899352087
ACH-000471,-0.05713490705041185
ACH-000472,0.0420671676266445
ACH-000473,-0.03750908083876008
ACH-000475,-0.011931266243594394
ACH-000476,0.04332720566562757
ACH-000477,0.05174010448272814
ACH-000479,0.24520378790582856
ACH-000480,0.07218871722278747
ACH-000481,-0.07319788144237585
ACH-000483,0.029906760207088476
ACH-000484,-0.19163745178268707
ACH-000485,-0.046371677137842925
ACH-000486,0.027306181889728404
ACH-000487,0.03193891023079326
ACH-000488,0.01873604340717905
ACH-000490,-0.054404952610685495
ACH-000491,0.09538538348513237
ACH-000495,-0.06899786675258758
ACH-000496,-0.08263278004666813
ACH-000499,0.058293223843235285
ACH-000500,-0.1424515900288189
ACH-000502,0.13081427307754653
ACH-000503,0.12658481706116434
ACH-000505,-0.030094151241639507
ACH-000507,-0.005851003469366014
ACH-000510,-0.006596627968284666
ACH-000511,-0.055495536935795536
ACH-000512,-0.1133859496841544
ACH-000516,-0.015360163992739944
ACH-000517,0.022584917092547268
ACH-000518,0.050150912810911004
ACH-000520,0.03276305875250833
ACH-000521,-0.050862525837198434
ACH-000522,-0.016666984359636386
ACH-000524,-0.06857060119902161
ACH-000527,-0.04183572534403482
ACH-000528,0.012860573441063372
ACH-000537,-0.0659872945104575
ACH-000541,0.05100853287252286
ACH-000542,0.047618683082773824
ACH-000544,-0.17423488100450252
ACH-000545,-0.08584643831026634
ACH-000547,-0.09939407458904706
ACH-000548,0.004302898595944679
ACH-000549,0.10000129905370453
ACH-000550,-0.0375846998948368
ACH-000552,-0.03172354279637625
ACH-000556,0.014321274778065956
ACH-000557,-0.009163942645497698
ACH-000569,-0.006301309026915274
ACH-000570,0.05882073824867388
ACH-000571,-0.0020634240427237494
ACH-000573,-0.012711147427011708
ACH-000576,-0.04619457718872949
ACH-000579,-0.011709270552388363
ACH-000580,-0.07788615485092384
ACH-000584,-0.01732971775445418
ACH-000585,0.07557440946775291
ACH-000588,-0.004798178361930121
ACH-000589,-0.09166822476060736
ACH-000591,0.0018084839288341628
ACH-000593,-0.040129150108967164
ACH-000600,-0.0997503452380982
ACH-000601,-0.009962870443910471
ACH-000605,-0.09190088600049748
ACH-000606,-0.05828707859180881
ACH-000608,-0.06631757823025143
ACH-000614,0.09464140882171272
ACH-000616,-0.05446607329809934
ACH-000618,0.04886377506358031
ACH-000619,-0.08914167031816744
ACH-000620,0.039736896701958485
ACH-000621,0.03573842927019834
ACH-000622,-0.04957608195082504
ACH-000623,0.10279233809863868
ACH-000624,-0.0545726084205964
ACH-000627,-0.03279261907379707
ACH-000630,-0.05152419583959688
ACH-000631,0.04527534653955196
ACH-000632,-0.06895688048311653
ACH-000633,-0.022286570369177385
ACH-000637,0.00943886675905034
ACH-000638,0.008667600535094713
ACH-000646,-0.138722489613025
ACH-000647,0.009678133870984023
ACH-000648,-0.0006723356071660084
ACH-000649,-0.06871488496019351
ACH-000651,-0.16561346113272182
ACH-000652,-0.09280644096955566
ACH-000653,0.042175868384340315
ACH-000657,0.08075895487681803
ACH-000658,-0.02249662415720281
ACH-000661,-0.11852663124283958
ACH-000662,0.19825450606698414
ACH-000663,-0.16380454975278147
ACH-000665,0.10059189296959233
ACH-000671,0.08088806486397157
ACH-000672,0.058133199333005425
ACH-000673,0.01909195660769052
ACH-000676,0.0983681301989074
ACH-000677,0.0747528092546852
ACH-000681,0.1560991849763536
ACH-000683,-0.01694507124326631
ACH-000684,-0.005066801781874468
ACH-000688,-0.014031831943105309
ACH-000693,-0.007029998376110243
ACH-000694,0.01913381309514997
ACH-000695,-0.009857404517259655
ACH-000696,0.006208339085375191
ACH-000697,0.18361078814837048
ACH-000699,0.024334565372975705
ACH-000701,-0.011553396070410723
ACH-000706,-0.07604015671601994
ACH-000711,0.012867526481472312
ACH-000713,0.09745923723460902
ACH-000714,-0.0785789614670985
ACH-000718,-0.32595004096350505
ACH-000720,-0.030864789784022
ACH-000721,-0.05311685597380245
ACH-000724,-0.04847048667454292
ACH-000725,0.09558313243286463
ACH-000732,0.06543722329191598
ACH-000734,-0.05545749631518314
ACH-000735,-0.13287411781859412
ACH-000736,-0.09814501485091924
ACH-000738,-0.11687959340924385
ACH-000746,0.1502326061134166
ACH-000747,0.11065850784988547
ACH-000748,0.06205399722336005
ACH-000753,-0.08819662267159767
ACH-000756,-0.04421589812577431
ACH-000757,0.0888931562622662
ACH-000758,0.012460722211862956
ACH-000760,-0.02575140603065643
ACH-000762,0.028364311581432024
ACH-000763,-0.10026538730022347
ACH-000764,0.06649103319228868
ACH-000765,0.028429792930707267
ACH-000766,-0.09993173334412836
ACH-000767,0.07544938765745872
ACH-000768,-0.0203182171885877
ACH-000769,0.09778719764534224
ACH-000770,-0.0285652689930694
ACH-000771,-0.0068022977442192
ACH-000773,-0.076459944870358
