,GZMA (3001)
ACH-000004,-0.0347909004348684
ACH-000005,0.09441851430753644
ACH-000007,0.1507460652041495
ACH-000009,0.2957608840797794
ACH-000011,0.15813415428204566
ACH-000012,0.08337035291222165
ACH-000013,0.07534273831772907
ACH-000014,0.15586762877204438
ACH-000015,-0.030122683374315708
ACH-000017,0.14711912533727453
ACH-000018,0.3646475563876293
ACH-000019,0.2446174339568847
ACH-000021,-0.01995361888259649
ACH-000022,0.17038701889897465
ACH-000025,0.09862303545589653
ACH-000028,0.2280006707373903
ACH-000030,0.04100859272288728
ACH-000035,0.19583244145754825
ACH-000036,0.01756722049301803
ACH-000037,0.17078555432388848
ACH-000039,-0.02419591242366764
ACH-000040,0.14022000392679512
ACH-000041,0.056927909641193535
ACH-000042,0.09285541103125604
ACH-000045,0.12682701991954298
ACH-000047,-0.020885762031675897
ACH-000052,0.25447225827071634
ACH-000053,0.060978717293635985
ACH-000054,0.0063422258682175854
ACH-000055,0.2362775661111158
ACH-000060,0.15559216299904013
ACH-000067,0.1499337209891228
ACH-000070,0.09382063728461976
ACH-000075,-0.17491997409323254
ACH-000078,0.17734384045398546
ACH-000082,0.06337373284991822
ACH-000085,-0.014732295575059748
ACH-000086,0.06774238714859937
ACH-000087,-0.4607711761958624
ACH-000092,0.16537531203988134
ACH-000095,0.12242017150075835
ACH-000097,0.11953326782701228
ACH-000098,-0.12934930924487653
ACH-000099,0.21088939345274446
ACH-000108,-0.07227688204971164
ACH-000113,0.1892851950810418
ACH-000116,0.031803439057104345
ACH-000118,0.10809494909303292
ACH-000120,0.1860863747661332
ACH-000123,0.3228969268377737
ACH-000127,0.13410900228227593
ACH-000128,0.19569033093499968
ACH-000132,0.12620938745022173
ACH-000133,0.1803605446155924
ACH-000137,-0.1323642596289285
ACH-000138,0.18628122065121505
ACH-000142,0.08681914153633666
ACH-000143,0.22177381852297492
ACH-000146,0.16218253457597226
ACH-000148,0.035722814118763165
ACH-000150,0.16042927390460876
ACH-000152,-0.0028312974418931987
ACH-000153,0.10481415932052887
ACH-000159,0.0486156446158852
ACH-000160,0.1861234668396839
ACH-000163,0.1775707312163189
ACH-000167,0.31865852190342664
ACH-000168,0.1976427287271368
ACH-000169,0.1363649105933903
ACH-000178,0.06922239363928855
ACH-000183,0.15743845711651602
ACH-000188,0.0602606889274593
ACH-000189,-0.09798583734477193
ACH-000190,0.19845120331378696
ACH-000198,0.08785367075559264
ACH-000203,0.30464316747845793
ACH-000204,-0.19143202179393776
ACH-000206,0.09178760800578822
ACH-000207,0.16106646640486094
ACH-000208,0.07939588456109062
ACH-000210,0.16465000328140356
ACH-000211,0.12259616380575157
ACH-000215,0.06948557052454339
ACH-000221,0.23804346772031976
ACH-000222,0.3806095651561576
ACH-000223,0.18189660010799505
ACH-000226,0.10462617401666463
ACH-000227,0.18608196032122548
ACH-000228,-0.09012216283062134
ACH-000231,0.11238389741041448
ACH-000232,0.12949842721350538
ACH-000233,0.23729873565521656
ACH-000234,0.11330767920513665
ACH-000235,0.14921206706948725
ACH-000237,0.08716859627210502
ACH-000238,0.08968909963991066
ACH-000242,0.4355273980751847
ACH-000243,0.08242386368201234
ACH-000244,0.10533973453267534
ACH-000246,0.1916932827691669
ACH-000248,0.26030928441195816
ACH-000250,0.20500163154426865
ACH-000251,0.05410984487286795
ACH-000252,0.18289034491395
ACH-000253,0.16272651209060307
ACH-000255,0.11304966580628913
ACH-000256,0.0992235927275128
ACH-000257,0.0446936928774252
ACH-000258,0.21190014684066488
ACH-000259,0.1676484468436329
ACH-000260,0.13654496532580426
ACH-000261,0.030413252652307588
ACH-000262,0.06785037840660939
ACH-000263,0.5216069356641578
ACH-000264,0.1328166084167282
ACH-000265,0.1449192490270834
ACH-000266,0.16079829532995274
ACH-000272,0.043300440642798366
ACH-000274,0.08846482377465101
ACH-000277,-0.0036262907004597257
ACH-000278,0.10956899836662244
ACH-000279,0.06989401235996383
ACH-000280,0.009798738008388971
ACH-000281,0.053638133126431314
ACH-000288,0.24056785178432896
ACH-000291,0.05645033398425935
ACH-000293,0.11847524865769575
ACH-000294,0.19730449271334227
ACH-000295,0.13411230097531587
ACH-000296,0.11183537440536558
ACH-000302,0.07260944936169196
ACH-000304,0.2708457653875286
ACH-000307,0.1255707749988619
ACH-000308,0.07714868873407797
ACH-000310,0.1555370953169748
ACH-000311,0.3199188826659303
ACH-000312,0.10986236866302801
ACH-000315,0.3438814769016054
ACH-000316,0.1747344854989854
ACH-000317,-0.02136515800505192
ACH-000318,0.2466398074733867
ACH-000319,0.12420161169161277
ACH-000320,0.2401202171361585
ACH-000322,-0.08275309526447099
ACH-000323,0.15775924874456312
ACH-000324,0.14195892840551164
ACH-000329,0.0895945307138983
ACH-000330,-0.021606631206862608
ACH-000331,0.0484466607485814
ACH-000332,0.07780775640124142
ACH-000334,0.0603143591312748
ACH-000335,0.13030547744962484
ACH-000336,0.2430309687418661
ACH-000337,0.2430872544778221
ACH-000338,0.7973064898774941
ACH-000339,0.0723396892493752
ACH-000341,0.043464711370950634
ACH-000348,0.01838109013770472
ACH-000350,0.04021650695126735
ACH-000352,0.12402262888204706
ACH-000356,-0.09863830962236753
ACH-000361,0.13302506655469434
ACH-000362,0.1353386205716789
ACH-000363,-0.0009760036725474787
ACH-000364,0.05410804520511373
ACH-000365,0.03519758291340184
ACH-000366,0.030020387733980445
ACH-000368,-0.023163109277897533
ACH-000374,-0.13257768312197654
ACH-000375,-0.1800506101024267
ACH-000376,0.17730275353702796
ACH-000381,0.15951963909325287
ACH-000383,0.14932986141680515
ACH-000387,0.12617350145899067
ACH-000389,-0.026864833269566
ACH-000390,0.1010937410532079
ACH-000393,0.08398204047041159
ACH-000395,0.015152939914641722
ACH-000396,0.1061570983426138
ACH-000397,0.10136802813571676
ACH-000401,-0.08349294309395068
ACH-000402,-0.2270069664933973
ACH-000403,0.05819934821906062
ACH-000404,0.1321343441356422
ACH-000406,0.1752275630509897
ACH-000407,0.09545586143340684
ACH-000408,0.04542495761946597
ACH-000410,0.04483434134061206
ACH-000411,0.10602604026230726
ACH-000414,0.20698032647424802
ACH-000415,0.08256538960454257
ACH-000416,0.0923312616394861
ACH-000420,0.08821737911054378
ACH-000421,0.07936459892627626
ACH-000424,0.16604783337289972
ACH-000425,0.15554506938963636
ACH-000426,0.3307363989378985
ACH-000427,-0.013148277700610722
ACH-000433,0.11132250469280476
ACH-000435,0.2671989198934083
ACH-000436,0.02877193234268704
ACH-000444,-0.037796435278869535
ACH-000445,0.1819783096116921
ACH-000448,0.019373837847473027
ACH-000450,0.06824495227839172
ACH-000452,0.14501747864467218
ACH-000454,0.18834603377636971
ACH-000458,0.21135597243468407
ACH-000459,-0.06216469353152645
ACH-000460,0.15233859879105044
ACH-000461,0.06614111164873114
ACH-000463,0.13981502782689
ACH-000464,0.21273079855164775
ACH-000466,0.12913540375603827
