,NNMT (4837)
ACH-000004,0.008286627431213577
ACH-000005,-0.17779738064345613
ACH-000007,0.1623476893372604
ACH-000009,0.14052226151316913
ACH-000011,0.11375884792479295
ACH-000012,0.07493665732213751
ACH-000013,0.07220127277963981
ACH-000014,0.05909029571747944
ACH-000015,0.08309366150355467
ACH-000017,0.02692301032885016
ACH-000018,-0.08090399315288031
ACH-000019,0.14022641542420766
ACH-000021,0.0674544447870003
ACH-000022,0.02838431093830847
ACH-000025,0.0947021472991288
ACH-000028,0.16214657692313833
ACH-000030,0.14240088374702078
ACH-000035,0.28254006481070554
ACH-000036,0.18593160557325245
ACH-000037,-0.15246340016162116
ACH-000039,0.06120460253934362
ACH-000040,-0.0027409071294532323
ACH-000041,-0.10931494727359088
ACH-000042,0.03364232528280756
ACH-000045,0.2118245131220781
ACH-000047,0.00784478386518667
ACH-000052,0.1691365176307354
ACH-000053,0.09870665228136608
ACH-000054,0.11742504134888758
ACH-000055,-0.1520462989925943
ACH-000060,0.017015705047999017
ACH-000067,0.10232008416385376
ACH-000070,0.06955659375628791
ACH-000075,-0.20468354907165776
ACH-000078,-0.03956511974208154
ACH-000082,0.003688339997350167
ACH-000085,0.09887131925105624
ACH-000086,0.011874796688322331
ACH-000087,0.1431788444153655
ACH-000092,0.14864823978290048
ACH-000095,0.11353331114439914
ACH-000097,0.0721621246563235
ACH-000098,0.08143916684298695
ACH-000099,0.03806274827823775
ACH-000108,0.016635387621116337
ACH-000113,0.17517117919036748
ACH-000116,0.08635140605819135
ACH-000118,-0.016939022771910398
ACH-000120,0.11194877399895464
ACH-000123,0.04702929655159355
ACH-000127,0.07073806924853956
ACH-000128,0.12043906648399776
ACH-000132,0.10490716567037096
ACH-000133,-0.019541720055267286
ACH-000137,0.09926601321051172
ACH-000138,0.07192946501798743
ACH-000142,0.02907865543877265
ACH-000143,0.1472615161672534
ACH-000146,0.042215282794534736
ACH-000148,0.1333407552597828
ACH-000150,0.198637889602854
ACH-000152,0.12978857213333087
ACH-000153,0.04529544679874253
ACH-000159,0.13003584595845738
ACH-000160,0.0044602250853857965
ACH-000163,0.13887873018233365
ACH-000167,-0.34388675859890194
ACH-000168,0.08168838592376383
ACH-000169,0.08306912631566364
ACH-000178,0.06303534482192241
ACH-000183,-0.04762013173870225
ACH-000188,-0.10026418614889884
ACH-000189,0.32191544521277216
ACH-000190,0.055827947558928816
ACH-000198,0.14106281712387966
ACH-000203,-0.2871896590569438
ACH-000204,0.09184819091874034
ACH-000206,0.07260267087061884
ACH-000207,0.036512879091205035
ACH-000208,0.07200395516377353
ACH-000210,0.19683565092429556
ACH-000211,0.12507038295465342
ACH-000215,0.11163518628644713
ACH-000221,0.019278997649268825
ACH-000222,0.1883208847806413
ACH-000223,-0.0023916448097830627
ACH-000226,0.04720270407244629
ACH-000227,0.039565781592691945
ACH-000228,-0.10986745995435264
ACH-000231,0.09415711592739487
ACH-000232,0.09374508739591693
ACH-000233,-0.007456025337597633
ACH-000234,0.07063225576363329
ACH-000235,0.05320558935489708
ACH-000237,0.04378337328475568
ACH-000238,0.056804077325503174
ACH-000242,0.17470417547387498
ACH-000243,0.03932965402032642
ACH-000244,0.12618424107496534
ACH-000246,0.14492120136843756
ACH-000248,0.13048844327806536
ACH-000250,0.10706916224871338
ACH-000251,-0.0467903146735194
ACH-000252,0.07823852880450079
ACH-000253,0.04994752931350308
ACH-000255,0.1318733247166736
ACH-000256,-0.2004149664600597
ACH-000257,-0.039670119103525366
ACH-000258,0.1461964560065954
ACH-000259,0.05418178271243524
ACH-000260,0.045115576055763
ACH-000261,0.07032574999771438
ACH-000262,0.3836418739690626
ACH-000263,0.1036786522274893
ACH-000264,0.024415684029082885
ACH-000265,0.007870294398006123
ACH-000266,0.03691845084480146
ACH-000272,0.08266332749332476
ACH-000274,0.04005394758023483
ACH-000277,0.07007837144953802
ACH-000278,0.2019930735244148
ACH-000279,0.1544939160856732
ACH-000280,0.116405699988469
ACH-000281,0.11089292640806632
ACH-000288,0.03182291708311249
ACH-000291,0.10584800841043712
ACH-000293,-0.006876381218289347
ACH-000294,0.21945356451469372
ACH-000295,-0.11127937328363656
ACH-000296,0.1552461569324967
ACH-000302,0.09742056600023108
ACH-000304,0.20341496489789665
ACH-000307,0.09354208002566923
ACH-000308,0.06719465896037913
ACH-000310,0.08112192159000317
ACH-000311,0.09402251219178856
ACH-000312,0.002445822491378661
ACH-000315,0.12142785890886128
ACH-000316,0.05412461351129138
ACH-000317,0.05105447297226047
ACH-000318,0.020652614622630502
ACH-000319,0.023325899393876262
ACH-000320,0.0420561486019933
ACH-000322,-0.12624413208545945
ACH-000323,0.08613926838120609
ACH-000324,0.1366576485462189
ACH-000329,0.12288483771112102
ACH-000330,0.1390505690864482
ACH-000331,0.05727467977148638
ACH-000332,0.06844347611778406
ACH-000334,0.0803782222164072
ACH-000335,0.11230947753418756
ACH-000336,-0.05613566712266603
ACH-000337,0.011065546591112498
ACH-000338,0.7858205600866872
ACH-000339,0.2133297390294824
ACH-000341,-0.10520225555733584
ACH-000348,0.12212287539806525
ACH-000350,0.06926996608259592
ACH-000352,0.037937317970323486
ACH-000356,0.06933471408715854
ACH-000361,0.08665925284701978
ACH-000362,-0.008438744358293941
ACH-000363,0.025988884193680686
ACH-000364,0.03918390982984489
ACH-000365,0.06921604397815664
ACH-000366,-0.0017834310945365715
ACH-000368,0.06305950106981191
ACH-000374,-0.0557341917433487
ACH-000375,0.12710744064025647
ACH-000376,0.05284129279726529
ACH-000381,0.05027355414304476
ACH-000383,-0.0528842054586557
ACH-000387,0.0705978666954583
ACH-000389,0.012924842656642723
ACH-000390,0.17330334635556696
ACH-000393,0.0006334950848679331
ACH-000395,0.07677598499425599
ACH-000396,0.009926792927566805
ACH-000397,0.07047347874296138
ACH-000401,0.06331781817128784
ACH-000402,-0.01810966772857437
ACH-000403,0.11860429099168347
ACH-000404,0.12482343720595028
ACH-000406,0.1596962673421557
ACH-000407,0.08310221925896367
ACH-000408,0.00553068886741139
ACH-000410,0.10724513795731674
ACH-000411,0.03163133714744646
ACH-000414,-0.05988705036696945
ACH-000415,-0.007468428562986023
ACH-000416,0.05838565562931025
ACH-000420,-0.04742190805152216
ACH-000421,0.08659002779381192
ACH-000424,-0.005789538387641813
ACH-000425,0.022358336890043937
ACH-000426,-0.09101383336222063
ACH-000427,-0.010859979702588023
ACH-000433,-0.08354871432432029
ACH-000435,0.3019343995216661
ACH-000436,0.05866091593669075
ACH-000444,0.16768690609468295
ACH-000445,0.16754610151864627
ACH-000448,0.032630652939682
ACH-000450,0.10797969867801
ACH-000452,0.06868043059042164
ACH-000454,-0.07458200794615501
ACH-000458,0.019992172515582288
ACH-000459,0.19693474922626927
ACH-000460,0.048755437325339226
ACH-000461,0.14895565276837364
ACH-000463,0.10890364147391184
ACH-000464,0.1605702653041045
ACH-000466,0.17300911509343786
ACH-000467,0.18965536367791605
ACH-000468,0.10537155674039313
ACH-000469,-0.0916783616004152
ACH-000470,0.12385980119958913
ACH-000471,0.10292821594945052
ACH-000472,-0.06089337184479041
ACH-000473,0.17718156210703334
ACH-000475,0.07639127797017232
ACH-000476,0.21060677881036632
ACH-000477,0.059703002333319474
ACH-000479,-0.031562029825484374
ACH-000480,-0.0237016592773569
ACH-000481,0.07823178798700636
ACH-000483,-0.05044831012370563
ACH-000484,-0.027972654783979856
ACH-000485,0.08661498472369197
ACH-000486,-0.0040141023543096115
ACH-000487,0.0918526493090638
ACH-000488,0.11360833996794498
ACH-000490,0.09918391860678208
ACH-000491,0.10856259741934314
ACH-000495,0.0370522940631735
ACH-000496,0.02275372553669777
ACH-000499,0.08536525705720019
ACH-000500,0.4602456050070904
ACH-000502,0.13291736223279688
ACH-000503,-0.02848135979860096
ACH-000505,-0.03285235247072957
ACH-000507,0.17124135960840245
ACH-000510,0.11050817316876806
ACH-000511,0.02040439344604236
ACH-000512,0.04670538470636657
ACH-000516,0.07203648282264899
ACH-000517,0.10362956067995886
ACH-000518,0.18150973836575615
ACH-000520,0.14248716545357834
ACH-000521,0.04507852393929285
ACH-000522,0.013968778021287605
ACH-000524,0.039565978173102624
ACH-000527,0.057236810927976736
ACH-000528,0.022285042279743424
ACH-000537,0.13381923396363227
ACH-000541,0.007005205123178143
ACH-000542,0.12536415158687025
ACH-000544,0.1149781651642211
ACH-000545,0.18849930922723995
ACH-000547,0.08577162721509139
ACH-000548,0.08644478640821797
ACH-000549,0.05679466630830854
ACH-000550,0.03267080111678289
ACH-000552,0.1156080636576524
ACH-000556,0.13948218656756128
ACH-000557,0.0707385725750152
ACH-000569,0.25315473659021304
ACH-000570,0.022865377319965973
ACH-000571,-0.09224951590413644
ACH-000573,0.08116440644207018
ACH-000576,0.08567303584516213
ACH-000579,0.11821138847635294
ACH-000580,0.16422452529506276
ACH-000584,0.16494071935741994
ACH-000585,0.14620067300471615
ACH-000588,0.09687828206777302
ACH-000589,0.16613246661590178
ACH-000591,0.01621335021879968
ACH-000593,0.08575533265065423
ACH-000600,0.11348877095434234
ACH-000601,0.04434066639899304
ACH-000605,0.2546256599389545
ACH-000606,0.0770866471344927
ACH-000608,0.03302165534483255
ACH-000614,0.15227532704080354
ACH-000616,0.17288901627388112
ACH-000618,0.09421277398342576
ACH-000619,0.21029252344061614
ACH-000620,0.12285396047562125
ACH-000621,0.14517148251317974
ACH-000622,0.04227214465805227
ACH-000623,0.03948316978138569
ACH-000624,0.10197136515148407
ACH-000627,-0.00904853307264632
ACH-000630,0.08802521970290822
ACH-000631,0.3159808521249524
ACH-000632,0.14427635177089074
ACH-000633,0.01803515296887039
ACH-000637,0.026972454725627728
ACH-000638,0.1722380140542334
ACH-000646,0.08195123943155408
ACH-000647,0.06617423033172465
ACH-000648,0.07146562690075876
ACH-000649,0.055063688099200175
ACH-000651,0.17431918171364244
ACH-000652,0.1032531935730042
ACH-000653,-0.01954259004614224
ACH-000657,0.047788154168351055
ACH-000658,0.029214528569074538
ACH-000661,0.13977030640357802
ACH-000662,-0.121046124827903
ACH-000663,-0.17444264611234686
ACH-000665,0.07460289269334157
ACH-000671,0.1298149971414596
ACH-000672,-0.1940329564882804
ACH-000673,0.0615118313309629
ACH-000676,0.14317191603907528
ACH-000677,0.09936900103597046
ACH-000681,0.1562216289371287
ACH-000683,0.08916267228166637
ACH-000684,0.16091916443155976
ACH-000688,0.09764249701078907
ACH-000693,0.017696382033845853
ACH-000694,0.04859836970499265
ACH-000695,0.007010418547103332
ACH-000696,0.12661346504070284
ACH-000697,-0.11126763361063648
ACH-000699,-0.01358788630004137
ACH-000701,-0.04036092235839102
ACH-000706,-0.010626965212598745
ACH-000711,0.1624533263317232
ACH-000713,-0.05619812993625689
ACH-000714,0.09454995585751128
ACH-000718,0.1389077895647166
ACH-000720,0.04811573434693442
ACH-000721,0.08193062204775288
ACH-000724,0.039035617610877114
ACH-000725,-0.03176840933902977
ACH-000732,0.14702311278125532
ACH-000734,0.12860638185564285
ACH-000735,0.04089778208180611
ACH-000736,0.010934727061971038
ACH-000738,-0.06580160981350015
